[64458.096954] [i] Total hammer attempts per row: 506602
[64458.096954] EMIF 2 REG Write 0x00000618 at 0x4d000010
[64458.096954] EMIF 2 REG Read 0x00000618 at 0x4d000010
[64458.097015] EMIF 2 REG Write 0x00000618 at 0x4d000014
[64458.097015] EMIF 2 REG Read 0x00000618 at 0x4d000014
[64458.097015] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[64458.097045] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[64458.097045] Temp polling alert enabled
[64458.097045] Refresh enabled at EMIF2
[64458.097076] [i] Starting PUF read-out
[64458.097076] [i] Single-Sided Rowhammer (SSRH)
[64458.097106] PUF Read:0xaaaa2aaa at 0xa0008000
[64458.097106] PUF Read:0xaaaaaaaa at 0xa0008004
[64458.097106] PUF Read:0xaaaaaaaa at 0xa0008008
[64458.097106] PUF Read:0xa2aaaa2a at 0xa000800c
[64458.097106] PUF Read:0xaaaaaaaa at 0xa0008010
[64458.097106] PUF Read:0x8aaaabaa at 0xa0008014
[64458.097259] PUF Read:0xaaaa2aaa at 0xa0008018
[64458.097290] PUF Read:0xaaa2aaaa at 0xa000801c
[64458.097290] PUF Read:0xaaaaaaaa at 0xa0008020
[64458.097290] PUF Read:0xeaaaeaaa at 0xa0008024
[64458.097351] PUF Read:0xaaaaaaaa at 0xa0008028
[64458.097351] PUF Read:0xaaaaaaba at 0xa000802c
[64458.097351] PUF Read:0xaaaaaaa8 at 0xa0008030
[64458.097442] PUF Read:0xaeaaaaaa at 0xa0008034
[64458.097442] PUF Read:0xaaaaeaaa at 0xa0008038
[64458.097442] PUF Read:0xaaaaaaaa at 0xa000803c
[64458.097442] PUF Read:0xaaaaaaab at 0xa0008040
[64458.097534] PUF Read:0xaaaaeaaa at 0xa0008044
[64458.097534] PUF Read:0xaaaaaaaa at 0xa0008048
[64458.097595] PUF Read:0xaaaaaaa8 at 0xa000804c
[64458.097625] PUF Read:0xa2aaaaaa at 0xa0008050
[64458.097625] PUF Read:0xaaaaa8aa at 0xa0008054
[64458.097625] PUF Read:0xaaaaaa8a at 0xa0008058
[64458.097686] PUF Read:0xaaaaaaaa at 0xa000805c
[64458.097686] PUF Read:0xaaaaaaaa at 0xa0008060
[64458.097747] PUF Read:0xaaaa2aaa at 0xa0008064
[64458.097778] PUF Read:0xaaaaaaaa at 0xa0008068
[64458.097778] PUF Read:0xaaaaaaaa at 0xa000806c
[64458.097778] PUF Read:0xaaaaaaaa at 0xa0008070
[64458.097778] PUF Read:0xaaaaaaaa at 0xa0008074
[64458.097869] PUF Read:0xaaaaaaaa at 0xa0008078
[64458.097869] PUF Read:0xaaabaaaa at 0xa000807c
[64458.097930] PUF Read:0xaaabaaaa at 0xa0008080
[64458.097961] PUF Read:0xaaaaaaaa at 0xa0008084
[64458.097961] PUF Read:0xaaaaaaaa at 0xa0008088
[64458.098022] PUF Read:0xaaaaaaaa at 0xa000808c
[64458.098022] PUF Read:0xaaaa8aaa at 0xa0008090
[64458.098022] PUF Read:0xaaaaaaaa at 0xa0008094
[64458.098083] PUF Read:0x2aabaaab at 0xa0008098
[64458.098114] PUF Read:0xaaaaaaaa at 0xa000809c
[64458.098114] PUF Read:0x8aaaaa2a at 0xa00080a0
[64458.098114] PUF Read:0xaaabaaaa at 0xa00080a4
[64458.098114] PUF Read:0xaa8aaaaa at 0xa00080a8
[64458.098114] PUF Read:0x8aaa8aea at 0xa00080ac
[64458.098114] PUF Read:0xaaaaaaaa at 0xa00080b0
[64458.098266] PUF Read:0x2a2aaaaa at 0xa00080b4
[64458.098266] PUF Read:0xaaaaeaaa at 0xa00080b8
[64458.098266] PUF Read:0x8aaaaaaa at 0xa00080bc
[64458.098266] PUF Read:0xaaaaaaaa at 0xa00080c0
[64458.098358] PUF Read:0xaaaaaaaa at 0xa00080c4
[64458.098358] PUF Read:0xaaa2aaaa at 0xa00080c8
[64458.098419] PUF Read:0xaaaaaaaa at 0xa00080cc
[64458.098449] PUF Read:0xeaaeeaaa at 0xa00080d0
[64458.098449] PUF Read:0xaaaa2aa8 at 0xa00080d4
[64458.098449] PUF Read:0xaaaa3aaa at 0xa00080d8
[64458.098510] PUF Read:0xaaaaaaaa at 0xa00080dc
[64458.098510] PUF Read:0xabaaaaaa at 0xa00080e0
[64458.098571] PUF Read:0xaaaaaaaa at 0xa00080e4
[64458.098602] PUF Read:0xaaaaaaaa at 0xa00080e8
[64458.098602] PUF Read:0xaaaaaaab at 0xa00080ec
[64458.098602] PUF Read:0x8aaaaaaa at 0xa00080f0
[64458.098663] PUF Read:0xaaaaaaaa at 0xa00080f4
[64458.098663] PUF Read:0xaaaaabaa at 0xa00080f8
[64458.098724] PUF Read:0xaa8aaaaa at 0xa00080fc
[64458.098754] PUF Read:0xaaaaa8aa at 0xa0008100
[64458.098754] PUF Read:0xaaaaaaaa at 0xa0008104
[64458.098754] PUF Read:0xaaa2aaaa at 0xa0008108
[64458.098815] PUF Read:0xaabaaaaa at 0xa000810c
[64458.098815] PUF Read:0xaaaaaaaa at 0xa0008110
[64458.098815] PUF Read:0xa8ea2aaa at 0xa0008114
[64458.098907] PUF Read:0xaaaaaaaa at 0xa0008118
[64458.098907] PUF Read:0xaaaaaaaa at 0xa000811c
[64458.098907] PUF Read:0xaaa2aaaa at 0xa0008120
[64458.098907] PUF Read:0xaaaaaeaa at 0xa0008124
[64458.098907] PUF Read:0xaaaaaaea at 0xa0008128
[64458.098907] PUF Read:0xaaaaaaaa at 0xa000812c
[64458.099060] PUF Read:0xaaaaaaaa at 0xa0008130
[64458.099090] PUF Read:0xaaaaaa2a at 0xa0008134
[64458.099090] PUF Read:0xaa8baaaa at 0xa0008138
[64458.099090] PUF Read:0xaaaaaaaa at 0xa000813c
[64458.099151] PUF Read:0xaaaaaeaa at 0xa0008140
[64458.099151] PUF Read:0xaaaaaaaa at 0xa0008144
[64458.099212] PUF Read:0xaabaaeaa at 0xa0008148
[64458.099243] PUF Read:0xaaaaaaaa at 0xa000814c
[64458.099243] PUF Read:0xaaaaaaaa at 0xa0008150
[64458.099243] PUF Read:0xaaaaaaaa at 0xa0008154
[64458.099304] PUF Read:0xaaaaaaaa at 0xa0008158
[64458.099304] PUF Read:0xaaaaaaea at 0xa000815c
[64458.099304] PUF Read:0xaaaaaaaa at 0xa0008160
[64458.099395] PUF Read:0xaaaaaaaa at 0xa0008164
[64458.099426] PUF Read:0xaeaaaaaa at 0xa0008168
[64458.099426] PUF Read:0xaaeaaaaa at 0xa000816c
[64458.099487] PUF Read:0x2aaaaaaa at 0xa0008170
[64458.099487] PUF Read:0xaabaaaaa at 0xa0008174
[64458.099487] PUF Read:0xaaaaaaaa at 0xa0008178
[64458.099548] PUF Read:0xaaaaaaaa at 0xa000817c
[64458.099578] PUF Read:0xaaaa2a2a at 0xa0008180
[64458.099578] PUF Read:0xaaaaaaaa at 0xa0008184
[64458.099639] PUF Read:0xaa2aaaaa at 0xa0008188
[64458.099639] PUF Read:0xaaaaaaea at 0xa000818c
[64458.099639] PUF Read:0x2aaaaaaa at 0xa0008190
[64458.099639] PUF Read:0xeaaaaaaa at 0xa0008194
[64458.099731] PUF Read:0xaaaaaaaa at 0xa0008198
[64458.099731] PUF Read:0xaaaaaaaa at 0xa000819c
[64458.099731] PUF Read:0xaaaaaaaa at 0xa00081a0
[64458.099731] PUF Read:0xaaaaaaaa at 0xa00081a4
[64458.099731] PUF Read:0xa2a2aaaa at 0xa00081a8
[64458.099731] PUF Read:0xaaaaaaaa at 0xa00081ac
[64458.099884] PUF Read:0xaaebaaaa at 0xa00081b0
[64458.099914] PUF Read:0xaaaaaaaa at 0xa00081b4
[64458.099914] PUF Read:0xaaaaaaaa at 0xa00081b8
[64458.099914] PUF Read:0xa2baaaaa at 0xa00081bc
[64458.099975] PUF Read:0xaaa8aaaa at 0xa00081c0
[64458.099975] PUF Read:0xaaaaaaae at 0xa00081c4
[64458.100036] PUF Read:0xaaaaaaaa at 0xa00081c8
[64458.100067] PUF Read:0xaa2baaaa at 0xa00081cc
[64458.100067] PUF Read:0xbaaaaaaa at 0xa00081d0
[64458.100067] PUF Read:0xaaaaaa2a at 0xa00081d4
[64458.100128] PUF Read:0xaaaaaaaa at 0xa00081d8
[64458.100128] PUF Read:0xaaaaaaaa at 0xa00081dc
[64458.100189] PUF Read:0xaaaaaaa2 at 0xa00081e0
[64458.100219] PUF Read:0xaaaaaaea at 0xa00081e4
[64458.100219] PUF Read:0xaaaaaaaa at 0xa00081e8
[64458.100219] PUF Read:0xaa2aaaaa at 0xa00081ec
[64458.100280] PUF Read:0xaaaaaaab at 0xa00081f0
[64458.100280] PUF Read:0xaaaaaeaa at 0xa00081f4
[64458.100341] PUF Read:0xaaaaaaa2 at 0xa00081f8
[64458.100372] PUF Read:0xaaaaaaaa at 0xa00081fc
[64458.100372] PUF Read:0xaaaaaaaa at 0xa0008200
[64458.100433] PUF Read:0xaaaaaaaa at 0xa0008204
[64458.100433] PUF Read:0xaaaaaaba at 0xa0008208
[64458.100433] PUF Read:0xa8aaaaaa at 0xa000820c
[64458.100433] PUF Read:0xaaaaa2a8 at 0xa0008210
[64458.100524] PUF Read:0xaaaaaaaa at 0xa0008214
[64458.100524] PUF Read:0xaaaaaeaa at 0xa0008218
[64458.100524] PUF Read:0xaaaaaaaa at 0xa000821c
[64458.100524] PUF Read:0xaaaaaaaa at 0xa0008220
[64458.100616] PUF Read:0xaabaaaaa at 0xa0008224
[64458.100616] PUF Read:0xaaaaaaaa at 0xa0008228
[64458.100677] PUF Read:0xaaaaaaaa at 0xa000822c
[64458.100708] PUF Read:0xaaaaaeaa at 0xa0008230
[64458.100708] PUF Read:0x286aaaaa at 0xa0008234
[64458.100708] PUF Read:0xaaaaaaaa at 0xa0008238
[64458.100769] PUF Read:0xaaaaaaaa at 0xa000823c
[64458.100769] PUF Read:0xaaaaaaaa at 0xa0008240
[64458.100830] PUF Read:0xaaaaaaaa at 0xa0008244
[64458.100860] PUF Read:0xaaaaaaaa at 0xa0008248
[64458.100860] PUF Read:0xaaaaaaaa at 0xa000824c
[64458.100860] PUF Read:0xaaaaaaaa at 0xa0008250
[64458.100860] PUF Read:0xaabaaaaa at 0xa0008254
[64458.100952] PUF Read:0xaaaaaaaa at 0xa0008258
[64458.100952] PUF Read:0xaaaeaaaa at 0xa000825c
[64458.101013] PUF Read:0xaaaaaaaa at 0xa0008260
[64458.101043] PUF Read:0xaaaaaaaa at 0xa0008264
[64458.101043] PUF Read:0xaaaa8caa at 0xa0008268
[64458.101104] PUF Read:0xaaaabaaa at 0xa000826c
[64458.101104] PUF Read:0xaaaaaaaa at 0xa0008270
[64458.101104] PUF Read:0xaaaaaaa2 at 0xa0008274
[64458.101104] PUF Read:0xaaaaaaea at 0xa0008278
[64458.101196] PUF Read:0xaaaaaaaa at 0xa000827c
[64458.101196] PUF Read:0xeaaaaaaa at 0xa0008280
[64458.101196] PUF Read:0xa2aaaaaa at 0xa0008284
[64458.101196] PUF Read:0xaaeaaaaa at 0xa0008288
[64458.101196] PUF Read:0xaaaaaaaa at 0xa000828c
[64458.101196] PUF Read:0xaaaaaaa8 at 0xa0008290
[64458.101348] PUF Read:0xa8aaaaaa at 0xa0008294
[64458.101348] PUF Read:0xaaaaaaaa at 0xa0008298
[64458.101348] PUF Read:0xaaaaaaaa at 0xa000829c
[64458.101348] PUF Read:0xaaaaaaaa at 0xa00082a0
[64458.101440] PUF Read:0xaaaabaaa at 0xa00082a4
[64458.101440] PUF Read:0xaaaaaaaa at 0xa00082a8
[64458.101501] PUF Read:0xaaaaaaaa at 0xa00082ac
[64458.101531] PUF Read:0xaaaaaaaa at 0xa00082b0
[64458.101531] PUF Read:0xaaaaaaaa at 0xa00082b4
[64458.101531] PUF Read:0xaaaaaaea at 0xa00082b8
[64458.101593] PUF Read:0xaaaaaaaa at 0xa00082bc
[64458.101593] PUF Read:0xaaaaaaaa at 0xa00082c0
[64458.101654] PUF Read:0xaaaaaaaa at 0xa00082c4
[64458.101684] PUF Read:0xbaaaaaaa at 0xa00082c8
[64458.101684] PUF Read:0xaaaaaaaa at 0xa00082cc
[64458.101684] PUF Read:0xaabaaaaa at 0xa00082d0
[64458.101745] PUF Read:0xaaaaaaaa at 0xa00082d4
[64458.101745] PUF Read:0xaaaaaaaa at 0xa00082d8
[64458.101806] PUF Read:0xaaaaeaaa at 0xa00082dc
[64458.101837] PUF Read:0xaaaaaaaa at 0xa00082e0
[64458.101837] PUF Read:0xa2aaaeaa at 0xa00082e4
[64458.101837] PUF Read:0xaaaaaaaa at 0xa00082e8
[64458.101898] PUF Read:0xaaaaaaab at 0xa00082ec
[64458.101898] PUF Read:0xaaaaaaaa at 0xa00082f0
[64458.101959] PUF Read:0xaaaaaaaa at 0xa00082f4
[64458.101989] PUF Read:0xaaaaaaaa at 0xa00082f8
[64458.101989] PUF Read:0xaaaaaaaa at 0xa00082fc
[64458.102050] PUF Read:0xaaaaaaaa at 0xa0008300
[64458.102050] PUF Read:0xaaaaaaaa at 0xa0008304
[64458.102050] PUF Read:0xaaaa8aaa at 0xa0008308
[64458.102111] PUF Read:0xaaaaaaaa at 0xa000830c
[64458.102142] PUF Read:0xaaaaaa8a at 0xa0008310
[64458.102142] PUF Read:0xaaaaaaaa at 0xa0008314
[64458.102142] PUF Read:0x2beaaaaa at 0xa0008318
[64458.102142] PUF Read:0xbaaaaaaa at 0xa000831c
[64458.102142] PUF Read:0xaaaa8aaa at 0xa0008320
[64458.102142] PUF Read:0xaaaaaaaa at 0xa0008324
[64458.102294] PUF Read:0xaaaaaaaa at 0xa0008328
[64458.102294] PUF Read:0xaa8aaaaa at 0xa000832c
[64458.102294] PUF Read:0xaaaaaaae at 0xa0008330
[64458.102294] PUF Read:0xaaaaaaaa at 0xa0008334
[64458.102386] PUF Read:0xaaaaaaaa at 0xa0008338
[64458.102386] PUF Read:0xaaaaaaaa at 0xa000833c
[64458.102386] PUF Read:0xbaaaaaaa at 0xa0008340
[64458.102478] PUF Read:0xaaaaaa2b at 0xa0008344
[64458.102478] PUF Read:0xaaaaaaaa at 0xa0008348
[64458.102478] PUF Read:0xaaaaabaa at 0xa000834c
[64458.102478] PUF Read:0xaaaa8a8a at 0xa0008350
[64458.102569] PUF Read:0x8aaaaaaa at 0xa0008354
[64458.102569] PUF Read:0xaaaaaaaa at 0xa0008358
[64458.102630] PUF Read:0xaaaaaaaa at 0xa000835c
[64458.102661] PUF Read:0xaaabaaaa at 0xa0008360
[64458.102661] PUF Read:0xaaaaaa2a at 0xa0008364
[64458.102661] PUF Read:0xaaaaaaaa at 0xa0008368
[64458.102722] PUF Read:0xaaaaaeaa at 0xa000836c
[64458.102722] PUF Read:0xaaaaaaaa at 0xa0008370
[64458.102783] PUF Read:0xaaaaaaaa at 0xa0008374
[64458.102813] PUF Read:0xaaaa8aaa at 0xa0008378
[64458.102813] PUF Read:0xaaaaaaaa at 0xa000837c
[64458.102813] PUF Read:0xaaaaaaaa at 0xa0008380
[64458.102874] PUF Read:0xaaaaaaaa at 0xa0008384
[64458.102874] PUF Read:0xaaaaaaaa at 0xa0008388
[64458.102935] PUF Read:0xaaaaaaaa at 0xa000838c
[64458.102966] PUF Read:0xaaaaaaab at 0xa0008390
[64458.102966] PUF Read:0xaaaaabaa at 0xa0008394
[64458.103027] PUF Read:0xaaaaaaaa at 0xa0008398
[64458.103027] PUF Read:0xaaa2aaaa at 0xa000839c
[64458.103027] PUF Read:0xaaaaaaaa at 0xa00083a0
[64458.103027] PUF Read:0xaaaaaaaa at 0xa00083a4
[64458.103118] PUF Read:0xaaaaaaaa at 0xa00083a8
[64458.103118] PUF Read:0xaaaabaaa at 0xa00083ac
[64458.103118] PUF Read:0xaaaaaaa2 at 0xa00083b0
[64458.103118] PUF Read:0xaaaaaaaa at 0xa00083b4
[64458.103210] PUF Read:0xaaaaaaaa at 0xa00083b8
[64458.103210] PUF Read:0xaaaaaaaa at 0xa00083bc
[64458.103271] PUF Read:0xaaaaaaaa at 0xa00083c0
[64458.103302] PUF Read:0xaeaaaaaa at 0xa00083c4
[64458.103302] PUF Read:0xaaaaaaaa at 0xa00083c8
[64458.103302] PUF Read:0xaaa2aaaa at 0xa00083cc
[64458.103363] PUF Read:0xaaaaaaaa at 0xa00083d0
[64458.103363] PUF Read:0xaaabaaaa at 0xa00083d4
[64458.103424] PUF Read:0xaaaaaaaa at 0xa00083d8
[64458.103454] PUF Read:0xaaaaa2aa at 0xa00083dc
[64458.103454] PUF Read:0xaabaaaa8 at 0xa00083e0
[64458.103454] PUF Read:0xbaaaa8aa at 0xa00083e4
[64458.103454] PUF Read:0xaaaaaa2a at 0xa00083e8
[64458.103454] PUF Read:0xaaaaaaaa at 0xa00083ec
[64458.103454] PUF Read:0xaaa8aeaa at 0xa00083f0
[64458.103607] PUF Read:0xaaaaaaaa at 0xa00083f4
[64458.103607] PUF Read:0xaaaaaaae at 0xa00083f8
[64458.103607] PUF Read:0x8aaeaaaa at 0xa00083fc
[64458.103607] PUF Read:0xaaa2aeea at 0xa0010000
[64458.103607] PUF Read:0xaaa8aaaa at 0xa0010004
[64458.103607] PUF Read:0xaaaaaaaa at 0xa0010008
[64458.103759] PUF Read:0xaa8aeaaa at 0xa001000c
[64458.103790] PUF Read:0xaaaaaaaa at 0xa0010010
[64458.103790] PUF Read:0xabeaaaaa at 0xa0010014
[64458.103790] PUF Read:0xabaaaaaa at 0xa0010018
[64458.103851] PUF Read:0xaeaaaaaa at 0xa001001c
[64458.103851] PUF Read:0xaaaaa8aa at 0xa0010020
[64458.103912] PUF Read:0xaeaaaaaa at 0xa0010024
[64458.103942] PUF Read:0xaaaa2aaa at 0xa0010028
[64458.103942] PUF Read:0xaaaaaaaa at 0xa001002c
[64458.103942] PUF Read:0xaaaaaa8a at 0xa0010030
[64458.104034] PUF Read:0xaaaaaaaa at 0xa0010034
[64458.104034] PUF Read:0xaaaaaaaa at 0xa0010038
[64458.104095] PUF Read:0xaaaaaaaa at 0xa001003c
[64458.104125] PUF Read:0xaaaaaaaa at 0xa0010040
[64458.104125] PUF Read:0xaeaaaaa8 at 0xa0010044
[64458.104125] PUF Read:0xaaaaaaaa at 0xa0010048
[64458.104217] PUF Read:0xebaaaaaa at 0xa001004c
[64458.104248] PUF Read:0x8aaaaa8a at 0xa0010050
[64458.104248] PUF Read:0xaaa2aaaa at 0xa0010054
[64458.104248] PUF Read:0xaaaaaaaa at 0xa0010058
[64458.104248] PUF Read:0xaabaaeaa at 0xa001005c
[64458.104248] PUF Read:0xaabaaaaa at 0xa0010060
