[62349.652679] [i] Total hammer attempts per row: 253239
[62349.652679] EMIF 2 REG Write 0x00000618 at 0x4d000010
[62349.652709] EMIF 2 REG Read 0x00000618 at 0x4d000010
[62349.652709] EMIF 2 REG Write 0x00000618 at 0x4d000014
[62349.652740] EMIF 2 REG Read 0x00000618 at 0x4d000014
[62349.652740] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[62349.652770] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[62349.652770] Temp polling alert enabled
[62349.652770] Refresh enabled at EMIF2
[62349.652801] [i] Starting PUF read-out
[62349.652801] [i] Single-Sided Rowhammer (SSRH)
[62349.652832] PUF Read:0xaaaaaaaa at 0xa0008000
[62349.652832] PUF Read:0xaaaaaaaa at 0xa0008004
[62349.652862] PUF Read:0xaaaaaaaa at 0xa0008008
[62349.652862] PUF Read:0xaaaaaaaa at 0xa000800c
[62349.652862] PUF Read:0xaaaaaaaa at 0xa0008010
[62349.652954] PUF Read:0xaaaaabaa at 0xa0008014
[62349.652984] PUF Read:0xaaaaaaaa at 0xa0008018
[62349.652984] PUF Read:0xaaaaaaaa at 0xa000801c
[62349.652984] PUF Read:0xaaaaaaaa at 0xa0008020
[62349.653045] PUF Read:0xaaaaaaaa at 0xa0008024
[62349.653045] PUF Read:0xaaaaaaaa at 0xa0008028
[62349.653106] PUF Read:0xaaaaaaaa at 0xa000802c
[62349.653137] PUF Read:0xaaaaaaaa at 0xa0008030
[62349.653137] PUF Read:0xaaaaaaaa at 0xa0008034
[62349.653198] PUF Read:0xaaaaaaaa at 0xa0008038
[62349.653198] PUF Read:0xaaaaaaaa at 0xa000803c
[62349.653198] PUF Read:0xaaaaaaab at 0xa0008040
[62349.653198] PUF Read:0xaaaaeaaa at 0xa0008044
[62349.653289] PUF Read:0xaaaaaaaa at 0xa0008048
[62349.653289] PUF Read:0xaaaaaaaa at 0xa000804c
[62349.653289] PUF Read:0xaaaaaaaa at 0xa0008050
[62349.653289] PUF Read:0xaaaaaaaa at 0xa0008054
[62349.653289] PUF Read:0xaaaaaaaa at 0xa0008058
[62349.653289] PUF Read:0xaaaaaaaa at 0xa000805c
[62349.653442] PUF Read:0xaaaaaaaa at 0xa0008060
[62349.653442] PUF Read:0xaaaaaaaa at 0xa0008064
[62349.653442] PUF Read:0xaaaaaaaa at 0xa0008068
[62349.653442] PUF Read:0xaaaaaaaa at 0xa000806c
[62349.653533] PUF Read:0xaaaaaaaa at 0xa0008070
[62349.653533] PUF Read:0xaaaaaaaa at 0xa0008074
[62349.653594] PUF Read:0xaaaaaaaa at 0xa0008078
[62349.653625] PUF Read:0xaaaaaaaa at 0xa000807c
[62349.653625] PUF Read:0xaaaaaaaa at 0xa0008080
[62349.653625] PUF Read:0xaaaaaaaa at 0xa0008084
[62349.653686] PUF Read:0xaaaaaaaa at 0xa0008088
[62349.653686] PUF Read:0xaaaaaaaa at 0xa000808c
[62349.653747] PUF Read:0xaaaa8aaa at 0xa0008090
[62349.653778] PUF Read:0xaaaaaaaa at 0xa0008094
[62349.653778] PUF Read:0x2aabaaaa at 0xa0008098
[62349.653778] PUF Read:0xaaaaaaaa at 0xa000809c
[62349.653839] PUF Read:0xaaaaaaaa at 0xa00080a0
[62349.653839] PUF Read:0xaaaaaaaa at 0xa00080a4
[62349.653900] PUF Read:0xaaaaaaaa at 0xa00080a8
[62349.653930] PUF Read:0xaaaaaaaa at 0xa00080ac
[62349.653930] PUF Read:0xaaaaaaaa at 0xa00080b0
[62349.653930] PUF Read:0xaa2aaaaa at 0xa00080b4
[62349.653991] PUF Read:0xaaaaaaaa at 0xa00080b8
[62349.653991] PUF Read:0x8aaaaaaa at 0xa00080bc
[62349.653991] PUF Read:0xaaaaaaaa at 0xa00080c0
[62349.654083] PUF Read:0xaaaaaaaa at 0xa00080c4
[62349.654083] PUF Read:0xaaa2aaaa at 0xa00080c8
[62349.654083] PUF Read:0xaaaaaaaa at 0xa00080cc
[62349.654083] PUF Read:0xaaaaaaaa at 0xa00080d0
[62349.654083] PUF Read:0xaaaaaaaa at 0xa00080d4
[62349.654083] PUF Read:0xaaaaaaaa at 0xa00080d8
[62349.654235] PUF Read:0xaaaaaaaa at 0xa00080dc
[62349.654266] PUF Read:0xaaaaaaaa at 0xa00080e0
[62349.654266] PUF Read:0xaaaaaaaa at 0xa00080e4
[62349.654266] PUF Read:0xaaaaaaaa at 0xa00080e8
[62349.654266] PUF Read:0xaaaaaaab at 0xa00080ec
[62349.654266] PUF Read:0x8aaaaaaa at 0xa00080f0
[62349.654266] PUF Read:0xaaaaaaaa at 0xa00080f4
[62349.654418] PUF Read:0xaaaaabaa at 0xa00080f8
[62349.654418] PUF Read:0xaaaaaaaa at 0xa00080fc
[62349.654418] PUF Read:0xaaaaaaaa at 0xa0008100
[62349.654418] PUF Read:0xaaaaaaaa at 0xa0008104
[62349.654510] PUF Read:0xaaaaaaaa at 0xa0008108
[62349.654510] PUF Read:0xaaaaaaaa at 0xa000810c
[62349.654571] PUF Read:0xaaaaaaaa at 0xa0008110
[62349.654602] PUF Read:0xaaaaaaaa at 0xa0008114
[62349.654602] PUF Read:0xaaaaaaaa at 0xa0008118
[62349.654602] PUF Read:0xaaaaaaaa at 0xa000811c
[62349.654663] PUF Read:0xaaaaaaaa at 0xa0008120
[62349.654663] PUF Read:0xaaaaaaaa at 0xa0008124
[62349.654724] PUF Read:0xaaaaaaea at 0xa0008128
[62349.654754] PUF Read:0xaaaaaaaa at 0xa000812c
[62349.654754] PUF Read:0xaaaaaaaa at 0xa0008130
[62349.654815] PUF Read:0xaaaaaaaa at 0xa0008134
[62349.654815] PUF Read:0xaa8aaaaa at 0xa0008138
[62349.654815] PUF Read:0xaaaaaaaa at 0xa000813c
[62349.654815] PUF Read:0xaaaaaaaa at 0xa0008140
[62349.654907] PUF Read:0xaaaaaaaa at 0xa0008144
[62349.654907] PUF Read:0xaabaaeaa at 0xa0008148
[62349.654907] PUF Read:0xaaaaaaaa at 0xa000814c
[62349.654907] PUF Read:0xaaaaaaaa at 0xa0008150
[62349.654907] PUF Read:0xaaaaaaaa at 0xa0008154
[62349.654907] PUF Read:0xaaaaaaaa at 0xa0008158
[62349.655059] PUF Read:0xaaaaaaea at 0xa000815c
[62349.655059] PUF Read:0xaaaaaaaa at 0xa0008160
[62349.655059] PUF Read:0xaaaaaaaa at 0xa0008164
[62349.655059] PUF Read:0xaaaaaaaa at 0xa0008168
[62349.655059] PUF Read:0xaaaaaaaa at 0xa000816c
[62349.655059] PUF Read:0xaaaaaaaa at 0xa0008170
[62349.655212] PUF Read:0xaaaaaaaa at 0xa0008174
[62349.655212] PUF Read:0xaaaaaaaa at 0xa0008178
[62349.655212] PUF Read:0xaaaaaaaa at 0xa000817c
[62349.655212] PUF Read:0xaaaaaa2a at 0xa0008180
[62349.655212] PUF Read:0xaaaaaaaa at 0xa0008184
[62349.655212] PUF Read:0xaaaaaaaa at 0xa0008188
[62349.655364] PUF Read:0xaaaaaaaa at 0xa000818c
[62349.655364] PUF Read:0xaaaaaaaa at 0xa0008190
[62349.655364] PUF Read:0xaaaaaaaa at 0xa0008194
[62349.655364] PUF Read:0xaaaaaaaa at 0xa0008198
[62349.655364] PUF Read:0xaaaaaaaa at 0xa000819c
[62349.655364] PUF Read:0xaaaaaaaa at 0xa00081a0
[62349.655517] PUF Read:0xaaaaaaaa at 0xa00081a4
[62349.655548] PUF Read:0xaaaaaaaa at 0xa00081a8
[62349.655548] PUF Read:0xaaaaaaaa at 0xa00081ac
[62349.655548] PUF Read:0xaaeaaaaa at 0xa00081b0
[62349.655609] PUF Read:0xaaaaaaaa at 0xa00081b4
[62349.655609] PUF Read:0xaaaaaaaa at 0xa00081b8
[62349.655670] PUF Read:0xaaaaaaaa at 0xa00081bc
[62349.655700] PUF Read:0xaaaaaaaa at 0xa00081c0
[62349.655700] PUF Read:0xaaaaaaae at 0xa00081c4
[62349.655700] PUF Read:0xaaaaaaaa at 0xa00081c8
[62349.655700] PUF Read:0xaaaaaaaa at 0xa00081cc
[62349.655700] PUF Read:0xaaaaaaaa at 0xa00081d0
[62349.655700] PUF Read:0xaaaaaaaa at 0xa00081d4
[62349.655853] PUF Read:0xaaaaaaaa at 0xa00081d8
[62349.655853] PUF Read:0xaaaaaaaa at 0xa00081dc
[62349.655853] PUF Read:0xaaaaaaaa at 0xa00081e0
[62349.655853] PUF Read:0xaaaaaaaa at 0xa00081e4
[62349.655853] PUF Read:0xaaaaaaaa at 0xa00081e8
[62349.655853] PUF Read:0xaa2aaaaa at 0xa00081ec
[62349.656005] PUF Read:0xaaaaaaaa at 0xa00081f0
[62349.656005] PUF Read:0xaaaaaeaa at 0xa00081f4
[62349.656005] PUF Read:0xaaaaaaa2 at 0xa00081f8
[62349.656005] PUF Read:0xaaaaaaaa at 0xa00081fc
[62349.656005] PUF Read:0xaaaaaaaa at 0xa0008200
[62349.656005] PUF Read:0xaaaaaaaa at 0xa0008204
