[38007.275939] [i] Total hammer attempts per row: 818736
[38007.275939] EMIF 2 REG Write 0x00000618 at 0x4d000010
[38007.275939] EMIF 2 REG Read 0x00000618 at 0x4d000010
[38007.276000] EMIF 2 REG Write 0x00000618 at 0x4d000014
[38007.276000] EMIF 2 REG Read 0x00000618 at 0x4d000014
[38007.276031] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[38007.276031] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[38007.276031] Temp polling alert enabled
[38007.276031] Refresh enabled at EMIF2
[38007.276062] [i] Starting PUF read-out
[38007.276062] [i] Single-Sided Rowhammer (SSRH)
[38007.276092] PUF Read:0x00000000 at 0xa0008000
[38007.276092] PUF Read:0x00000000 at 0xa0008004
[38007.276092] PUF Read:0x00000000 at 0xa0008008
[38007.276092] PUF Read:0x00000000 at 0xa000800c
[38007.276184] PUF Read:0x00000000 at 0xa0008010
[38007.276184] PUF Read:0x00000100 at 0xa0008014
[38007.276245] PUF Read:0x00000000 at 0xa0008018
[38007.276275] PUF Read:0x00000000 at 0xa000801c
[38007.276275] PUF Read:0x00000000 at 0xa0008020
[38007.276275] PUF Read:0x00000000 at 0xa0008024
[38007.276275] PUF Read:0x00000000 at 0xa0008028
[38007.276275] PUF Read:0x00000000 at 0xa000802c
[38007.276275] PUF Read:0x00000000 at 0xa0008030
[38007.276275] PUF Read:0x00000000 at 0xa0008034
[38007.276458] PUF Read:0x00000000 at 0xa0008038
[38007.276489] PUF Read:0x00000000 at 0xa000803c
[38007.276489] PUF Read:0x00000001 at 0xa0008040
[38007.276489] PUF Read:0x00004000 at 0xa0008044
[38007.276550] PUF Read:0x00000000 at 0xa0008048
[38007.276550] PUF Read:0x00000000 at 0xa000804c
[38007.276611] PUF Read:0x00000000 at 0xa0008050
[38007.276641] PUF Read:0x00000000 at 0xa0008054
[38007.276641] PUF Read:0x00000000 at 0xa0008058
[38007.276641] PUF Read:0x00000000 at 0xa000805c
[38007.276702] PUF Read:0x00000000 at 0xa0008060
[38007.276702] PUF Read:0x00000000 at 0xa0008064
[38007.276763] PUF Read:0x00000000 at 0xa0008068
[38007.276794] PUF Read:0x00000000 at 0xa000806c
[38007.276794] PUF Read:0x00000000 at 0xa0008070
[38007.276794] PUF Read:0x00000000 at 0xa0008074
[38007.276855] PUF Read:0x00000000 at 0xa0008078
[38007.276855] PUF Read:0x00000000 at 0xa000807c
[38007.276916] PUF Read:0x00000000 at 0xa0008080
[38007.276947] PUF Read:0x00000000 at 0xa0008084
[38007.276947] PUF Read:0x00000000 at 0xa0008088
[38007.277008] PUF Read:0x00000000 at 0xa000808c
[38007.277008] PUF Read:0x00000000 at 0xa0008090
[38007.277008] PUF Read:0x00000000 at 0xa0008094
[38007.277008] PUF Read:0x00010000 at 0xa0008098
[38007.277099] PUF Read:0x00000000 at 0xa000809c
[38007.277099] PUF Read:0x00000000 at 0xa00080a0
[38007.277099] PUF Read:0x00000000 at 0xa00080a4
[38007.277099] PUF Read:0x00000000 at 0xa00080a8
[38007.277099] PUF Read:0x00000000 at 0xa00080ac
[38007.277099] PUF Read:0x00000000 at 0xa00080b0
[38007.277252] PUF Read:0x00000000 at 0xa00080b4
[38007.277252] PUF Read:0x00004000 at 0xa00080b8
[38007.277252] PUF Read:0x00000000 at 0xa00080bc
[38007.277252] PUF Read:0x00000000 at 0xa00080c0
[38007.277252] PUF Read:0x00000000 at 0xa00080c4
[38007.277252] PUF Read:0x00000000 at 0xa00080c8
[38007.277404] PUF Read:0x00000000 at 0xa00080cc
[38007.277404] PUF Read:0x00000000 at 0xa00080d0
[38007.277404] PUF Read:0x00000000 at 0xa00080d4
[38007.277404] PUF Read:0x00000000 at 0xa00080d8
[38007.277404] PUF Read:0x00000000 at 0xa00080dc
[38007.277404] PUF Read:0x01000000 at 0xa00080e0
[38007.277557] PUF Read:0x00000000 at 0xa00080e4
[38007.277587] PUF Read:0x00000000 at 0xa00080e8
[38007.277587] PUF Read:0x00000001 at 0xa00080ec
[38007.277587] PUF Read:0x00000000 at 0xa00080f0
[38007.277648] PUF Read:0x00000000 at 0xa00080f4
[38007.277648] PUF Read:0x00000100 at 0xa00080f8
[38007.277709] PUF Read:0x00000000 at 0xa00080fc
[38007.277740] PUF Read:0x00000000 at 0xa0008100
[38007.277740] PUF Read:0x00000000 at 0xa0008104
[38007.277740] PUF Read:0x00000000 at 0xa0008108
[38007.277801] PUF Read:0x00000000 at 0xa000810c
[38007.277801] PUF Read:0x00000000 at 0xa0008110
[38007.277862] PUF Read:0x00000000 at 0xa0008114
[38007.277893] PUF Read:0x00000000 at 0xa0008118
[38007.277893] PUF Read:0x00000000 at 0xa000811c
[38007.277893] PUF Read:0x00000000 at 0xa0008120
[38007.277893] PUF Read:0x00000000 at 0xa0008124
[38007.277893] PUF Read:0x00000040 at 0xa0008128
[38007.277893] PUF Read:0x00000000 at 0xa000812c
[38007.278045] PUF Read:0x00000000 at 0xa0008130
[38007.278076] PUF Read:0x00000000 at 0xa0008134
[38007.278076] PUF Read:0x00000000 at 0xa0008138
[38007.278076] PUF Read:0x00000000 at 0xa000813c
[38007.278076] PUF Read:0x00000000 at 0xa0008140
[38007.278076] PUF Read:0x00000000 at 0xa0008144
[38007.278198] PUF Read:0x00100400 at 0xa0008148
[38007.278198] PUF Read:0x00000000 at 0xa000814c
[38007.278198] PUF Read:0x00000000 at 0xa0008150
