[ 5191.393127] [i] Total hammer attempts per row: 818921
[ 5191.393127] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 5191.393157] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 5191.393157] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 5191.393188] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 5191.393188] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 5191.393218] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 5191.393218] Temp polling alert enabled
[ 5191.393218] Refresh enabled at EMIF2
[ 5191.393249] [i] Starting PUF read-out
[ 5191.393249] [i] Single-Sided Rowhammer (SSRH)
[ 5191.393280] PUF Read:0x00000000 at 0xa0008000
[ 5191.393310] PUF Read:0x00000000 at 0xa0008004
[ 5191.393310] PUF Read:0x00000000 at 0xa0008008
[ 5191.393310] PUF Read:0x00000000 at 0xa000800c
[ 5191.393310] PUF Read:0x00000000 at 0xa0008010
[ 5191.393402] PUF Read:0x00000100 at 0xa0008014
[ 5191.393432] PUF Read:0x00000000 at 0xa0008018
[ 5191.393432] PUF Read:0x00000000 at 0xa000801c
[ 5191.393432] PUF Read:0x00000000 at 0xa0008020
[ 5191.393493] PUF Read:0x40004000 at 0xa0008024
[ 5191.393524] PUF Read:0x00000000 at 0xa0008028
[ 5191.393524] PUF Read:0x00000000 at 0xa000802c
[ 5191.393585] PUF Read:0x00000000 at 0xa0008030
[ 5191.393615] PUF Read:0x00000000 at 0xa0008034
[ 5191.393615] PUF Read:0x00004000 at 0xa0008038
[ 5191.393676] PUF Read:0x00000000 at 0xa000803c
[ 5191.393676] PUF Read:0x00000001 at 0xa0008040
[ 5191.393676] PUF Read:0x00004000 at 0xa0008044
[ 5191.393737] PUF Read:0x00000000 at 0xa0008048
[ 5191.393768] PUF Read:0x00000000 at 0xa000804c
[ 5191.393768] PUF Read:0x00000000 at 0xa0008050
[ 5191.393829] PUF Read:0x00000000 at 0xa0008054
[ 5191.393829] PUF Read:0x00000000 at 0xa0008058
[ 5191.393829] PUF Read:0x00000000 at 0xa000805c
[ 5191.393890] PUF Read:0x00000000 at 0xa0008060
[ 5191.393920] PUF Read:0x00000000 at 0xa0008064
[ 5191.393920] PUF Read:0x00000000 at 0xa0008068
[ 5191.393981] PUF Read:0x00000000 at 0xa000806c
[ 5191.393981] PUF Read:0x00000000 at 0xa0008070
[ 5191.393981] PUF Read:0x00000000 at 0xa0008074
[ 5191.394042] PUF Read:0x00000000 at 0xa0008078
[ 5191.394073] PUF Read:0x00000000 at 0xa000807c
[ 5191.394073] PUF Read:0x00000000 at 0xa0008080
[ 5191.394073] PUF Read:0x00000000 at 0xa0008084
[ 5191.394073] PUF Read:0x00000000 at 0xa0008088
[ 5191.394073] PUF Read:0x00000000 at 0xa000808c
[ 5191.394195] PUF Read:0x00000000 at 0xa0008090
[ 5191.394226] PUF Read:0x00000000 at 0xa0008094
[ 5191.394226] PUF Read:0x00010000 at 0xa0008098
[ 5191.394226] PUF Read:0x00000000 at 0xa000809c
[ 5191.394287] PUF Read:0x00000000 at 0xa00080a0
[ 5191.394287] PUF Read:0x00000000 at 0xa00080a4
[ 5191.394348] PUF Read:0x00000000 at 0xa00080a8
[ 5191.394378] PUF Read:0x00000040 at 0xa00080ac
[ 5191.394378] PUF Read:0x00000000 at 0xa00080b0
[ 5191.394378] PUF Read:0x00000000 at 0xa00080b4
[ 5191.394439] PUF Read:0x00004000 at 0xa00080b8
[ 5191.394439] PUF Read:0x00000000 at 0xa00080bc
[ 5191.394500] PUF Read:0x00000000 at 0xa00080c0
[ 5191.394531] PUF Read:0x00000000 at 0xa00080c4
[ 5191.394531] PUF Read:0x00000000 at 0xa00080c8
[ 5191.394531] PUF Read:0x00000000 at 0xa00080cc
[ 5191.394592] PUF Read:0x40044000 at 0xa00080d0
[ 5191.394592] PUF Read:0x00000000 at 0xa00080d4
[ 5191.394653] PUF Read:0x00000000 at 0xa00080d8
[ 5191.394683] PUF Read:0x00000000 at 0xa00080dc
[ 5191.394683] PUF Read:0x01000000 at 0xa00080e0
[ 5191.394683] PUF Read:0x00000000 at 0xa00080e4
[ 5191.394744] PUF Read:0x00000000 at 0xa00080e8
[ 5191.394744] PUF Read:0x00000001 at 0xa00080ec
[ 5191.394805] PUF Read:0x00000000 at 0xa00080f0
[ 5191.394805] PUF Read:0x00000000 at 0xa00080f4
[ 5191.394805] PUF Read:0x00000100 at 0xa00080f8
[ 5191.394805] PUF Read:0x00000000 at 0xa00080fc
[ 5191.394805] PUF Read:0x00000000 at 0xa0008100
[ 5191.394805] PUF Read:0x00000000 at 0xa0008104
[ 5191.394958] PUF Read:0x00000000 at 0xa0008108
[ 5191.394958] PUF Read:0x00000000 at 0xa000810c
[ 5191.394958] PUF Read:0x00000000 at 0xa0008110
[ 5191.394958] PUF Read:0x00000000 at 0xa0008114
[ 5191.395050] PUF Read:0x00000000 at 0xa0008118
[ 5191.395050] PUF Read:0x00000000 at 0xa000811c
[ 5191.395111] PUF Read:0x00000000 at 0xa0008120
[ 5191.395141] PUF Read:0x00000000 at 0xa0008124
[ 5191.395141] PUF Read:0x00000040 at 0xa0008128
[ 5191.395141] PUF Read:0x00000000 at 0xa000812c
[ 5191.395202] PUF Read:0x00000000 at 0xa0008130
[ 5191.395202] PUF Read:0x00000000 at 0xa0008134
[ 5191.395263] PUF Read:0x00000000 at 0xa0008138
[ 5191.395294] PUF Read:0x00000000 at 0xa000813c
[ 5191.395294] PUF Read:0x00000000 at 0xa0008140
[ 5191.395294] PUF Read:0x00000000 at 0xa0008144
[ 5191.395355] PUF Read:0x00100400 at 0xa0008148
[ 5191.395355] PUF Read:0x00000000 at 0xa000814c
