[75156.112243] [i] Total hammer attempts per row: 253133
[75156.112274] EMIF 2 REG Write 0x00000618 at 0x4d000010
[75156.112274] EMIF 2 REG Read 0x00000618 at 0x4d000010
[75156.112304] EMIF 2 REG Write 0x00000618 at 0x4d000014
[75156.112304] EMIF 2 REG Read 0x00000618 at 0x4d000014
[75156.112335] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[75156.112335] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[75156.112365] Temp polling alert enabled
[75156.112365] Refresh enabled at EMIF2
[75156.112365] [i] Starting PUF read-out
[75156.112365] [i] Single-Sided Rowhammer (SSRH)
[75156.112396] PUF Read:0xaaaaaaaa at 0xa0008000
[75156.112426] PUF Read:0xaaaaaaaa at 0xa0008004
[75156.112457] PUF Read:0xaaaaaaaa at 0xa0008008
[75156.112457] PUF Read:0xa2aaaaaa at 0xa000800c
[75156.112457] PUF Read:0xaaaaaaaa at 0xa0008010
[75156.112548] PUF Read:0xaaaaabaa at 0xa0008014
[75156.112548] PUF Read:0xaaaaaaaa at 0xa0008018
[75156.112548] PUF Read:0xaaaaaaaa at 0xa000801c
[75156.112548] PUF Read:0xaaaaaaaa at 0xa0008020
[75156.112640] PUF Read:0xaaaaaaaa at 0xa0008024
[75156.112670] PUF Read:0xaaaaaaaa at 0xa0008028
[75156.112670] PUF Read:0xaaaaaaaa at 0xa000802c
[75156.112670] PUF Read:0xaaaaaaaa at 0xa0008030
[75156.112731] PUF Read:0xaaaaaaaa at 0xa0008034
[75156.112731] PUF Read:0xaaaaaaaa at 0xa0008038
[75156.112792] PUF Read:0xaaaaaaaa at 0xa000803c
[75156.112823] PUF Read:0xaaaaaaab at 0xa0008040
[75156.112823] PUF Read:0xaaaaeaaa at 0xa0008044
[75156.112823] PUF Read:0xaaaaaaaa at 0xa0008048
[75156.112823] PUF Read:0xaaaaaaaa at 0xa000804c
[75156.112823] PUF Read:0xaaaaaaaa at 0xa0008050
[75156.112823] PUF Read:0xaaaaaaaa at 0xa0008054
[75156.112976] PUF Read:0xaaaaaa8a at 0xa0008058
[75156.113006] PUF Read:0xaaaaaaaa at 0xa000805c
[75156.113006] PUF Read:0xaaaaaaaa at 0xa0008060
[75156.113006] PUF Read:0xaaaa2aaa at 0xa0008064
[75156.113006] PUF Read:0xaaaaaaaa at 0xa0008068
[75156.113006] PUF Read:0xaaaaaaaa at 0xa000806c
[75156.113006] PUF Read:0xaaaaaaaa at 0xa0008070
[75156.113159] PUF Read:0xaaaaaaaa at 0xa0008074
[75156.113189] PUF Read:0xaaaaaaaa at 0xa0008078
[75156.113189] PUF Read:0xaaaaaaaa at 0xa000807c
[75156.113189] PUF Read:0xaaaaaaaa at 0xa0008080
[75156.113250] PUF Read:0xaaaaaaaa at 0xa0008084
[75156.113250] PUF Read:0xaaaaaaaa at 0xa0008088
[75156.113311] PUF Read:0xaaaaaaaa at 0xa000808c
[75156.113342] PUF Read:0xaaaa8aaa at 0xa0008090
[75156.113342] PUF Read:0xaaaaaaaa at 0xa0008094
[75156.113342] PUF Read:0x2aabaaaa at 0xa0008098
[75156.113342] PUF Read:0xaaaaaaaa at 0xa000809c
[75156.113342] PUF Read:0xaaaaaaaa at 0xa00080a0
[75156.113342] PUF Read:0xaaaaaaaa at 0xa00080a4
[75156.113494] PUF Read:0xaaaaaaaa at 0xa00080a8
[75156.113525] PUF Read:0xaaaaaaaa at 0xa00080ac
[75156.113525] PUF Read:0xaaaaaaaa at 0xa00080b0
[75156.113525] PUF Read:0xaa2aaaaa at 0xa00080b4
[75156.113586] PUF Read:0xaaaaeaaa at 0xa00080b8
[75156.113586] PUF Read:0x8aaaaaaa at 0xa00080bc
[75156.113647] PUF Read:0xaaaaaaaa at 0xa00080c0
[75156.113677] PUF Read:0xaaaaaaaa at 0xa00080c4
[75156.113677] PUF Read:0xaaa2aaaa at 0xa00080c8
[75156.113739] PUF Read:0xaaaaaaaa at 0xa00080cc
[75156.113739] PUF Read:0xaaaaaaaa at 0xa00080d0
[75156.113739] PUF Read:0xaaaaaaaa at 0xa00080d4
[75156.113800] PUF Read:0xaaaaaaaa at 0xa00080d8
[75156.113830] PUF Read:0xaaaaaaaa at 0xa00080dc
[75156.113830] PUF Read:0xabaaaaaa at 0xa00080e0
[75156.113830] PUF Read:0xaaaaaaaa at 0xa00080e4
[75156.113830] PUF Read:0xaaaaaaaa at 0xa00080e8
[75156.113830] PUF Read:0xaaaaaaab at 0xa00080ec
[75156.113830] PUF Read:0x8aaaaaaa at 0xa00080f0
[75156.113983] PUF Read:0xaaaaaaaa at 0xa00080f4
[75156.113983] PUF Read:0xaaaaabaa at 0xa00080f8
[75156.113983] PUF Read:0xaaaaaaaa at 0xa00080fc
[75156.113983] PUF Read:0xaaaaaaaa at 0xa0008100
[75156.113983] PUF Read:0xaaaaaaaa at 0xa0008104
[75156.113983] PUF Read:0xaaaaaaaa at 0xa0008108
[75156.114135] PUF Read:0xaaaaaaaa at 0xa000810c
[75156.114135] PUF Read:0xaaaaaaaa at 0xa0008110
[75156.114135] PUF Read:0xaaaa2aaa at 0xa0008114
[75156.114135] PUF Read:0xaaaaaaaa at 0xa0008118
[75156.114135] PUF Read:0xaaaaaaaa at 0xa000811c
[75156.114135] PUF Read:0xaaaaaaaa at 0xa0008120
[75156.114288] PUF Read:0xaaaaaaaa at 0xa0008124
[75156.114318] PUF Read:0xaaaaaaea at 0xa0008128
[75156.114318] PUF Read:0xaaaaaaaa at 0xa000812c
