[39989.901458] [i] Total hammer attempts per row: 253347
[39989.901458] EMIF 2 REG Write 0x00000618 at 0x4d000010
[39989.901489] EMIF 2 REG Read 0x00000618 at 0x4d000010
[39989.901489] EMIF 2 REG Write 0x00000618 at 0x4d000014
[39989.901519] EMIF 2 REG Read 0x00000618 at 0x4d000014
[39989.901519] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[39989.901550] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[39989.901550] Temp polling alert enabled
[39989.901550] Refresh enabled at EMIF2
[39989.901580] [i] Starting PUF read-out
[39989.901580] [i] Single-Sided Rowhammer (SSRH)
[39989.901611] PUF Read:0x00000000 at 0xa0008000
[39989.901611] PUF Read:0x00000000 at 0xa0008004
[39989.901611] PUF Read:0x00000000 at 0xa0008008
[39989.901672] PUF Read:0x00000000 at 0xa000800c
[39989.901672] PUF Read:0x00000000 at 0xa0008010
[39989.901733] PUF Read:0x00000100 at 0xa0008014
[39989.901763] PUF Read:0x00000000 at 0xa0008018
[39989.901763] PUF Read:0x00000000 at 0xa000801c
[39989.901763] PUF Read:0x00000000 at 0xa0008020
[39989.901763] PUF Read:0x00000000 at 0xa0008024
[39989.901855] PUF Read:0x00000000 at 0xa0008028
[39989.901855] PUF Read:0x00000000 at 0xa000802c
[39989.901916] PUF Read:0x00000000 at 0xa0008030
[39989.901947] PUF Read:0x00000000 at 0xa0008034
[39989.901947] PUF Read:0x00000000 at 0xa0008038
[39989.901947] PUF Read:0x00000000 at 0xa000803c
[39989.902008] PUF Read:0x00000001 at 0xa0008040
[39989.902008] PUF Read:0x00004000 at 0xa0008044
[39989.902069] PUF Read:0x00000000 at 0xa0008048
[39989.902099] PUF Read:0x00000000 at 0xa000804c
[39989.902099] PUF Read:0x00000000 at 0xa0008050
[39989.902099] PUF Read:0x00000000 at 0xa0008054
[39989.902160] PUF Read:0x00000000 at 0xa0008058
[39989.902160] PUF Read:0x00000000 at 0xa000805c
[39989.902221] PUF Read:0x00000000 at 0xa0008060
[39989.902252] PUF Read:0x00000000 at 0xa0008064
[39989.902252] PUF Read:0x00000000 at 0xa0008068
[39989.902252] PUF Read:0x00000000 at 0xa000806c
[39989.902313] PUF Read:0x00000000 at 0xa0008070
[39989.902313] PUF Read:0x00000000 at 0xa0008074
