[71123.151123] [i] Total hammer attempts per row: 1636621
[71123.151123] EMIF 2 REG Write 0x00000618 at 0x4d000010
[71123.151123] EMIF 2 REG Read 0x00000618 at 0x4d000010
[71123.151184] EMIF 2 REG Write 0x00000618 at 0x4d000014
[71123.151184] EMIF 2 REG Read 0x00000618 at 0x4d000014
[71123.151184] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[71123.151214] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[71123.151214] Temp polling alert enabled
[71123.151214] Refresh enabled at EMIF2
[71123.151245] [i] Starting PUF read-out
[71123.151245] [i] Single-Sided Rowhammer (SSRH)
[71123.151275] PUF Read:0xaaaa2aba at 0xa0008000
[71123.151275] PUF Read:0xaaaaaeaa at 0xa0008004
[71123.151275] PUF Read:0xaaaaaaaa at 0xa0008008
[71123.151275] PUF Read:0xa2aaaa2a at 0xa000800c
[71123.151367] PUF Read:0xaaaaaaaa at 0xa0008010
[71123.151367] PUF Read:0x8aaaabaa at 0xa0008014
[71123.151428] PUF Read:0xaaaa2aaa at 0xa0008018
[71123.151458] PUF Read:0xbaa0aaaa at 0xa000801c
[71123.151458] PUF Read:0xa8aaaaaa at 0xa0008020
[71123.151458] PUF Read:0xeaaaeaaa at 0xa0008024
[71123.151458] PUF Read:0xaaaaeaaa at 0xa0008028
[71123.151550] PUF Read:0xaaaaaaba at 0xa000802c
[71123.151550] PUF Read:0xeaaaaaa8 at 0xa0008030
[71123.151611] PUF Read:0xaeaaaaaa at 0xa0008034
[71123.151641] PUF Read:0xaaaaeaaa at 0xa0008038
[71123.151641] PUF Read:0xaaaaaaaa at 0xa000803c
[71123.151641] PUF Read:0xaaaaaaab at 0xa0008040
[71123.151641] PUF Read:0xaaaaeaaa at 0xa0008044
[71123.151641] PUF Read:0xaaaaaaaa at 0xa0008048
[71123.151641] PUF Read:0xaaaaaaa9 at 0xa000804c
[71123.151794] PUF Read:0xa2aaaaaa at 0xa0008050
[71123.151824] PUF Read:0xaaaaa8aa at 0xa0008054
[71123.151824] PUF Read:0xaaaaaa8a at 0xa0008058
[71123.151824] PUF Read:0xaaaaaaaa at 0xa000805c
[71123.151885] PUF Read:0xaaaaaaaa at 0xa0008060
[71123.151885] PUF Read:0xaaaa2aaa at 0xa0008064
[71123.151947] PUF Read:0xaaaaaaaa at 0xa0008068
[71123.151977] PUF Read:0xaaaaaaaa at 0xa000806c
[71123.151977] PUF Read:0xaaaaaaaa at 0xa0008070
[71123.151977] PUF Read:0xaaaaaaaa at 0xa0008074
[71123.151977] PUF Read:0xaaaaaaaa at 0xa0008078
[71123.151977] PUF Read:0xaaabaaaa at 0xa000807c
[71123.151977] PUF Read:0xaaabaaaa at 0xa0008080
[71123.152130] PUF Read:0xaaaaaaaa at 0xa0008084
[71123.152130] PUF Read:0xaaaaaaaa at 0xa0008088
[71123.152130] PUF Read:0xaaaaaaaa at 0xa000808c
[71123.152130] PUF Read:0xaaaa8aaa at 0xa0008090
[71123.152130] PUF Read:0xbaaaaaaa at 0xa0008094
[71123.152130] PUF Read:0x2aebaaab at 0xa0008098
[71123.152282] PUF Read:0xaaaa8aaa at 0xa000809c
