[27368.986938] [i] Total hammer attempts per row: 818626
[27368.986938] EMIF 2 REG Write 0x00000618 at 0x4d000010
[27368.986968] EMIF 2 REG Read 0x00000618 at 0x4d000010
[27368.986968] EMIF 2 REG Write 0x00000618 at 0x4d000014
[27368.986999] EMIF 2 REG Read 0x00000618 at 0x4d000014
[27368.986999] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[27368.987030] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[27368.987030] Temp polling alert enabled
[27368.987030] Refresh enabled at EMIF2
[27368.987060] [i] Starting PUF read-out
[27368.987060] [i] Single-Sided Rowhammer (SSRH)
[27368.987060] PUF Read:0x00000000 at 0xa0008000
[27368.987091] PUF Read:0x00000000 at 0xa0008004
[27368.987091] PUF Read:0x00000000 at 0xa0008008
[27368.987091] PUF Read:0x00000000 at 0xa000800c
[27368.987182] PUF Read:0x00000000 at 0xa0008010
[27368.987213] PUF Read:0x00000100 at 0xa0008014
[27368.987213] PUF Read:0x00000000 at 0xa0008018
[27368.987213] PUF Read:0x00000000 at 0xa000801c
[27368.987213] PUF Read:0x00000000 at 0xa0008020
[27368.987213] PUF Read:0x40004000 at 0xa0008024
[27368.987213] PUF Read:0x00000000 at 0xa0008028
[27368.987365] PUF Read:0x00000000 at 0xa000802c
[27368.987396] PUF Read:0x00000000 at 0xa0008030
[27368.987396] PUF Read:0x00000000 at 0xa0008034
[27368.987396] PUF Read:0x00004000 at 0xa0008038
[27368.987457] PUF Read:0x00000000 at 0xa000803c
[27368.987457] PUF Read:0x00000001 at 0xa0008040
[27368.987518] PUF Read:0x00004000 at 0xa0008044
[27368.987518] PUF Read:0x00000000 at 0xa0008048
[27368.987518] PUF Read:0x00000000 at 0xa000804c
[27368.987518] PUF Read:0x00000000 at 0xa0008050
[27368.987609] PUF Read:0x00000000 at 0xa0008054
[27368.987609] PUF Read:0x00000000 at 0xa0008058
[27368.987670] PUF Read:0x00000000 at 0xa000805c
[27368.987670] PUF Read:0x00000000 at 0xa0008060
[27368.987670] PUF Read:0x00000000 at 0xa0008064
[27368.987670] PUF Read:0x00000000 at 0xa0008068
[27368.987670] PUF Read:0x00000000 at 0xa000806c
[27368.987670] PUF Read:0x00000000 at 0xa0008070
[27368.987823] PUF Read:0x00000000 at 0xa0008074
[27368.987823] PUF Read:0x00000000 at 0xa0008078
[27368.987823] PUF Read:0x00000000 at 0xa000807c
[27368.987823] PUF Read:0x00010000 at 0xa0008080
[27368.987823] PUF Read:0x00000000 at 0xa0008084
[27368.987945] PUF Read:0x00000000 at 0xa0008088
[27368.987976] PUF Read:0x00000000 at 0xa000808c
[27368.987976] PUF Read:0x00000000 at 0xa0008090
[27368.988037] PUF Read:0x00000000 at 0xa0008094
[27368.988037] PUF Read:0x00010000 at 0xa0008098
[27368.988037] PUF Read:0x00000000 at 0xa000809c
[27368.988098] PUF Read:0x00000000 at 0xa00080a0
[27368.988128] PUF Read:0x00010000 at 0xa00080a4
[27368.988128] PUF Read:0x00000000 at 0xa00080a8
[27368.988189] PUF Read:0x00000040 at 0xa00080ac
[27368.988189] PUF Read:0x00000000 at 0xa00080b0
[27368.988189] PUF Read:0x00000000 at 0xa00080b4
[27368.988250] PUF Read:0x00004000 at 0xa00080b8
[27368.988281] PUF Read:0x00000000 at 0xa00080bc
[27368.988281] PUF Read:0x00000000 at 0xa00080c0
[27368.988342] PUF Read:0x00000000 at 0xa00080c4
[27368.988342] PUF Read:0x00000000 at 0xa00080c8
[27368.988372] PUF Read:0x00000000 at 0xa00080cc
[27368.988372] PUF Read:0x40044000 at 0xa00080d0
[27368.988372] PUF Read:0x00000000 at 0xa00080d4
[27368.988464] PUF Read:0x00001000 at 0xa00080d8
[27368.988494] PUF Read:0x00000000 at 0xa00080dc
[27368.988494] PUF Read:0x01000000 at 0xa00080e0
[27368.988494] PUF Read:0x00000000 at 0xa00080e4
[27368.988555] PUF Read:0x00000000 at 0xa00080e8
[27368.988555] PUF Read:0x00000001 at 0xa00080ec
[27368.988616] PUF Read:0x00000000 at 0xa00080f0
[27368.988647] PUF Read:0x00000000 at 0xa00080f4
[27368.988647] PUF Read:0x00000100 at 0xa00080f8
[27368.988647] PUF Read:0x00000000 at 0xa00080fc
[27368.988708] PUF Read:0x00000000 at 0xa0008100
[27368.988708] PUF Read:0x00000000 at 0xa0008104
[27368.988769] PUF Read:0x00000000 at 0xa0008108
[27368.988800] PUF Read:0x00000000 at 0xa000810c
[27368.988800] PUF Read:0x00000000 at 0xa0008110
[27368.988800] PUF Read:0x00400000 at 0xa0008114
[27368.988861] PUF Read:0x00000000 at 0xa0008118
[27368.988861] PUF Read:0x00000000 at 0xa000811c
[27368.988922] PUF Read:0x00000000 at 0xa0008120
[27368.988952] PUF Read:0x00000400 at 0xa0008124
[27368.988952] PUF Read:0x00000040 at 0xa0008128
[27368.988952] PUF Read:0x00000000 at 0xa000812c
[27368.989013] PUF Read:0x00000000 at 0xa0008130
[27368.989013] PUF Read:0x00000000 at 0xa0008134
[27368.989074] PUF Read:0x00010000 at 0xa0008138
[27368.989105] PUF Read:0x00000000 at 0xa000813c
[27368.989105] PUF Read:0x00000400 at 0xa0008140
[27368.989105] PUF Read:0x00000000 at 0xa0008144
[27368.989166] PUF Read:0x00100400 at 0xa0008148
[27368.989166] PUF Read:0x00000000 at 0xa000814c
[27368.989227] PUF Read:0x00000000 at 0xa0008150
[27368.989257] PUF Read:0x00000000 at 0xa0008154
[27368.989257] PUF Read:0x00000000 at 0xa0008158
[27368.989257] PUF Read:0x00000040 at 0xa000815c
[27368.989318] PUF Read:0x00000000 at 0xa0008160
[27368.989318] PUF Read:0x00000000 at 0xa0008164
[27368.989379] PUF Read:0x00000000 at 0xa0008168
[27368.989410] PUF Read:0x00400000 at 0xa000816c
[27368.989410] PUF Read:0x00000000 at 0xa0008170
[27368.989410] PUF Read:0x00000000 at 0xa0008174
[27368.989471] PUF Read:0x00000000 at 0xa0008178
[27368.989471] PUF Read:0x00000000 at 0xa000817c
[27368.989532] PUF Read:0x00000000 at 0xa0008180
[27368.989562] PUF Read:0x00000000 at 0xa0008184
[27368.989562] PUF Read:0x00000000 at 0xa0008188
[27368.989562] PUF Read:0x00000040 at 0xa000818c
[27368.989624] PUF Read:0x00000000 at 0xa0008190
[27368.989624] PUF Read:0x40000000 at 0xa0008194
[27368.989685] PUF Read:0x00000000 at 0xa0008198
[27368.989715] PUF Read:0x00000000 at 0xa000819c
[27368.989715] PUF Read:0x00000000 at 0xa00081a0
[27368.989715] PUF Read:0x00000000 at 0xa00081a4
[27368.989776] PUF Read:0x00000000 at 0xa00081a8
[27368.989776] PUF Read:0x00000000 at 0xa00081ac
[27368.989837] PUF Read:0x00410000 at 0xa00081b0
[27368.989868] PUF Read:0x00000000 at 0xa00081b4
[27368.989868] PUF Read:0x00000000 at 0xa00081b8
[27368.989868] PUF Read:0x00000000 at 0xa00081bc
[27368.989868] PUF Read:0x00000000 at 0xa00081c0
[27368.989959] PUF Read:0x00000004 at 0xa00081c4
[27368.989959] PUF Read:0x00000000 at 0xa00081c8
[27368.990020] PUF Read:0x00010000 at 0xa00081cc
[27368.990051] PUF Read:0x10000000 at 0xa00081d0
[27368.990051] PUF Read:0x00000000 at 0xa00081d4
[27368.990051] PUF Read:0x00000000 at 0xa00081d8
[27368.990112] PUF Read:0x00000000 at 0xa00081dc
[27368.990112] PUF Read:0x00000000 at 0xa00081e0
[27368.990173] PUF Read:0x00000040 at 0xa00081e4
[27368.990203] PUF Read:0x00000000 at 0xa00081e8
[27368.990203] PUF Read:0x00000000 at 0xa00081ec
[27368.990203] PUF Read:0x00000000 at 0xa00081f0
[27368.990264] PUF Read:0x00000400 at 0xa00081f4
[27368.990264] PUF Read:0x00000000 at 0xa00081f8
[27368.990325] PUF Read:0x00000000 at 0xa00081fc
[27368.990356] PUF Read:0x00000000 at 0xa0008200
[27368.990356] PUF Read:0x00000000 at 0xa0008204
[27368.990356] PUF Read:0x00000000 at 0xa0008208
[27368.990417] PUF Read:0x00000000 at 0xa000820c
[27368.990417] PUF Read:0x00000000 at 0xa0008210
[27368.990478] PUF Read:0x00000000 at 0xa0008214
[27368.990509] PUF Read:0x00000000 at 0xa0008218
[27368.990509] PUF Read:0x00000000 at 0xa000821c
[27368.990509] PUF Read:0x00000000 at 0xa0008220
[27368.990570] PUF Read:0x00000000 at 0xa0008224
[27368.990570] PUF Read:0x00000000 at 0xa0008228
[27368.990631] PUF Read:0x00000000 at 0xa000822c
[27368.990661] PUF Read:0x00000000 at 0xa0008230
[27368.990661] PUF Read:0x00400000 at 0xa0008234
[27368.990661] PUF Read:0x00000000 at 0xa0008238
[27368.990722] PUF Read:0x00000000 at 0xa000823c
[27368.990722] PUF Read:0x00000000 at 0xa0008240
[27368.990783] PUF Read:0x00000000 at 0xa0008244
[27368.990814] PUF Read:0x00000000 at 0xa0008248
[27368.990814] PUF Read:0x00000000 at 0xa000824c
[27368.990814] PUF Read:0x00000000 at 0xa0008250
[27368.990875] PUF Read:0x00100000 at 0xa0008254
[27368.990875] PUF Read:0x00000000 at 0xa0008258
[27368.990936] PUF Read:0x00040000 at 0xa000825c
[27368.990966] PUF Read:0x00000000 at 0xa0008260
[27368.990966] PUF Read:0x00000000 at 0xa0008264
