[58503.049591] [i] Total hammer attempts per row: 1637424
[58503.049591] EMIF 2 REG Write 0x00000618 at 0x4d000010
[58503.049591] EMIF 2 REG Read 0x00000618 at 0x4d000010
[58503.049652] EMIF 2 REG Write 0x00000618 at 0x4d000014
[58503.049652] EMIF 2 REG Read 0x00000618 at 0x4d000014
[58503.049682] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[58503.049682] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[58503.049682] Temp polling alert enabled
[58503.049682] Refresh enabled at EMIF2
[58503.049713] [i] Starting PUF read-out
[58503.049713] [i] Single-Sided Rowhammer (SSRH)
[58503.049743] PUF Read:0xaaaa2aaa at 0xa0008000
[58503.049743] PUF Read:0xaaaaaaaa at 0xa0008004
[58503.049743] PUF Read:0xaaaaaaaa at 0xa0008008
[58503.049743] PUF Read:0xa2aaaa2a at 0xa000800c
[58503.049835] PUF Read:0xaaaaaaaa at 0xa0008010
[58503.049835] PUF Read:0x8aaaabaa at 0xa0008014
[58503.049896] PUF Read:0xaaaa2aaa at 0xa0008018
[58503.049926] PUF Read:0xaaa2aaaa at 0xa000801c
[58503.049926] PUF Read:0xaaaaaaaa at 0xa0008020
[58503.049987] PUF Read:0xeaaaeaaa at 0xa0008024
[58503.049987] PUF Read:0xaaaaaaaa at 0xa0008028
[58503.049987] PUF Read:0xaaaaaaba at 0xa000802c
[58503.049987] PUF Read:0xaaaaaaaa at 0xa0008030
[58503.050079] PUF Read:0xaeaaaaaa at 0xa0008034
[58503.050109] PUF Read:0xaaaaeaaa at 0xa0008038
[58503.050109] PUF Read:0xaaaaaaaa at 0xa000803c
[58503.050109] PUF Read:0xaaaaaaab at 0xa0008040
[58503.050109] PUF Read:0xaaaaeaaa at 0xa0008044
[58503.050201] PUF Read:0xaaaaaaaa at 0xa0008048
[58503.050201] PUF Read:0xaaaaaaa8 at 0xa000804c
[58503.050262] PUF Read:0xa2aaaaaa at 0xa0008050
[58503.050292] PUF Read:0xaaaaa8aa at 0xa0008054
[58503.050292] PUF Read:0xaaaaaa8a at 0xa0008058
[58503.050292] PUF Read:0xaaaaaaaa at 0xa000805c
[58503.050354] PUF Read:0xaaaaaaaa at 0xa0008060
[58503.050354] PUF Read:0xaaaa2aaa at 0xa0008064
[58503.050415] PUF Read:0xaaaaaaaa at 0xa0008068
[58503.050445] PUF Read:0xaaaaaaaa at 0xa000806c
[58503.050445] PUF Read:0xaaaaaaaa at 0xa0008070
