[ 5912.072814] [i] Total hammer attempts per row: 819029
[ 5912.072845] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 5912.072845] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 5912.072875] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 5912.072875] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 5912.072906] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 5912.072906] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 5912.072906] Temp polling alert enabled
[ 5912.072937] Refresh enabled at EMIF2
[ 5912.072937] [i] Starting PUF read-out
[ 5912.072937] [i] Single-Sided Rowhammer (SSRH)
[ 5912.072967] PUF Read:0x00000000 at 0xa0008000
[ 5912.072998] PUF Read:0x00000000 at 0xa0008004
[ 5912.073028] PUF Read:0x00000000 at 0xa0008008
[ 5912.073028] PUF Read:0x00000000 at 0xa000800c
[ 5912.073028] PUF Read:0x00000000 at 0xa0008010
[ 5912.073028] PUF Read:0x00000100 at 0xa0008014
[ 5912.073120] PUF Read:0x00000000 at 0xa0008018
[ 5912.073120] PUF Read:0x00000000 at 0xa000801c
[ 5912.073120] PUF Read:0x00000000 at 0xa0008020
[ 5912.073211] PUF Read:0x40004000 at 0xa0008024
[ 5912.073211] PUF Read:0x00000000 at 0xa0008028
[ 5912.073211] PUF Read:0x00000000 at 0xa000802c
[ 5912.073211] PUF Read:0x00000000 at 0xa0008030
[ 5912.073303] PUF Read:0x00000000 at 0xa0008034
[ 5912.073303] PUF Read:0x00004000 at 0xa0008038
[ 5912.073364] PUF Read:0x00000000 at 0xa000803c
[ 5912.073394] PUF Read:0x00000001 at 0xa0008040
[ 5912.073394] PUF Read:0x00004000 at 0xa0008044
[ 5912.073394] PUF Read:0x00000000 at 0xa0008048
[ 5912.073455] PUF Read:0x00000000 at 0xa000804c
[ 5912.073455] PUF Read:0x00000000 at 0xa0008050
[ 5912.073516] PUF Read:0x00000000 at 0xa0008054
[ 5912.073547] PUF Read:0x00000000 at 0xa0008058
[ 5912.073547] PUF Read:0x00000000 at 0xa000805c
[ 5912.073547] PUF Read:0x00000000 at 0xa0008060
[ 5912.073608] PUF Read:0x00000000 at 0xa0008064
[ 5912.073608] PUF Read:0x00000000 at 0xa0008068
[ 5912.073669] PUF Read:0x00000000 at 0xa000806c
[ 5912.073699] PUF Read:0x00000000 at 0xa0008070
[ 5912.073699] PUF Read:0x00000000 at 0xa0008074
[ 5912.073699] PUF Read:0x00000000 at 0xa0008078
[ 5912.073760] PUF Read:0x00000000 at 0xa000807c
[ 5912.073760] PUF Read:0x00000000 at 0xa0008080
