[47564.596343] [i] Total hammer attempts per row: 818610
[47564.596374] EMIF 2 REG Write 0x00000618 at 0x4d000010
[47564.596374] EMIF 2 REG Read 0x00000618 at 0x4d000010
[47564.596405] EMIF 2 REG Write 0x00000618 at 0x4d000014
[47564.596405] EMIF 2 REG Read 0x00000618 at 0x4d000014
[47564.596435] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[47564.596435] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[47564.596466] Temp polling alert enabled
[47564.596466] Refresh enabled at EMIF2
[47564.596466] [i] Starting PUF read-out
[47564.596496] [i] Single-Sided Rowhammer (SSRH)
[47564.596496] PUF Read:0xaaaaaaaa at 0xa0008000
[47564.596496] PUF Read:0xaaaaaaaa at 0xa0008004
[47564.596496] PUF Read:0xaaaaaaaa at 0xa0008008
[47564.596588] PUF Read:0xaaaaaaaa at 0xa000800c
[47564.596618] PUF Read:0xaaaaaaaa at 0xa0008010
[47564.596618] PUF Read:0xaaaaabaa at 0xa0008014
[47564.596618] PUF Read:0xaaaaaaaa at 0xa0008018
[47564.596618] PUF Read:0xaaaaaaaa at 0xa000801c
[47564.596710] PUF Read:0xaaaaaaaa at 0xa0008020
[47564.596710] PUF Read:0xaaaaaaaa at 0xa0008024
[47564.596771] PUF Read:0xaaaaaaaa at 0xa0008028
[47564.596801] PUF Read:0xaaaaaaaa at 0xa000802c
[47564.596801] PUF Read:0xaaaaaaaa at 0xa0008030
[47564.596801] PUF Read:0xaaaaaaaa at 0xa0008034
[47564.596801] PUF Read:0xaaaaaaaa at 0xa0008038
[47564.596801] PUF Read:0xaaaaaaaa at 0xa000803c
[47564.596801] PUF Read:0xaaaaaaab at 0xa0008040
[47564.596954] PUF Read:0xaaaaeaaa at 0xa0008044
[47564.596984] PUF Read:0xaaaaaaaa at 0xa0008048
[47564.596984] PUF Read:0xaaaaaaaa at 0xa000804c
[47564.596984] PUF Read:0xaaaaaaaa at 0xa0008050
[47564.597045] PUF Read:0xaaaaaaaa at 0xa0008054
[47564.597045] PUF Read:0xaaaaaaaa at 0xa0008058
[47564.597106] PUF Read:0xaaaaaaaa at 0xa000805c
[47564.597137] PUF Read:0xaaaaaaaa at 0xa0008060
[47564.597137] PUF Read:0xaaaaaaaa at 0xa0008064
[47564.597137] PUF Read:0xaaaaaaaa at 0xa0008068
[47564.597137] PUF Read:0xaaaaaaaa at 0xa000806c
[47564.597229] PUF Read:0xaaaaaaaa at 0xa0008070
[47564.597229] PUF Read:0xaaaaaaaa at 0xa0008074
[47564.597290] PUF Read:0xaaaaaaaa at 0xa0008078
[47564.597320] PUF Read:0xaaaaaaaa at 0xa000807c
[47564.597320] PUF Read:0xaaaaaaaa at 0xa0008080
[47564.597320] PUF Read:0xaaaaaaaa at 0xa0008084
