[17631.503631] [i] Total hammer attempts per row: 818558
[17631.503662] EMIF 2 REG Write 0x00000618 at 0x4d000010
[17631.503662] EMIF 2 REG Read 0x00000618 at 0x4d000010
[17631.503692] EMIF 2 REG Write 0x00000618 at 0x4d000014
[17631.503692] EMIF 2 REG Read 0x00000618 at 0x4d000014
[17631.503723] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[17631.503723] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[17631.503753] Temp polling alert enabled
[17631.503753] Refresh enabled at EMIF2
[17631.503753] [i] Starting PUF read-out
[17631.503784] [i] Single-Sided Rowhammer (SSRH)
[17631.503784] PUF Read:0x00000000 at 0xa0008000
[17631.503784] PUF Read:0x00000000 at 0xa0008004
[17631.503845] PUF Read:0x00000000 at 0xa0008008
[17631.503875] PUF Read:0x00000000 at 0xa000800c
[17631.503875] PUF Read:0x00000000 at 0xa0008010
[17631.503875] PUF Read:0x00000100 at 0xa0008014
[17631.503875] PUF Read:0x00000000 at 0xa0008018
[17631.503967] PUF Read:0x00000000 at 0xa000801c
[17631.503967] PUF Read:0x00000000 at 0xa0008020
[17631.504028] PUF Read:0x40004000 at 0xa0008024
[17631.504058] PUF Read:0x00000000 at 0xa0008028
[17631.504058] PUF Read:0x00000000 at 0xa000802c
[17631.504058] PUF Read:0x00000000 at 0xa0008030
[17631.504119] PUF Read:0x00000000 at 0xa0008034
[17631.504119] PUF Read:0x00004000 at 0xa0008038
[17631.504180] PUF Read:0x00000000 at 0xa000803c
[17631.504211] PUF Read:0x00000001 at 0xa0008040
[17631.504211] PUF Read:0x00004000 at 0xa0008044
[17631.504211] PUF Read:0x00000000 at 0xa0008048
[17631.504211] PUF Read:0x00000000 at 0xa000804c
[17631.504211] PUF Read:0x00000000 at 0xa0008050
[17631.504211] PUF Read:0x00000000 at 0xa0008054
[17631.504364] PUF Read:0x00000000 at 0xa0008058
[17631.504364] PUF Read:0x00000000 at 0xa000805c
[17631.504364] PUF Read:0x00000000 at 0xa0008060
[17631.504364] PUF Read:0x00000000 at 0xa0008064
[17631.504364] PUF Read:0x00000000 at 0xa0008068
[17631.504364] PUF Read:0x00000000 at 0xa000806c
[17631.504516] PUF Read:0x00000000 at 0xa0008070
[17631.504516] PUF Read:0x00000000 at 0xa0008074
[17631.504516] PUF Read:0x00000000 at 0xa0008078
[17631.504516] PUF Read:0x00000000 at 0xa000807c
[17631.504516] PUF Read:0x00000000 at 0xa0008080
[17631.504638] PUF Read:0x00000000 at 0xa0008084
[17631.504669] PUF Read:0x00000000 at 0xa0008088
[17631.504669] PUF Read:0x00000000 at 0xa000808c
[17631.504669] PUF Read:0x00000000 at 0xa0008090
[17631.504669] PUF Read:0x00000000 at 0xa0008094
[17631.504669] PUF Read:0x00010001 at 0xa0008098
[17631.504791] PUF Read:0x00000000 at 0xa000809c
[17631.504821] PUF Read:0x00000000 at 0xa00080a0
[17631.504821] PUF Read:0x00010000 at 0xa00080a4
[17631.504882] PUF Read:0x00000000 at 0xa00080a8
[17631.504882] PUF Read:0x00000040 at 0xa00080ac
[17631.504882] PUF Read:0x00000000 at 0xa00080b0
[17631.504943] PUF Read:0x00000000 at 0xa00080b4
[17631.504974] PUF Read:0x00004000 at 0xa00080b8
[17631.504974] PUF Read:0x00000000 at 0xa00080bc
[17631.505035] PUF Read:0x00000000 at 0xa00080c0
[17631.505035] PUF Read:0x00000000 at 0xa00080c4
[17631.505035] PUF Read:0x00000000 at 0xa00080c8
[17631.505096] PUF Read:0x00000000 at 0xa00080cc
[17631.505126] PUF Read:0x40044000 at 0xa00080d0
[17631.505126] PUF Read:0x00000000 at 0xa00080d4
[17631.505126] PUF Read:0x00000000 at 0xa00080d8
[17631.505187] PUF Read:0x00000000 at 0xa00080dc
[17631.505187] PUF Read:0x01000000 at 0xa00080e0
[17631.505249] PUF Read:0x00000000 at 0xa00080e4
[17631.505279] PUF Read:0x00000000 at 0xa00080e8
[17631.505279] PUF Read:0x00000001 at 0xa00080ec
[17631.505279] PUF Read:0x00000000 at 0xa00080f0
[17631.505340] PUF Read:0x00000000 at 0xa00080f4
[17631.505340] PUF Read:0x00000100 at 0xa00080f8
[17631.505401] PUF Read:0x00000000 at 0xa00080fc
[17631.505432] PUF Read:0x00000000 at 0xa0008100
[17631.505432] PUF Read:0x00000000 at 0xa0008104
[17631.505432] PUF Read:0x00000000 at 0xa0008108
[17631.505493] PUF Read:0x00000000 at 0xa000810c
[17631.505493] PUF Read:0x00000000 at 0xa0008110
[17631.505554] PUF Read:0x00000000 at 0xa0008114
[17631.505554] PUF Read:0x00000000 at 0xa0008118
[17631.505554] PUF Read:0x00000000 at 0xa000811c
[17631.505554] PUF Read:0x00000000 at 0xa0008120
[17631.505554] PUF Read:0x00000000 at 0xa0008124
[17631.505676] PUF Read:0x00000040 at 0xa0008128
[17631.505706] PUF Read:0x00000000 at 0xa000812c
[17631.505706] PUF Read:0x00000000 at 0xa0008130
[17631.505767] PUF Read:0x00000000 at 0xa0008134
[17631.505767] PUF Read:0x00010000 at 0xa0008138
[17631.505767] PUF Read:0x00000000 at 0xa000813c
[17631.505828] PUF Read:0x00000400 at 0xa0008140
[17631.505859] PUF Read:0x00000000 at 0xa0008144
[17631.505859] PUF Read:0x00100400 at 0xa0008148
[17631.505920] PUF Read:0x00000000 at 0xa000814c
[17631.505920] PUF Read:0x00000000 at 0xa0008150
[17631.505920] PUF Read:0x00000000 at 0xa0008154
[17631.505981] PUF Read:0x00000000 at 0xa0008158
[17631.506011] PUF Read:0x00000040 at 0xa000815c
[17631.506011] PUF Read:0x00000000 at 0xa0008160
[17631.506072] PUF Read:0x00000000 at 0xa0008164
[17631.506072] PUF Read:0x00000000 at 0xa0008168
[17631.506072] PUF Read:0x00400000 at 0xa000816c
[17631.506134] PUF Read:0x00000000 at 0xa0008170
[17631.506164] PUF Read:0x00000000 at 0xa0008174
[17631.506164] PUF Read:0x00000000 at 0xa0008178
[17631.506164] PUF Read:0x00000000 at 0xa000817c
[17631.506225] PUF Read:0x00000000 at 0xa0008180
[17631.506225] PUF Read:0x00000000 at 0xa0008184
[17631.506286] PUF Read:0x00000000 at 0xa0008188
[17631.506317] PUF Read:0x00000000 at 0xa000818c
[17631.506317] PUF Read:0x00000000 at 0xa0008190
[17631.506317] PUF Read:0x40000000 at 0xa0008194
[17631.506378] PUF Read:0x00000000 at 0xa0008198
[17631.506378] PUF Read:0x00000000 at 0xa000819c
[17631.506439] PUF Read:0x00000000 at 0xa00081a0
[17631.506469] PUF Read:0x00000000 at 0xa00081a4
[17631.506469] PUF Read:0x00000000 at 0xa00081a8
[17631.506469] PUF Read:0x00000000 at 0xa00081ac
[17631.506530] PUF Read:0x00410000 at 0xa00081b0
[17631.506530] PUF Read:0x00000000 at 0xa00081b4
[17631.506530] PUF Read:0x00000000 at 0xa00081b8
[17631.506622] PUF Read:0x00000000 at 0xa00081bc
[17631.506622] PUF Read:0x00000000 at 0xa00081c0
[17631.506622] PUF Read:0x00000004 at 0xa00081c4
