[ 8919.824829] [i] Total hammer attempts per row: 506165
[ 8919.824859] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 8919.824859] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 8919.824890] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 8919.824890] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 8919.824920] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 8919.824920] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 8919.824920] Temp polling alert enabled
[ 8919.826995] PUF Read:0x00000000 at 0xa0008144
[ 8919.827056] PUF Read:0x00100400 at 0xa0008148
[ 8919.827056] PUF Read:0x00000000 at 0xa000814c
[ 8919.827117] PUF Read:0x00000000 at 0xa0008150
[ 8919.827148] PUF Read:0x00000000 at 0xa0008154
[ 8919.827148] PUF Read:0x00000000 at 0xa0008158
[ 8919.827148] PUF Read:0x00100040 at 0xa000815c
[ 8919.827209] PUF Read:0x00001000 at 0xa0008160
[ 8919.827209] PUF Read:0x00000000 at 0xa0008164
[ 8919.827270] PUF Read:0x04000000 at 0xa0008168
[ 8919.827301] PUF Read:0x00400000 at 0xa000816c
[ 8919.827301] PUF Read:0x00000000 at 0xa0008170
[ 8919.827301] PUF Read:0x00100000 at 0xa0008174
[ 8919.827362] PUF Read:0x00000000 at 0xa0008178
[ 8919.827362] PUF Read:0x00004000 at 0xa000817c
[ 8919.827423] PUF Read:0x00000000 at 0xa0008180
[ 8919.827453] PUF Read:0x00000000 at 0xa0008184
[ 8919.827453] PUF Read:0x00040000 at 0xa0008188
[ 8919.827453] PUF Read:0x00000440 at 0xa000818c
[ 8919.827514] PUF Read:0x00000000 at 0xa0008190
[ 8919.827514] PUF Read:0x40000000 at 0xa0008194
[ 8919.827575] PUF Read:0x00000004 at 0xa0008198
[ 8919.827606] PUF Read:0x00000000 at 0xa000819c
[ 8919.827606] PUF Read:0x00000000 at 0xa00081a0
[ 8919.827606] PUF Read:0x00000000 at 0xa00081a4
[ 8919.827667] PUF Read:0x00000000 at 0xa00081a8
[ 8919.827667] PUF Read:0x00000040 at 0xa00081ac
[ 8919.827728] PUF Read:0x00410000 at 0xa00081b0
[ 8919.827758] PUF Read:0x00100000 at 0xa00081b4
[ 8919.827758] PUF Read:0x00004000 at 0xa00081b8
[ 8919.827758] PUF Read:0x00100000 at 0xa00081bc
[ 8919.827819] PUF Read:0x00000000 at 0xa00081c0
[ 8919.827819] PUF Read:0x00000004 at 0xa00081c4
[ 8919.827880] PUF Read:0x00000000 at 0xa00081c8
[ 8919.827911] PUF Read:0x00010000 at 0xa00081cc
[ 8919.827911] PUF Read:0x10000000 at 0xa00081d0
[ 8919.827911] PUF Read:0x00000000 at 0xa00081d4
[ 8919.827972] PUF Read:0x10000000 at 0xa00081d8
[ 8919.827972] PUF Read:0x00000000 at 0xa00081dc
[ 8919.827972] PUF Read:0x00000000 at 0xa00081e0
[ 8919.828063] PUF Read:0x00000040 at 0xa00081e4
[ 8919.828063] PUF Read:0x00000000 at 0xa00081e8
[ 8919.828063] PUF Read:0x00000010 at 0xa00081ec
[ 8919.828063] PUF Read:0x00000001 at 0xa00081f0
[ 8919.828063] PUF Read:0x00010400 at 0xa00081f4
[ 8919.828063] PUF Read:0x00000000 at 0xa00081f8
[ 8919.828216] PUF Read:0x00000040 at 0xa00081fc
[ 8919.828216] PUF Read:0x00000000 at 0xa0008200
[ 8919.828216] PUF Read:0x00000000 at 0xa0008204
[ 8919.828216] PUF Read:0x00000010 at 0xa0008208
[ 8919.828308] PUF Read:0x00000000 at 0xa000820c
[ 8919.828308] PUF Read:0x00400000 at 0xa0008210
[ 8919.828369] PUF Read:0x00000000 at 0xa0008214
[ 8919.828399] PUF Read:0x00000400 at 0xa0008218
[ 8919.828399] PUF Read:0x00000000 at 0xa000821c
[ 8919.828399] PUF Read:0x00000000 at 0xa0008220
[ 8919.828460] PUF Read:0x00100000 at 0xa0008224
[ 8919.828460] PUF Read:0x00000000 at 0xa0008228
[ 8919.828521] PUF Read:0x00000000 at 0xa000822c
[ 8919.828552] PUF Read:0x00000500 at 0xa0008230
[ 8919.828552] PUF Read:0x00400000 at 0xa0008234
[ 8919.828552] PUF Read:0x00000000 at 0xa0008238
[ 8919.828613] PUF Read:0x00000400 at 0xa000823c
[ 8919.828613] PUF Read:0x01000004 at 0xa0008240
[ 8919.828674] PUF Read:0x00000000 at 0xa0008244
[ 8919.828704] PUF Read:0x00040000 at 0xa0008248
[ 8919.828704] PUF Read:0x00000000 at 0xa000824c
[ 8919.828704] PUF Read:0x04000000 at 0xa0008250
[ 8919.828765] PUF Read:0x00100000 at 0xa0008254
[ 8919.828765] PUF Read:0x00000000 at 0xa0008258
[ 8919.828826] PUF Read:0x04040000 at 0xa000825c
[ 8919.828857] PUF Read:0x00000000 at 0xa0008260
[ 8919.828857] PUF Read:0x00001000 at 0xa0008264
[ 8919.828857] PUF Read:0x00000400 at 0xa0008268
[ 8919.828918] PUF Read:0x00001000 at 0xa000826c
[ 8919.828918] PUF Read:0x00000000 at 0xa0008270
[ 8919.828979] PUF Read:0x00000000 at 0xa0008274
[ 8919.829010] PUF Read:0x00000040 at 0xa0008278
[ 8919.829010] PUF Read:0x00100000 at 0xa000827c
[ 8919.829010] PUF Read:0x40000000 at 0xa0008280
[ 8919.829071] PUF Read:0x00000000 at 0xa0008284
[ 8919.829071] PUF Read:0x00400000 at 0xa0008288
[ 8919.829132] PUF Read:0x00000000 at 0xa000828c
[ 8919.829162] PUF Read:0x00000000 at 0xa0008290
[ 8919.829162] PUF Read:0x00000000 at 0xa0008294
[ 8919.829162] PUF Read:0x00000000 at 0xa0008298
[ 8919.829223] PUF Read:0x00000000 at 0xa000829c
[ 8919.829223] PUF Read:0x00000000 at 0xa00082a0
[ 8919.829284] PUF Read:0x00001000 at 0xa00082a4
[ 8919.829315] PUF Read:0x00000000 at 0xa00082a8
[ 8919.829315] PUF Read:0x00000000 at 0xa00082ac
[ 8919.829315] PUF Read:0x00000000 at 0xa00082b0
[ 8919.829376] PUF Read:0x00000000 at 0xa00082b4
[ 8919.829376] PUF Read:0x00000040 at 0xa00082b8
[ 8919.829437] PUF Read:0x00000000 at 0xa00082bc
[ 8919.829437] PUF Read:0x00000000 at 0xa00082c0
[ 8919.829437] PUF Read:0x00000000 at 0xa00082c4
[ 8919.829437] PUF Read:0x10000000 at 0xa00082c8
[ 8919.829528] PUF Read:0x00000000 at 0xa00082cc
[ 8919.829528] PUF Read:0x00100000 at 0xa00082d0
[ 8919.829589] PUF Read:0x00000000 at 0xa00082d4
[ 8919.829620] PUF Read:0x40000000 at 0xa00082d8
[ 8919.829620] PUF Read:0x00004000 at 0xa00082dc
[ 8919.829620] PUF Read:0x00000000 at 0xa00082e0
[ 8919.829681] PUF Read:0x00000400 at 0xa00082e4
[ 8919.829681] PUF Read:0x00000100 at 0xa00082e8
[ 8919.829742] PUF Read:0x00000001 at 0xa00082ec
[ 8919.829772] PUF Read:0x00000001 at 0xa00082f0
[ 8919.829772] PUF Read:0x00000000 at 0xa00082f4
[ 8919.829772] PUF Read:0x00000000 at 0xa00082f8
[ 8919.829833] PUF Read:0x00000000 at 0xa00082fc
[ 8919.829833] PUF Read:0x00000100 at 0xa0008300
[ 8919.829895] PUF Read:0x00000000 at 0xa0008304
[ 8919.829925] PUF Read:0x00000000 at 0xa0008308
[ 8919.829925] PUF Read:0x00000000 at 0xa000830c
[ 8919.829925] PUF Read:0x00000000 at 0xa0008310
[ 8919.829986] PUF Read:0x00000010 at 0xa0008314
[ 8919.829986] PUF Read:0x01400000 at 0xa0008318
[ 8919.830047] PUF Read:0x10000000 at 0xa000831c
[ 8919.830078] PUF Read:0x00000000 at 0xa0008320
[ 8919.830078] PUF Read:0x00000100 at 0xa0008324
[ 8919.830078] PUF Read:0x00000000 at 0xa0008328
[ 8919.830139] PUF Read:0x00010000 at 0xa000832c
[ 8919.830139] PUF Read:0x00000004 at 0xa0008330
[ 8919.830200] PUF Read:0x00000100 at 0xa0008334
[ 8919.830230] PUF Read:0x00001000 at 0xa0008338
[ 8919.830230] PUF Read:0x00000000 at 0xa000833c
[ 8919.830230] PUF Read:0x10000100 at 0xa0008340
[ 8919.830291] PUF Read:0x00000001 at 0xa0008344
[ 8919.830291] PUF Read:0x00000000 at 0xa0008348
[ 8919.830352] PUF Read:0x00000100 at 0xa000834c
[ 8919.830383] PUF Read:0x00000000 at 0xa0008350
[ 8919.830383] PUF Read:0x00000000 at 0xa0008354
[ 8919.830383] PUF Read:0x00000000 at 0xa0008358
[ 8919.830444] PUF Read:0x00000000 at 0xa000835c
[ 8919.830444] PUF Read:0x00010000 at 0xa0008360
[ 8919.830505] PUF Read:0x00000000 at 0xa0008364
[ 8919.830535] PUF Read:0x00000000 at 0xa0008368
[ 8919.830535] PUF Read:0x00000400 at 0xa000836c
[ 8919.830596] PUF Read:0x00000000 at 0xa0008370
[ 8919.830627] PUF Read:0x00000000 at 0xa0008374
[ 8919.830627] PUF Read:0x40000000 at 0xa0008378
[ 8919.830627] PUF Read:0x00000000 at 0xa000837c
[ 8919.830627] PUF Read:0x00000000 at 0xa0008380
[ 8919.830627] PUF Read:0x00000000 at 0xa0008384
[ 8919.830627] PUF Read:0x00000000 at 0xa0008388
[ 8919.830810] PUF Read:0x00000000 at 0xa000838c
[ 8919.830810] PUF Read:0x00000001 at 0xa0008390
[ 8919.830810] PUF Read:0x00000100 at 0xa0008394
[ 8919.830810] PUF Read:0x10000000 at 0xa0008398
[ 8919.830810] PUF Read:0x00000004 at 0xa000839c
[ 8919.830810] PUF Read:0x00000000 at 0xa00083a0
[ 8919.830963] PUF Read:0x00000000 at 0xa00083a4
[ 8919.830963] PUF Read:0x00000000 at 0xa00083a8
[ 8919.830963] PUF Read:0x00001000 at 0xa00083ac
[ 8919.830963] PUF Read:0x00000000 at 0xa00083b0
[ 8919.830963] PUF Read:0x00000000 at 0xa00083b4
[ 8919.830963] PUF Read:0x00000000 at 0xa00083b8
[ 8919.831115] PUF Read:0x00000000 at 0xa00083bc
[ 8919.831146] PUF Read:0x00000000 at 0xa00083c0
[ 8919.831146] PUF Read:0x04000000 at 0xa00083c4
[ 8919.831146] PUF Read:0x00000000 at 0xa00083c8
[ 8919.831207] PUF Read:0x00000000 at 0xa00083cc
[ 8919.831207] PUF Read:0x00000000 at 0xa00083d0
[ 8919.831268] PUF Read:0x00010000 at 0xa00083d4
[ 8919.831298] PUF Read:0x00000000 at 0xa00083d8
[ 8919.831298] PUF Read:0x00000000 at 0xa00083dc
[ 8919.831298] PUF Read:0x00140000 at 0xa00083e0
[ 8919.831359] PUF Read:0x10000000 at 0xa00083e4
[ 8919.831359] PUF Read:0x00000000 at 0xa00083e8
[ 8919.831420] PUF Read:0x00000000 at 0xa00083ec
[ 8919.831451] PUF Read:0x00000400 at 0xa00083f0
[ 8919.831451] PUF Read:0x04000000 at 0xa00083f4
[ 8919.831451] PUF Read:0x00000004 at 0xa00083f8
[ 8919.831512] PUF Read:0x00044000 at 0xa00083fc
[ 8919.831512] PUF Read:0x00000440 at 0xa0010000
[ 8919.831573] PUF Read:0x00000000 at 0xa0010004
[ 8919.831604] PUF Read:0x00000000 at 0xa0010008
[ 8919.831604] PUF Read:0x00004000 at 0xa001000c
[ 8919.831604] PUF Read:0x00000000 at 0xa0010010
[ 8919.831604] PUF Read:0x01400000 at 0xa0010014
[ 8919.831604] PUF Read:0x01000000 at 0xa0010018
[ 8919.831604] PUF Read:0x04000000 at 0xa001001c
[ 8919.831756] PUF Read:0x00000100 at 0xa0010020
[ 8919.831756] PUF Read:0x04000000 at 0xa0010024
[ 8919.831756] PUF Read:0x00000000 at 0xa0010028
[ 8919.831756] PUF Read:0x00000000 at 0xa001002c
[ 8919.831756] PUF Read:0x00000000 at 0xa0010030
[ 8919.831756] PUF Read:0x00400040 at 0xa0010034
[ 8919.831909] PUF Read:0x00000004 at 0xa0010038
[ 8919.831909] PUF Read:0x00000000 at 0xa001003c
[ 8919.831909] PUF Read:0x00000000 at 0xa0010040
[ 8919.831909] PUF Read:0x04000010 at 0xa0010044
[ 8919.831909] PUF Read:0x00000000 at 0xa0010048
[ 8919.832031] PUF Read:0x41000000 at 0xa001004c
[ 8919.832061] PUF Read:0x00000000 at 0xa0010050
[ 8919.832061] PUF Read:0x00000000 at 0xa0010054
[ 8919.832061] PUF Read:0x00000000 at 0xa0010058
[ 8919.832061] PUF Read:0x00100400 at 0xa001005c
[ 8919.832061] PUF Read:0x00100000 at 0xa0010060
[ 8919.832061] PUF Read:0x00000000 at 0xa0010064
[ 8919.832214] PUF Read:0x00000000 at 0xa0010068
[ 8919.832214] PUF Read:0x00000000 at 0xa001006c
[ 8919.832214] PUF Read:0x00000000 at 0xa0010070
[ 8919.832214] PUF Read:0x00000000 at 0xa0010074
[ 8919.832214] PUF Read:0x00000040 at 0xa0010078
[ 8919.832214] PUF Read:0x00000000 at 0xa001007c
[ 8919.832366] PUF Read:0x00000100 at 0xa0010080
[ 8919.832366] PUF Read:0x00000000 at 0xa0010084
[ 8919.832366] PUF Read:0x00100000 at 0xa0010088
[ 8919.832366] PUF Read:0x00010000 at 0xa001008c
[ 8919.832366] PUF Read:0x00000000 at 0xa0010090
[ 8919.832366] PUF Read:0x00000000 at 0xa0010094
[ 8919.832519] PUF Read:0x00000000 at 0xa0010098
[ 8919.832519] PUF Read:0x00000000 at 0xa001009c
[ 8919.832519] PUF Read:0x00000000 at 0xa00100a0
[ 8919.832519] PUF Read:0x00000000 at 0xa00100a4
[ 8919.832611] PUF Read:0x00000000 at 0xa00100a8
[ 8919.832611] PUF Read:0x40000000 at 0xa00100ac
[ 8919.832672] PUF Read:0x04000000 at 0xa00100b0
[ 8919.832702] PUF Read:0x00000000 at 0xa00100b4
[ 8919.832702] PUF Read:0x00000000 at 0xa00100b8
[ 8919.832702] PUF Read:0x00000000 at 0xa00100bc
[ 8919.832763] PUF Read:0x00000000 at 0xa00100c0
[ 8919.832763] PUF Read:0x00000040 at 0xa00100c4
[ 8919.832824] PUF Read:0x00000000 at 0xa00100c8
[ 8919.832855] PUF Read:0x01000000 at 0xa00100cc
[ 8919.832855] PUF Read:0x00400100 at 0xa00100d0
[ 8919.832855] PUF Read:0x00000000 at 0xa00100d4
[ 8919.832916] PUF Read:0x00040000 at 0xa00100d8
[ 8919.832916] PUF Read:0x00000000 at 0xa00100dc
[ 8919.832977] PUF Read:0x00000000 at 0xa00100e0
[ 8919.833007] PUF Read:0x00004400 at 0xa00100e4
[ 8919.833007] PUF Read:0x00000000 at 0xa00100e8
[ 8919.833007] PUF Read:0x00000000 at 0xa00100ec
[ 8919.833007] PUF Read:0x00000000 at 0xa00100f0
[ 8919.833007] PUF Read:0x00000000 at 0xa00100f4
[ 8919.833129] PUF Read:0x00000000 at 0xa00100f8
[ 8919.833129] PUF Read:0x00050000 at 0xa00100fc
[ 8919.833129] PUF Read:0x00000000 at 0xa0010100
[ 8919.833129] PUF Read:0x10000000 at 0xa0010104
[ 8919.833221] PUF Read:0x00000000 at 0xa0010108
[ 8919.833221] PUF Read:0x04150000 at 0xa001010c
[ 8919.833282] PUF Read:0x00000001 at 0xa0010110
[ 8919.833312] PUF Read:0x00000000 at 0xa0010114
[ 8919.833312] PUF Read:0x00000000 at 0xa0010118
[ 8919.833312] PUF Read:0x10000000 at 0xa001011c
[ 8919.833374] PUF Read:0x04000000 at 0xa0010120
[ 8919.833374] PUF Read:0x00040000 at 0xa0010124
[ 8919.833435] PUF Read:0x00000000 at 0xa0010128
[ 8919.833435] PUF Read:0x00000000 at 0xa001012c
[ 8919.833435] PUF Read:0x00000000 at 0xa0010130
[ 8919.833435] PUF Read:0x10004000 at 0xa0010134
[ 8919.833526] PUF Read:0x10000000 at 0xa0010138
[ 8919.833526] PUF Read:0x00000000 at 0xa001013c
[ 8919.833587] PUF Read:0x04400000 at 0xa0010140
[ 8919.833587] PUF Read:0x00000001 at 0xa0010144
[ 8919.833587] PUF Read:0x00000000 at 0xa0010148
[ 8919.833587] PUF Read:0x00000000 at 0xa001014c
[ 8919.833587] PUF Read:0x00000000 at 0xa0010150
[ 8919.833587] PUF Read:0x00000000 at 0xa0010154
[ 8919.833740] PUF Read:0x00000000 at 0xa0010158
[ 8919.833740] PUF Read:0x00000000 at 0xa001015c
[ 8919.833740] PUF Read:0x00004000 at 0xa0010160
[ 8919.833740] PUF Read:0x00000000 at 0xa0010164
[ 8919.833740] PUF Read:0x00000000 at 0xa0010168
[ 8919.833740] PUF Read:0x00000100 at 0xa001016c
[ 8919.833892] PUF Read:0x00000040 at 0xa0010170
[ 8919.833923] PUF Read:0x04010400 at 0xa0010174
[ 8919.833923] PUF Read:0x01004000 at 0xa0010178
[ 8919.833923] PUF Read:0x00000000 at 0xa001017c
[ 8919.833984] PUF Read:0x00000000 at 0xa0010180
[ 8919.833984] PUF Read:0x00000100 at 0xa0010184
[ 8919.834045] PUF Read:0x00000000 at 0xa0010188
[ 8919.834075] PUF Read:0x00000000 at 0xa001018c
[ 8919.834075] PUF Read:0x01000000 at 0xa0010190
[ 8919.834136] PUF Read:0x00000000 at 0xa0010194
[ 8919.834136] PUF Read:0x00000000 at 0xa0010198
[ 8919.834136] PUF Read:0x00000000 at 0xa001019c
[ 8919.834136] PUF Read:0x00010000 at 0xa00101a0
[ 8919.834228] PUF Read:0x00000000 at 0xa00101a4
[ 8919.834228] PUF Read:0x00000000 at 0xa00101a8
[ 8919.834228] PUF Read:0x00000000 at 0xa00101ac
[ 8919.834228] PUF Read:0x00000000 at 0xa00101b0
[ 8919.834228] PUF Read:0x00400000 at 0xa00101b4
[ 8919.834228] PUF Read:0x00000000 at 0xa00101b8
[ 8919.834381] PUF Read:0x00000000 at 0xa00101bc
[ 8919.834381] PUF Read:0x00000000 at 0xa00101c0
[ 8919.834381] PUF Read:0x00000400 at 0xa00101c4
[ 8919.834381] PUF Read:0x00000000 at 0xa00101c8
[ 8919.834381] PUF Read:0x00000000 at 0xa00101cc
[ 8919.834503] PUF Read:0x00000000 at 0xa00101d0
[ 8919.834533] PUF Read:0x00000000 at 0xa00101d4
[ 8919.834533] PUF Read:0x00000100 at 0xa00101d8
[ 8919.834533] PUF Read:0x04000000 at 0xa00101dc
[ 8919.834533] PUF Read:0x00000001 at 0xa00101e0
[ 8919.834533] PUF Read:0x10000000 at 0xa00101e4
[ 8919.834533] PUF Read:0x40000000 at 0xa00101e8
[ 8919.834686] PUF Read:0x00000000 at 0xa00101ec
[ 8919.834686] PUF Read:0x10000000 at 0xa00101f0
[ 8919.834686] PUF Read:0x00000000 at 0xa00101f4
[ 8919.834686] PUF Read:0x00000000 at 0xa00101f8
[ 8919.834686] PUF Read:0x00000000 at 0xa00101fc
[ 8919.834808] PUF Read:0x00001000 at 0xa0010200
[ 8919.834838] PUF Read:0x00000000 at 0xa0010204
[ 8919.834838] PUF Read:0x00000000 at 0xa0010208
[ 8919.834899] PUF Read:0x00000004 at 0xa001020c
[ 8919.834899] PUF Read:0x00000000 at 0xa0010210
[ 8919.834899] PUF Read:0x00000100 at 0xa0010214
[ 8919.834899] PUF Read:0x00000000 at 0xa0010218
[ 8919.834991] PUF Read:0x00010000 at 0xa001021c
[ 8919.834991] PUF Read:0x00000040 at 0xa0010220
[ 8919.834991] PUF Read:0x00000000 at 0xa0010224
[ 8919.834991] PUF Read:0x00500000 at 0xa0010228
[ 8919.834991] PUF Read:0x00000000 at 0xa001022c
[ 8919.835113] PUF Read:0x00000000 at 0xa0010230
[ 8919.835144] PUF Read:0x00001000 at 0xa0010234
[ 8919.835144] PUF Read:0x00000000 at 0xa0010238
[ 8919.835205] PUF Read:0x00000000 at 0xa001023c
[ 8919.835205] PUF Read:0x00000000 at 0xa0010240
[ 8919.835205] PUF Read:0x00000000 at 0xa0010244
[ 8919.835266] PUF Read:0x00000000 at 0xa0010248
[ 8919.835296] PUF Read:0x00000000 at 0xa001024c
[ 8919.835296] PUF Read:0x00000000 at 0xa0010250
[ 8919.835296] PUF Read:0x00000000 at 0xa0010254
[ 8919.835357] PUF Read:0x00440000 at 0xa0010258
[ 8919.835357] PUF Read:0x00000000 at 0xa001025c
[ 8919.835418] PUF Read:0x00000000 at 0xa0010260
[ 8919.835449] PUF Read:0x04000040 at 0xa0010264
[ 8919.835449] PUF Read:0x00004000 at 0xa0010268
[ 8919.835449] PUF Read:0x00000000 at 0xa001026c
[ 8919.835510] PUF Read:0x00000010 at 0xa0010270
[ 8919.835510] PUF Read:0x00000000 at 0xa0010274
[ 8919.835571] PUF Read:0x00000001 at 0xa0010278
[ 8919.835601] PUF Read:0x00000000 at 0xa001027c
[ 8919.835601] PUF Read:0x00000000 at 0xa0010280
[ 8919.835601] PUF Read:0x00000000 at 0xa0010284
[ 8919.835662] PUF Read:0x00000000 at 0xa0010288
[ 8919.835662] PUF Read:0x00000000 at 0xa001028c
[ 8919.835723] PUF Read:0x00000000 at 0xa0010290
[ 8919.835754] PUF Read:0x00000000 at 0xa0010294
[ 8919.835754] PUF Read:0x00000000 at 0xa0010298
[ 8919.835754] PUF Read:0x00000000 at 0xa001029c
[ 8919.835815] PUF Read:0x00000000 at 0xa00102a0
[ 8919.835815] PUF Read:0x00000001 at 0xa00102a4
[ 8919.835876] PUF Read:0x00000000 at 0xa00102a8
[ 8919.835906] PUF Read:0x00000000 at 0xa00102ac
[ 8919.835906] PUF Read:0x01000000 at 0xa00102b0
[ 8919.835906] PUF Read:0x00000000 at 0xa00102b4
[ 8919.835968] PUF Read:0x00000000 at 0xa00102b8
[ 8919.835968] PUF Read:0x01000001 at 0xa00102bc
[ 8919.836029] PUF Read:0x00000000 at 0xa00102c0
[ 8919.836059] PUF Read:0x00000000 at 0xa00102c4
[ 8919.836059] PUF Read:0x00000000 at 0xa00102c8
[ 8919.836059] PUF Read:0x00000001 at 0xa00102cc
[ 8919.836120] PUF Read:0x00000000 at 0xa00102d0
[ 8919.836120] PUF Read:0x00000000 at 0xa00102d4
[ 8919.836181] PUF Read:0x00000000 at 0xa00102d8
[ 8919.836181] PUF Read:0x00000000 at 0xa00102dc
