[48465.455718] [i] Total hammer attempts per row: 818255
[48465.455718] EMIF 2 REG Write 0x00000618 at 0x4d000010
[48465.455749] EMIF 2 REG Read 0x00000618 at 0x4d000010
[48465.455749] EMIF 2 REG Write 0x00000618 at 0x4d000014
[48465.455780] EMIF 2 REG Read 0x00000618 at 0x4d000014
[48465.455780] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[48465.455810] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[48465.455810] Temp polling alert enabled
[48465.455810] Refresh enabled at EMIF2
[48465.455841] [i] Starting PUF read-out
[48465.455841] [i] Single-Sided Rowhammer (SSRH)
[48465.455871] PUF Read:0xaaaaaaaa at 0xa0008000
[48465.455902] PUF Read:0xaaaaaaaa at 0xa0008004
[48465.455902] PUF Read:0xaaaaaaaa at 0xa0008008
[48465.455902] PUF Read:0xaaaaaaaa at 0xa000800c
[48465.455902] PUF Read:0xaaaaaaaa at 0xa0008010
[48465.455993] PUF Read:0xaaaaabaa at 0xa0008014
[48465.456024] PUF Read:0xaaaaaaaa at 0xa0008018
[48465.456024] PUF Read:0xaaaaaaaa at 0xa000801c
[48465.456024] PUF Read:0xaaaaaaaa at 0xa0008020
[48465.456085] PUF Read:0xaaaaaaaa at 0xa0008024
[48465.456085] PUF Read:0xaaaaaaaa at 0xa0008028
[48465.456085] PUF Read:0xaaaaaaaa at 0xa000802c
[48465.456085] PUF Read:0xaaaaaaaa at 0xa0008030
[48465.456207] PUF Read:0xaaaaaaaa at 0xa0008034
[48465.456207] PUF Read:0xaaaaaaaa at 0xa0008038
[48465.456207] PUF Read:0xaaaaaaaa at 0xa000803c
[48465.456207] PUF Read:0xaaaaaaab at 0xa0008040
[48465.456298] PUF Read:0xaaaaeaaa at 0xa0008044
[48465.456298] PUF Read:0xaaaaaaaa at 0xa0008048
[48465.456359] PUF Read:0xaaaaaaaa at 0xa000804c
[48465.456390] PUF Read:0xaaaaaaaa at 0xa0008050
[48465.456390] PUF Read:0xaaaaaaaa at 0xa0008054
[48465.456390] PUF Read:0xaaaaaaaa at 0xa0008058
[48465.456390] PUF Read:0xaaaaaaaa at 0xa000805c
[48465.456390] PUF Read:0xaaaaaaaa at 0xa0008060
[48465.456390] PUF Read:0xaaaa2aaa at 0xa0008064
[48465.456542] PUF Read:0xaaaaaaaa at 0xa0008068
[48465.456542] PUF Read:0xaaaaaaaa at 0xa000806c
[48465.456542] PUF Read:0xaaaaaaaa at 0xa0008070
[48465.456542] PUF Read:0xaaaaaaaa at 0xa0008074
[48465.456634] PUF Read:0xaaaaaaaa at 0xa0008078
[48465.456634] PUF Read:0xaaaaaaaa at 0xa000807c
[48465.456695] PUF Read:0xaaaaaaaa at 0xa0008080
[48465.456726] PUF Read:0xaaaaaaaa at 0xa0008084
[48465.456726] PUF Read:0xaaaaaaaa at 0xa0008088
[48465.456726] PUF Read:0xaaaaaaaa at 0xa000808c
[48465.456787] PUF Read:0xaaaa8aaa at 0xa0008090
[48465.456787] PUF Read:0xaaaaaaaa at 0xa0008094
[48465.456848] PUF Read:0x2aabaaaa at 0xa0008098
[48465.456878] PUF Read:0xaaaaaaaa at 0xa000809c
[48465.456878] PUF Read:0xaaaaaaaa at 0xa00080a0
[48465.456939] PUF Read:0xaaaaaaaa at 0xa00080a4
[48465.456939] PUF Read:0xaaaaaaaa at 0xa00080a8
[48465.456939] PUF Read:0xaaaaaaaa at 0xa00080ac
[48465.456939] PUF Read:0xaaaaaaaa at 0xa00080b0
[48465.457031] PUF Read:0xaa2aaaaa at 0xa00080b4
[48465.457031] PUF Read:0xaaaaaaaa at 0xa00080b8
[48465.457031] PUF Read:0x8aaaaaaa at 0xa00080bc
[48465.457031] PUF Read:0xaaaaaaaa at 0xa00080c0
[48465.457031] PUF Read:0xaaaaaaaa at 0xa00080c4
[48465.457031] PUF Read:0xaaa2aaaa at 0xa00080c8
[48465.457183] PUF Read:0xaaaaaaaa at 0xa00080cc
[48465.457214] PUF Read:0xaaaaaaaa at 0xa00080d0
[48465.457214] PUF Read:0xaaaaaaaa at 0xa00080d4
[48465.457214] PUF Read:0xaaaaaaaa at 0xa00080d8
[48465.457275] PUF Read:0xaaaaaaaa at 0xa00080dc
[48465.457275] PUF Read:0xaaaaaaaa at 0xa00080e0
[48465.457336] PUF Read:0xaaaaaaaa at 0xa00080e4
[48465.457366] PUF Read:0xaaaaaaaa at 0xa00080e8
[48465.457366] PUF Read:0xaaaaaaab at 0xa00080ec
[48465.457366] PUF Read:0x8aaaaaaa at 0xa00080f0
[48465.457427] PUF Read:0xaaaaaaaa at 0xa00080f4
[48465.457427] PUF Read:0xaaaaabaa at 0xa00080f8
