[ 6993.104125] [i] Total hammer attempts per row: 818664
[ 6993.104125] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 6993.104125] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 6993.104217] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 6993.104217] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 6993.104248] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 6993.104248] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 6993.104278] Temp polling alert enabled
[ 6993.105834] PUF Read:0x00000000 at 0xa00080f0
[ 6993.105834] PUF Read:0x00000000 at 0xa00080f4
[ 6993.105895] PUF Read:0x00000100 at 0xa00080f8
[ 6993.105926] PUF Read:0x00000000 at 0xa00080fc
[ 6993.105926] PUF Read:0x00000000 at 0xa0008100
[ 6993.105926] PUF Read:0x00000000 at 0xa0008104
[ 6993.105987] PUF Read:0x00000000 at 0xa0008108
[ 6993.105987] PUF Read:0x00000000 at 0xa000810c
[ 6993.106048] PUF Read:0x00000000 at 0xa0008110
[ 6993.106079] PUF Read:0x00000000 at 0xa0008114
[ 6993.106079] PUF Read:0x00000000 at 0xa0008118
[ 6993.106079] PUF Read:0x00000000 at 0xa000811c
[ 6993.106140] PUF Read:0x00000000 at 0xa0008120
[ 6993.106140] PUF Read:0x00000000 at 0xa0008124
[ 6993.106201] PUF Read:0x00000040 at 0xa0008128
[ 6993.106201] PUF Read:0x00000000 at 0xa000812c
[ 6993.106201] PUF Read:0x00000000 at 0xa0008130
[ 6993.106201] PUF Read:0x00000000 at 0xa0008134
[ 6993.106201] PUF Read:0x00000000 at 0xa0008138
[ 6993.106323] PUF Read:0x00000000 at 0xa000813c
[ 6993.106353] PUF Read:0x00000000 at 0xa0008140
[ 6993.106353] PUF Read:0x00000000 at 0xa0008144
[ 6993.106414] PUF Read:0x00100400 at 0xa0008148
[ 6993.106414] PUF Read:0x00000000 at 0xa000814c
[ 6993.106414] PUF Read:0x00000000 at 0xa0008150
[ 6993.106475] PUF Read:0x00000000 at 0xa0008154
[ 6993.106506] PUF Read:0x00000000 at 0xa0008158
[ 6993.106506] PUF Read:0x00000040 at 0xa000815c
[ 6993.106506] PUF Read:0x00000000 at 0xa0008160
[ 6993.106567] PUF Read:0x00000000 at 0xa0008164
[ 6993.106567] PUF Read:0x00000000 at 0xa0008168
[ 6993.106628] PUF Read:0x00400000 at 0xa000816c
[ 6993.106658] PUF Read:0x00000000 at 0xa0008170
[ 6993.106658] PUF Read:0x00000000 at 0xa0008174
[ 6993.106658] PUF Read:0x00000000 at 0xa0008178
[ 6993.106719] PUF Read:0x00000000 at 0xa000817c
[ 6993.106719] PUF Read:0x00000000 at 0xa0008180
[ 6993.106781] PUF Read:0x00000000 at 0xa0008184
[ 6993.106811] PUF Read:0x00000000 at 0xa0008188
[ 6993.106811] PUF Read:0x00000000 at 0xa000818c
[ 6993.106811] PUF Read:0x00000000 at 0xa0008190
[ 6993.106872] PUF Read:0x40000000 at 0xa0008194
[ 6993.106872] PUF Read:0x00000000 at 0xa0008198
[ 6993.106933] PUF Read:0x00000000 at 0xa000819c
[ 6993.106933] PUF Read:0x00000000 at 0xa00081a0
[ 6993.106933] PUF Read:0x00000000 at 0xa00081a4
[ 6993.106933] PUF Read:0x00000000 at 0xa00081a8
[ 6993.106933] PUF Read:0x00000000 at 0xa00081ac
[ 6993.106933] PUF Read:0x00410000 at 0xa00081b0
[ 6993.107086] PUF Read:0x00000000 at 0xa00081b4
[ 6993.107086] PUF Read:0x00000000 at 0xa00081b8
[ 6993.107147] PUF Read:0x00000000 at 0xa00081bc
[ 6993.107147] PUF Read:0x00000000 at 0xa00081c0
[ 6993.107147] PUF Read:0x00000004 at 0xa00081c4
[ 6993.107208] PUF Read:0x00000000 at 0xa00081c8
[ 6993.107238] PUF Read:0x00000000 at 0xa00081cc
[ 6993.107269] PUF Read:0x10000000 at 0xa00081d0
[ 6993.107269] PUF Read:0x00000000 at 0xa00081d4
[ 6993.107269] PUF Read:0x00000000 at 0xa00081d8
[ 6993.107269] PUF Read:0x00000000 at 0xa00081dc
[ 6993.107269] PUF Read:0x00000000 at 0xa00081e0
[ 6993.107391] PUF Read:0x00000040 at 0xa00081e4
[ 6993.107421] PUF Read:0x00000000 at 0xa00081e8
[ 6993.107421] PUF Read:0x00000000 at 0xa00081ec
[ 6993.107482] PUF Read:0x00000000 at 0xa00081f0
[ 6993.107482] PUF Read:0x00000400 at 0xa00081f4
[ 6993.107482] PUF Read:0x00000000 at 0xa00081f8
[ 6993.107543] PUF Read:0x00000000 at 0xa00081fc
[ 6993.107574] PUF Read:0x00000000 at 0xa0008200
[ 6993.107574] PUF Read:0x00000000 at 0xa0008204
[ 6993.107574] PUF Read:0x00000000 at 0xa0008208
[ 6993.107635] PUF Read:0x00000000 at 0xa000820c
[ 6993.107635] PUF Read:0x00000000 at 0xa0008210
[ 6993.107696] PUF Read:0x00000000 at 0xa0008214
[ 6993.107727] PUF Read:0x00000000 at 0xa0008218
[ 6993.107727] PUF Read:0x00000000 at 0xa000821c
[ 6993.107727] PUF Read:0x00000000 at 0xa0008220
[ 6993.107788] PUF Read:0x00000000 at 0xa0008224
[ 6993.107788] PUF Read:0x00000000 at 0xa0008228
[ 6993.107849] PUF Read:0x00000000 at 0xa000822c
[ 6993.107879] PUF Read:0x00000000 at 0xa0008230
[ 6993.107879] PUF Read:0x00400000 at 0xa0008234
[ 6993.107879] PUF Read:0x00000000 at 0xa0008238
[ 6993.107940] PUF Read:0x00000000 at 0xa000823c
[ 6993.107940] PUF Read:0x00000000 at 0xa0008240
[ 6993.108001] PUF Read:0x00000000 at 0xa0008244
[ 6993.108032] PUF Read:0x00000000 at 0xa0008248
[ 6993.108032] PUF Read:0x00000000 at 0xa000824c
[ 6993.108032] PUF Read:0x00000000 at 0xa0008250
[ 6993.108093] PUF Read:0x00100000 at 0xa0008254
[ 6993.108093] PUF Read:0x00000000 at 0xa0008258
[ 6993.108154] PUF Read:0x00040000 at 0xa000825c
[ 6993.108184] PUF Read:0x00000000 at 0xa0008260
[ 6993.108184] PUF Read:0x00000000 at 0xa0008264
[ 6993.108184] PUF Read:0x00000000 at 0xa0008268
[ 6993.108184] PUF Read:0x00000000 at 0xa000826c
[ 6993.108184] PUF Read:0x00000000 at 0xa0008270
[ 6993.108306] PUF Read:0x00000000 at 0xa0008274
[ 6993.108306] PUF Read:0x00000040 at 0xa0008278
[ 6993.108306] PUF Read:0x00000000 at 0xa000827c
[ 6993.108306] PUF Read:0x00000000 at 0xa0008280
[ 6993.108306] PUF Read:0x00000000 at 0xa0008284
[ 6993.108428] PUF Read:0x00000000 at 0xa0008288
[ 6993.108459] PUF Read:0x00000000 at 0xa000828c
[ 6993.108459] PUF Read:0x00000000 at 0xa0008290
[ 6993.108459] PUF Read:0x00000000 at 0xa0008294
[ 6993.108520] PUF Read:0x00000000 at 0xa0008298
[ 6993.108520] PUF Read:0x00000000 at 0xa000829c
[ 6993.108581] PUF Read:0x00000000 at 0xa00082a0
[ 6993.108612] PUF Read:0x00000000 at 0xa00082a4
[ 6993.108612] PUF Read:0x00000000 at 0xa00082a8
[ 6993.108612] PUF Read:0x00000000 at 0xa00082ac
[ 6993.108673] PUF Read:0x00000000 at 0xa00082b0
[ 6993.108673] PUF Read:0x00000000 at 0xa00082b4
[ 6993.108734] PUF Read:0x00000040 at 0xa00082b8
[ 6993.108764] PUF Read:0x00000000 at 0xa00082bc
[ 6993.108795] PUF Read:0x00000000 at 0xa00082c0
[ 6993.108795] PUF Read:0x00000000 at 0xa00082c4
[ 6993.108795] PUF Read:0x10000000 at 0xa00082c8
[ 6993.108856] PUF Read:0x00000000 at 0xa00082cc
[ 6993.108856] PUF Read:0x00000000 at 0xa00082d0
[ 6993.108917] PUF Read:0x00000000 at 0xa00082d4
[ 6993.108947] PUF Read:0x00000000 at 0xa00082d8
[ 6993.108947] PUF Read:0x00000000 at 0xa00082dc
[ 6993.108947] PUF Read:0x00000000 at 0xa00082e0
[ 6993.109008] PUF Read:0x00000400 at 0xa00082e4
[ 6993.109008] PUF Read:0x00000000 at 0xa00082e8
[ 6993.109069] PUF Read:0x00000001 at 0xa00082ec
[ 6993.109100] PUF Read:0x00000000 at 0xa00082f0
[ 6993.109100] PUF Read:0x00000000 at 0xa00082f4
[ 6993.109100] PUF Read:0x00000000 at 0xa00082f8
[ 6993.109100] PUF Read:0x00000000 at 0xa00082fc
[ 6993.109100] PUF Read:0x00000000 at 0xa0008300
[ 6993.109222] PUF Read:0x00000000 at 0xa0008304
[ 6993.109222] PUF Read:0x00000000 at 0xa0008308
[ 6993.109222] PUF Read:0x00000000 at 0xa000830c
[ 6993.109222] PUF Read:0x00000000 at 0xa0008310
[ 6993.109222] PUF Read:0x00000000 at 0xa0008314
[ 6993.109222] PUF Read:0x01000000 at 0xa0008318
[ 6993.109375] PUF Read:0x10000000 at 0xa000831c
[ 6993.109375] PUF Read:0x00000000 at 0xa0008320
[ 6993.109436] PUF Read:0x00000000 at 0xa0008324
[ 6993.109436] PUF Read:0x00000000 at 0xa0008328
[ 6993.109436] PUF Read:0x00000000 at 0xa000832c
[ 6993.109497] PUF Read:0x00000004 at 0xa0008330
[ 6993.109527] PUF Read:0x00000000 at 0xa0008334
[ 6993.109527] PUF Read:0x00000000 at 0xa0008338
[ 6993.109588] PUF Read:0x00000000 at 0xa000833c
[ 6993.109588] PUF Read:0x00000000 at 0xa0008340
[ 6993.109588] PUF Read:0x00000000 at 0xa0008344
[ 6993.109649] PUF Read:0x00000000 at 0xa0008348
[ 6993.109680] PUF Read:0x00000000 at 0xa000834c
[ 6993.109680] PUF Read:0x00000000 at 0xa0008350
[ 6993.109680] PUF Read:0x00000000 at 0xa0008354
[ 6993.109741] PUF Read:0x00000000 at 0xa0008358
[ 6993.109741] PUF Read:0x00000000 at 0xa000835c
[ 6993.109802] PUF Read:0x00010000 at 0xa0008360
[ 6993.109832] PUF Read:0x00000000 at 0xa0008364
[ 6993.109832] PUF Read:0x00000000 at 0xa0008368
[ 6993.109832] PUF Read:0x00000000 at 0xa000836c
[ 6993.109893] PUF Read:0x00000000 at 0xa0008370
[ 6993.109893] PUF Read:0x00000000 at 0xa0008374
[ 6993.109954] PUF Read:0x00000000 at 0xa0008378
[ 6993.109985] PUF Read:0x00000000 at 0xa000837c
[ 6993.109985] PUF Read:0x00000000 at 0xa0008380
[ 6993.109985] PUF Read:0x00000000 at 0xa0008384
[ 6993.110046] PUF Read:0x00000000 at 0xa0008388
[ 6993.110046] PUF Read:0x00000000 at 0xa000838c
[ 6993.110107] PUF Read:0x00000000 at 0xa0008390
[ 6993.110137] PUF Read:0x00000000 at 0xa0008394
[ 6993.110137] PUF Read:0x00000000 at 0xa0008398
[ 6993.110137] PUF Read:0x00000000 at 0xa000839c
[ 6993.110137] PUF Read:0x00000000 at 0xa00083a0
[ 6993.110137] PUF Read:0x00000000 at 0xa00083a4
[ 6993.110260] PUF Read:0x00000000 at 0xa00083a8
[ 6993.110260] PUF Read:0x00000000 at 0xa00083ac
[ 6993.110260] PUF Read:0x00000000 at 0xa00083b0
[ 6993.110260] PUF Read:0x00000000 at 0xa00083b4
[ 6993.110351] PUF Read:0x00000000 at 0xa00083b8
[ 6993.110351] PUF Read:0x00000000 at 0xa00083bc
[ 6993.110412] PUF Read:0x00000000 at 0xa00083c0
[ 6993.110443] PUF Read:0x04000000 at 0xa00083c4
[ 6993.110443] PUF Read:0x00000000 at 0xa00083c8
[ 6993.110443] PUF Read:0x00000000 at 0xa00083cc
[ 6993.110504] PUF Read:0x00000000 at 0xa00083d0
[ 6993.110504] PUF Read:0x00010000 at 0xa00083d4
[ 6993.110565] PUF Read:0x00000000 at 0xa00083d8
[ 6993.110595] PUF Read:0x00000000 at 0xa00083dc
[ 6993.110595] PUF Read:0x00000000 at 0xa00083e0
[ 6993.110595] PUF Read:0x00000000 at 0xa00083e4
[ 6993.110656] PUF Read:0x00000000 at 0xa00083e8
[ 6993.110656] PUF Read:0x00000000 at 0xa00083ec
[ 6993.110717] PUF Read:0x00000000 at 0xa00083f0
[ 6993.110717] PUF Read:0x00000000 at 0xa00083f4
[ 6993.110717] PUF Read:0x00000004 at 0xa00083f8
[ 6993.110717] PUF Read:0x00040000 at 0xa00083fc
[ 6993.110717] PUF Read:0x00000400 at 0xa0010000
[ 6993.110717] PUF Read:0x00000000 at 0xa0010004
[ 6993.110870] PUF Read:0x00000000 at 0xa0010008
[ 6993.110870] PUF Read:0x00004000 at 0xa001000c
[ 6993.110870] PUF Read:0x00000000 at 0xa0010010
[ 6993.110870] PUF Read:0x01000000 at 0xa0010014
[ 6993.110870] PUF Read:0x01000000 at 0xa0010018
[ 6993.110870] PUF Read:0x04000000 at 0xa001001c
[ 6993.111022] PUF Read:0x00000000 at 0xa0010020
[ 6993.111022] PUF Read:0x04000000 at 0xa0010024
[ 6993.111022] PUF Read:0x00000000 at 0xa0010028
[ 6993.111022] PUF Read:0x00000000 at 0xa001002c
[ 6993.111022] PUF Read:0x00000000 at 0xa0010030
[ 6993.111022] PUF Read:0x00000000 at 0xa0010034
[ 6993.111175] PUF Read:0x00000000 at 0xa0010038
[ 6993.111175] PUF Read:0x00000000 at 0xa001003c
[ 6993.111236] PUF Read:0x00000000 at 0xa0010040
[ 6993.111236] PUF Read:0x04000000 at 0xa0010044
[ 6993.111236] PUF Read:0x00000000 at 0xa0010048
[ 6993.111297] PUF Read:0x01000000 at 0xa001004c
[ 6993.111328] PUF Read:0x00000000 at 0xa0010050
[ 6993.111328] PUF Read:0x00000000 at 0xa0010054
[ 6993.111328] PUF Read:0x00000000 at 0xa0010058
[ 6993.111389] PUF Read:0x00100400 at 0xa001005c
[ 6993.111389] PUF Read:0x00000000 at 0xa0010060
[ 6993.111450] PUF Read:0x00000000 at 0xa0010064
[ 6993.111480] PUF Read:0x00000000 at 0xa0010068
[ 6993.111480] PUF Read:0x00000000 at 0xa001006c
[ 6993.111480] PUF Read:0x00000000 at 0xa0010070
[ 6993.111541] PUF Read:0x00000000 at 0xa0010074
[ 6993.111541] PUF Read:0x00000000 at 0xa0010078
[ 6993.111602] PUF Read:0x00000000 at 0xa001007c
[ 6993.111633] PUF Read:0x00000000 at 0xa0010080
[ 6993.111633] PUF Read:0x00000000 at 0xa0010084
[ 6993.111633] PUF Read:0x00000000 at 0xa0010088
[ 6993.111694] PUF Read:0x00000000 at 0xa001008c
[ 6993.111694] PUF Read:0x00000000 at 0xa0010090
[ 6993.111755] PUF Read:0x00000000 at 0xa0010094
[ 6993.111755] PUF Read:0x00000000 at 0xa0010098
[ 6993.111755] PUF Read:0x00000000 at 0xa001009c
[ 6993.111846] PUF Read:0x00000000 at 0xa00100a0
[ 6993.111846] PUF Read:0x00000000 at 0xa00100a4
[ 6993.111907] PUF Read:0x00000000 at 0xa00100a8
[ 6993.111938] PUF Read:0x00000000 at 0xa00100ac
[ 6993.111968] PUF Read:0x04000000 at 0xa00100b0
[ 6993.111968] PUF Read:0x00000000 at 0xa00100b4
[ 6993.112030] PUF Read:0x00000000 at 0xa00100b8
[ 6993.112060] PUF Read:0x00000000 at 0xa00100bc
[ 6993.112060] PUF Read:0x00000000 at 0xa00100c0
[ 6993.112060] PUF Read:0x00000000 at 0xa00100c4
[ 6993.112121] PUF Read:0x00000000 at 0xa00100c8
[ 6993.112121] PUF Read:0x00000000 at 0xa00100cc
[ 6993.112182] PUF Read:0x00000000 at 0xa00100d0
[ 6993.112213] PUF Read:0x00000000 at 0xa00100d4
[ 6993.112213] PUF Read:0x00000000 at 0xa00100d8
[ 6993.112213] PUF Read:0x00000000 at 0xa00100dc
[ 6993.112274] PUF Read:0x00000000 at 0xa00100e0
[ 6993.112274] PUF Read:0x00000000 at 0xa00100e4
[ 6993.112335] PUF Read:0x00000000 at 0xa00100e8
[ 6993.112365] PUF Read:0x00000000 at 0xa00100ec
[ 6993.112365] PUF Read:0x00000000 at 0xa00100f0
[ 6993.112365] PUF Read:0x00000000 at 0xa00100f4
[ 6993.112426] PUF Read:0x00000000 at 0xa00100f8
[ 6993.112426] PUF Read:0x00040000 at 0xa00100fc
[ 6993.112487] PUF Read:0x00000000 at 0xa0010100
[ 6993.112518] PUF Read:0x00000000 at 0xa0010104
[ 6993.112518] PUF Read:0x00000000 at 0xa0010108
[ 6993.112518] PUF Read:0x00010000 at 0xa001010c
[ 6993.112579] PUF Read:0x00000000 at 0xa0010110
[ 6993.112579] PUF Read:0x00000000 at 0xa0010114
[ 6993.112640] PUF Read:0x00000000 at 0xa0010118
[ 6993.112670] PUF Read:0x00000000 at 0xa001011c
[ 6993.112670] PUF Read:0x04000000 at 0xa0010120
[ 6993.112670] PUF Read:0x00040000 at 0xa0010124
[ 6993.112731] PUF Read:0x00000000 at 0xa0010128
[ 6993.112731] PUF Read:0x00000000 at 0xa001012c
[ 6993.112792] PUF Read:0x00000000 at 0xa0010130
[ 6993.112792] PUF Read:0x00000000 at 0xa0010134
[ 6993.112792] PUF Read:0x10000000 at 0xa0010138
[ 6993.112792] PUF Read:0x00000000 at 0xa001013c
[ 6993.112792] PUF Read:0x04000000 at 0xa0010140
[ 6993.112792] PUF Read:0x00000000 at 0xa0010144
[ 6993.112945] PUF Read:0x00000000 at 0xa0010148
[ 6993.112945] PUF Read:0x00000000 at 0xa001014c
[ 6993.112945] PUF Read:0x00000000 at 0xa0010150
[ 6993.112945] PUF Read:0x00000000 at 0xa0010154
[ 6993.112945] PUF Read:0x00000000 at 0xa0010158
[ 6993.113067] PUF Read:0x00000000 at 0xa001015c
[ 6993.113098] PUF Read:0x00000000 at 0xa0010160
[ 6993.113098] PUF Read:0x00000000 at 0xa0010164
[ 6993.113098] PUF Read:0x00000000 at 0xa0010168
[ 6993.113159] PUF Read:0x00000000 at 0xa001016c
[ 6993.113159] PUF Read:0x00000040 at 0xa0010170
[ 6993.113220] PUF Read:0x00000000 at 0xa0010174
[ 6993.113250] PUF Read:0x00004000 at 0xa0010178
[ 6993.113250] PUF Read:0x00000000 at 0xa001017c
[ 6993.113250] PUF Read:0x00000000 at 0xa0010180
[ 6993.113311] PUF Read:0x00000000 at 0xa0010184
[ 6993.113311] PUF Read:0x00000000 at 0xa0010188
[ 6993.113311] PUF Read:0x00000000 at 0xa001018c
[ 6993.113403] PUF Read:0x00000000 at 0xa0010190
[ 6993.113433] PUF Read:0x00000000 at 0xa0010194
[ 6993.113433] PUF Read:0x00000000 at 0xa0010198
[ 6993.113433] PUF Read:0x00000000 at 0xa001019c
[ 6993.113494] PUF Read:0x00000000 at 0xa00101a0
[ 6993.113494] PUF Read:0x00000000 at 0xa00101a4
[ 6993.113555] PUF Read:0x00000000 at 0xa00101a8
[ 6993.113586] PUF Read:0x00000000 at 0xa00101ac
[ 6993.113586] PUF Read:0x00000000 at 0xa00101b0
[ 6993.113586] PUF Read:0x00400000 at 0xa00101b4
[ 6993.113647] PUF Read:0x00000000 at 0xa00101b8
[ 6993.113647] PUF Read:0x00000000 at 0xa00101bc
[ 6993.113708] PUF Read:0x00000000 at 0xa00101c0
[ 6993.113708] PUF Read:0x00000400 at 0xa00101c4
[ 6993.113708] PUF Read:0x00000000 at 0xa00101c8
[ 6993.113708] PUF Read:0x00000000 at 0xa00101cc
[ 6993.113708] PUF Read:0x00000000 at 0xa00101d0
[ 6993.113708] PUF Read:0x00000000 at 0xa00101d4
[ 6993.113861] PUF Read:0x00000100 at 0xa00101d8
[ 6993.113861] PUF Read:0x00000000 at 0xa00101dc
[ 6993.113922] PUF Read:0x00000001 at 0xa00101e0
[ 6993.113922] PUF Read:0x00000000 at 0xa00101e4
[ 6993.113922] PUF Read:0x00000000 at 0xa00101e8
[ 6993.113983] PUF Read:0x00000000 at 0xa00101ec
[ 6993.114013] PUF Read:0x10000000 at 0xa00101f0
[ 6993.114013] PUF Read:0x00000000 at 0xa00101f4
[ 6993.114013] PUF Read:0x00000000 at 0xa00101f8
[ 6993.114074] PUF Read:0x00000000 at 0xa00101fc
[ 6993.114074] PUF Read:0x00000000 at 0xa0010200
[ 6993.114135] PUF Read:0x00000000 at 0xa0010204
[ 6993.114166] PUF Read:0x00000000 at 0xa0010208
[ 6993.114166] PUF Read:0x00000000 at 0xa001020c
[ 6993.114166] PUF Read:0x00000000 at 0xa0010210
[ 6993.114227] PUF Read:0x00000000 at 0xa0010214
[ 6993.114227] PUF Read:0x00000000 at 0xa0010218
[ 6993.114288] PUF Read:0x00010000 at 0xa001021c
[ 6993.114318] PUF Read:0x00000040 at 0xa0010220
[ 6993.114318] PUF Read:0x00000000 at 0xa0010224
[ 6993.114318] PUF Read:0x00000000 at 0xa0010228
[ 6993.114379] PUF Read:0x00000000 at 0xa001022c
[ 6993.114379] PUF Read:0x00000000 at 0xa0010230
[ 6993.114440] PUF Read:0x00000000 at 0xa0010234
[ 6993.114471] PUF Read:0x00000000 at 0xa0010238
[ 6993.114471] PUF Read:0x00000000 at 0xa001023c
[ 6993.114471] PUF Read:0x00000000 at 0xa0010240
[ 6993.114471] PUF Read:0x00000000 at 0xa0010244
[ 6993.114471] PUF Read:0x00000000 at 0xa0010248
[ 6993.114593] PUF Read:0x00000000 at 0xa001024c
[ 6993.114593] PUF Read:0x00000000 at 0xa0010250
[ 6993.114654] PUF Read:0x00000000 at 0xa0010254
[ 6993.114654] PUF Read:0x00040000 at 0xa0010258
[ 6993.114654] PUF Read:0x00000000 at 0xa001025c
[ 6993.114715] PUF Read:0x00000000 at 0xa0010260
[ 6993.114746] PUF Read:0x00000040 at 0xa0010264
[ 6993.114746] PUF Read:0x00000000 at 0xa0010268
[ 6993.114746] PUF Read:0x00000000 at 0xa001026c
[ 6993.114807] PUF Read:0x00000000 at 0xa0010270
[ 6993.114807] PUF Read:0x00000000 at 0xa0010274
[ 6993.114868] PUF Read:0x00000001 at 0xa0010278
[ 6993.114898] PUF Read:0x00000000 at 0xa001027c
[ 6993.114898] PUF Read:0x00000000 at 0xa0010280
[ 6993.114898] PUF Read:0x00000000 at 0xa0010284
[ 6993.114898] PUF Read:0x00000000 at 0xa0010288
[ 6993.114898] PUF Read:0x00000000 at 0xa001028c
[ 6993.114898] PUF Read:0x00000000 at 0xa0010290
[ 6993.115051] PUF Read:0x00000000 at 0xa0010294
[ 6993.115051] PUF Read:0x00000000 at 0xa0010298
[ 6993.115112] PUF Read:0x00000000 at 0xa001029c
[ 6993.115112] PUF Read:0x00000000 at 0xa00102a0
[ 6993.115112] PUF Read:0x00000000 at 0xa00102a4
[ 6993.115173] PUF Read:0x00000000 at 0xa00102a8
[ 6993.115203] PUF Read:0x00000000 at 0xa00102ac
[ 6993.115203] PUF Read:0x01000000 at 0xa00102b0
[ 6993.115203] PUF Read:0x00000000 at 0xa00102b4
[ 6993.115264] PUF Read:0x00000000 at 0xa00102b8
[ 6993.115264] PUF Read:0x01000000 at 0xa00102bc
[ 6993.115325] PUF Read:0x00000000 at 0xa00102c0
[ 6993.115356] PUF Read:0x00000000 at 0xa00102c4
[ 6993.115356] PUF Read:0x00000000 at 0xa00102c8
[ 6993.115356] PUF Read:0x00000000 at 0xa00102cc
[ 6993.115417] PUF Read:0x00000000 at 0xa00102d0
[ 6993.115417] PUF Read:0x00000000 at 0xa00102d4
[ 6993.115478] PUF Read:0x00000000 at 0xa00102d8
[ 6993.115509] PUF Read:0x00000000 at 0xa00102dc
