[25927.541564] [i] Total hammer attempts per row: 818515
[25927.541564] EMIF 2 REG Write 0x00000618 at 0x4d000010
[25927.541564] EMIF 2 REG Read 0x00000618 at 0x4d000010
[25927.541625] EMIF 2 REG Write 0x00000618 at 0x4d000014
[25927.541625] EMIF 2 REG Read 0x00000618 at 0x4d000014
[25927.541656] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[25927.541656] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[25927.541656] Temp polling alert enabled
[25927.541656] Refresh enabled at EMIF2
[25927.541687] [i] Starting PUF read-out
[25927.541687] [i] Single-Sided Rowhammer (SSRH)
[25927.541717] PUF Read:0x00000000 at 0xa0008000
[25927.541717] PUF Read:0x00000000 at 0xa0008004
[25927.541717] PUF Read:0x00000000 at 0xa0008008
[25927.541717] PUF Read:0x00000000 at 0xa000800c
[25927.541809] PUF Read:0x00000000 at 0xa0008010
[25927.541809] PUF Read:0x00000100 at 0xa0008014
[25927.541809] PUF Read:0x00000000 at 0xa0008018
[25927.541900] PUF Read:0x00000000 at 0xa000801c
[25927.541900] PUF Read:0x00000000 at 0xa0008020
[25927.541900] PUF Read:0x40004000 at 0xa0008024
[25927.541900] PUF Read:0x00000000 at 0xa0008028
[25927.541992] PUF Read:0x00000000 at 0xa000802c
[25927.541992] PUF Read:0x00000000 at 0xa0008030
[25927.542053] PUF Read:0x00000000 at 0xa0008034
[25927.542083] PUF Read:0x00004000 at 0xa0008038
[25927.542083] PUF Read:0x00000000 at 0xa000803c
[25927.542083] PUF Read:0x00000001 at 0xa0008040
[25927.542144] PUF Read:0x00004000 at 0xa0008044
[25927.542144] PUF Read:0x00000000 at 0xa0008048
[25927.542205] PUF Read:0x00000000 at 0xa000804c
[25927.542236] PUF Read:0x00000000 at 0xa0008050
[25927.542236] PUF Read:0x00000000 at 0xa0008054
[25927.542236] PUF Read:0x00000000 at 0xa0008058
[25927.542297] PUF Read:0x00000000 at 0xa000805c
[25927.542297] PUF Read:0x00000000 at 0xa0008060
[25927.542358] PUF Read:0x00000000 at 0xa0008064
[25927.542388] PUF Read:0x00000000 at 0xa0008068
[25927.542388] PUF Read:0x00000000 at 0xa000806c
[25927.542449] PUF Read:0x00000000 at 0xa0008070
[25927.542449] PUF Read:0x00000000 at 0xa0008074
[25927.542449] PUF Read:0x00000000 at 0xa0008078
