[48225.213653] [i] Total hammer attempts per row: 1637464
[48225.213745] EMIF 2 REG Write 0x00000618 at 0x4d000010
[48225.213775] EMIF 2 REG Read 0x00000618 at 0x4d000010
[48225.213775] EMIF 2 REG Write 0x00000618 at 0x4d000014
[48225.213806] EMIF 2 REG Read 0x00000618 at 0x4d000014
[48225.213806] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[48225.213836] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[48225.213836] Temp polling alert enabled
[48225.213836] Refresh enabled at EMIF2
[48225.213867] [i] Starting PUF read-out
[48225.213867] [i] Single-Sided Rowhammer (SSRH)
[48225.213867] PUF Read:0xaaaa2aaa at 0xa0008000
[48225.213897] PUF Read:0xaaaaaaaa at 0xa0008004
[48225.213897] PUF Read:0xaaaaaaaa at 0xa0008008
[48225.213897] PUF Read:0xa2aaaa2a at 0xa000800c
[48225.213989] PUF Read:0xaaaaaaaa at 0xa0008010
[48225.214019] PUF Read:0x8aaaabaa at 0xa0008014
[48225.214019] PUF Read:0xaaaa2aaa at 0xa0008018
[48225.214019] PUF Read:0xaaa2aaaa at 0xa000801c
[48225.214019] PUF Read:0xaaaaaaaa at 0xa0008020
[48225.214111] PUF Read:0xeaaaeaaa at 0xa0008024
[48225.214111] PUF Read:0xaaaaaaaa at 0xa0008028
[48225.214172] PUF Read:0xaaaaaaba at 0xa000802c
[48225.214202] PUF Read:0xaaaaaaa8 at 0xa0008030
[48225.214202] PUF Read:0xaeaaaaaa at 0xa0008034
[48225.214263] PUF Read:0xaaaaeaaa at 0xa0008038
[48225.214263] PUF Read:0xaaaaaaaa at 0xa000803c
[48225.214263] PUF Read:0xaaaaaaab at 0xa0008040
[48225.214263] PUF Read:0xaaaaeaaa at 0xa0008044
[48225.214355] PUF Read:0xaaaaaaaa at 0xa0008048
[48225.214355] PUF Read:0xaaaaaaa8 at 0xa000804c
[48225.214355] PUF Read:0xa2aaaaaa at 0xa0008050
[48225.214355] PUF Read:0xaaaaa8aa at 0xa0008054
[48225.214447] PUF Read:0xaaaaaa8a at 0xa0008058
[48225.214447] PUF Read:0xaaaaaaaa at 0xa000805c
[48225.214508] PUF Read:0xaaaaaaaa at 0xa0008060
[48225.214538] PUF Read:0xaaaa2aaa at 0xa0008064
[48225.214538] PUF Read:0xaaaaaaaa at 0xa0008068
[48225.214599] PUF Read:0xaaaaaaaa at 0xa000806c
[48225.214599] PUF Read:0xaaaaaaaa at 0xa0008070
[48225.214599] PUF Read:0xaaaaaaaa at 0xa0008074
[48225.214599] PUF Read:0xaaaaaaaa at 0xa0008078
[48225.214691] PUF Read:0xaaabaaaa at 0xa000807c
[48225.214691] PUF Read:0xaaabaaaa at 0xa0008080
[48225.214691] PUF Read:0xaaaaaaaa at 0xa0008084
[48225.214691] PUF Read:0xaaaaaaaa at 0xa0008088
[48225.214691] PUF Read:0xaaaaaaaa at 0xa000808c
[48225.214691] PUF Read:0xaaaa8aaa at 0xa0008090
[48225.214843] PUF Read:0xaaaaaaaa at 0xa0008094
[48225.214874] PUF Read:0x2aabaaab at 0xa0008098
[48225.214874] PUF Read:0xaaaaaaaa at 0xa000809c
[48225.214874] PUF Read:0x8aaaaa2a at 0xa00080a0
[48225.214935] PUF Read:0xaaabaaaa at 0xa00080a4
[48225.214935] PUF Read:0xaa8aaaab at 0xa00080a8
[48225.214996] PUF Read:0x8aaa8aea at 0xa00080ac
[48225.215026] PUF Read:0xaaaaaaaa at 0xa00080b0
[48225.215026] PUF Read:0x2a2aaaaa at 0xa00080b4
[48225.215026] PUF Read:0xaaaaeaaa at 0xa00080b8
[48225.215026] PUF Read:0x8aaaaaaa at 0xa00080bc
[48225.215118] PUF Read:0xaaaaaaaa at 0xa00080c0
[48225.215118] PUF Read:0xaaaaaaaa at 0xa00080c4
[48225.215118] PUF Read:0xaaa2aaaa at 0xa00080c8
[48225.215209] PUF Read:0xabaaaaaa at 0xa00080cc
[48225.215209] PUF Read:0xeaaeeaaa at 0xa00080d0
[48225.215209] PUF Read:0xaaaa2aa8 at 0xa00080d4
[48225.215209] PUF Read:0xaaaa3aaa at 0xa00080d8
[48225.215209] PUF Read:0xaaaaaaaa at 0xa00080dc
[48225.215209] PUF Read:0xabaaaaaa at 0xa00080e0
[48225.215362] PUF Read:0xaaaaaaaa at 0xa00080e4
[48225.215362] PUF Read:0xaaaaaaaa at 0xa00080e8
[48225.215362] PUF Read:0xaaaaaaab at 0xa00080ec
[48225.215362] PUF Read:0x8aaaaaaa at 0xa00080f0
[48225.215362] PUF Read:0xaaaaaaaa at 0xa00080f4
[48225.215362] PUF Read:0xaaaaabaa at 0xa00080f8
[48225.215515] PUF Read:0xaa8aaaaa at 0xa00080fc
[48225.215545] PUF Read:0xaaaaa8aa at 0xa0008100
[48225.215545] PUF Read:0xaaaaaaaa at 0xa0008104
[48225.215545] PUF Read:0xaaa2aaaa at 0xa0008108
[48225.215606] PUF Read:0xaabaaaaa at 0xa000810c
[48225.215606] PUF Read:0xaaaaaaaa at 0xa0008110
[48225.215667] PUF Read:0xa8ea2aaa at 0xa0008114
[48225.215698] PUF Read:0xaaaaaaaa at 0xa0008118
[48225.215698] PUF Read:0xa8aaaaaa at 0xa000811c
[48225.215698] PUF Read:0xaaa2aaaa at 0xa0008120
[48225.215759] PUF Read:0xaaaaaeaa at 0xa0008124
[48225.215759] PUF Read:0xaaaaaaea at 0xa0008128
[48225.215759] PUF Read:0xaaaaaaaa at 0xa000812c
[48225.215850] PUF Read:0xaaaaaaaa at 0xa0008130
[48225.215850] PUF Read:0xaaaaaa2a at 0xa0008134
[48225.215850] PUF Read:0xaa8baaaa at 0xa0008138
[48225.215850] PUF Read:0xaaaaaaaa at 0xa000813c
[48225.215850] PUF Read:0xeaaaaeaa at 0xa0008140
[48225.215850] PUF Read:0xaaaaaaaa at 0xa0008144
[48225.216003] PUF Read:0xaabaaeaa at 0xa0008148
[48225.216003] PUF Read:0xaaaaaaaa at 0xa000814c
[48225.216003] PUF Read:0xaaaaaaaa at 0xa0008150
