[48585.549560] [i] Total hammer attempts per row: 1637479
[48585.549560] EMIF 2 REG Write 0x00000618 at 0x4d000010
[48585.549560] EMIF 2 REG Read 0x00000618 at 0x4d000010
[48585.549621] EMIF 2 REG Write 0x00000618 at 0x4d000014
[48585.549621] EMIF 2 REG Read 0x00000618 at 0x4d000014
[48585.549621] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[48585.549652] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[48585.549652] Temp polling alert enabled
[48585.549652] Refresh enabled at EMIF2
[48585.549682] [i] Starting PUF read-out
[48585.549682] [i] Single-Sided Rowhammer (SSRH)
[48585.549713] PUF Read:0xaaaa2aaa at 0xa0008000
[48585.549713] PUF Read:0xaaaaaaaa at 0xa0008004
[48585.549713] PUF Read:0xaaaaaaaa at 0xa0008008
[48585.549713] PUF Read:0xa2aaaa2a at 0xa000800c
[48585.549804] PUF Read:0xaaaaaaaa at 0xa0008010
[48585.549804] PUF Read:0x8aaaabaa at 0xa0008014
[48585.549865] PUF Read:0xaaaa2aaa at 0xa0008018
[48585.549896] PUF Read:0xaaa2aaaa at 0xa000801c
[48585.549896] PUF Read:0xaaaaaaaa at 0xa0008020
[48585.549896] PUF Read:0xeaaaeaaa at 0xa0008024
[48585.549896] PUF Read:0xaaaaaaaa at 0xa0008028
[48585.549896] PUF Read:0xaaaaaaba at 0xa000802c
[48585.549896] PUF Read:0xaaaaaaa8 at 0xa0008030
[48585.550048] PUF Read:0xaeaaaaaa at 0xa0008034
[48585.550079] PUF Read:0xaaaaeaaa at 0xa0008038
[48585.550079] PUF Read:0xaaaaaaaa at 0xa000803c
[48585.550079] PUF Read:0xaaaaaaab at 0xa0008040
[48585.550140] PUF Read:0xaaaaeaaa at 0xa0008044
[48585.550140] PUF Read:0xaaaaaaaa at 0xa0008048
[48585.550201] PUF Read:0xaaaaaaa8 at 0xa000804c
[48585.550231] PUF Read:0xa2aaaaaa at 0xa0008050
[48585.550231] PUF Read:0xaaaaa8aa at 0xa0008054
[48585.550231] PUF Read:0xaaaaaa8a at 0xa0008058
[48585.550292] PUF Read:0xaaaaaaaa at 0xa000805c
[48585.550292] PUF Read:0xaaaaaaaa at 0xa0008060
[48585.550292] PUF Read:0xaaaa2aaa at 0xa0008064
