[79779.510314] [i] Total hammer attempts per row: 1637202
[79779.510345] EMIF 2 REG Write 0x00000618 at 0x4d000010
[79779.510345] EMIF 2 REG Read 0x00000618 at 0x4d000010
[79779.510375] EMIF 2 REG Write 0x00000618 at 0x4d000014
[79779.510375] EMIF 2 REG Read 0x00000618 at 0x4d000014
[79779.510406] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[79779.510406] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[79779.510406] Temp polling alert enabled
[79779.510437] Refresh enabled at EMIF2
[79779.510437] [i] Starting PUF read-out
[79779.510437] [i] Single-Sided Rowhammer (SSRH)
[79779.510467] PUF Read:0xaaaa2aba at 0xa0008000
[79779.510498] PUF Read:0xaaaaaaaa at 0xa0008004
[79779.510528] PUF Read:0xaaaaaaaa at 0xa0008008
[79779.510528] PUF Read:0xa2aaaa2a at 0xa000800c
[79779.510528] PUF Read:0xaaaaaaaa at 0xa0008010
[79779.510528] PUF Read:0x8aaaabaa at 0xa0008014
[79779.510620] PUF Read:0xaaaa2aaa at 0xa0008018
[79779.510620] PUF Read:0xaaa0aaaa at 0xa000801c
[79779.510681] PUF Read:0xaaaaaaaa at 0xa0008020
[79779.510711] PUF Read:0xeaaaeaaa at 0xa0008024
[79779.510711] PUF Read:0xaaaaeaaa at 0xa0008028
[79779.510772] PUF Read:0xaaaaaaba at 0xa000802c
[79779.510772] PUF Read:0xeaaaaaa8 at 0xa0008030
[79779.510772] PUF Read:0xaeaaaaaa at 0xa0008034
[79779.510772] PUF Read:0xaaaaeaaa at 0xa0008038
[79779.510864] PUF Read:0xaaaaaaaa at 0xa000803c
[79779.510864] PUF Read:0xaaaaaaab at 0xa0008040
[79779.510864] PUF Read:0xaaaaeaaa at 0xa0008044
[79779.510864] PUF Read:0xaaaaaaaa at 0xa0008048
[79779.510864] PUF Read:0xaaaaaaa8 at 0xa000804c
[79779.510864] PUF Read:0xa2aaaaaa at 0xa0008050
[79779.511016] PUF Read:0xaaaaa8aa at 0xa0008054
[79779.511047] PUF Read:0xaaaaaa8a at 0xa0008058
[79779.511047] PUF Read:0xaaaaaaaa at 0xa000805c
[79779.511047] PUF Read:0xaaaaaaaa at 0xa0008060
[79779.511108] PUF Read:0xaaba2aaa at 0xa0008064
[79779.511108] PUF Read:0xaaaaaaaa at 0xa0008068
[79779.511169] PUF Read:0xaaaaaaaa at 0xa000806c
[79779.511199] PUF Read:0xaaaaaaaa at 0xa0008070
[79779.511199] PUF Read:0xaaaaaaaa at 0xa0008074
[79779.511199] PUF Read:0xaaaaaaaa at 0xa0008078
[79779.511260] PUF Read:0xaaabaaaa at 0xa000807c
[79779.511260] PUF Read:0xaaabaaaa at 0xa0008080
[79779.511260] PUF Read:0xaaaaaaaa at 0xa0008084
[79779.511352] PUF Read:0xaaaaaaaa at 0xa0008088
[79779.511352] PUF Read:0xaaaaaaaa at 0xa000808c
[79779.511352] PUF Read:0xaaaa8aaa at 0xa0008090
[79779.511352] PUF Read:0xbaaaaaaa at 0xa0008094
[79779.511444] PUF Read:0x2aabaaab at 0xa0008098
[79779.511444] PUF Read:0xaaaaaaaa at 0xa000809c
[79779.511505] PUF Read:0x8aaaaa2a at 0xa00080a0
[79779.511535] PUF Read:0xaaabaaaa at 0xa00080a4
[79779.511535] PUF Read:0xaa8baaab at 0xa00080a8
[79779.511535] PUF Read:0x8aaa8aea at 0xa00080ac
[79779.511596] PUF Read:0xaaaaaaaa at 0xa00080b0
[79779.511596] PUF Read:0x2a2aaaaa at 0xa00080b4
[79779.511657] PUF Read:0xaaaaeaaa at 0xa00080b8
[79779.511688] PUF Read:0x8aaaaaaa at 0xa00080bc
[79779.511688] PUF Read:0xaaaaaeaa at 0xa00080c0
[79779.511688] PUF Read:0xaaaaaaaa at 0xa00080c4
[79779.511688] PUF Read:0xaaa2aaaa at 0xa00080c8
[79779.511688] PUF Read:0xabaaaaaa at 0xa00080cc
[79779.511688] PUF Read:0xeaaefaaa at 0xa00080d0
[79779.511840] PUF Read:0xaaaa2aa8 at 0xa00080d4
[79779.511840] PUF Read:0xaaaa3aaa at 0xa00080d8
[79779.511840] PUF Read:0xaaaaaaaa at 0xa00080dc
[79779.511840] PUF Read:0xabaaaaaa at 0xa00080e0
[79779.511932] PUF Read:0xaaaaaaaa at 0xa00080e4
[79779.511932] PUF Read:0xaaaaaaaa at 0xa00080e8
[79779.511993] PUF Read:0xaaaaaaab at 0xa00080ec
[79779.512023] PUF Read:0x8aaaaaaa at 0xa00080f0
[79779.512023] PUF Read:0xaaaaaaaa at 0xa00080f4
[79779.512023] PUF Read:0xaaaaabaa at 0xa00080f8
[79779.512084] PUF Read:0xaa8aaaaa at 0xa00080fc
[79779.512084] PUF Read:0xaaaaa8aa at 0xa0008100
[79779.512145] PUF Read:0xaaaaaaaa at 0xa0008104
[79779.512176] PUF Read:0xaaa2aaaa at 0xa0008108
