[73348.776214] [i] Total hammer attempts per row: 253221
[73348.776245] EMIF 2 REG Write 0x00000618 at 0x4d000010
[73348.776275] EMIF 2 REG Read 0x00000618 at 0x4d000010
[73348.776275] EMIF 2 REG Write 0x00000618 at 0x4d000014
[73348.776306] EMIF 2 REG Read 0x00000618 at 0x4d000014
[73348.776306] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[73348.776306] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[73348.776336] Temp polling alert enabled
[73348.776336] Refresh enabled at EMIF2
[73348.776336] [i] Starting PUF read-out
[73348.776367] [i] Single-Sided Rowhammer (SSRH)
[73348.776367] PUF Read:0xaaaaaaaa at 0xa0008000
[73348.776367] PUF Read:0xaaaaaaaa at 0xa0008004
[73348.776367] PUF Read:0xaaaaaaaa at 0xa0008008
[73348.776367] PUF Read:0xa2aaaaaa at 0xa000800c
[73348.776489] PUF Read:0xaaaaaaaa at 0xa0008010
[73348.776519] PUF Read:0xaaaaabaa at 0xa0008014
[73348.776519] PUF Read:0xaaaa2aaa at 0xa0008018
[73348.776519] PUF Read:0xaaaaaaaa at 0xa000801c
[73348.776580] PUF Read:0xaaaaaaaa at 0xa0008020
[73348.776580] PUF Read:0xeaaaaaaa at 0xa0008024
[73348.776580] PUF Read:0xaaaaaaaa at 0xa0008028
[73348.776672] PUF Read:0xaaaaaaaa at 0xa000802c
[73348.776672] PUF Read:0xaaaaaaaa at 0xa0008030
[73348.776672] PUF Read:0xaaaaaaaa at 0xa0008034
[73348.776672] PUF Read:0xaaaaeaaa at 0xa0008038
[73348.776672] PUF Read:0xaaaaaaaa at 0xa000803c
[73348.776672] PUF Read:0xaaaaaaab at 0xa0008040
[73348.776824] PUF Read:0xaaaaeaaa at 0xa0008044
[73348.776855] PUF Read:0xaaaaaaaa at 0xa0008048
[73348.776855] PUF Read:0xaaaaaaaa at 0xa000804c
[73348.776855] PUF Read:0xaaaaaaaa at 0xa0008050
[73348.776855] PUF Read:0xaaaaa8aa at 0xa0008054
[73348.776947] PUF Read:0xaaaaaa8a at 0xa0008058
[73348.776947] PUF Read:0xaaaaaaaa at 0xa000805c
[73348.777008] PUF Read:0xaaaaaaaa at 0xa0008060
[73348.777038] PUF Read:0xaaaa2aaa at 0xa0008064
[73348.777038] PUF Read:0xaaaaaaaa at 0xa0008068
[73348.777038] PUF Read:0xaaaaaaaa at 0xa000806c
[73348.777038] PUF Read:0xaaaaaaaa at 0xa0008070
[73348.777038] PUF Read:0xaaaaaaaa at 0xa0008074
[73348.777038] PUF Read:0xaaaaaaaa at 0xa0008078
[73348.777191] PUF Read:0xaaaaaaaa at 0xa000807c
[73348.777191] PUF Read:0xaaaaaaaa at 0xa0008080
[73348.777191] PUF Read:0xaaaaaaaa at 0xa0008084
[73348.777191] PUF Read:0xaaaaaaaa at 0xa0008088
[73348.777282] PUF Read:0xaaaaaaaa at 0xa000808c
[73348.777282] PUF Read:0xaaaa8aaa at 0xa0008090
[73348.777343] PUF Read:0xaaaaaaaa at 0xa0008094
[73348.777374] PUF Read:0x2aabaaaa at 0xa0008098
[73348.777374] PUF Read:0xaaaaaaaa at 0xa000809c
[73348.777374] PUF Read:0xaaaaaaaa at 0xa00080a0
[73348.777435] PUF Read:0xaaaaaaaa at 0xa00080a4
[73348.777435] PUF Read:0xaaaaaaaa at 0xa00080a8
[73348.777496] PUF Read:0xaaaaaaea at 0xa00080ac
[73348.777526] PUF Read:0xaaaaaaaa at 0xa00080b0
[73348.777526] PUF Read:0xaa2aaaaa at 0xa00080b4
[73348.777526] PUF Read:0xaaaaeaaa at 0xa00080b8
[73348.777526] PUF Read:0x8aaaaaaa at 0xa00080bc
[73348.777526] PUF Read:0xaaaaaaaa at 0xa00080c0
[73348.777526] PUF Read:0xaaaaaaaa at 0xa00080c4
[73348.777679] PUF Read:0xaaa2aaaa at 0xa00080c8
[73348.777679] PUF Read:0xaaaaaaaa at 0xa00080cc
[73348.777679] PUF Read:0xeaaeaaaa at 0xa00080d0
[73348.777679] PUF Read:0xaaaaaaaa at 0xa00080d4
[73348.777770] PUF Read:0xaaaaaaaa at 0xa00080d8
[73348.777770] PUF Read:0xaaaaaaaa at 0xa00080dc
[73348.777832] PUF Read:0xabaaaaaa at 0xa00080e0
[73348.777862] PUF Read:0xaaaaaaaa at 0xa00080e4
[73348.777862] PUF Read:0xaaaaaaaa at 0xa00080e8
[73348.777862] PUF Read:0xaaaaaaab at 0xa00080ec
[73348.777923] PUF Read:0x8aaaaaaa at 0xa00080f0
[73348.777923] PUF Read:0xaaaaaaaa at 0xa00080f4
[73348.777984] PUF Read:0xaaaaabaa at 0xa00080f8
[73348.778015] PUF Read:0xaaaaaaaa at 0xa00080fc
[73348.778015] PUF Read:0xaaaaaaaa at 0xa0008100
[73348.778015] PUF Read:0xaaaaaaaa at 0xa0008104
[73348.778076] PUF Read:0xaaaaaaaa at 0xa0008108
[73348.778076] PUF Read:0xaaaaaaaa at 0xa000810c
[73348.778137] PUF Read:0xaaaaaaaa at 0xa0008110
[73348.778167] PUF Read:0xaaaa2aaa at 0xa0008114
[73348.778167] PUF Read:0xaaaaaaaa at 0xa0008118
[73348.778167] PUF Read:0xaaaaaaaa at 0xa000811c
[73348.778167] PUF Read:0xaaaaaaaa at 0xa0008120
[73348.778167] PUF Read:0xaaaaaaaa at 0xa0008124
[73348.778167] PUF Read:0xaaaaaaea at 0xa0008128
[73348.778320] PUF Read:0xaaaaaaaa at 0xa000812c
[73348.778320] PUF Read:0xaaaaaaaa at 0xa0008130
[73348.778320] PUF Read:0xaaaaaaaa at 0xa0008134
[73348.778320] PUF Read:0xaa8aaaaa at 0xa0008138
[73348.778411] PUF Read:0xaaaaaaaa at 0xa000813c
[73348.778411] PUF Read:0xaaaaaaaa at 0xa0008140
[73348.778411] PUF Read:0xaaaaaaaa at 0xa0008144
[73348.778503] PUF Read:0xaabaaeaa at 0xa0008148
[73348.778533] PUF Read:0xaaaaaaaa at 0xa000814c
