[ 6092.246124] [i] Total hammer attempts per row: 818696
[ 6092.246124] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 6092.246154] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 6092.246154] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 6092.246185] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 6092.246185] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 6092.246215] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 6092.246215] Temp polling alert enabled
[ 6092.248229] PUF Read:0x00000000 at 0xa0008138
[ 6092.248229] PUF Read:0x00000000 at 0xa000813c
[ 6092.248291] PUF Read:0x00000000 at 0xa0008140
[ 6092.248321] PUF Read:0x00000000 at 0xa0008144
[ 6092.248321] PUF Read:0x00100400 at 0xa0008148
[ 6092.248321] PUF Read:0x00000000 at 0xa000814c
[ 6092.248382] PUF Read:0x00000000 at 0xa0008150
[ 6092.248382] PUF Read:0x00000000 at 0xa0008154
[ 6092.248443] PUF Read:0x00000000 at 0xa0008158
[ 6092.248474] PUF Read:0x00000040 at 0xa000815c
[ 6092.248474] PUF Read:0x00000000 at 0xa0008160
[ 6092.248474] PUF Read:0x00000000 at 0xa0008164
[ 6092.248535] PUF Read:0x00000000 at 0xa0008168
[ 6092.248535] PUF Read:0x00400000 at 0xa000816c
[ 6092.248596] PUF Read:0x00000000 at 0xa0008170
[ 6092.248626] PUF Read:0x00000000 at 0xa0008174
[ 6092.248626] PUF Read:0x00000000 at 0xa0008178
[ 6092.248626] PUF Read:0x00000000 at 0xa000817c
[ 6092.248687] PUF Read:0x00000000 at 0xa0008180
[ 6092.248687] PUF Read:0x00000000 at 0xa0008184
[ 6092.248748] PUF Read:0x00000000 at 0xa0008188
[ 6092.248779] PUF Read:0x00000000 at 0xa000818c
[ 6092.248779] PUF Read:0x00000000 at 0xa0008190
[ 6092.248779] PUF Read:0x40000000 at 0xa0008194
[ 6092.248840] PUF Read:0x00000000 at 0xa0008198
[ 6092.248840] PUF Read:0x00000000 at 0xa000819c
[ 6092.248901] PUF Read:0x00000000 at 0xa00081a0
[ 6092.248931] PUF Read:0x00000000 at 0xa00081a4
[ 6092.248931] PUF Read:0x00000000 at 0xa00081a8
[ 6092.248931] PUF Read:0x00000000 at 0xa00081ac
[ 6092.248992] PUF Read:0x00410000 at 0xa00081b0
[ 6092.248992] PUF Read:0x00000000 at 0xa00081b4
[ 6092.249053] PUF Read:0x00000000 at 0xa00081b8
[ 6092.249084] PUF Read:0x00000000 at 0xa00081bc
[ 6092.249084] PUF Read:0x00000000 at 0xa00081c0
[ 6092.249084] PUF Read:0x00000004 at 0xa00081c4
[ 6092.249145] PUF Read:0x00000000 at 0xa00081c8
[ 6092.249145] PUF Read:0x00000000 at 0xa00081cc
[ 6092.249206] PUF Read:0x10000000 at 0xa00081d0
[ 6092.249237] PUF Read:0x00000000 at 0xa00081d4
[ 6092.249237] PUF Read:0x00000000 at 0xa00081d8
[ 6092.249237] PUF Read:0x00000000 at 0xa00081dc
[ 6092.249298] PUF Read:0x00000000 at 0xa00081e0
[ 6092.249298] PUF Read:0x00000040 at 0xa00081e4
[ 6092.249359] PUF Read:0x00000000 at 0xa00081e8
[ 6092.249389] PUF Read:0x00000000 at 0xa00081ec
[ 6092.249389] PUF Read:0x00000000 at 0xa00081f0
[ 6092.249389] PUF Read:0x00000400 at 0xa00081f4
[ 6092.249450] PUF Read:0x00000000 at 0xa00081f8
[ 6092.249450] PUF Read:0x00000000 at 0xa00081fc
[ 6092.249511] PUF Read:0x00000000 at 0xa0008200
[ 6092.249511] PUF Read:0x00000000 at 0xa0008204
[ 6092.249511] PUF Read:0x00000000 at 0xa0008208
[ 6092.249511] PUF Read:0x00000000 at 0xa000820c
[ 6092.249511] PUF Read:0x00000000 at 0xa0008210
[ 6092.249511] PUF Read:0x00000000 at 0xa0008214
[ 6092.249664] PUF Read:0x00000000 at 0xa0008218
[ 6092.249664] PUF Read:0x00000000 at 0xa000821c
[ 6092.249725] PUF Read:0x00000000 at 0xa0008220
[ 6092.249725] PUF Read:0x00000000 at 0xa0008224
[ 6092.249725] PUF Read:0x00000000 at 0xa0008228
[ 6092.249786] PUF Read:0x00000000 at 0xa000822c
[ 6092.249816] PUF Read:0x00000000 at 0xa0008230
[ 6092.249816] PUF Read:0x00400000 at 0xa0008234
[ 6092.249816] PUF Read:0x00000000 at 0xa0008238
[ 6092.249816] PUF Read:0x00000000 at 0xa000823c
[ 6092.249908] PUF Read:0x00000000 at 0xa0008240
[ 6092.249908] PUF Read:0x00000000 at 0xa0008244
[ 6092.249969] PUF Read:0x00000000 at 0xa0008248
[ 6092.249969] PUF Read:0x00000000 at 0xa000824c
[ 6092.249969] PUF Read:0x00000000 at 0xa0008250
[ 6092.249969] PUF Read:0x00100000 at 0xa0008254
[ 6092.250061] PUF Read:0x00000000 at 0xa0008258
[ 6092.250061] PUF Read:0x00000000 at 0xa000825c
[ 6092.250122] PUF Read:0x00000000 at 0xa0008260
[ 6092.250122] PUF Read:0x00000000 at 0xa0008264
[ 6092.250183] PUF Read:0x00000000 at 0xa0008268
[ 6092.250183] PUF Read:0x00000000 at 0xa000826c
[ 6092.250183] PUF Read:0x00000000 at 0xa0008270
[ 6092.250244] PUF Read:0x00000000 at 0xa0008274
[ 6092.250274] PUF Read:0x00000040 at 0xa0008278
[ 6092.250274] PUF Read:0x00000000 at 0xa000827c
[ 6092.250274] PUF Read:0x00000000 at 0xa0008280
[ 6092.250335] PUF Read:0x00000000 at 0xa0008284
[ 6092.250335] PUF Read:0x00000000 at 0xa0008288
[ 6092.250396] PUF Read:0x00000000 at 0xa000828c
[ 6092.250427] PUF Read:0x00000000 at 0xa0008290
[ 6092.250427] PUF Read:0x00000000 at 0xa0008294
[ 6092.250427] PUF Read:0x00000000 at 0xa0008298
[ 6092.250488] PUF Read:0x00000000 at 0xa000829c
[ 6092.250488] PUF Read:0x00000000 at 0xa00082a0
[ 6092.250549] PUF Read:0x00000000 at 0xa00082a4
[ 6092.250579] PUF Read:0x00000000 at 0xa00082a8
[ 6092.250579] PUF Read:0x00000000 at 0xa00082ac
[ 6092.250579] PUF Read:0x00000000 at 0xa00082b0
[ 6092.250640] PUF Read:0x00000000 at 0xa00082b4
[ 6092.250640] PUF Read:0x00000040 at 0xa00082b8
[ 6092.250701] PUF Read:0x00000000 at 0xa00082bc
[ 6092.250701] PUF Read:0x00000000 at 0xa00082c0
[ 6092.250701] PUF Read:0x00000000 at 0xa00082c4
[ 6092.250701] PUF Read:0x10000000 at 0xa00082c8
[ 6092.250793] PUF Read:0x00000000 at 0xa00082cc
[ 6092.250793] PUF Read:0x00000000 at 0xa00082d0
[ 6092.250854] PUF Read:0x00000000 at 0xa00082d4
[ 6092.250854] PUF Read:0x00000000 at 0xa00082d8
[ 6092.250854] PUF Read:0x00000000 at 0xa00082dc
[ 6092.250854] PUF Read:0x00000000 at 0xa00082e0
[ 6092.250854] PUF Read:0x00000400 at 0xa00082e4
[ 6092.250854] PUF Read:0x00000000 at 0xa00082e8
[ 6092.251007] PUF Read:0x00000000 at 0xa00082ec
[ 6092.251007] PUF Read:0x00000000 at 0xa00082f0
[ 6092.251068] PUF Read:0x00000000 at 0xa00082f4
[ 6092.251068] PUF Read:0x00000000 at 0xa00082f8
[ 6092.251068] PUF Read:0x00000000 at 0xa00082fc
[ 6092.251129] PUF Read:0x00000000 at 0xa0008300
[ 6092.251159] PUF Read:0x00000000 at 0xa0008304
[ 6092.251159] PUF Read:0x00000000 at 0xa0008308
[ 6092.251159] PUF Read:0x00000000 at 0xa000830c
[ 6092.251220] PUF Read:0x00000000 at 0xa0008310
[ 6092.251220] PUF Read:0x00000000 at 0xa0008314
[ 6092.251281] PUF Read:0x01000000 at 0xa0008318
[ 6092.251312] PUF Read:0x10000000 at 0xa000831c
[ 6092.251312] PUF Read:0x00000000 at 0xa0008320
[ 6092.251312] PUF Read:0x00000000 at 0xa0008324
[ 6092.251373] PUF Read:0x00000000 at 0xa0008328
[ 6092.251373] PUF Read:0x00000000 at 0xa000832c
[ 6092.251434] PUF Read:0x00000004 at 0xa0008330
[ 6092.251464] PUF Read:0x00000000 at 0xa0008334
[ 6092.251464] PUF Read:0x00000000 at 0xa0008338
[ 6092.251464] PUF Read:0x00000000 at 0xa000833c
[ 6092.251525] PUF Read:0x00000000 at 0xa0008340
[ 6092.251525] PUF Read:0x00000000 at 0xa0008344
[ 6092.251586] PUF Read:0x00000000 at 0xa0008348
[ 6092.251617] PUF Read:0x00000000 at 0xa000834c
[ 6092.251617] PUF Read:0x00000000 at 0xa0008350
[ 6092.251617] PUF Read:0x00000000 at 0xa0008354
[ 6092.251678] PUF Read:0x00000000 at 0xa0008358
[ 6092.251678] PUF Read:0x00000000 at 0xa000835c
[ 6092.251739] PUF Read:0x00010000 at 0xa0008360
[ 6092.251770] PUF Read:0x00000000 at 0xa0008364
[ 6092.251770] PUF Read:0x00000000 at 0xa0008368
[ 6092.251770] PUF Read:0x00000000 at 0xa000836c
[ 6092.251831] PUF Read:0x00000000 at 0xa0008370
[ 6092.251831] PUF Read:0x00000000 at 0xa0008374
[ 6092.251892] PUF Read:0x00000000 at 0xa0008378
[ 6092.251892] PUF Read:0x00000000 at 0xa000837c
[ 6092.251892] PUF Read:0x00000000 at 0xa0008380
[ 6092.251892] PUF Read:0x00000000 at 0xa0008384
[ 6092.251892] PUF Read:0x00000000 at 0xa0008388
[ 6092.252014] PUF Read:0x00000000 at 0xa000838c
[ 6092.252044] PUF Read:0x00000000 at 0xa0008390
[ 6092.252044] PUF Read:0x00000000 at 0xa0008394
[ 6092.252044] PUF Read:0x00000000 at 0xa0008398
[ 6092.252044] PUF Read:0x00000000 at 0xa000839c
[ 6092.252044] PUF Read:0x00000000 at 0xa00083a0
[ 6092.252166] PUF Read:0x00000000 at 0xa00083a4
[ 6092.252197] PUF Read:0x00000000 at 0xa00083a8
[ 6092.252197] PUF Read:0x00000000 at 0xa00083ac
[ 6092.252197] PUF Read:0x00000000 at 0xa00083b0
[ 6092.252258] PUF Read:0x00000000 at 0xa00083b4
[ 6092.252258] PUF Read:0x00000000 at 0xa00083b8
[ 6092.252319] PUF Read:0x00000000 at 0xa00083bc
[ 6092.252349] PUF Read:0x00000000 at 0xa00083c0
[ 6092.252349] PUF Read:0x04000000 at 0xa00083c4
[ 6092.252349] PUF Read:0x00000000 at 0xa00083c8
[ 6092.252410] PUF Read:0x00000000 at 0xa00083cc
[ 6092.252410] PUF Read:0x00000000 at 0xa00083d0
[ 6092.252471] PUF Read:0x00010000 at 0xa00083d4
[ 6092.252502] PUF Read:0x00000000 at 0xa00083d8
[ 6092.252502] PUF Read:0x00000000 at 0xa00083dc
[ 6092.252593] PUF Read:0x00000000 at 0xa00083e0
[ 6092.252624] PUF Read:0x00000000 at 0xa00083e4
[ 6092.252624] PUF Read:0x00000000 at 0xa00083e8
[ 6092.252624] PUF Read:0x00000000 at 0xa00083ec
[ 6092.252685] PUF Read:0x00000000 at 0xa00083f0
[ 6092.252685] PUF Read:0x00000000 at 0xa00083f4
[ 6092.252746] PUF Read:0x00000004 at 0xa00083f8
[ 6092.252777] PUF Read:0x00040000 at 0xa00083fc
[ 6092.252777] PUF Read:0x00000400 at 0xa0010000
[ 6092.252777] PUF Read:0x00000000 at 0xa0010004
[ 6092.252838] PUF Read:0x00000000 at 0xa0010008
[ 6092.252838] PUF Read:0x00000000 at 0xa001000c
[ 6092.252899] PUF Read:0x00000000 at 0xa0010010
[ 6092.252929] PUF Read:0x01000000 at 0xa0010014
[ 6092.252929] PUF Read:0x01000000 at 0xa0010018
[ 6092.252990] PUF Read:0x04000000 at 0xa001001c
[ 6092.252990] PUF Read:0x00000000 at 0xa0010020
[ 6092.252990] PUF Read:0x04000000 at 0xa0010024
[ 6092.253051] PUF Read:0x00000000 at 0xa0010028
[ 6092.253082] PUF Read:0x00000000 at 0xa001002c
[ 6092.253082] PUF Read:0x00000000 at 0xa0010030
[ 6092.253082] PUF Read:0x00000000 at 0xa0010034
[ 6092.253143] PUF Read:0x00000000 at 0xa0010038
[ 6092.253143] PUF Read:0x00000000 at 0xa001003c
[ 6092.253204] PUF Read:0x00000000 at 0xa0010040
[ 6092.253234] PUF Read:0x04000000 at 0xa0010044
[ 6092.253234] PUF Read:0x00000000 at 0xa0010048
[ 6092.253234] PUF Read:0x01000000 at 0xa001004c
[ 6092.253295] PUF Read:0x00000000 at 0xa0010050
[ 6092.253295] PUF Read:0x00000000 at 0xa0010054
[ 6092.253356] PUF Read:0x00000000 at 0xa0010058
[ 6092.253356] PUF Read:0x00100400 at 0xa001005c
[ 6092.253356] PUF Read:0x00000000 at 0xa0010060
[ 6092.253356] PUF Read:0x00000000 at 0xa0010064
[ 6092.253356] PUF Read:0x00000000 at 0xa0010068
[ 6092.253356] PUF Read:0x00000000 at 0xa001006c
[ 6092.253509] PUF Read:0x00000000 at 0xa0010070
[ 6092.253509] PUF Read:0x00000000 at 0xa0010074
[ 6092.253509] PUF Read:0x00000000 at 0xa0010078
[ 6092.253570] PUF Read:0x00000000 at 0xa001007c
[ 6092.253570] PUF Read:0x00000000 at 0xa0010080
[ 6092.253631] PUF Read:0x00000000 at 0xa0010084
[ 6092.253662] PUF Read:0x00000000 at 0xa0010088
[ 6092.253662] PUF Read:0x00000000 at 0xa001008c
[ 6092.253662] PUF Read:0x00000000 at 0xa0010090
[ 6092.253723] PUF Read:0x00000000 at 0xa0010094
[ 6092.253723] PUF Read:0x00000000 at 0xa0010098
[ 6092.253784] PUF Read:0x00000000 at 0xa001009c
[ 6092.253784] PUF Read:0x00000000 at 0xa00100a0
[ 6092.253784] PUF Read:0x00000000 at 0xa00100a4
[ 6092.253784] PUF Read:0x00000000 at 0xa00100a8
[ 6092.253784] PUF Read:0x00000000 at 0xa00100ac
[ 6092.253784] PUF Read:0x04000000 at 0xa00100b0
[ 6092.253936] PUF Read:0x00000000 at 0xa00100b4
[ 6092.253936] PUF Read:0x00000000 at 0xa00100b8
[ 6092.253936] PUF Read:0x00000000 at 0xa00100bc
[ 6092.253936] PUF Read:0x00000000 at 0xa00100c0
[ 6092.253936] PUF Read:0x00000000 at 0xa00100c4
[ 6092.254058] PUF Read:0x00000000 at 0xa00100c8
[ 6092.254089] PUF Read:0x00000000 at 0xa00100cc
[ 6092.254089] PUF Read:0x00000000 at 0xa00100d0
[ 6092.254089] PUF Read:0x00000000 at 0xa00100d4
[ 6092.254150] PUF Read:0x00000000 at 0xa00100d8
[ 6092.254150] PUF Read:0x00000000 at 0xa00100dc
[ 6092.254211] PUF Read:0x00000000 at 0xa00100e0
[ 6092.254241] PUF Read:0x00000000 at 0xa00100e4
[ 6092.254241] PUF Read:0x00000000 at 0xa00100e8
[ 6092.254241] PUF Read:0x00000000 at 0xa00100ec
[ 6092.254241] PUF Read:0x00000000 at 0xa00100f0
[ 6092.254241] PUF Read:0x00000000 at 0xa00100f4
[ 6092.254364] PUF Read:0x00000000 at 0xa00100f8
[ 6092.254364] PUF Read:0x00040000 at 0xa00100fc
[ 6092.254364] PUF Read:0x00000000 at 0xa0010100
[ 6092.254364] PUF Read:0x00000000 at 0xa0010104
[ 6092.254364] PUF Read:0x00000000 at 0xa0010108
[ 6092.254364] PUF Read:0x00010000 at 0xa001010c
[ 6092.254516] PUF Read:0x00000000 at 0xa0010110
[ 6092.254516] PUF Read:0x00000000 at 0xa0010114
[ 6092.254516] PUF Read:0x00000000 at 0xa0010118
[ 6092.254516] PUF Read:0x00000000 at 0xa001011c
[ 6092.254516] PUF Read:0x04000000 at 0xa0010120
[ 6092.254516] PUF Read:0x00040000 at 0xa0010124
[ 6092.254669] PUF Read:0x00000000 at 0xa0010128
[ 6092.254669] PUF Read:0x00000000 at 0xa001012c
[ 6092.254669] PUF Read:0x00000000 at 0xa0010130
[ 6092.254669] PUF Read:0x00000000 at 0xa0010134
[ 6092.254669] PUF Read:0x00000000 at 0xa0010138
[ 6092.254791] PUF Read:0x00000000 at 0xa001013c
[ 6092.254821] PUF Read:0x04000000 at 0xa0010140
[ 6092.254821] PUF Read:0x00000000 at 0xa0010144
[ 6092.254821] PUF Read:0x00000000 at 0xa0010148
[ 6092.254882] PUF Read:0x00000000 at 0xa001014c
[ 6092.254882] PUF Read:0x00000000 at 0xa0010150
[ 6092.254943] PUF Read:0x00000000 at 0xa0010154
[ 6092.254974] PUF Read:0x00000000 at 0xa0010158
[ 6092.254974] PUF Read:0x00000000 at 0xa001015c
[ 6092.254974] PUF Read:0x00000000 at 0xa0010160
[ 6092.255035] PUF Read:0x00000000 at 0xa0010164
[ 6092.255035] PUF Read:0x00000000 at 0xa0010168
[ 6092.255096] PUF Read:0x00000000 at 0xa001016c
[ 6092.255096] PUF Read:0x00000040 at 0xa0010170
[ 6092.255096] PUF Read:0x00000000 at 0xa0010174
[ 6092.255096] PUF Read:0x00004000 at 0xa0010178
[ 6092.255096] PUF Read:0x00000000 at 0xa001017c
[ 6092.255096] PUF Read:0x00000000 at 0xa0010180
[ 6092.255249] PUF Read:0x00000000 at 0xa0010184
[ 6092.255249] PUF Read:0x00000000 at 0xa0010188
[ 6092.255310] PUF Read:0x00000000 at 0xa001018c
[ 6092.255310] PUF Read:0x00000000 at 0xa0010190
[ 6092.255310] PUF Read:0x00000000 at 0xa0010194
[ 6092.255371] PUF Read:0x00000000 at 0xa0010198
[ 6092.255401] PUF Read:0x00000000 at 0xa001019c
[ 6092.255401] PUF Read:0x00000000 at 0xa00101a0
[ 6092.255401] PUF Read:0x00000000 at 0xa00101a4
[ 6092.255462] PUF Read:0x00000000 at 0xa00101a8
[ 6092.255462] PUF Read:0x00000000 at 0xa00101ac
[ 6092.255523] PUF Read:0x00000000 at 0xa00101b0
[ 6092.255554] PUF Read:0x00400000 at 0xa00101b4
[ 6092.255554] PUF Read:0x00000000 at 0xa00101b8
[ 6092.255554] PUF Read:0x00000000 at 0xa00101bc
[ 6092.255615] PUF Read:0x00000000 at 0xa00101c0
[ 6092.255615] PUF Read:0x00000400 at 0xa00101c4
[ 6092.255676] PUF Read:0x00000000 at 0xa00101c8
[ 6092.255706] PUF Read:0x00000000 at 0xa00101cc
[ 6092.255706] PUF Read:0x00000000 at 0xa00101d0
[ 6092.255706] PUF Read:0x00000000 at 0xa00101d4
[ 6092.255767] PUF Read:0x00000100 at 0xa00101d8
[ 6092.255767] PUF Read:0x00000000 at 0xa00101dc
[ 6092.255828] PUF Read:0x00000001 at 0xa00101e0
[ 6092.255828] PUF Read:0x00000000 at 0xa00101e4
[ 6092.255828] PUF Read:0x00000000 at 0xa00101e8
[ 6092.255828] PUF Read:0x00000000 at 0xa00101ec
[ 6092.255828] PUF Read:0x10000000 at 0xa00101f0
[ 6092.255828] PUF Read:0x00000000 at 0xa00101f4
[ 6092.255981] PUF Read:0x00000000 at 0xa00101f8
[ 6092.255981] PUF Read:0x00000000 at 0xa00101fc
[ 6092.255981] PUF Read:0x00000000 at 0xa0010200
[ 6092.255981] PUF Read:0x00000000 at 0xa0010204
[ 6092.255981] PUF Read:0x00000000 at 0xa0010208
[ 6092.255981] PUF Read:0x00000000 at 0xa001020c
[ 6092.256134] PUF Read:0x00000000 at 0xa0010210
[ 6092.256134] PUF Read:0x00000000 at 0xa0010214
[ 6092.256134] PUF Read:0x00000000 at 0xa0010218
[ 6092.256195] PUF Read:0x00010000 at 0xa001021c
[ 6092.256195] PUF Read:0x00000040 at 0xa0010220
[ 6092.256256] PUF Read:0x00000000 at 0xa0010224
[ 6092.256286] PUF Read:0x00000000 at 0xa0010228
[ 6092.256286] PUF Read:0x00000000 at 0xa001022c
[ 6092.256286] PUF Read:0x00000000 at 0xa0010230
[ 6092.256347] PUF Read:0x00000000 at 0xa0010234
[ 6092.256347] PUF Read:0x00000000 at 0xa0010238
[ 6092.256408] PUF Read:0x00000000 at 0xa001023c
[ 6092.256439] PUF Read:0x00000000 at 0xa0010240
[ 6092.256439] PUF Read:0x00000000 at 0xa0010244
[ 6092.256439] PUF Read:0x00000000 at 0xa0010248
[ 6092.256439] PUF Read:0x00000000 at 0xa001024c
[ 6092.256439] PUF Read:0x00000000 at 0xa0010250
[ 6092.256561] PUF Read:0x00000000 at 0xa0010254
[ 6092.256561] PUF Read:0x00040000 at 0xa0010258
[ 6092.256561] PUF Read:0x00000000 at 0xa001025c
[ 6092.256561] PUF Read:0x00000000 at 0xa0010260
[ 6092.256561] PUF Read:0x00000040 at 0xa0010264
[ 6092.256683] PUF Read:0x00000000 at 0xa0010268
[ 6092.256713] PUF Read:0x00000000 at 0xa001026c
[ 6092.256713] PUF Read:0x00000000 at 0xa0010270
[ 6092.256713] PUF Read:0x00000000 at 0xa0010274
[ 6092.256774] PUF Read:0x00000001 at 0xa0010278
[ 6092.256774] PUF Read:0x00000000 at 0xa001027c
[ 6092.256835] PUF Read:0x00000000 at 0xa0010280
[ 6092.256866] PUF Read:0x00000000 at 0xa0010284
[ 6092.256866] PUF Read:0x00000000 at 0xa0010288
[ 6092.256866] PUF Read:0x00000000 at 0xa001028c
[ 6092.256927] PUF Read:0x00000000 at 0xa0010290
[ 6092.256927] PUF Read:0x00000000 at 0xa0010294
[ 6092.256988] PUF Read:0x00000000 at 0xa0010298
[ 6092.256988] PUF Read:0x00000000 at 0xa001029c
[ 6092.256988] PUF Read:0x00000000 at 0xa00102a0
[ 6092.256988] PUF Read:0x00000000 at 0xa00102a4
[ 6092.256988] PUF Read:0x00000000 at 0xa00102a8
[ 6092.257110] PUF Read:0x00000000 at 0xa00102ac
[ 6092.257141] PUF Read:0x01000000 at 0xa00102b0
[ 6092.257141] PUF Read:0x00000000 at 0xa00102b4
[ 6092.257141] PUF Read:0x00000000 at 0xa00102b8
[ 6092.257202] PUF Read:0x01000000 at 0xa00102bc
[ 6092.257202] PUF Read:0x00000000 at 0xa00102c0
[ 6092.257263] PUF Read:0x00000000 at 0xa00102c4
[ 6092.257293] PUF Read:0x00000000 at 0xa00102c8
[ 6092.257293] PUF Read:0x00000000 at 0xa00102cc
[ 6092.257293] PUF Read:0x00000000 at 0xa00102d0
[ 6092.257354] PUF Read:0x00000000 at 0xa00102d4
[ 6092.257354] PUF Read:0x00000000 at 0xa00102d8
[ 6092.257415] PUF Read:0x00000000 at 0xa00102dc
