[ 7353.581085] [i] Total hammer attempts per row: 253337
[ 7353.581085] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 7353.581085] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 7353.581146] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 7353.581146] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 7353.581146] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 7353.581176] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 7353.581176] Temp polling alert enabled
[ 7353.581176] Refresh enabled at EMIF2
[ 7353.581207] [i] Starting PUF read-out
[ 7353.581207] [i] Single-Sided Rowhammer (SSRH)
[ 7353.581237] PUF Read:0x00000000 at 0xa0008000
[ 7353.581237] PUF Read:0x00000000 at 0xa0008004
[ 7353.581237] PUF Read:0x00000000 at 0xa0008008
[ 7353.581237] PUF Read:0x00000000 at 0xa000800c
[ 7353.581329] PUF Read:0x00000000 at 0xa0008010
[ 7353.581329] PUF Read:0x00000100 at 0xa0008014
[ 7353.581390] PUF Read:0x00000000 at 0xa0008018
[ 7353.581420] PUF Read:0x00000000 at 0xa000801c
[ 7353.581420] PUF Read:0x00000000 at 0xa0008020
[ 7353.581420] PUF Read:0x40004000 at 0xa0008024
[ 7353.581420] PUF Read:0x00000000 at 0xa0008028
[ 7353.581420] PUF Read:0x00000000 at 0xa000802c
[ 7353.581420] PUF Read:0x00000000 at 0xa0008030
[ 7353.581573] PUF Read:0x00000000 at 0xa0008034
[ 7353.581573] PUF Read:0x00004000 at 0xa0008038
[ 7353.581573] PUF Read:0x00000000 at 0xa000803c
[ 7353.581573] PUF Read:0x00000001 at 0xa0008040
[ 7353.581573] PUF Read:0x00004000 at 0xa0008044
[ 7353.581573] PUF Read:0x00000000 at 0xa0008048
[ 7353.581726] PUF Read:0x00000000 at 0xa000804c
[ 7353.581726] PUF Read:0x00000000 at 0xa0008050
[ 7353.581726] PUF Read:0x00000000 at 0xa0008054
