[72987.307739] [i] Total hammer attempts per row: 253233
[72987.307739] EMIF 2 REG Write 0x00000618 at 0x4d000010
[72987.307769] EMIF 2 REG Read 0x00000618 at 0x4d000010
[72987.307769] EMIF 2 REG Write 0x00000618 at 0x4d000014
[72987.307800] EMIF 2 REG Read 0x00000618 at 0x4d000014
[72987.307800] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[72987.307830] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[72987.307830] Temp polling alert enabled
[72987.307830] Refresh enabled at EMIF2
[72987.307861] [i] Starting PUF read-out
[72987.307861] [i] Single-Sided Rowhammer (SSRH)
[72987.307891] PUF Read:0xaaaaaaaa at 0xa0008000
[72987.307891] PUF Read:0xaaaaaaaa at 0xa0008004
[72987.307891] PUF Read:0xaaaaaaaa at 0xa0008008
[72987.307952] PUF Read:0xa2aaaaaa at 0xa000800c
[72987.307952] PUF Read:0xaaaaaaaa at 0xa0008010
[72987.308013] PUF Read:0xaaaaabaa at 0xa0008014
[72987.308044] PUF Read:0xaaaa2aaa at 0xa0008018
[72987.308044] PUF Read:0xaaaaaaaa at 0xa000801c
[72987.308044] PUF Read:0xaaaaaaaa at 0xa0008020
[72987.308044] PUF Read:0xeaaaaaaa at 0xa0008024
[72987.308044] PUF Read:0xaaaaaaaa at 0xa0008028
[72987.308044] PUF Read:0xaaaaaaaa at 0xa000802c
[72987.308197] PUF Read:0xaaaaaaaa at 0xa0008030
[72987.308197] PUF Read:0xaaaaaaaa at 0xa0008034
[72987.308197] PUF Read:0xaaaaeaaa at 0xa0008038
[72987.308197] PUF Read:0xaaaaaaaa at 0xa000803c
[72987.308288] PUF Read:0xaaaaaaab at 0xa0008040
[72987.308288] PUF Read:0xaaaaeaaa at 0xa0008044
[72987.308349] PUF Read:0xaaaaaaaa at 0xa0008048
[72987.308380] PUF Read:0xaaaaaaaa at 0xa000804c
[72987.308380] PUF Read:0xaaaaaaaa at 0xa0008050
[72987.308441] PUF Read:0xaaaaa8aa at 0xa0008054
[72987.308441] PUF Read:0xaaaaaa8a at 0xa0008058
[72987.308441] PUF Read:0xaaaaaaaa at 0xa000805c
[72987.308502] PUF Read:0xaaaaaaaa at 0xa0008060
[72987.308532] PUF Read:0xaaaa2aaa at 0xa0008064
[72987.308532] PUF Read:0xaaaaaaaa at 0xa0008068
[72987.308593] PUF Read:0xaaaaaaaa at 0xa000806c
[72987.308593] PUF Read:0xaaaaaaaa at 0xa0008070
[72987.308593] PUF Read:0xaaaaaaaa at 0xa0008074
[72987.308593] PUF Read:0xaaaaaaaa at 0xa0008078
[72987.308685] PUF Read:0xaaaaaaaa at 0xa000807c
[72987.308685] PUF Read:0xaaaaaaaa at 0xa0008080
[72987.308685] PUF Read:0xaaaaaaaa at 0xa0008084
[72987.308685] PUF Read:0xaaaaaaaa at 0xa0008088
[72987.308685] PUF Read:0xaaaaaaaa at 0xa000808c
[72987.308685] PUF Read:0xaaaa8aaa at 0xa0008090
[72987.308837] PUF Read:0xaaaaaaaa at 0xa0008094
[72987.308868] PUF Read:0x2aabaaaa at 0xa0008098
[72987.308868] PUF Read:0xaaaaaaaa at 0xa000809c
[72987.308868] PUF Read:0xaaaaaaaa at 0xa00080a0
[72987.308868] PUF Read:0xaaaaaaaa at 0xa00080a4
[72987.308959] PUF Read:0xaaaaaaaa at 0xa00080a8
[72987.308959] PUF Read:0xaaaaaaaa at 0xa00080ac
[72987.309020] PUF Read:0xaaaaaaaa at 0xa00080b0
[72987.309051] PUF Read:0xaa2aaaaa at 0xa00080b4
[72987.309051] PUF Read:0xaaaaeaaa at 0xa00080b8
[72987.309051] PUF Read:0x8aaaaaaa at 0xa00080bc
[72987.309051] PUF Read:0xaaaaaaaa at 0xa00080c0
[72987.309051] PUF Read:0xaaaaaaaa at 0xa00080c4
[72987.309051] PUF Read:0xaaa2aaaa at 0xa00080c8
[72987.309204] PUF Read:0xaaaaaaaa at 0xa00080cc
[72987.309234] PUF Read:0xeaaaaaaa at 0xa00080d0
[72987.309234] PUF Read:0xaaaaaaaa at 0xa00080d4
[72987.309234] PUF Read:0xaaaaaaaa at 0xa00080d8
[72987.309295] PUF Read:0xaaaaaaaa at 0xa00080dc
[72987.309295] PUF Read:0xabaaaaaa at 0xa00080e0
[72987.309356] PUF Read:0xaaaaaaaa at 0xa00080e4
[72987.309387] PUF Read:0xaaaaaaaa at 0xa00080e8
[72987.309387] PUF Read:0xaaaaaaab at 0xa00080ec
[72987.309387] PUF Read:0x8aaaaaaa at 0xa00080f0
[72987.309448] PUF Read:0xaaaaaaaa at 0xa00080f4
[72987.309448] PUF Read:0xaaaaabaa at 0xa00080f8
[72987.309509] PUF Read:0xaaaaaaaa at 0xa00080fc
[72987.309539] PUF Read:0xaaaaaaaa at 0xa0008100
[72987.309539] PUF Read:0xaaaaaaaa at 0xa0008104
[72987.309600] PUF Read:0xaaaaaaaa at 0xa0008108
[72987.309600] PUF Read:0xaaaaaaaa at 0xa000810c
[72987.309600] PUF Read:0xaaaaaaaa at 0xa0008110
[72987.309661] PUF Read:0xaaaa2aaa at 0xa0008114
[72987.309692] PUF Read:0xaaaaaaaa at 0xa0008118
[72987.309692] PUF Read:0xaaaaaaaa at 0xa000811c
[72987.309692] PUF Read:0xaaaaaaaa at 0xa0008120
[72987.309692] PUF Read:0xaaaaaaaa at 0xa0008124
[72987.309692] PUF Read:0xaaaaaaea at 0xa0008128
[72987.309692] PUF Read:0xaaaaaaaa at 0xa000812c
[72987.309844] PUF Read:0xaaaaaaaa at 0xa0008130
[72987.309844] PUF Read:0xaaaaaaaa at 0xa0008134
[72987.309844] PUF Read:0xaa8aaaaa at 0xa0008138
[72987.309844] PUF Read:0xaaaaaaaa at 0xa000813c
[72987.309844] PUF Read:0xaaaaaaaa at 0xa0008140
[72987.309844] PUF Read:0xaaaaaaaa at 0xa0008144
[72987.309997] PUF Read:0xaabaaeaa at 0xa0008148
[72987.310028] PUF Read:0xaaaaaaaa at 0xa000814c
[72987.310028] PUF Read:0xaaaaaaaa at 0xa0008150
[72987.310028] PUF Read:0xaaaaaaaa at 0xa0008154
[72987.310089] PUF Read:0xaaaaaaaa at 0xa0008158
[72987.310089] PUF Read:0xaaaaaaea at 0xa000815c
[72987.310150] PUF Read:0xaaaaaaaa at 0xa0008160
[72987.310180] PUF Read:0xaaaaaaaa at 0xa0008164
[72987.310180] PUF Read:0xaaaaaaaa at 0xa0008168
[72987.310180] PUF Read:0xaaeaaaaa at 0xa000816c
[72987.310241] PUF Read:0xaaaaaaaa at 0xa0008170
[72987.310241] PUF Read:0xaaaaaaaa at 0xa0008174
[72987.310302] PUF Read:0xaaaaaaaa at 0xa0008178
[72987.310333] PUF Read:0xaaaaaaaa at 0xa000817c
[72987.310333] PUF Read:0xaaaa2a2a at 0xa0008180
[72987.310333] PUF Read:0xaaaaaaaa at 0xa0008184
[72987.310394] PUF Read:0xaaaaaaaa at 0xa0008188
[72987.310394] PUF Read:0xaaaaaaaa at 0xa000818c
[72987.310394] PUF Read:0xaaaaaaaa at 0xa0008190
[72987.310485] PUF Read:0xaaaaaaaa at 0xa0008194
[72987.310516] PUF Read:0xaaaaaaaa at 0xa0008198
[72987.310516] PUF Read:0xaaaaaaaa at 0xa000819c
[72987.310516] PUF Read:0xaaaaaaaa at 0xa00081a0
[72987.310516] PUF Read:0xaaaaaaaa at 0xa00081a4
[72987.310516] PUF Read:0xaaaaaaaa at 0xa00081a8
[72987.310516] PUF Read:0xaaaaaaaa at 0xa00081ac
[72987.310668] PUF Read:0xaaebaaaa at 0xa00081b0
[72987.310668] PUF Read:0xaaaaaaaa at 0xa00081b4
[72987.310668] PUF Read:0xaaaaaaaa at 0xa00081b8
[72987.310668] PUF Read:0xa2aaaaaa at 0xa00081bc
[72987.310668] PUF Read:0xaaa8aaaa at 0xa00081c0
[72987.310668] PUF Read:0xaaaaaaae at 0xa00081c4
[72987.310821] PUF Read:0xaaaaaaaa at 0xa00081c8
[72987.310821] PUF Read:0xaaaaaaaa at 0xa00081cc
[72987.310821] PUF Read:0xbaaaaaaa at 0xa00081d0
[72987.310821] PUF Read:0xaaaaaaaa at 0xa00081d4
[72987.310913] PUF Read:0xaaaaaaaa at 0xa00081d8
[72987.310913] PUF Read:0xaaaaaaaa at 0xa00081dc
[72987.310974] PUF Read:0xaaaaaaaa at 0xa00081e0
[72987.311004] PUF Read:0xaaaaaaea at 0xa00081e4
[72987.311004] PUF Read:0xaaaaaaaa at 0xa00081e8
[72987.311004] PUF Read:0xaa2aaaaa at 0xa00081ec
[72987.311065] PUF Read:0xaaaaaaaa at 0xa00081f0
[72987.311065] PUF Read:0xaaaaaeaa at 0xa00081f4
[72987.311126] PUF Read:0xaaaaaaa2 at 0xa00081f8
[72987.311157] PUF Read:0xaaaaaaaa at 0xa00081fc
[72987.311157] PUF Read:0xaaaaaaaa at 0xa0008200
[72987.311157] PUF Read:0xaaaaaaaa at 0xa0008204
[72987.311218] PUF Read:0xaaaaaaaa at 0xa0008208
[72987.311218] PUF Read:0xa8aaaaaa at 0xa000820c
[72987.311279] PUF Read:0xaaaaaaaa at 0xa0008210
[72987.311309] PUF Read:0xaaaaaaaa at 0xa0008214
[72987.311309] PUF Read:0xaaaaaaaa at 0xa0008218
[72987.311309] PUF Read:0xaaaaaaaa at 0xa000821c
[72987.311309] PUF Read:0xaaaaaaaa at 0xa0008220
[72987.311309] PUF Read:0xaaaaaaaa at 0xa0008224
[72987.311309] PUF Read:0xaaaaaaaa at 0xa0008228
[72987.311462] PUF Read:0xaaaaaaaa at 0xa000822c
[72987.311462] PUF Read:0xaaaaaaaa at 0xa0008230
[72987.311462] PUF Read:0xa8eaaaaa at 0xa0008234
[72987.311462] PUF Read:0xaaaaaaaa at 0xa0008238
[72987.311553] PUF Read:0xaaaaaaaa at 0xa000823c
[72987.311553] PUF Read:0xaaaaaaaa at 0xa0008240
[72987.311614] PUF Read:0xaaaaaaaa at 0xa0008244
[72987.311645] PUF Read:0xaaaaaaaa at 0xa0008248
[72987.311645] PUF Read:0xaaaaaaaa at 0xa000824c
[72987.311645] PUF Read:0xaaaaaaaa at 0xa0008250
[72987.311706] PUF Read:0xaabaaaaa at 0xa0008254
[72987.311706] PUF Read:0xaaaaaaaa at 0xa0008258
[72987.311767] PUF Read:0xaaaaaaaa at 0xa000825c
[72987.311798] PUF Read:0xaaaaaaaa at 0xa0008260
[72987.311798] PUF Read:0xaaaaaaaa at 0xa0008264
[72987.311798] PUF Read:0xaaaaaaaa at 0xa0008268
[72987.311798] PUF Read:0xaaaaaaaa at 0xa000826c
[72987.311798] PUF Read:0xaaaaaaaa at 0xa0008270
[72987.311798] PUF Read:0xaaaaaaaa at 0xa0008274
[72987.311950] PUF Read:0xaaaaaaea at 0xa0008278
[72987.311950] PUF Read:0xaaaaaaaa at 0xa000827c
[72987.311950] PUF Read:0xaaaaaaaa at 0xa0008280
[72987.311950] PUF Read:0xaaaaaaaa at 0xa0008284
[72987.311950] PUF Read:0xaaaaaaaa at 0xa0008288
[72987.311950] PUF Read:0xaaaaaaaa at 0xa000828c
[72987.311950] PUF Read:0xaaaaaaa8 at 0xa0008290
[72987.312133] PUF Read:0xaaaaaaaa at 0xa0008294
[72987.312164] PUF Read:0xaaaaaaaa at 0xa0008298
[72987.312164] PUF Read:0xaaaaaaaa at 0xa000829c
[72987.312164] PUF Read:0xaaaaaaaa at 0xa00082a0
[72987.312225] PUF Read:0xaaaaaaaa at 0xa00082a4
[72987.312225] PUF Read:0xaaaaaaaa at 0xa00082a8
[72987.312286] PUF Read:0xaaaaaaaa at 0xa00082ac
[72987.312316] PUF Read:0xaaaaaaaa at 0xa00082b0
[72987.312316] PUF Read:0xaaaaaaaa at 0xa00082b4
[72987.312316] PUF Read:0xaaaaaaea at 0xa00082b8
[72987.312377] PUF Read:0xaaaaaaaa at 0xa00082bc
[72987.312377] PUF Read:0xaaaaaaaa at 0xa00082c0
[72987.312438] PUF Read:0xaaaaaaaa at 0xa00082c4
[72987.312469] PUF Read:0xbaaaaaaa at 0xa00082c8
[72987.312469] PUF Read:0xaaaaaaaa at 0xa00082cc
[72987.312530] PUF Read:0xaaaaaaaa at 0xa00082d0
[72987.312530] PUF Read:0xaaaaaaaa at 0xa00082d4
[72987.312530] PUF Read:0xaaaaaaaa at 0xa00082d8
[72987.312591] PUF Read:0xaaaaaaaa at 0xa00082dc
[72987.312622] PUF Read:0xaaaaaaaa at 0xa00082e0
[72987.312622] PUF Read:0xaaaaaeaa at 0xa00082e4
[72987.312622] PUF Read:0xaaaaaaaa at 0xa00082e8
[72987.312622] PUF Read:0xaaaaaaaa at 0xa00082ec
[72987.312622] PUF Read:0xaaaaaaaa at 0xa00082f0
[72987.312622] PUF Read:0xaaaaaaaa at 0xa00082f4
[72987.312774] PUF Read:0xaaaaaaaa at 0xa00082f8
[72987.312774] PUF Read:0xaaaaaaaa at 0xa00082fc
