[73288.410369] [i] Total hammer attempts per row: 506519
[73288.410369] EMIF 2 REG Write 0x00000618 at 0x4d000010
[73288.410369] EMIF 2 REG Read 0x00000618 at 0x4d000010
[73288.410430] EMIF 2 REG Write 0x00000618 at 0x4d000014
[73288.410430] EMIF 2 REG Read 0x00000618 at 0x4d000014
[73288.410430] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[73288.410461] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[73288.410461] Temp polling alert enabled
[73288.410461] Refresh enabled at EMIF2
[73288.410491] [i] Starting PUF read-out
[73288.410491] [i] Single-Sided Rowhammer (SSRH)
[73288.410522] PUF Read:0xaaaa2aba at 0xa0008000
[73288.410522] PUF Read:0xaaaaaeaa at 0xa0008004
[73288.410522] PUF Read:0xaaaaaaaa at 0xa0008008
[73288.410522] PUF Read:0xa2aaaa2a at 0xa000800c
[73288.410614] PUF Read:0xaaaaaaaa at 0xa0008010
[73288.410614] PUF Read:0x8aaaabaa at 0xa0008014
[73288.410675] PUF Read:0xaaaa2aaa at 0xa0008018
[73288.410705] PUF Read:0xbae0abaa at 0xa000801c
[73288.410705] PUF Read:0xa8aaaaaa at 0xa0008020
[73288.410705] PUF Read:0xeaaaeaaa at 0xa0008024
[73288.410705] PUF Read:0xaaaaeaaa at 0xa0008028
[73288.410797] PUF Read:0xaaaaaaba at 0xa000802c
[73288.410797] PUF Read:0xeaaaaaa8 at 0xa0008030
[73288.410858] PUF Read:0xaeaaaaaa at 0xa0008034
[73288.410888] PUF Read:0xaaaaeaaa at 0xa0008038
[73288.410888] PUF Read:0xaaaaaaaa at 0xa000803c
[73288.410949] PUF Read:0xaaaaaaab at 0xa0008040
[73288.410949] PUF Read:0xaaaaeaaa at 0xa0008044
[73288.410949] PUF Read:0xaaaaaaaa at 0xa0008048
[73288.411010] PUF Read:0xaaaaaaa9 at 0xa000804c
[73288.411041] PUF Read:0xa2aaaaaa at 0xa0008050
[73288.411041] PUF Read:0xaaaaa8aa at 0xa0008054
[73288.411041] PUF Read:0xaaaaaa8a at 0xa0008058
[73288.411041] PUF Read:0xaaaaaaaa at 0xa000805c
[73288.411041] PUF Read:0xaaaaaaaa at 0xa0008060
[73288.411041] PUF Read:0xaaba2aaa at 0xa0008064
[73288.411193] PUF Read:0xaaaaaa2a at 0xa0008068
[73288.411193] PUF Read:0xaaaaaaaa at 0xa000806c
[73288.411193] PUF Read:0xaaaaaaaa at 0xa0008070
[73288.411193] PUF Read:0xaaaaaaaa at 0xa0008074
[73288.411285] PUF Read:0xaaaaaaaa at 0xa0008078
[73288.411285] PUF Read:0xaaabaaaa at 0xa000807c
[73288.411346] PUF Read:0xaaabaaaa at 0xa0008080
[73288.411346] PUF Read:0xaaaaaaaa at 0xa0008084
[73288.411346] PUF Read:0xaaaaaaaa at 0xa0008088
[73288.411346] PUF Read:0xaaaaaaaa at 0xa000808c
[73288.411437] PUF Read:0xaaaa8aaa at 0xa0008090
[73288.411437] PUF Read:0xbaaaaaaa at 0xa0008094
[73288.411499] PUF Read:0x2aebaaab at 0xa0008098
[73288.411529] PUF Read:0xaaaa8aaa at 0xa000809c
[73288.411529] PUF Read:0x8aaaaa2a at 0xa00080a0
[73288.411529] PUF Read:0xaaabaaaa at 0xa00080a4
[73288.411590] PUF Read:0xaa8aaaab at 0xa00080a8
[73288.411590] PUF Read:0x8aaa8aea at 0xa00080ac
[73288.411651] PUF Read:0xaaaaaaaa at 0xa00080b0
[73288.411682] PUF Read:0x2a2aaaaa at 0xa00080b4
[73288.411682] PUF Read:0xaaaaeaaa at 0xa00080b8
[73288.411682] PUF Read:0x8aaaaaaa at 0xa00080bc
[73288.411743] PUF Read:0xaaaaaeaa at 0xa00080c0
[73288.411743] PUF Read:0xaaaaaaaa at 0xa00080c4
[73288.411804] PUF Read:0xbab2aaaa at 0xa00080c8
[73288.411834] PUF Read:0xabaaaaaa at 0xa00080cc
[73288.411834] PUF Read:0xeaaefaaa at 0xa00080d0
[73288.411834] PUF Read:0xaaaa2aa8 at 0xa00080d4
[73288.411895] PUF Read:0xaaaa3aaa at 0xa00080d8
[73288.411895] PUF Read:0xaaaaaaaa at 0xa00080dc
[73288.411956] PUF Read:0xabaaaaaa at 0xa00080e0
[73288.411987] PUF Read:0xaaaaaaaa at 0xa00080e4
[73288.411987] PUF Read:0xaaaaaaaa at 0xa00080e8
[73288.411987] PUF Read:0xaaaaaaab at 0xa00080ec
[73288.412048] PUF Read:0x8aaaaaaa at 0xa00080f0
[73288.412048] PUF Read:0xaaaaaaaa at 0xa00080f4
[73288.412109] PUF Read:0xaaaaabaa at 0xa00080f8
[73288.412139] PUF Read:0xaa8aaaaa at 0xa00080fc
[73288.412139] PUF Read:0xaaaaa8aa at 0xa0008100
[73288.412139] PUF Read:0xaaaaaaaa at 0xa0008104
[73288.412139] PUF Read:0xaaa2aaaa at 0xa0008108
[73288.412231] PUF Read:0xaabaaaaa at 0xa000810c
[73288.412231] PUF Read:0xaaaaaa8a at 0xa0008110
[73288.412292] PUF Read:0xa8ea2aaa at 0xa0008114
[73288.412322] PUF Read:0xaaaaaaaa at 0xa0008118
[73288.412322] PUF Read:0xa8aa2aaa at 0xa000811c
[73288.412322] PUF Read:0xaba2aaaa at 0xa0008120
[73288.412322] PUF Read:0xaaaaaeaa at 0xa0008124
[73288.412322] PUF Read:0xaaaaaaea at 0xa0008128
[73288.412322] PUF Read:0xaaaaaaaa at 0xa000812c
[73288.412475] PUF Read:0xaaaaaaaa at 0xa0008130
[73288.412475] PUF Read:0xaaaaaa2a at 0xa0008134
[73288.412475] PUF Read:0xaa8baaaa at 0xa0008138
[73288.412475] PUF Read:0xaaaaaaaa at 0xa000813c
[73288.412475] PUF Read:0xeaaaaeaa at 0xa0008140
[73288.412475] PUF Read:0xaaaaaaaa at 0xa0008144
[73288.412628] PUF Read:0xaabaaeaa at 0xa0008148
[73288.412658] PUF Read:0xaaa2aaaa at 0xa000814c
[73288.412658] PUF Read:0xaaaaaaaa at 0xa0008150
[73288.412658] PUF Read:0xaaaaaaaa at 0xa0008154
[73288.412719] PUF Read:0xaaaaaaaa at 0xa0008158
[73288.412719] PUF Read:0xaabaaaea at 0xa000815c
[73288.412780] PUF Read:0xaaaabaaa at 0xa0008160
[73288.412811] PUF Read:0xaaa2aaaa at 0xa0008164
[73288.412811] PUF Read:0xacaaaaaa at 0xa0008168
[73288.412811] PUF Read:0xaaeaaaaa at 0xa000816c
[73288.412872] PUF Read:0x2aaaaaaa at 0xa0008170
[73288.412872] PUF Read:0xaabaaaaa at 0xa0008174
[73288.412933] PUF Read:0xaaaaaaaa at 0xa0008178
[73288.412963] PUF Read:0xaaaaeaaa at 0xa000817c
[73288.412963] PUF Read:0xaaaa2a2a at 0xa0008180
[73288.412963] PUF Read:0xaaaaaaaa at 0xa0008184
[73288.412963] PUF Read:0xaa2eaaaa at 0xa0008188
[73288.412963] PUF Read:0xaaaaaeea at 0xa000818c
[73288.412963] PUF Read:0x2aaaaaaa at 0xa0008190
[73288.413116] PUF Read:0xeaaaaaaa at 0xa0008194
[73288.413146] PUF Read:0xaaaaaaae at 0xa0008198
[73288.413146] PUF Read:0xaa8aaaaa at 0xa000819c
[73288.413146] PUF Read:0xaaaaaaaa at 0xa00081a0
[73288.413208] PUF Read:0xaaaaaaaa at 0xa00081a4
[73288.413208] PUF Read:0xa2a2aaaa at 0xa00081a8
[73288.413269] PUF Read:0xaaaaaaea at 0xa00081ac
[73288.413299] PUF Read:0xaaebaaaa at 0xa00081b0
[73288.413299] PUF Read:0xaabaaaaa at 0xa00081b4
[73288.413299] PUF Read:0xaaaaeaaa at 0xa00081b8
[73288.413360] PUF Read:0xa2baaaaa at 0xa00081bc
[73288.413360] PUF Read:0x8aa88aaa at 0xa00081c0
[73288.413421] PUF Read:0xaaaaaaae at 0xa00081c4
[73288.413452] PUF Read:0xaaaaaaaa at 0xa00081c8
[73288.413452] PUF Read:0xaa2baaaa at 0xa00081cc
[73288.413513] PUF Read:0xbaaaaaaa at 0xa00081d0
[73288.413513] PUF Read:0xaaaaaa2a at 0xa00081d4
[73288.413513] PUF Read:0xbaaaaaaa at 0xa00081d8
[73288.413574] PUF Read:0xaaaaaaaa at 0xa00081dc
[73288.413604] PUF Read:0xaaaaaaa2 at 0xa00081e0
[73288.413604] PUF Read:0xaaaaaaea at 0xa00081e4
[73288.413604] PUF Read:0xa8aaaaaa at 0xa00081e8
[73288.413604] PUF Read:0xaa2aaaba at 0xa00081ec
[73288.413604] PUF Read:0xaa8aaaab at 0xa00081f0
[73288.413604] PUF Read:0xaaabaeaa at 0xa00081f4
[73288.413757] PUF Read:0xaaaaaaa2 at 0xa00081f8
[73288.413787] PUF Read:0xaaaaaaea at 0xa00081fc
[73288.413787] PUF Read:0x8aaaaaaa at 0xa0008200
[73288.413787] PUF Read:0xaaaaaaaa at 0xa0008204
[73288.413848] PUF Read:0xaaaaa2ba at 0xa0008208
[73288.413848] PUF Read:0xa8aaaaaa at 0xa000820c
[73288.413909] PUF Read:0xaaeaa2a8 at 0xa0008210
[73288.413940] PUF Read:0xaaaaaaaa at 0xa0008214
[73288.413940] PUF Read:0xaaaaacaa at 0xa0008218
[73288.413940] PUF Read:0xaaaaaaaa at 0xa000821c
[73288.413940] PUF Read:0xaaaaaaaa at 0xa0008220
[73288.413940] PUF Read:0xaabaaaaa at 0xa0008224
[73288.413940] PUF Read:0xaaaaaaaa at 0xa0008228
[73288.414093] PUF Read:0xaaaaaaaa at 0xa000822c
[73288.414093] PUF Read:0xaaaaafaa at 0xa0008230
[73288.414093] PUF Read:0x286aaaaa at 0xa0008234
[73288.414093] PUF Read:0xaaaaaaaa at 0xa0008238
[73288.414093] PUF Read:0x8aaaaeaa at 0xa000823c
[73288.414093] PUF Read:0xabaaa2ae at 0xa0008240
[73288.414245] PUF Read:0xaaaaaaaa at 0xa0008244
[73288.414276] PUF Read:0xaaaeaaaa at 0xa0008248
[73288.414276] PUF Read:0xaaaaaaaa at 0xa000824c
[73288.414276] PUF Read:0xaeaaaaaa at 0xa0008250
[73288.414337] PUF Read:0xaabaaaaa at 0xa0008254
[73288.414337] PUF Read:0xa8aaaaaa at 0xa0008258
[73288.414398] PUF Read:0xaeaeaaaa at 0xa000825c
[73288.414428] PUF Read:0xaaaaaaaa at 0xa0008260
[73288.414428] PUF Read:0xaaaabaaa at 0xa0008264
[73288.414489] PUF Read:0xaaaa8caa at 0xa0008268
[73288.414489] PUF Read:0xaaaabaaa at 0xa000826c
[73288.414489] PUF Read:0xaaaaaaaa at 0xa0008270
[73288.414489] PUF Read:0xa2aaaaa2 at 0xa0008274
[73288.414581] PUF Read:0xaaaaaaea at 0xa0008278
[73288.414581] PUF Read:0xaabaaaaa at 0xa000827c
[73288.414581] PUF Read:0xeaaaaaaa at 0xa0008280
[73288.414581] PUF Read:0xa2aaaaaa at 0xa0008284
[73288.414581] PUF Read:0xaaeaaaaa at 0xa0008288
[73288.414581] PUF Read:0xaaaaaaaa at 0xa000828c
[73288.414733] PUF Read:0xaaaaaaa8 at 0xa0008290
[73288.414733] PUF Read:0x28aaaaaa at 0xa0008294
[73288.414733] PUF Read:0xaaaaaaaa at 0xa0008298
[73288.414733] PUF Read:0xaaaaaaaa at 0xa000829c
[73288.414825] PUF Read:0xaaaaaaaa at 0xa00082a0
[73288.414825] PUF Read:0xaaaabaaa at 0xa00082a4
[73288.414886] PUF Read:0xaaaaaaaa at 0xa00082a8
[73288.414916] PUF Read:0xaaaaaaaa at 0xa00082ac
[73288.414916] PUF Read:0xaaaaaaaa at 0xa00082b0
