[ 8799.465423] [i] Total hammer attempts per row: 252182
[ 8799.465454] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 8799.465454] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 8799.465484] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 8799.465484] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 8799.465515] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 8799.465515] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 8799.465515] Temp polling alert enabled
[ 8799.465545] Refresh enabled at EMIF2
[ 8799.465545] [i] Starting PUF read-out
[ 8799.465545] [i] Single-Sided Rowhammer (SSRH)
[ 8799.465576] PUF Read:0x00000000 at 0xa0008000
[ 8799.465576] PUF Read:0x00000000 at 0xa0008004
[ 8799.465576] PUF Read:0x00000000 at 0xa0008008
[ 8799.465576] PUF Read:0x00000000 at 0xa000800c
[ 8799.465667] PUF Read:0x00000000 at 0xa0008010
[ 8799.465667] PUF Read:0x00000100 at 0xa0008014
[ 8799.465728] PUF Read:0x00000000 at 0xa0008018
[ 8799.465759] PUF Read:0x00000000 at 0xa000801c
[ 8799.465759] PUF Read:0x00000000 at 0xa0008020
[ 8799.465759] PUF Read:0x00000000 at 0xa0008024
[ 8799.465759] PUF Read:0x00000000 at 0xa0008028
[ 8799.465759] PUF Read:0x00000000 at 0xa000802c
[ 8799.465759] PUF Read:0x00000000 at 0xa0008030
[ 8799.465911] PUF Read:0x00000000 at 0xa0008034
[ 8799.465911] PUF Read:0x00004000 at 0xa0008038
[ 8799.465911] PUF Read:0x00000000 at 0xa000803c
[ 8799.465911] PUF Read:0x00000001 at 0xa0008040
[ 8799.465911] PUF Read:0x00004000 at 0xa0008044
[ 8799.465911] PUF Read:0x00000000 at 0xa0008048
[ 8799.466064] PUF Read:0x00000000 at 0xa000804c
[ 8799.466094] PUF Read:0x00000000 at 0xa0008050
[ 8799.466094] PUF Read:0x00000000 at 0xa0008054
[ 8799.466094] PUF Read:0x00000000 at 0xa0008058
[ 8799.466156] PUF Read:0x00000000 at 0xa000805c
[ 8799.466156] PUF Read:0x00000000 at 0xa0008060
[ 8799.466217] PUF Read:0x00000000 at 0xa0008064
[ 8799.466247] PUF Read:0x00000000 at 0xa0008068
[ 8799.466247] PUF Read:0x00000000 at 0xa000806c
[ 8799.466247] PUF Read:0x00000000 at 0xa0008070
[ 8799.466308] PUF Read:0x00000000 at 0xa0008074
[ 8799.466308] PUF Read:0x00000000 at 0xa0008078
[ 8799.466369] PUF Read:0x00000000 at 0xa000807c
[ 8799.466369] PUF Read:0x00000000 at 0xa0008080
[ 8799.466369] PUF Read:0x00000000 at 0xa0008084
[ 8799.466369] PUF Read:0x00000000 at 0xa0008088
[ 8799.466369] PUF Read:0x00000000 at 0xa000808c
[ 8799.466369] PUF Read:0x00000000 at 0xa0008090
[ 8799.466522] PUF Read:0x00000000 at 0xa0008094
[ 8799.466522] PUF Read:0x00010000 at 0xa0008098
[ 8799.466522] PUF Read:0x00000000 at 0xa000809c
[ 8799.466522] PUF Read:0x00000000 at 0xa00080a0
[ 8799.466522] PUF Read:0x00000000 at 0xa00080a4
[ 8799.466522] PUF Read:0x00000000 at 0xa00080a8
[ 8799.466674] PUF Read:0x00000000 at 0xa00080ac
[ 8799.466674] PUF Read:0x00000000 at 0xa00080b0
[ 8799.466674] PUF Read:0x00000000 at 0xa00080b4
[ 8799.466674] PUF Read:0x00004000 at 0xa00080b8
[ 8799.466674] PUF Read:0x00000000 at 0xa00080bc
[ 8799.466674] PUF Read:0x00000000 at 0xa00080c0
[ 8799.466827] PUF Read:0x00000000 at 0xa00080c4
[ 8799.466827] PUF Read:0x00000000 at 0xa00080c8
[ 8799.466888] PUF Read:0x00000000 at 0xa00080cc
[ 8799.466888] PUF Read:0x40000000 at 0xa00080d0
[ 8799.466888] PUF Read:0x00000000 at 0xa00080d4
[ 8799.466949] PUF Read:0x00000000 at 0xa00080d8
[ 8799.466979] PUF Read:0x00000000 at 0xa00080dc
[ 8799.466979] PUF Read:0x01000000 at 0xa00080e0
[ 8799.466979] PUF Read:0x00000000 at 0xa00080e4
[ 8799.467041] PUF Read:0x00000000 at 0xa00080e8
[ 8799.467041] PUF Read:0x00000001 at 0xa00080ec
[ 8799.467102] PUF Read:0x00000000 at 0xa00080f0
[ 8799.467132] PUF Read:0x00000000 at 0xa00080f4
[ 8799.467132] PUF Read:0x00000100 at 0xa00080f8
[ 8799.467193] PUF Read:0x00000000 at 0xa00080fc
[ 8799.467193] PUF Read:0x00000000 at 0xa0008100
[ 8799.467193] PUF Read:0x00000000 at 0xa0008104
[ 8799.467254] PUF Read:0x00000000 at 0xa0008108
[ 8799.467285] PUF Read:0x00000000 at 0xa000810c
[ 8799.467285] PUF Read:0x00000000 at 0xa0008110
[ 8799.467285] PUF Read:0x00000000 at 0xa0008114
[ 8799.467346] PUF Read:0x00000000 at 0xa0008118
[ 8799.467346] PUF Read:0x00000000 at 0xa000811c
[ 8799.467407] PUF Read:0x00000000 at 0xa0008120
[ 8799.467437] PUF Read:0x00000000 at 0xa0008124
[ 8799.467437] PUF Read:0x00000040 at 0xa0008128
[ 8799.467437] PUF Read:0x00000000 at 0xa000812c
[ 8799.467498] PUF Read:0x00000000 at 0xa0008130
[ 8799.467498] PUF Read:0x00000000 at 0xa0008134
[ 8799.467559] PUF Read:0x00000000 at 0xa0008138
[ 8799.467590] PUF Read:0x00000000 at 0xa000813c
[ 8799.467590] PUF Read:0x00000000 at 0xa0008140
