[29111.065399] [i] Total hammer attempts per row: 506628
[29111.065399] EMIF 2 REG Write 0x00000618 at 0x4d000010
[29111.065399] EMIF 2 REG Read 0x00000618 at 0x4d000010
[29111.065460] EMIF 2 REG Write 0x00000618 at 0x4d000014
[29111.065460] EMIF 2 REG Read 0x00000618 at 0x4d000014
[29111.065460] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[29111.065490] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[29111.065490] Temp polling alert enabled
[29111.065490] Refresh enabled at EMIF2
[29111.065521] [i] Starting PUF read-out
[29111.065521] [i] Single-Sided Rowhammer (SSRH)
[29111.065551] PUF Read:0x00000010 at 0xa0008000
[29111.065551] PUF Read:0x00000400 at 0xa0008004
[29111.065612] PUF Read:0x00000000 at 0xa0008008
[29111.065612] PUF Read:0x00000000 at 0xa000800c
[29111.065612] PUF Read:0x00000000 at 0xa0008010
[29111.065612] PUF Read:0x00000100 at 0xa0008014
[29111.065704] PUF Read:0x00000000 at 0xa0008018
[29111.065734] PUF Read:0x10400100 at 0xa000801c
[29111.065734] PUF Read:0x40000000 at 0xa0008020
[29111.065734] PUF Read:0x40004000 at 0xa0008024
[29111.065734] PUF Read:0x00004000 at 0xa0008028
[29111.065734] PUF Read:0x00000010 at 0xa000802c
[29111.065734] PUF Read:0x40000000 at 0xa0008030
[29111.065887] PUF Read:0x04000000 at 0xa0008034
[29111.065917] PUF Read:0x00004000 at 0xa0008038
[29111.065917] PUF Read:0x00000000 at 0xa000803c
[29111.065917] PUF Read:0x00000001 at 0xa0008040
[29111.065979] PUF Read:0x00004000 at 0xa0008044
[29111.065979] PUF Read:0x00000010 at 0xa0008048
[29111.066040] PUF Read:0x00000001 at 0xa000804c
[29111.066070] PUF Read:0x00000000 at 0xa0008050
[29111.066070] PUF Read:0x00000000 at 0xa0008054
[29111.066070] PUF Read:0x00000000 at 0xa0008058
[29111.066131] PUF Read:0x00000000 at 0xa000805c
[29111.066131] PUF Read:0x00000000 at 0xa0008060
[29111.066192] PUF Read:0x00100000 at 0xa0008064
[29111.066223] PUF Read:0x00000000 at 0xa0008068
[29111.066223] PUF Read:0x00000000 at 0xa000806c
