[27489.080688] [i] Total hammer attempts per row: 1637670
[27489.080688] EMIF 2 REG Write 0x00000618 at 0x4d000010
[27489.080718] EMIF 2 REG Read 0x00000618 at 0x4d000010
[27489.080718] EMIF 2 REG Write 0x00000618 at 0x4d000014
[27489.080749] EMIF 2 REG Read 0x00000618 at 0x4d000014
[27489.080749] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[27489.080780] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[27489.080780] Temp polling alert enabled
[27489.080780] Refresh enabled at EMIF2
[27489.080810] [i] Starting PUF read-out
[27489.080810] [i] Single-Sided Rowhammer (SSRH)
[27489.080841] PUF Read:0x00000010 at 0xa0008000
[27489.080841] PUF Read:0x00000400 at 0xa0008004
[27489.080841] PUF Read:0x00000000 at 0xa0008008
[27489.080902] PUF Read:0x00000000 at 0xa000800c
[27489.080902] PUF Read:0x00000000 at 0xa0008010
[27489.080963] PUF Read:0x00000110 at 0xa0008014
[27489.080993] PUF Read:0x00000000 at 0xa0008018
[27489.080993] PUF Read:0x10400100 at 0xa000801c
[27489.080993] PUF Read:0x40000000 at 0xa0008020
[27489.081085] PUF Read:0x40004000 at 0xa0008024
[27489.081085] PUF Read:0x00004000 at 0xa0008028
[27489.081085] PUF Read:0x00000010 at 0xa000802c
[27489.081085] PUF Read:0x40000000 at 0xa0008030
[27489.081176] PUF Read:0x04000000 at 0xa0008034
[27489.081176] PUF Read:0x00004000 at 0xa0008038
[27489.081176] PUF Read:0x00000000 at 0xa000803c
[27489.081176] PUF Read:0x00000001 at 0xa0008040
[27489.081268] PUF Read:0x00004000 at 0xa0008044
[27489.081268] PUF Read:0x00000010 at 0xa0008048
[27489.081329] PUF Read:0x00000001 at 0xa000804c
[27489.081359] PUF Read:0x00000000 at 0xa0008050
[27489.081359] PUF Read:0x00000000 at 0xa0008054
[27489.081359] PUF Read:0x00000000 at 0xa0008058
[27489.081359] PUF Read:0x00000000 at 0xa000805c
[27489.081359] PUF Read:0x00000000 at 0xa0008060
[27489.081481] PUF Read:0x00100000 at 0xa0008064
[27489.081481] PUF Read:0x00000000 at 0xa0008068
[27489.081481] PUF Read:0x00000000 at 0xa000806c
[27489.081481] PUF Read:0x00000000 at 0xa0008070
[27489.081481] PUF Read:0x00000000 at 0xa0008074
[27489.081481] PUF Read:0x00000000 at 0xa0008078
[27489.081634] PUF Read:0x00010000 at 0xa000807c
[27489.081634] PUF Read:0x00010001 at 0xa0008080
[27489.081634] PUF Read:0x00000000 at 0xa0008084
[27489.081634] PUF Read:0x00000000 at 0xa0008088
[27489.081634] PUF Read:0x00000000 at 0xa000808c
[27489.081634] PUF Read:0x00000000 at 0xa0008090
[27489.081787] PUF Read:0x10000000 at 0xa0008094
[27489.081787] PUF Read:0x00410001 at 0xa0008098
[27489.081787] PUF Read:0x00000000 at 0xa000809c
[27489.081787] PUF Read:0x00000000 at 0xa00080a0
[27489.081787] PUF Read:0x00010000 at 0xa00080a4
[27489.081787] PUF Read:0x00010001 at 0xa00080a8
[27489.081939] PUF Read:0x00000040 at 0xa00080ac
[27489.081939] PUF Read:0x04000000 at 0xa00080b0
[27489.081939] PUF Read:0x00000000 at 0xa00080b4
[27489.081939] PUF Read:0x00004000 at 0xa00080b8
[27489.081939] PUF Read:0x00000000 at 0xa00080bc
[27489.081939] PUF Read:0x00000400 at 0xa00080c0
[27489.082092] PUF Read:0x00000000 at 0xa00080c4
[27489.082092] PUF Read:0x10100000 at 0xa00080c8
[27489.082092] PUF Read:0x01000000 at 0xa00080cc
[27489.082092] PUF Read:0x40045000 at 0xa00080d0
[27489.082092] PUF Read:0x00000000 at 0xa00080d4
[27489.082092] PUF Read:0x00001000 at 0xa00080d8
[27489.082244] PUF Read:0x00000000 at 0xa00080dc
[27489.082244] PUF Read:0x01000000 at 0xa00080e0
[27489.082244] PUF Read:0x00000000 at 0xa00080e4
[27489.082244] PUF Read:0x00000000 at 0xa00080e8
[27489.082244] PUF Read:0x00000101 at 0xa00080ec
[27489.082244] PUF Read:0x00000000 at 0xa00080f0
[27489.082397] PUF Read:0x00000000 at 0xa00080f4
[27489.082397] PUF Read:0x00000100 at 0xa00080f8
[27489.082458] PUF Read:0x00000000 at 0xa00080fc
[27489.082458] PUF Read:0x00000000 at 0xa0008100
[27489.082458] PUF Read:0x00000000 at 0xa0008104
[27489.082519] PUF Read:0x00000000 at 0xa0008108
[27489.082550] PUF Read:0x00100100 at 0xa000810c
[27489.082550] PUF Read:0x00000000 at 0xa0008110
[27489.082550] PUF Read:0x00400000 at 0xa0008114
[27489.082641] PUF Read:0x00000000 at 0xa0008118
[27489.082641] PUF Read:0x00000000 at 0xa000811c
[27489.082641] PUF Read:0x01000000 at 0xa0008120
[27489.082641] PUF Read:0x00000400 at 0xa0008124
[27489.082733] PUF Read:0x00000041 at 0xa0008128
[27489.082733] PUF Read:0x00000000 at 0xa000812c
[27489.082733] PUF Read:0x00000000 at 0xa0008130
[27489.082733] PUF Read:0x00000000 at 0xa0008134
[27489.082733] PUF Read:0x00010000 at 0xa0008138
[27489.082733] PUF Read:0x00000000 at 0xa000813c
[27489.082885] PUF Read:0x40000400 at 0xa0008140
[27489.082885] PUF Read:0x00010040 at 0xa0008144
[27489.082885] PUF Read:0x00100400 at 0xa0008148
[27489.082885] PUF Read:0x00000000 at 0xa000814c
[27489.082885] PUF Read:0x00000000 at 0xa0008150
[27489.083007] PUF Read:0x00000000 at 0xa0008154
[27489.083038] PUF Read:0x00000000 at 0xa0008158
[27489.083038] PUF Read:0x01100040 at 0xa000815c
[27489.083038] PUF Read:0x00001000 at 0xa0008160
[27489.083038] PUF Read:0x00000000 at 0xa0008164
[27489.083038] PUF Read:0x04000000 at 0xa0008168
[27489.083038] PUF Read:0x00400000 at 0xa000816c
[27489.083190] PUF Read:0x00000000 at 0xa0008170
[27489.083190] PUF Read:0x00100010 at 0xa0008174
[27489.083190] PUF Read:0x00000000 at 0xa0008178
[27489.083190] PUF Read:0x00004000 at 0xa000817c
[27489.083190] PUF Read:0x00000000 at 0xa0008180
[27489.083190] PUF Read:0x00000000 at 0xa0008184
[27489.083343] PUF Read:0x00040000 at 0xa0008188
