[21003.527343] [i] Total hammer attempts per row: 506549
[21003.527374] EMIF 2 REG Write 0x00000618 at 0x4d000010
[21003.527404] EMIF 2 REG Read 0x00000618 at 0x4d000010
[21003.527404] EMIF 2 REG Write 0x00000618 at 0x4d000014
[21003.527435] EMIF 2 REG Read 0x00000618 at 0x4d000014
[21003.527435] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[21003.527435] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[21003.527465] Temp polling alert enabled
[21003.527465] Refresh enabled at EMIF2
[21003.527465] [i] Starting PUF read-out
[21003.527496] [i] Single-Sided Rowhammer (SSRH)
[21003.527496] PUF Read:0x00000010 at 0xa0008000
[21003.527496] PUF Read:0x00000400 at 0xa0008004
[21003.527496] PUF Read:0x00000000 at 0xa0008008
[21003.527496] PUF Read:0x00000000 at 0xa000800c
[21003.527618] PUF Read:0x00000000 at 0xa0008010
[21003.527648] PUF Read:0x00000100 at 0xa0008014
[21003.527648] PUF Read:0x00000000 at 0xa0008018
[21003.527648] PUF Read:0x10400100 at 0xa000801c
[21003.527709] PUF Read:0x40000000 at 0xa0008020
[21003.527709] PUF Read:0x40004000 at 0xa0008024
[21003.527770] PUF Read:0x00004000 at 0xa0008028
[21003.527801] PUF Read:0x00000010 at 0xa000802c
[21003.527801] PUF Read:0x40000000 at 0xa0008030
[21003.527801] PUF Read:0x04000000 at 0xa0008034
[21003.527862] PUF Read:0x00004000 at 0xa0008038
[21003.527862] PUF Read:0x00000000 at 0xa000803c
[21003.527923] PUF Read:0x00000001 at 0xa0008040
[21003.527954] PUF Read:0x00004000 at 0xa0008044
[21003.527954] PUF Read:0x00000010 at 0xa0008048
[21003.527954] PUF Read:0x00000001 at 0xa000804c
[21003.527954] PUF Read:0x00000000 at 0xa0008050
[21003.527954] PUF Read:0x00000000 at 0xa0008054
[21003.527954] PUF Read:0x00000000 at 0xa0008058
[21003.528106] PUF Read:0x00000000 at 0xa000805c
[21003.528106] PUF Read:0x00000000 at 0xa0008060
[21003.528106] PUF Read:0x00100000 at 0xa0008064
[21003.528106] PUF Read:0x00000000 at 0xa0008068
[21003.528106] PUF Read:0x00000000 at 0xa000806c
[21003.528106] PUF Read:0x00000000 at 0xa0008070
[21003.528259] PUF Read:0x00000000 at 0xa0008074
[21003.528259] PUF Read:0x00000000 at 0xa0008078
[21003.528320] PUF Read:0x00010000 at 0xa000807c
[21003.528320] PUF Read:0x00010000 at 0xa0008080
[21003.528320] PUF Read:0x00000000 at 0xa0008084
[21003.528381] PUF Read:0x00000000 at 0xa0008088
[21003.528411] PUF Read:0x00000000 at 0xa000808c
[21003.528411] PUF Read:0x00000000 at 0xa0008090
[21003.528411] PUF Read:0x10000000 at 0xa0008094
[21003.528472] PUF Read:0x00410001 at 0xa0008098
[21003.528472] PUF Read:0x00000000 at 0xa000809c
[21003.528533] PUF Read:0x00000000 at 0xa00080a0
[21003.528564] PUF Read:0x00010000 at 0xa00080a4
[21003.528564] PUF Read:0x00010001 at 0xa00080a8
[21003.528564] PUF Read:0x00000040 at 0xa00080ac
[21003.528625] PUF Read:0x00000000 at 0xa00080b0
[21003.528625] PUF Read:0x00000000 at 0xa00080b4
[21003.528686] PUF Read:0x00004000 at 0xa00080b8
[21003.528717] PUF Read:0x00000000 at 0xa00080bc
[21003.528717] PUF Read:0x00000400 at 0xa00080c0
[21003.528717] PUF Read:0x00000000 at 0xa00080c4
[21003.528778] PUF Read:0x10100000 at 0xa00080c8
[21003.528778] PUF Read:0x01000000 at 0xa00080cc
[21003.528839] PUF Read:0x40045000 at 0xa00080d0
[21003.528869] PUF Read:0x00000000 at 0xa00080d4
[21003.528869] PUF Read:0x00001000 at 0xa00080d8
