[19437.268493] [i] Total hammer attempts per row: 253252
[19437.268524] EMIF 2 REG Write 0x00000618 at 0x4d000010
[19437.268524] EMIF 2 REG Read 0x00000618 at 0x4d000010
[19437.268554] EMIF 2 REG Write 0x00000618 at 0x4d000014
[19437.268554] EMIF 2 REG Read 0x00000618 at 0x4d000014
[19437.268585] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[19437.268585] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[19437.268585] Temp polling alert enabled
[19437.268615] Refresh enabled at EMIF2
[19437.268615] [i] Starting PUF read-out
[19437.268615] [i] Single-Sided Rowhammer (SSRH)
[19437.268646] PUF Read:0x00000000 at 0xa0008000
[19437.268646] PUF Read:0x00000000 at 0xa0008004
[19437.268646] PUF Read:0x00000000 at 0xa0008008
[19437.268646] PUF Read:0x00000000 at 0xa000800c
[19437.268737] PUF Read:0x00000000 at 0xa0008010
[19437.268737] PUF Read:0x00000100 at 0xa0008014
[19437.268737] PUF Read:0x00000000 at 0xa0008018
[19437.268829] PUF Read:0x00000000 at 0xa000801c
[19437.268829] PUF Read:0x00000000 at 0xa0008020
[19437.268829] PUF Read:0x00000000 at 0xa0008024
[19437.268829] PUF Read:0x00000000 at 0xa0008028
[19437.268829] PUF Read:0x00000000 at 0xa000802c
[19437.268829] PUF Read:0x00000000 at 0xa0008030
[19437.268981] PUF Read:0x00000000 at 0xa0008034
[19437.269012] PUF Read:0x00004000 at 0xa0008038
[19437.269012] PUF Read:0x00000000 at 0xa000803c
[19437.269012] PUF Read:0x00000001 at 0xa0008040
[19437.269073] PUF Read:0x00004000 at 0xa0008044
[19437.269073] PUF Read:0x00000000 at 0xa0008048
[19437.269073] PUF Read:0x00000000 at 0xa000804c
[19437.269165] PUF Read:0x00000000 at 0xa0008050
[19437.269195] PUF Read:0x00000000 at 0xa0008054
[19437.269195] PUF Read:0x00000000 at 0xa0008058
[19437.269195] PUF Read:0x00000000 at 0xa000805c
[19437.269256] PUF Read:0x00000000 at 0xa0008060
[19437.269256] PUF Read:0x00000000 at 0xa0008064
[19437.269317] PUF Read:0x00000000 at 0xa0008068
[19437.269348] PUF Read:0x00000000 at 0xa000806c
[19437.269348] PUF Read:0x00000000 at 0xa0008070
[19437.269409] PUF Read:0x00000000 at 0xa0008074
[19437.269409] PUF Read:0x00000000 at 0xa0008078
[19437.269409] PUF Read:0x00000000 at 0xa000807c
[19437.269470] PUF Read:0x00000000 at 0xa0008080
[19437.269500] PUF Read:0x00000000 at 0xa0008084
[19437.269500] PUF Read:0x00000000 at 0xa0008088
[19437.269500] PUF Read:0x00000000 at 0xa000808c
[19437.269500] PUF Read:0x00000000 at 0xa0008090
[19437.269500] PUF Read:0x00000000 at 0xa0008094
[19437.269500] PUF Read:0x00010000 at 0xa0008098
[19437.269653] PUF Read:0x00000000 at 0xa000809c
[19437.269653] PUF Read:0x00000000 at 0xa00080a0
[19437.269653] PUF Read:0x00000000 at 0xa00080a4
[19437.269653] PUF Read:0x00000000 at 0xa00080a8
[19437.269653] PUF Read:0x00000000 at 0xa00080ac
[19437.269775] PUF Read:0x00000000 at 0xa00080b0
[19437.269805] PUF Read:0x00000000 at 0xa00080b4
[19437.269805] PUF Read:0x00004000 at 0xa00080b8
[19437.269805] PUF Read:0x00000000 at 0xa00080bc
[19437.269866] PUF Read:0x00000000 at 0xa00080c0
[19437.269866] PUF Read:0x00000000 at 0xa00080c4
[19437.269927] PUF Read:0x00000000 at 0xa00080c8
[19437.269958] PUF Read:0x00000000 at 0xa00080cc
[19437.269958] PUF Read:0x40000000 at 0xa00080d0
