[ 4590.776031] [i] Total hammer attempts per row: 1637720
[ 4590.776031] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 4590.776031] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 4590.776092] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 4590.776092] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 4590.776092] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 4590.776123] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 4590.776123] Temp polling alert enabled
[ 4590.776123] Refresh enabled at EMIF2
[ 4590.776153] [i] Starting PUF read-out
[ 4590.776153] [i] Single-Sided Rowhammer (SSRH)
[ 4590.776184] PUF Read:0x00000010 at 0xa0008000
[ 4590.776184] PUF Read:0x00000400 at 0xa0008004
[ 4590.776184] PUF Read:0x00000000 at 0xa0008008
[ 4590.776184] PUF Read:0x00000000 at 0xa000800c
[ 4590.776275] PUF Read:0x00000000 at 0xa0008010
[ 4590.776275] PUF Read:0x00000100 at 0xa0008014
[ 4590.776275] PUF Read:0x00000000 at 0xa0008018
[ 4590.776367] PUF Read:0x10400100 at 0xa000801c
[ 4590.776367] PUF Read:0x40000000 at 0xa0008020
[ 4590.776367] PUF Read:0x40004000 at 0xa0008024
[ 4590.776367] PUF Read:0x00004000 at 0xa0008028
[ 4590.776458] PUF Read:0x00000010 at 0xa000802c
[ 4590.776458] PUF Read:0x40000000 at 0xa0008030
[ 4590.776519] PUF Read:0x04000000 at 0xa0008034
[ 4590.776550] PUF Read:0x00004000 at 0xa0008038
[ 4590.776550] PUF Read:0x00000000 at 0xa000803c
[ 4590.776550] PUF Read:0x00000001 at 0xa0008040
[ 4590.776611] PUF Read:0x00004000 at 0xa0008044
[ 4590.776611] PUF Read:0x00000000 at 0xa0008048
[ 4590.776611] PUF Read:0x00000001 at 0xa000804c
[ 4590.776702] PUF Read:0x00000000 at 0xa0008050
[ 4590.776733] PUF Read:0x00000000 at 0xa0008054
[ 4590.776733] PUF Read:0x00000000 at 0xa0008058
[ 4590.776733] PUF Read:0x00000000 at 0xa000805c
[ 4590.776733] PUF Read:0x00000000 at 0xa0008060
[ 4590.776733] PUF Read:0x00100000 at 0xa0008064
[ 4590.776733] PUF Read:0x00000000 at 0xa0008068
[ 4590.776885] PUF Read:0x00000000 at 0xa000806c
[ 4590.776885] PUF Read:0x00000000 at 0xa0008070
[ 4590.776885] PUF Read:0x00000000 at 0xa0008074
[ 4590.776885] PUF Read:0x00000000 at 0xa0008078
[ 4590.776885] PUF Read:0x00010000 at 0xa000807c
[ 4590.776885] PUF Read:0x00010000 at 0xa0008080
[ 4590.777038] PUF Read:0x00000000 at 0xa0008084
[ 4590.777038] PUF Read:0x00000000 at 0xa0008088
[ 4590.777038] PUF Read:0x00000000 at 0xa000808c
[ 4590.777038] PUF Read:0x00000000 at 0xa0008090
[ 4590.777038] PUF Read:0x10000000 at 0xa0008094
[ 4590.777038] PUF Read:0x00410001 at 0xa0008098
[ 4590.777191] PUF Read:0x00000000 at 0xa000809c
[ 4590.777191] PUF Read:0x00000000 at 0xa00080a0
[ 4590.777191] PUF Read:0x00010000 at 0xa00080a4
[ 4590.777191] PUF Read:0x00000001 at 0xa00080a8
