[18834.690460] [i] Total hammer attempts per row: 506488
[18834.690460] EMIF 2 REG Write 0x00000618 at 0x4d000010
[18834.690460] EMIF 2 REG Read 0x00000618 at 0x4d000010
[18834.690521] EMIF 2 REG Write 0x00000618 at 0x4d000014
[18834.690521] EMIF 2 REG Read 0x00000618 at 0x4d000014
[18834.690551] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[18834.690551] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[18834.690551] Temp polling alert enabled
[18834.690551] Refresh enabled at EMIF2
[18834.690582] [i] Starting PUF read-out
[18834.690582] [i] Single-Sided Rowhammer (SSRH)
[18834.690612] PUF Read:0x00000010 at 0xa0008000
[18834.690612] PUF Read:0x00000400 at 0xa0008004
[18834.690612] PUF Read:0x00000000 at 0xa0008008
[18834.690612] PUF Read:0x00000000 at 0xa000800c
[18834.690704] PUF Read:0x00000000 at 0xa0008010
[18834.690704] PUF Read:0x00000100 at 0xa0008014
[18834.690765] PUF Read:0x00000000 at 0xa0008018
[18834.690795] PUF Read:0x10400100 at 0xa000801c
[18834.690795] PUF Read:0x40000000 at 0xa0008020
[18834.690795] PUF Read:0x40004000 at 0xa0008024
[18834.690795] PUF Read:0x00004000 at 0xa0008028
[18834.690795] PUF Read:0x00000010 at 0xa000802c
[18834.690795] PUF Read:0x40000000 at 0xa0008030
[18834.690948] PUF Read:0x04000000 at 0xa0008034
[18834.690948] PUF Read:0x00004000 at 0xa0008038
[18834.690948] PUF Read:0x00000000 at 0xa000803c
[18834.690948] PUF Read:0x00000001 at 0xa0008040
[18834.691040] PUF Read:0x00004000 at 0xa0008044
[18834.691040] PUF Read:0x00000010 at 0xa0008048
[18834.691101] PUF Read:0x00000001 at 0xa000804c
[18834.691131] PUF Read:0x00000000 at 0xa0008050
[18834.691131] PUF Read:0x00000000 at 0xa0008054
[18834.691131] PUF Read:0x00000000 at 0xa0008058
[18834.691192] PUF Read:0x00000000 at 0xa000805c
[18834.691192] PUF Read:0x00000000 at 0xa0008060
[18834.691192] PUF Read:0x00100000 at 0xa0008064
[18834.691284] PUF Read:0x00000000 at 0xa0008068
[18834.691314] PUF Read:0x00000000 at 0xa000806c
[18834.691314] PUF Read:0x00000000 at 0xa0008070
[18834.691314] PUF Read:0x00000000 at 0xa0008074
[18834.691375] PUF Read:0x00000000 at 0xa0008078
[18834.691375] PUF Read:0x00010000 at 0xa000807c
