[39748.940063] [i] Total hammer attempts per row: 1637920
[39748.940093] EMIF 2 REG Write 0x00000618 at 0x4d000010
[39748.940093] EMIF 2 REG Read 0x00000618 at 0x4d000010
[39748.940124] EMIF 2 REG Write 0x00000618 at 0x4d000014
[39748.940124] EMIF 2 REG Read 0x00000618 at 0x4d000014
[39748.940155] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[39748.940155] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[39748.940155] Temp polling alert enabled
[39748.940185] Refresh enabled at EMIF2
[39748.940185] [i] Starting PUF read-out
[39748.940185] [i] Single-Sided Rowhammer (SSRH)
[39748.940216] PUF Read:0x00000010 at 0xa0008000
[39748.940246] PUF Read:0x00000400 at 0xa0008004
[39748.940246] PUF Read:0x00000000 at 0xa0008008
[39748.940307] PUF Read:0x00000000 at 0xa000800c
[39748.940307] PUF Read:0x00000000 at 0xa0008010
[39748.940307] PUF Read:0x00000100 at 0xa0008014
[39748.940307] PUF Read:0x00000000 at 0xa0008018
[39748.940307] PUF Read:0x00000000 at 0xa000801c
[39748.940307] PUF Read:0x00000000 at 0xa0008020
[39748.940460] PUF Read:0x40004000 at 0xa0008024
[39748.940460] PUF Read:0x00004000 at 0xa0008028
[39748.940460] PUF Read:0x00000010 at 0xa000802c
[39748.940460] PUF Read:0x40000000 at 0xa0008030
[39748.940551] PUF Read:0x04000000 at 0xa0008034
[39748.940551] PUF Read:0x00004000 at 0xa0008038
[39748.940612] PUF Read:0x00000000 at 0xa000803c
[39748.940643] PUF Read:0x00000001 at 0xa0008040
[39748.940643] PUF Read:0x00004000 at 0xa0008044
[39748.940643] PUF Read:0x00000000 at 0xa0008048
[39748.940704] PUF Read:0x00000001 at 0xa000804c
[39748.940704] PUF Read:0x00000000 at 0xa0008050
[39748.940765] PUF Read:0x00000000 at 0xa0008054
[39748.940795] PUF Read:0x00000000 at 0xa0008058
[39748.940795] PUF Read:0x00000000 at 0xa000805c
[39748.940856] PUF Read:0x00000000 at 0xa0008060
[39748.940856] PUF Read:0x00100000 at 0xa0008064
[39748.940856] PUF Read:0x00000000 at 0xa0008068
[39748.940856] PUF Read:0x00000000 at 0xa000806c
[39748.940948] PUF Read:0x00000000 at 0xa0008070
[39748.940948] PUF Read:0x00000000 at 0xa0008074
[39748.940948] PUF Read:0x00000000 at 0xa0008078
[39748.940948] PUF Read:0x00010000 at 0xa000807c
[39748.940948] PUF Read:0x00010000 at 0xa0008080
[39748.940948] PUF Read:0x00000000 at 0xa0008084
[39748.941101] PUF Read:0x00000000 at 0xa0008088
[39748.941131] PUF Read:0x00000000 at 0xa000808c
[39748.941131] PUF Read:0x00000000 at 0xa0008090
[39748.941131] PUF Read:0x10000000 at 0xa0008094
[39748.941192] PUF Read:0x00410001 at 0xa0008098
[39748.941192] PUF Read:0x00000000 at 0xa000809c
[39748.941253] PUF Read:0x00000000 at 0xa00080a0
[39748.941284] PUF Read:0x00010000 at 0xa00080a4
[39748.941284] PUF Read:0x00010001 at 0xa00080a8
[39748.941284] PUF Read:0x00000040 at 0xa00080ac
[39748.941345] PUF Read:0x00000000 at 0xa00080b0
[39748.941345] PUF Read:0x00000000 at 0xa00080b4
[39748.941406] PUF Read:0x00004000 at 0xa00080b8
[39748.941406] PUF Read:0x00000000 at 0xa00080bc
[39748.941406] PUF Read:0x00000400 at 0xa00080c0
[39748.941406] PUF Read:0x00000000 at 0xa00080c4
[39748.941497] PUF Read:0x10000000 at 0xa00080c8
[39748.941497] PUF Read:0x01000000 at 0xa00080cc
[39748.941558] PUF Read:0x40045000 at 0xa00080d0
[39748.941589] PUF Read:0x00000000 at 0xa00080d4
[39748.941589] PUF Read:0x00001000 at 0xa00080d8
[39748.941589] PUF Read:0x00000000 at 0xa00080dc
[39748.941650] PUF Read:0x01000000 at 0xa00080e0
[39748.941650] PUF Read:0x00000000 at 0xa00080e4
[39748.941711] PUF Read:0x00000000 at 0xa00080e8
[39748.941741] PUF Read:0x00000001 at 0xa00080ec
[39748.941741] PUF Read:0x00000000 at 0xa00080f0
[39748.941741] PUF Read:0x00000000 at 0xa00080f4
[39748.941802] PUF Read:0x00000100 at 0xa00080f8
[39748.941802] PUF Read:0x00000000 at 0xa00080fc
[39748.941802] PUF Read:0x00000000 at 0xa0008100
[39748.941894] PUF Read:0x00000000 at 0xa0008104
[39748.941925] PUF Read:0x00000000 at 0xa0008108
[39748.941925] PUF Read:0x00100000 at 0xa000810c
[39748.941925] PUF Read:0x00000000 at 0xa0008110
[39748.941986] PUF Read:0x00400000 at 0xa0008114
[39748.941986] PUF Read:0x00000000 at 0xa0008118
[39748.942047] PUF Read:0x00000000 at 0xa000811c
[39748.942077] PUF Read:0x00000000 at 0xa0008120
[39748.942077] PUF Read:0x00000400 at 0xa0008124
[39748.942077] PUF Read:0x00000040 at 0xa0008128
[39748.942138] PUF Read:0x00000000 at 0xa000812c
[39748.942138] PUF Read:0x00000000 at 0xa0008130
[39748.942199] PUF Read:0x00000000 at 0xa0008134
[39748.942230] PUF Read:0x00010000 at 0xa0008138
[39748.942230] PUF Read:0x00000000 at 0xa000813c
[39748.942230] PUF Read:0x40000400 at 0xa0008140
[39748.942291] PUF Read:0x00000000 at 0xa0008144
[39748.942291] PUF Read:0x00100400 at 0xa0008148
[39748.942352] PUF Read:0x00000000 at 0xa000814c
[39748.942382] PUF Read:0x00000000 at 0xa0008150
[39748.942382] PUF Read:0x00000000 at 0xa0008154
[39748.942443] PUF Read:0x00000000 at 0xa0008158
[39748.942443] PUF Read:0x00100040 at 0xa000815c
[39748.942443] PUF Read:0x00001000 at 0xa0008160
[39748.942504] PUF Read:0x00000000 at 0xa0008164
[39748.942535] PUF Read:0x04000000 at 0xa0008168
[39748.942535] PUF Read:0x00400000 at 0xa000816c
[39748.942535] PUF Read:0x00000000 at 0xa0008170
[39748.942535] PUF Read:0x00100000 at 0xa0008174
[39748.942535] PUF Read:0x00000000 at 0xa0008178
[39748.942535] PUF Read:0x00000000 at 0xa000817c
[39748.942687] PUF Read:0x00000000 at 0xa0008180
[39748.942687] PUF Read:0x00000000 at 0xa0008184
[39748.942687] PUF Read:0x00040000 at 0xa0008188
[39748.942687] PUF Read:0x00000040 at 0xa000818c
[39748.942687] PUF Read:0x00000000 at 0xa0008190
[39748.942687] PUF Read:0x40000000 at 0xa0008194
[39748.942840] PUF Read:0x00000000 at 0xa0008198
[39748.942840] PUF Read:0x00000000 at 0xa000819c
[39748.942840] PUF Read:0x00000000 at 0xa00081a0
[39748.942840] PUF Read:0x00000000 at 0xa00081a4
[39748.942840] PUF Read:0x00000000 at 0xa00081a8
[39748.942962] PUF Read:0x00000040 at 0xa00081ac
[39748.942993] PUF Read:0x00410000 at 0xa00081b0
[39748.942993] PUF Read:0x00100000 at 0xa00081b4
[39748.942993] PUF Read:0x00004000 at 0xa00081b8
[39748.942993] PUF Read:0x00100000 at 0xa00081bc
[39748.942993] PUF Read:0x00000000 at 0xa00081c0
[39748.942993] PUF Read:0x00000004 at 0xa00081c4
[39748.943145] PUF Read:0x00000000 at 0xa00081c8
