[50387.197906] [i] Total hammer attempts per row: 1637573
[50387.197937] EMIF 2 REG Write 0x00000618 at 0x4d000010
[50387.197937] EMIF 2 REG Read 0x00000618 at 0x4d000010
[50387.197967] EMIF 2 REG Write 0x00000618 at 0x4d000014
[50387.197967] EMIF 2 REG Read 0x00000618 at 0x4d000014
[50387.197998] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[50387.197998] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[50387.198028] Temp polling alert enabled
[50387.198028] Refresh enabled at EMIF2
[50387.198028] [i] Starting PUF read-out
[50387.198059] [i] Single-Sided Rowhammer (SSRH)
[50387.198059] PUF Read:0xaaaa2aaa at 0xa0008000
[50387.198059] PUF Read:0xaaaaaaaa at 0xa0008004
[50387.198120] PUF Read:0xaaaaaaaa at 0xa0008008
[50387.198150] PUF Read:0xa2aaaa2a at 0xa000800c
[50387.198150] PUF Read:0xaaaaaaaa at 0xa0008010
[50387.198150] PUF Read:0x8aaaabaa at 0xa0008014
[50387.198150] PUF Read:0xaaaa2aaa at 0xa0008018
[50387.198242] PUF Read:0xaaa2aaaa at 0xa000801c
[50387.198242] PUF Read:0xaaaaaaaa at 0xa0008020
[50387.198303] PUF Read:0xeaaaeaaa at 0xa0008024
[50387.198333] PUF Read:0xaaaaaaaa at 0xa0008028
[50387.198333] PUF Read:0xaaaaaaba at 0xa000802c
[50387.198394] PUF Read:0xaaaaaaa8 at 0xa0008030
[50387.198394] PUF Read:0xaeaaaaaa at 0xa0008034
[50387.198394] PUF Read:0xaaaaeaaa at 0xa0008038
[50387.198394] PUF Read:0xaaaaaaaa at 0xa000803c
[50387.198486] PUF Read:0xaaaaaaab at 0xa0008040
[50387.198516] PUF Read:0xaaaaeaaa at 0xa0008044
[50387.198516] PUF Read:0xaaaaaaaa at 0xa0008048
[50387.198516] PUF Read:0xaaaaaaa8 at 0xa000804c
[50387.198577] PUF Read:0xa2aaaaaa at 0xa0008050
[50387.198577] PUF Read:0xaaaaa8aa at 0xa0008054
[50387.198577] PUF Read:0xaaaaaa8a at 0xa0008058
[50387.198669] PUF Read:0xaaaaaaaa at 0xa000805c
[50387.198669] PUF Read:0xaaaaaaaa at 0xa0008060
[50387.198669] PUF Read:0xaaaa2aaa at 0xa0008064
[50387.198669] PUF Read:0xaaaaaaaa at 0xa0008068
[50387.198669] PUF Read:0xaaaaaaaa at 0xa000806c
[50387.198669] PUF Read:0xaaaaaaaa at 0xa0008070
[50387.198822] PUF Read:0xaaaaaaaa at 0xa0008074
[50387.198822] PUF Read:0xaaaaaaaa at 0xa0008078
[50387.198822] PUF Read:0xaaabaaaa at 0xa000807c
[50387.198822] PUF Read:0xaaabaaaa at 0xa0008080
[50387.198822] PUF Read:0xaaaaaaaa at 0xa0008084
[50387.198822] PUF Read:0xaaaaaaaa at 0xa0008088
[50387.198974] PUF Read:0xaaaaaaaa at 0xa000808c
[50387.198974] PUF Read:0xaaaa8aaa at 0xa0008090
[50387.198974] PUF Read:0xaaaaaaaa at 0xa0008094
[50387.198974] PUF Read:0x2aabaaab at 0xa0008098
[50387.199066] PUF Read:0xaaaaaaaa at 0xa000809c
[50387.199066] PUF Read:0x8aaaaa2a at 0xa00080a0
[50387.199127] PUF Read:0xaaabaaaa at 0xa00080a4
[50387.199157] PUF Read:0xaa8aaaab at 0xa00080a8
[50387.199157] PUF Read:0x8aaa8aea at 0xa00080ac
[50387.199157] PUF Read:0xaaaaaaaa at 0xa00080b0
[50387.199218] PUF Read:0x2a2aaaaa at 0xa00080b4
[50387.199218] PUF Read:0xaaaaeaaa at 0xa00080b8
[50387.199279] PUF Read:0x8aaaaaaa at 0xa00080bc
[50387.199310] PUF Read:0xaaaaaaaa at 0xa00080c0
[50387.199310] PUF Read:0xaaaaaaaa at 0xa00080c4
[50387.199310] PUF Read:0xaaa2aaaa at 0xa00080c8
[50387.199310] PUF Read:0xabaaaaaa at 0xa00080cc
[50387.199310] PUF Read:0xeaaeeaaa at 0xa00080d0
[50387.199310] PUF Read:0xaaaa2aa8 at 0xa00080d4
[50387.199462] PUF Read:0xaaaa3aaa at 0xa00080d8
[50387.199462] PUF Read:0xaaaaaaaa at 0xa00080dc
[50387.199462] PUF Read:0xabaaaaaa at 0xa00080e0
[50387.199462] PUF Read:0xaaaaaaaa at 0xa00080e4
[50387.199462] PUF Read:0xaaaaaaaa at 0xa00080e8
[50387.199462] PUF Read:0xaaaaaaab at 0xa00080ec
[50387.199615] PUF Read:0x8aaaaaaa at 0xa00080f0
[50387.199645] PUF Read:0xaaaaaaaa at 0xa00080f4
[50387.199645] PUF Read:0xaaaaabaa at 0xa00080f8
[50387.199645] PUF Read:0xaa8aaaaa at 0xa00080fc
[50387.199707] PUF Read:0xaaaaa8aa at 0xa0008100
[50387.199707] PUF Read:0xaaaaaaaa at 0xa0008104
[50387.199768] PUF Read:0xaaa2aaaa at 0xa0008108
[50387.199798] PUF Read:0xaabaaaaa at 0xa000810c
[50387.199798] PUF Read:0xaaaaaaaa at 0xa0008110
[50387.199798] PUF Read:0xa8ea2aaa at 0xa0008114
[50387.199859] PUF Read:0xaaaaaaaa at 0xa0008118
[50387.199859] PUF Read:0xaaaaaaaa at 0xa000811c
[50387.199920] PUF Read:0xaaa2aaaa at 0xa0008120
[50387.199951] PUF Read:0xaaaaaeaa at 0xa0008124
[50387.199951] PUF Read:0xaaaaaaea at 0xa0008128
[50387.199951] PUF Read:0xaaaaaaaa at 0xa000812c
[50387.200012] PUF Read:0xaaaaaaaa at 0xa0008130
[50387.200012] PUF Read:0xaaaaaa2a at 0xa0008134
[50387.200012] PUF Read:0xaa8baaaa at 0xa0008138
[50387.200103] PUF Read:0xaaaaaaaa at 0xa000813c
[50387.200134] PUF Read:0xeaaaaeaa at 0xa0008140
[50387.200134] PUF Read:0xaaaaaaaa at 0xa0008144
[50387.200134] PUF Read:0xaabaaeaa at 0xa0008148
[50387.200195] PUF Read:0xaaaaaaaa at 0xa000814c
[50387.200195] PUF Read:0xaaaaaaaa at 0xa0008150
[50387.200256] PUF Read:0xaaaaaaaa at 0xa0008154
[50387.200286] PUF Read:0xaaaaaaaa at 0xa0008158
[50387.200286] PUF Read:0xaaaaaaea at 0xa000815c
[50387.200286] PUF Read:0xaaaaaaaa at 0xa0008160
[50387.200347] PUF Read:0xaaaaaaaa at 0xa0008164
[50387.200347] PUF Read:0xaeaaaaaa at 0xa0008168
[50387.200408] PUF Read:0xaaeaaaaa at 0xa000816c
[50387.200439] PUF Read:0x2aaaaaaa at 0xa0008170
[50387.200439] PUF Read:0xaaaaaaaa at 0xa0008174
[50387.200439] PUF Read:0xaaaaaaaa at 0xa0008178
[50387.200439] PUF Read:0xaaaaaaaa at 0xa000817c
[50387.200439] PUF Read:0xaaaa2a2a at 0xa0008180
[50387.200439] PUF Read:0xaaaaaaaa at 0xa0008184
[50387.200592] PUF Read:0xaa2aaaaa at 0xa0008188
[50387.200622] PUF Read:0xaaaaaaea at 0xa000818c
[50387.200622] PUF Read:0x2aaaaaaa at 0xa0008190
[50387.200622] PUF Read:0xeaaaaaaa at 0xa0008194
[50387.200683] PUF Read:0xaaaaaaaa at 0xa0008198
[50387.200683] PUF Read:0xaaaaaaaa at 0xa000819c
[50387.200744] PUF Read:0xaaaaaaaa at 0xa00081a0
[50387.200775] PUF Read:0xaaaaaaaa at 0xa00081a4
[50387.200775] PUF Read:0xa2a2aaaa at 0xa00081a8
[50387.200775] PUF Read:0xaaaaaaaa at 0xa00081ac
[50387.200836] PUF Read:0xaaebaaaa at 0xa00081b0
[50387.200836] PUF Read:0xaaaaaaaa at 0xa00081b4
[50387.200897] PUF Read:0xaaaaaaaa at 0xa00081b8
