[48285.299377] [i] Total hammer attempts per row: 818448
[48285.299407] EMIF 2 REG Write 0x00000618 at 0x4d000010
[48285.299407] EMIF 2 REG Read 0x00000618 at 0x4d000010
[48285.299438] EMIF 2 REG Write 0x00000618 at 0x4d000014
[48285.299438] EMIF 2 REG Read 0x00000618 at 0x4d000014
[48285.299468] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[48285.299468] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[48285.299499] Temp polling alert enabled
[48285.299499] Refresh enabled at EMIF2
[48285.299499] [i] Starting PUF read-out
[48285.299530] [i] Single-Sided Rowhammer (SSRH)
[48285.299530] PUF Read:0xaaaaaaaa at 0xa0008000
[48285.299530] PUF Read:0xaaaaaaaa at 0xa0008004
[48285.299591] PUF Read:0xaaaaaaaa at 0xa0008008
[48285.299621] PUF Read:0xaaaaaaaa at 0xa000800c
[48285.299621] PUF Read:0xaaaaaaaa at 0xa0008010
[48285.299621] PUF Read:0xaaaaabaa at 0xa0008014
[48285.299621] PUF Read:0xaaaaaaaa at 0xa0008018
[48285.299713] PUF Read:0xaaaaaaaa at 0xa000801c
[48285.299713] PUF Read:0xaaaaaaaa at 0xa0008020
[48285.299713] PUF Read:0xaaaaaaaa at 0xa0008024
[48285.299804] PUF Read:0xaaaaaaaa at 0xa0008028
[48285.299804] PUF Read:0xaaaaaaaa at 0xa000802c
[48285.299804] PUF Read:0xaaaaaaaa at 0xa0008030
[48285.299804] PUF Read:0xaaaaaaaa at 0xa0008034
[48285.299804] PUF Read:0xaaaaaaaa at 0xa0008038
[48285.299926] PUF Read:0xaaaaaaaa at 0xa000803c
[48285.299926] PUF Read:0xaaaaaaab at 0xa0008040
[48285.299987] PUF Read:0xaaaaeaaa at 0xa0008044
[48285.300018] PUF Read:0xaaaaaaaa at 0xa0008048
[48285.300018] PUF Read:0xaaaaaaaa at 0xa000804c
[48285.300018] PUF Read:0xaaaaaaaa at 0xa0008050
[48285.300018] PUF Read:0xaaaaaaaa at 0xa0008054
[48285.300018] PUF Read:0xaaaaaaaa at 0xa0008058
[48285.300018] PUF Read:0xaaaaaaaa at 0xa000805c
[48285.300170] PUF Read:0xaaaaaaaa at 0xa0008060
[48285.300201] PUF Read:0xaaaa2aaa at 0xa0008064
[48285.300201] PUF Read:0xaaaaaaaa at 0xa0008068
[48285.300201] PUF Read:0xaaaaaaaa at 0xa000806c
[48285.300262] PUF Read:0xaaaaaaaa at 0xa0008070
[48285.300262] PUF Read:0xaaaaaaaa at 0xa0008074
[48285.300323] PUF Read:0xaaaaaaaa at 0xa0008078
[48285.300354] PUF Read:0xaaaaaaaa at 0xa000807c
[48285.300354] PUF Read:0xaaaaaaaa at 0xa0008080
[48285.300415] PUF Read:0xaaaaaaaa at 0xa0008084
[48285.300415] PUF Read:0xaaaaaaaa at 0xa0008088
[48285.300415] PUF Read:0xaaaaaaaa at 0xa000808c
[48285.300415] PUF Read:0xaaaa8aaa at 0xa0008090
[48285.300506] PUF Read:0xaaaaaaaa at 0xa0008094
[48285.300506] PUF Read:0x2aabaaaa at 0xa0008098
[48285.300506] PUF Read:0xaaaaaaaa at 0xa000809c
[48285.300506] PUF Read:0xaaaaaaaa at 0xa00080a0
[48285.300598] PUF Read:0xaaaaaaaa at 0xa00080a4
[48285.300598] PUF Read:0xaaaaaaaa at 0xa00080a8
[48285.300659] PUF Read:0xaaaaaaaa at 0xa00080ac
[48285.300689] PUF Read:0xaaaaaaaa at 0xa00080b0
[48285.300689] PUF Read:0xaa2aaaaa at 0xa00080b4
[48285.300689] PUF Read:0xaaaaaaaa at 0xa00080b8
[48285.300750] PUF Read:0x8aaaaaaa at 0xa00080bc
[48285.300750] PUF Read:0xaaaaaaaa at 0xa00080c0
[48285.300811] PUF Read:0xaaaaaaaa at 0xa00080c4
[48285.300842] PUF Read:0xaaa2aaaa at 0xa00080c8
[48285.300842] PUF Read:0xaaaaaaaa at 0xa00080cc
[48285.300842] PUF Read:0xaaaaaaaa at 0xa00080d0
[48285.300903] PUF Read:0xaaaaaaaa at 0xa00080d4
[48285.300903] PUF Read:0xaaaaaaaa at 0xa00080d8
[48285.300964] PUF Read:0xaaaaaaaa at 0xa00080dc
[48285.300994] PUF Read:0xaaaaaaaa at 0xa00080e0
[48285.300994] PUF Read:0xaaaaaaaa at 0xa00080e4
[48285.300994] PUF Read:0xaaaaaaaa at 0xa00080e8
[48285.301055] PUF Read:0xaaaaaaab at 0xa00080ec
[48285.301055] PUF Read:0x8aaaaaaa at 0xa00080f0
[48285.301116] PUF Read:0xaaaaaaaa at 0xa00080f4
[48285.301147] PUF Read:0xaaaaabaa at 0xa00080f8
[48285.301147] PUF Read:0xaaaaaaaa at 0xa00080fc
[48285.301147] PUF Read:0xaaaaaaaa at 0xa0008100
[48285.301147] PUF Read:0xaaaaaaaa at 0xa0008104
[48285.301147] PUF Read:0xaaaaaaaa at 0xa0008108
[48285.301147] PUF Read:0xaaaaaaaa at 0xa000810c
[48285.301300] PUF Read:0xaaaaaaaa at 0xa0008110
[48285.301330] PUF Read:0xaaaaaaaa at 0xa0008114
[48285.301330] PUF Read:0xaaaaaaaa at 0xa0008118
[48285.301330] PUF Read:0xaaaaaaaa at 0xa000811c
[48285.301391] PUF Read:0xaaaaaaaa at 0xa0008120
[48285.301391] PUF Read:0xaaaaaaaa at 0xa0008124
[48285.301391] PUF Read:0xaaaaaaea at 0xa0008128
[48285.301483] PUF Read:0xaaaaaaaa at 0xa000812c
[48285.301513] PUF Read:0xaaaaaaaa at 0xa0008130
[48285.301513] PUF Read:0xaaaaaaaa at 0xa0008134
[48285.301513] PUF Read:0xaa8aaaaa at 0xa0008138
[48285.301574] PUF Read:0xaaaaaaaa at 0xa000813c
[48285.301574] PUF Read:0xaaaaaaaa at 0xa0008140
[48285.301635] PUF Read:0xaaaaaaaa at 0xa0008144
[48285.301666] PUF Read:0xaabaaeaa at 0xa0008148
[48285.301666] PUF Read:0xaaaaaaaa at 0xa000814c
[48285.301666] PUF Read:0xaaaaaaaa at 0xa0008150
[48285.301727] PUF Read:0xaaaaaaaa at 0xa0008154
[48285.301727] PUF Read:0xaaaaaaaa at 0xa0008158
[48285.301788] PUF Read:0xaaaaaaea at 0xa000815c
[48285.301818] PUF Read:0xaaaaaaaa at 0xa0008160
[48285.301818] PUF Read:0xaaaaaaaa at 0xa0008164
[48285.301818] PUF Read:0xaaaaaaaa at 0xa0008168
[48285.301818] PUF Read:0xaaaaaaaa at 0xa000816c
[48285.301818] PUF Read:0xaaaaaaaa at 0xa0008170
[48285.301818] PUF Read:0xaaaaaaaa at 0xa0008174
[48285.301971] PUF Read:0xaaaaaaaa at 0xa0008178
[48285.301971] PUF Read:0xaaaaaaaa at 0xa000817c
[48285.301971] PUF Read:0xaaaaaa2a at 0xa0008180
[48285.301971] PUF Read:0xaaaaaaaa at 0xa0008184
[48285.301971] PUF Read:0xaaaaaaaa at 0xa0008188
[48285.301971] PUF Read:0xaaaaaaaa at 0xa000818c
[48285.302124] PUF Read:0xaaaaaaaa at 0xa0008190
[48285.302154] PUF Read:0xaaaaaaaa at 0xa0008194
[48285.302154] PUF Read:0xaaaaaaaa at 0xa0008198
[48285.302154] PUF Read:0xaaaaaaaa at 0xa000819c
[48285.302215] PUF Read:0xaaaaaaaa at 0xa00081a0
[48285.302215] PUF Read:0xaaaaaaaa at 0xa00081a4
[48285.302276] PUF Read:0xaaaaaaaa at 0xa00081a8
[48285.302307] PUF Read:0xaaaaaaaa at 0xa00081ac
[48285.302307] PUF Read:0xaaeaaaaa at 0xa00081b0
[48285.302307] PUF Read:0xaaaaaaaa at 0xa00081b4
[48285.302368] PUF Read:0xaaaaaaaa at 0xa00081b8
[48285.302368] PUF Read:0xaaaaaaaa at 0xa00081bc
[48285.302429] PUF Read:0xaaaaaaaa at 0xa00081c0
[48285.302459] PUF Read:0xaaaaaaae at 0xa00081c4
[48285.302459] PUF Read:0xaaaaaaaa at 0xa00081c8
[48285.302459] PUF Read:0xaaaaaaaa at 0xa00081cc
[48285.302520] PUF Read:0xbaaaaaaa at 0xa00081d0
[48285.302520] PUF Read:0xaaaaaaaa at 0xa00081d4
[48285.302581] PUF Read:0xaaaaaaaa at 0xa00081d8
[48285.302612] PUF Read:0xaaaaaaaa at 0xa00081dc
[48285.302612] PUF Read:0xaaaaaaaa at 0xa00081e0
[48285.302673] PUF Read:0xaaaaaaea at 0xa00081e4
[48285.302673] PUF Read:0xaaaaaaaa at 0xa00081e8
[48285.302673] PUF Read:0xaa2aaaaa at 0xa00081ec
[48285.302734] PUF Read:0xaaaaaaaa at 0xa00081f0
[48285.302764] PUF Read:0xaaaaaeaa at 0xa00081f4
[48285.302764] PUF Read:0xaaaaaaa2 at 0xa00081f8
[48285.302764] PUF Read:0xaaaaaaaa at 0xa00081fc
[48285.302764] PUF Read:0xaaaaaaaa at 0xa0008200
[48285.302764] PUF Read:0xaaaaaaaa at 0xa0008204
[48285.302764] PUF Read:0xaaaaaaaa at 0xa0008208
[48285.302917] PUF Read:0xa8aaaaaa at 0xa000820c
[48285.302917] PUF Read:0xaaaaaaaa at 0xa0008210
[48285.302917] PUF Read:0xaaaaaaaa at 0xa0008214
[48285.302917] PUF Read:0xaaaaaaaa at 0xa0008218
[48285.302917] PUF Read:0xaaaaaaaa at 0xa000821c
[48285.302917] PUF Read:0xaaaaaaaa at 0xa0008220
[48285.302917] PUF Read:0xaaaaaaaa at 0xa0008224
[48285.303100] PUF Read:0xaaaaaaaa at 0xa0008228
[48285.303131] PUF Read:0xaaaaaaaa at 0xa000822c
[48285.303131] PUF Read:0xaaaaaaaa at 0xa0008230
[48285.303131] PUF Read:0xa8aaaaaa at 0xa0008234
