[70282.369659] [i] Total hammer attempts per row: 818599
[70282.370971] EMIF 2 REG Write 0x00000618 at 0x4d000010
[70282.371002] EMIF 2 REG Read 0x00000618 at 0x4d000010
[70282.371002] EMIF 2 REG Write 0x00000618 at 0x4d000014
[70282.371032] EMIF 2 REG Read 0x00000618 at 0x4d000014
[70282.371032] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[70282.371032] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[70282.371063] Temp polling alert enabled
[70282.371063] Refresh enabled at EMIF2
[70282.371063] [i] Starting PUF read-out
[70282.371093] [i] Single-Sided Rowhammer (SSRH)
[70282.371093] PUF Read:0xaaaaaaaa at 0xa0008000
[70282.371093] PUF Read:0xaaaaaaaa at 0xa0008004
[70282.371093] PUF Read:0xaaaaaaaa at 0xa0008008
[70282.371093] PUF Read:0xaaaaaaaa at 0xa000800c
[70282.371215] PUF Read:0xaaaaaaaa at 0xa0008010
[70282.371246] PUF Read:0xaaaaabaa at 0xa0008014
[70282.371246] PUF Read:0xaaaaaaaa at 0xa0008018
[70282.371307] PUF Read:0xaaaaaaaa at 0xa000801c
[70282.371307] PUF Read:0xaaaaaaaa at 0xa0008020
[70282.371307] PUF Read:0xaaaaaaaa at 0xa0008024
[70282.371307] PUF Read:0xaaaaaaaa at 0xa0008028
[70282.371398] PUF Read:0xaaaaaaaa at 0xa000802c
[70282.371398] PUF Read:0xaaaaaaaa at 0xa0008030
[70282.371398] PUF Read:0xaaaaaaaa at 0xa0008034
[70282.371398] PUF Read:0xaaaaaaaa at 0xa0008038
[70282.371398] PUF Read:0xaaaaaaaa at 0xa000803c
[70282.371398] PUF Read:0xaaaaaaab at 0xa0008040
[70282.371551] PUF Read:0xaaaaeaaa at 0xa0008044
[70282.371551] PUF Read:0xaaaaaaaa at 0xa0008048
[70282.371551] PUF Read:0xaaaaaaaa at 0xa000804c
[70282.371551] PUF Read:0xaaaaaaaa at 0xa0008050
[70282.371643] PUF Read:0xaaaaaaaa at 0xa0008054
[70282.371643] PUF Read:0xaaaaaa8a at 0xa0008058
[70282.371704] PUF Read:0xaaaaaaaa at 0xa000805c
[70282.371734] PUF Read:0xaaaaaaaa at 0xa0008060
