[40712.823211] [i] Total hammer attempts per row: 252125
[40712.824401] EMIF 2 REG Write 0x00000618 at 0x4d000010
[40712.824401] EMIF 2 REG Read 0x00000618 at 0x4d000010
[40712.824432] EMIF 2 REG Write 0x00000618 at 0x4d000014
[40712.824432] EMIF 2 REG Read 0x00000618 at 0x4d000014
[40712.824462] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[40712.824462] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[40712.824493] Temp polling alert enabled
[40712.824493] Refresh enabled at EMIF2
[40712.824493] [i] Starting PUF read-out
[40712.824523] [i] Single-Sided Rowhammer (SSRH)
[40712.824523] PUF Read:0x00000000 at 0xa0008000
[40712.824523] PUF Read:0x00000000 at 0xa0008004
[40712.824584] PUF Read:0x00000000 at 0xa0008008
[40712.824615] PUF Read:0x00000000 at 0xa000800c
[40712.824615] PUF Read:0x00000000 at 0xa0008010
[40712.824615] PUF Read:0x00000100 at 0xa0008014
[40712.824676] PUF Read:0x00000000 at 0xa0008018
[40712.824676] PUF Read:0x00000000 at 0xa000801c
[40712.824676] PUF Read:0x00000000 at 0xa0008020
[40712.824768] PUF Read:0x00000000 at 0xa0008024
[40712.824798] PUF Read:0x00000000 at 0xa0008028
[40712.824798] PUF Read:0x00000000 at 0xa000802c
[40712.824798] PUF Read:0x00000000 at 0xa0008030
[40712.824798] PUF Read:0x00000000 at 0xa0008034
[40712.824798] PUF Read:0x00000000 at 0xa0008038
[40712.824920] PUF Read:0x00000000 at 0xa000803c
[40712.824920] PUF Read:0x00000001 at 0xa0008040
[40712.824920] PUF Read:0x00004000 at 0xa0008044
[40712.824920] PUF Read:0x00000000 at 0xa0008048
[40712.825012] PUF Read:0x00000000 at 0xa000804c
[40712.825012] PUF Read:0x00000000 at 0xa0008050
[40712.825073] PUF Read:0x00000000 at 0xa0008054
[40712.825103] PUF Read:0x00000000 at 0xa0008058
[40712.825103] PUF Read:0x00000000 at 0xa000805c
[40712.825103] PUF Read:0x00000000 at 0xa0008060
[40712.825164] PUF Read:0x00000000 at 0xa0008064
[40712.825164] PUF Read:0x00000000 at 0xa0008068
[40712.825225] PUF Read:0x00000000 at 0xa000806c
[40712.825256] PUF Read:0x00000000 at 0xa0008070
[40712.825256] PUF Read:0x00000000 at 0xa0008074
[40712.825256] PUF Read:0x00000000 at 0xa0008078
[40712.825317] PUF Read:0x00000000 at 0xa000807c
[40712.825317] PUF Read:0x00000000 at 0xa0008080
[40712.825378] PUF Read:0x00000000 at 0xa0008084
[40712.825378] PUF Read:0x00000000 at 0xa0008088
[40712.825378] PUF Read:0x00000000 at 0xa000808c
[40712.825378] PUF Read:0x00000000 at 0xa0008090
[40712.825378] PUF Read:0x00000000 at 0xa0008094
[40712.825500] PUF Read:0x00010000 at 0xa0008098
[40712.825531] PUF Read:0x00000000 at 0xa000809c
[40712.825531] PUF Read:0x00000000 at 0xa00080a0
[40712.825531] PUF Read:0x00000000 at 0xa00080a4
[40712.825592] PUF Read:0x00000000 at 0xa00080a8
[40712.825592] PUF Read:0x00000000 at 0xa00080ac
[40712.825653] PUF Read:0x00000000 at 0xa00080b0
[40712.825683] PUF Read:0x00000000 at 0xa00080b4
[40712.825683] PUF Read:0x00004000 at 0xa00080b8
[40712.825683] PUF Read:0x00000000 at 0xa00080bc
[40712.825744] PUF Read:0x00000000 at 0xa00080c0
[40712.825744] PUF Read:0x00000000 at 0xa00080c4
[40712.825805] PUF Read:0x00000000 at 0xa00080c8
[40712.825836] PUF Read:0x00000000 at 0xa00080cc
[40712.825836] PUF Read:0x00000000 at 0xa00080d0
[40712.825836] PUF Read:0x00000000 at 0xa00080d4
[40712.825897] PUF Read:0x00000000 at 0xa00080d8
[40712.825897] PUF Read:0x00000000 at 0xa00080dc
[40712.825958] PUF Read:0x01000000 at 0xa00080e0
[40712.825988] PUF Read:0x00000000 at 0xa00080e4
[40712.825988] PUF Read:0x00000000 at 0xa00080e8
[40712.825988] PUF Read:0x00000001 at 0xa00080ec
[40712.826049] PUF Read:0x00000000 at 0xa00080f0
[40712.826049] PUF Read:0x00000000 at 0xa00080f4
[40712.826110] PUF Read:0x00000100 at 0xa00080f8
[40712.826141] PUF Read:0x00000000 at 0xa00080fc
[40712.826141] PUF Read:0x00000000 at 0xa0008100
[40712.826141] PUF Read:0x00000000 at 0xa0008104
[40712.826202] PUF Read:0x00000000 at 0xa0008108
[40712.826202] PUF Read:0x00000000 at 0xa000810c
[40712.826202] PUF Read:0x00000000 at 0xa0008110
[40712.826293] PUF Read:0x00000000 at 0xa0008114
[40712.826293] PUF Read:0x00000000 at 0xa0008118
[40712.826293] PUF Read:0x00000000 at 0xa000811c
[40712.826293] PUF Read:0x00000000 at 0xa0008120
[40712.826293] PUF Read:0x00000000 at 0xa0008124
[40712.826293] PUF Read:0x00000040 at 0xa0008128
[40712.826446] PUF Read:0x00000000 at 0xa000812c
[40712.826446] PUF Read:0x00000000 at 0xa0008130
[40712.826446] PUF Read:0x00000000 at 0xa0008134
[40712.826446] PUF Read:0x00000000 at 0xa0008138
[40712.826446] PUF Read:0x00000000 at 0xa000813c
[40712.826446] PUF Read:0x00000000 at 0xa0008140
[40712.826599] PUF Read:0x00000000 at 0xa0008144
[40712.826599] PUF Read:0x00100400 at 0xa0008148
[40712.826599] PUF Read:0x00000000 at 0xa000814c
[40712.826599] PUF Read:0x00000000 at 0xa0008150
[40712.826690] PUF Read:0x00000000 at 0xa0008154
[40712.826690] PUF Read:0x00000000 at 0xa0008158
[40712.826751] PUF Read:0x00000040 at 0xa000815c
[40712.826751] PUF Read:0x00000000 at 0xa0008160
[40712.826751] PUF Read:0x00000000 at 0xa0008164
[40712.826751] PUF Read:0x00000000 at 0xa0008168
[40712.826751] PUF Read:0x00000000 at 0xa000816c
[40712.826751] PUF Read:0x00000000 at 0xa0008170
[40712.826904] PUF Read:0x00000000 at 0xa0008174
[40712.826904] PUF Read:0x00000000 at 0xa0008178
[40712.826904] PUF Read:0x00000000 at 0xa000817c
[40712.826904] PUF Read:0x00000000 at 0xa0008180
[40712.826904] PUF Read:0x00000000 at 0xa0008184
[40712.827026] PUF Read:0x00000000 at 0xa0008188
[40712.827056] PUF Read:0x00000000 at 0xa000818c
[40712.827056] PUF Read:0x00000000 at 0xa0008190
[40712.827117] PUF Read:0x00000000 at 0xa0008194
[40712.827117] PUF Read:0x00000000 at 0xa0008198
[40712.827117] PUF Read:0x00000000 at 0xa000819c
[40712.827178] PUF Read:0x00000000 at 0xa00081a0
[40712.827209] PUF Read:0x00000000 at 0xa00081a4
[40712.827209] PUF Read:0x00000000 at 0xa00081a8
[40712.827209] PUF Read:0x00000000 at 0xa00081ac
[40712.827270] PUF Read:0x00410000 at 0xa00081b0
[40712.827270] PUF Read:0x00000000 at 0xa00081b4
[40712.827331] PUF Read:0x00000000 at 0xa00081b8
[40712.827362] PUF Read:0x00000000 at 0xa00081bc
[40712.827362] PUF Read:0x00000000 at 0xa00081c0
[40712.827423] PUF Read:0x00000004 at 0xa00081c4
[40712.827423] PUF Read:0x00000000 at 0xa00081c8
[40712.827423] PUF Read:0x00000000 at 0xa00081cc
[40712.827484] PUF Read:0x10000000 at 0xa00081d0
[40712.827514] PUF Read:0x00000000 at 0xa00081d4
[40712.827514] PUF Read:0x00000000 at 0xa00081d8
[40712.827514] PUF Read:0x00000000 at 0xa00081dc
[40712.827575] PUF Read:0x00000000 at 0xa00081e0
[40712.827575] PUF Read:0x00000040 at 0xa00081e4
[40712.827636] PUF Read:0x00000000 at 0xa00081e8
[40712.827667] PUF Read:0x00000000 at 0xa00081ec
[40712.827667] PUF Read:0x00000000 at 0xa00081f0
[40712.827667] PUF Read:0x00000400 at 0xa00081f4
[40712.827667] PUF Read:0x00000000 at 0xa00081f8
[40712.827667] PUF Read:0x00000000 at 0xa00081fc
[40712.827667] PUF Read:0x00000000 at 0xa0008200
[40712.827819] PUF Read:0x00000000 at 0xa0008204
[40712.827819] PUF Read:0x00000000 at 0xa0008208
[40712.827819] PUF Read:0x00000000 at 0xa000820c
[40712.827819] PUF Read:0x00000000 at 0xa0008210
[40712.827819] PUF Read:0x00000000 at 0xa0008214
[40712.827819] PUF Read:0x00000000 at 0xa0008218
[40712.827972] PUF Read:0x00000000 at 0xa000821c
[40712.827972] PUF Read:0x00000000 at 0xa0008220
[40712.827972] PUF Read:0x00000000 at 0xa0008224
[40712.827972] PUF Read:0x00000000 at 0xa0008228
[40712.827972] PUF Read:0x00000000 at 0xa000822c
[40712.827972] PUF Read:0x00000000 at 0xa0008230
[40712.828125] PUF Read:0x00400000 at 0xa0008234
[40712.828155] PUF Read:0x00000000 at 0xa0008238
[40712.828155] PUF Read:0x00000000 at 0xa000823c
[40712.828155] PUF Read:0x00000000 at 0xa0008240
[40712.828216] PUF Read:0x00000000 at 0xa0008244
[40712.828216] PUF Read:0x00000000 at 0xa0008248
[40712.828277] PUF Read:0x00000000 at 0xa000824c
[40712.828308] PUF Read:0x00000000 at 0xa0008250
[40712.828308] PUF Read:0x00000000 at 0xa0008254
[40712.828308] PUF Read:0x00000000 at 0xa0008258
[40712.828369] PUF Read:0x00000000 at 0xa000825c
[40712.828369] PUF Read:0x00000000 at 0xa0008260
[40712.828430] PUF Read:0x00000000 at 0xa0008264
[40712.828430] PUF Read:0x00000000 at 0xa0008268
[40712.828430] PUF Read:0x00000000 at 0xa000826c
[40712.828430] PUF Read:0x00000000 at 0xa0008270
[40712.828430] PUF Read:0x00000000 at 0xa0008274
[40712.828430] PUF Read:0x00000000 at 0xa0008278
[40712.828582] PUF Read:0x00000000 at 0xa000827c
[40712.828582] PUF Read:0x00000000 at 0xa0008280
[40712.828582] PUF Read:0x00000000 at 0xa0008284
[40712.828582] PUF Read:0x00000000 at 0xa0008288
[40712.828582] PUF Read:0x00000000 at 0xa000828c
[40712.828582] PUF Read:0x00000000 at 0xa0008290
[40712.828735] PUF Read:0x00000000 at 0xa0008294
[40712.828735] PUF Read:0x00000000 at 0xa0008298
[40712.828796] PUF Read:0x00000000 at 0xa000829c
[40712.828796] PUF Read:0x00000000 at 0xa00082a0
[40712.828796] PUF Read:0x00000000 at 0xa00082a4
[40712.828857] PUF Read:0x00000000 at 0xa00082a8
[40712.828887] PUF Read:0x00000000 at 0xa00082ac
[40712.828887] PUF Read:0x00000000 at 0xa00082b0
[40712.828887] PUF Read:0x00000000 at 0xa00082b4
[40712.828948] PUF Read:0x00000040 at 0xa00082b8
[40712.828948] PUF Read:0x00000000 at 0xa00082bc
[40712.829010] PUF Read:0x00000000 at 0xa00082c0
[40712.829040] PUF Read:0x00000000 at 0xa00082c4
[40712.829040] PUF Read:0x10000000 at 0xa00082c8
[40712.829040] PUF Read:0x00000000 at 0xa00082cc
[40712.829101] PUF Read:0x00000000 at 0xa00082d0
[40712.829101] PUF Read:0x00000000 at 0xa00082d4
[40712.829162] PUF Read:0x00000000 at 0xa00082d8
[40712.829193] PUF Read:0x00000000 at 0xa00082dc
[40712.829193] PUF Read:0x00000000 at 0xa00082e0
[40712.829193] PUF Read:0x00000400 at 0xa00082e4
[40712.829254] PUF Read:0x00000000 at 0xa00082e8
