[47504.503906] [i] Total hammer attempts per row: 1637742
[47504.503936] EMIF 2 REG Write 0x00000618 at 0x4d000010
[47504.503936] EMIF 2 REG Read 0x00000618 at 0x4d000010
[47504.503967] EMIF 2 REG Write 0x00000618 at 0x4d000014
[47504.503967] EMIF 2 REG Read 0x00000618 at 0x4d000014
[47504.503997] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[47504.503997] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[47504.503997] Temp polling alert enabled
[47504.504028] Refresh enabled at EMIF2
[47504.504028] [i] Starting PUF read-out
[47504.504028] [i] Single-Sided Rowhammer (SSRH)
[47504.504058] PUF Read:0xaaaa2aaa at 0xa0008000
[47504.504089] PUF Read:0xaaaaaaaa at 0xa0008004
[47504.504089] PUF Read:0xaaaaaaaa at 0xa0008008
[47504.504089] PUF Read:0xa2aaaa2a at 0xa000800c
[47504.504089] PUF Read:0xaaaaaaaa at 0xa0008010
[47504.504089] PUF Read:0x8aaaabaa at 0xa0008014
[47504.504089] PUF Read:0xaaaa2aaa at 0xa0008018
[47504.504089] PUF Read:0xaaa2aaaa at 0xa000801c
[47504.504272] PUF Read:0xaaaaaaaa at 0xa0008020
[47504.504272] PUF Read:0xeaaaeaaa at 0xa0008024
[47504.504272] PUF Read:0xaaaaaaaa at 0xa0008028
[47504.504272] PUF Read:0xaaaaaaba at 0xa000802c
[47504.504364] PUF Read:0xaaaaaaa8 at 0xa0008030
[47504.504364] PUF Read:0xaeaaaaaa at 0xa0008034
[47504.504425] PUF Read:0xaaaaeaaa at 0xa0008038
[47504.504455] PUF Read:0xaaaaaaaa at 0xa000803c
[47504.504455] PUF Read:0xaaaa8aab at 0xa0008040
[47504.504455] PUF Read:0xaaaaeaaa at 0xa0008044
[47504.504516] PUF Read:0xaaaaaaaa at 0xa0008048
[47504.504516] PUF Read:0xaaaaaaa8 at 0xa000804c
[47504.504577] PUF Read:0xa2aaaaaa at 0xa0008050
[47504.504608] PUF Read:0xaaaaa8aa at 0xa0008054
[47504.504608] PUF Read:0xaaaaaa8a at 0xa0008058
[47504.504608] PUF Read:0xaaaaaaaa at 0xa000805c
[47504.504669] PUF Read:0xaaaaaaaa at 0xa0008060
[47504.504669] PUF Read:0xaaaa2aaa at 0xa0008064
[47504.504730] PUF Read:0xaaaaaaaa at 0xa0008068
[47504.504760] PUF Read:0xaaaaaaaa at 0xa000806c
[47504.504760] PUF Read:0xaaaaaaaa at 0xa0008070
[47504.504760] PUF Read:0xaaaaaaaa at 0xa0008074
[47504.504821] PUF Read:0xaaaaaaaa at 0xa0008078
[47504.504821] PUF Read:0xaaabaaaa at 0xa000807c
[47504.504882] PUF Read:0xaaabaaaa at 0xa0008080
[47504.504913] PUF Read:0xaaaaaaaa at 0xa0008084
[47504.504913] PUF Read:0xaaaaaaaa at 0xa0008088
[47504.504913] PUF Read:0xaaaaaaaa at 0xa000808c
[47504.504974] PUF Read:0xaaaa8aaa at 0xa0008090
[47504.504974] PUF Read:0xaaaaaaaa at 0xa0008094
[47504.505035] PUF Read:0x2aabaaab at 0xa0008098
[47504.505065] PUF Read:0xaaaaaaaa at 0xa000809c
[47504.505065] PUF Read:0x8aaaaa2a at 0xa00080a0
[47504.505065] PUF Read:0xaaabaaaa at 0xa00080a4
[47504.505126] PUF Read:0xaa8aaaab at 0xa00080a8
[47504.505126] PUF Read:0x8aaa8aea at 0xa00080ac
[47504.505187] PUF Read:0xaaaaaaaa at 0xa00080b0
[47504.505218] PUF Read:0x2a2aaaaa at 0xa00080b4
[47504.505218] PUF Read:0xaaaaeaaa at 0xa00080b8
[47504.505279] PUF Read:0x8aaaaaaa at 0xa00080bc
[47504.505279] PUF Read:0xaaaaaaaa at 0xa00080c0
[47504.505279] PUF Read:0xaaaaaaaa at 0xa00080c4
[47504.505340] PUF Read:0xaaa2aaaa at 0xa00080c8
[47504.505371] PUF Read:0xabaaaaaa at 0xa00080cc
[47504.505371] PUF Read:0xeaaeeaaa at 0xa00080d0
