[21063.901153] [i] Total hammer attempts per row: 253240
[21063.901153] EMIF 2 REG Write 0x00000618 at 0x4d000010
[21063.901184] EMIF 2 REG Read 0x00000618 at 0x4d000010
[21063.901184] EMIF 2 REG Write 0x00000618 at 0x4d000014
[21063.901214] EMIF 2 REG Read 0x00000618 at 0x4d000014
[21063.901214] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[21063.901245] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[21063.901245] Temp polling alert enabled
[21063.901245] Refresh enabled at EMIF2
[21063.901275] [i] Starting PUF read-out
[21063.901275] [i] Single-Sided Rowhammer (SSRH)
[21063.901275] PUF Read:0x00000000 at 0xa0008000
[21063.901306] PUF Read:0x00000000 at 0xa0008004
[21063.901306] PUF Read:0x00000000 at 0xa0008008
[21063.901306] PUF Read:0x00000000 at 0xa000800c
[21063.901397] PUF Read:0x00000000 at 0xa0008010
[21063.901428] PUF Read:0x00000100 at 0xa0008014
[21063.901428] PUF Read:0x00000000 at 0xa0008018
[21063.901428] PUF Read:0x00000000 at 0xa000801c
[21063.901519] PUF Read:0x00000000 at 0xa0008020
[21063.901519] PUF Read:0x00004000 at 0xa0008024
[21063.901519] PUF Read:0x00000000 at 0xa0008028
[21063.901519] PUF Read:0x00000000 at 0xa000802c
[21063.901611] PUF Read:0x00000000 at 0xa0008030
[21063.901611] PUF Read:0x00000000 at 0xa0008034
[21063.901611] PUF Read:0x00004000 at 0xa0008038
[21063.901611] PUF Read:0x00000000 at 0xa000803c
[21063.901702] PUF Read:0x00000001 at 0xa0008040
[21063.901702] PUF Read:0x00004000 at 0xa0008044
[21063.901763] PUF Read:0x00000000 at 0xa0008048
[21063.901794] PUF Read:0x00000000 at 0xa000804c
[21063.901794] PUF Read:0x00000000 at 0xa0008050
[21063.901794] PUF Read:0x00000000 at 0xa0008054
[21063.901855] PUF Read:0x00000000 at 0xa0008058
[21063.901855] PUF Read:0x00000000 at 0xa000805c
[21063.901916] PUF Read:0x00000000 at 0xa0008060
[21063.901947] PUF Read:0x00000000 at 0xa0008064
[21063.901947] PUF Read:0x00000000 at 0xa0008068
[21063.901947] PUF Read:0x00000000 at 0xa000806c
[21063.902008] PUF Read:0x00000000 at 0xa0008070
[21063.902008] PUF Read:0x00000000 at 0xa0008074
[21063.902069] PUF Read:0x00000000 at 0xa0008078
[21063.902099] PUF Read:0x00000000 at 0xa000807c
[21063.902099] PUF Read:0x00000000 at 0xa0008080
[21063.902099] PUF Read:0x00000000 at 0xa0008084
[21063.902160] PUF Read:0x00000000 at 0xa0008088
[21063.902160] PUF Read:0x00000000 at 0xa000808c
[21063.902221] PUF Read:0x00000000 at 0xa0008090
[21063.902221] PUF Read:0x00000000 at 0xa0008094
[21063.902221] PUF Read:0x00010000 at 0xa0008098
[21063.902221] PUF Read:0x00000000 at 0xa000809c
[21063.902221] PUF Read:0x00000000 at 0xa00080a0
[21063.902221] PUF Read:0x00000000 at 0xa00080a4
[21063.902374] PUF Read:0x00000000 at 0xa00080a8
[21063.902404] PUF Read:0x00000000 at 0xa00080ac
[21063.902404] PUF Read:0x00000000 at 0xa00080b0
[21063.902404] PUF Read:0x00000000 at 0xa00080b4
[21063.902404] PUF Read:0x00004000 at 0xa00080b8
[21063.902404] PUF Read:0x00000000 at 0xa00080bc
[21063.902526] PUF Read:0x00000000 at 0xa00080c0
[21063.902526] PUF Read:0x00000000 at 0xa00080c4
[21063.902587] PUF Read:0x00000000 at 0xa00080c8
[21063.902587] PUF Read:0x00000000 at 0xa00080cc
[21063.902587] PUF Read:0x40044000 at 0xa00080d0
[21063.902648] PUF Read:0x00000000 at 0xa00080d4
[21063.902679] PUF Read:0x00000000 at 0xa00080d8
[21063.902679] PUF Read:0x00000000 at 0xa00080dc
[21063.902679] PUF Read:0x01000000 at 0xa00080e0
[21063.902740] PUF Read:0x00000000 at 0xa00080e4
[21063.902740] PUF Read:0x00000000 at 0xa00080e8
[21063.902801] PUF Read:0x00000001 at 0xa00080ec
[21063.902832] PUF Read:0x00000000 at 0xa00080f0
[21063.902832] PUF Read:0x00000000 at 0xa00080f4
[21063.902832] PUF Read:0x00000100 at 0xa00080f8
[21063.902893] PUF Read:0x00000000 at 0xa00080fc
[21063.902893] PUF Read:0x00000000 at 0xa0008100
[21063.902954] PUF Read:0x00000000 at 0xa0008104
[21063.902984] PUF Read:0x00000000 at 0xa0008108
[21063.902984] PUF Read:0x00000000 at 0xa000810c
[21063.902984] PUF Read:0x00000000 at 0xa0008110
[21063.902984] PUF Read:0x00000000 at 0xa0008114
[21063.903076] PUF Read:0x00000000 at 0xa0008118
[21063.903076] PUF Read:0x00000000 at 0xa000811c
[21063.903137] PUF Read:0x00000000 at 0xa0008120
[21063.903167] PUF Read:0x00000000 at 0xa0008124
[21063.903167] PUF Read:0x00000040 at 0xa0008128
[21063.903167] PUF Read:0x00000000 at 0xa000812c
[21063.903228] PUF Read:0x00000000 at 0xa0008130
[21063.903228] PUF Read:0x00000000 at 0xa0008134
[21063.903289] PUF Read:0x00000000 at 0xa0008138
[21063.903320] PUF Read:0x00000000 at 0xa000813c
[21063.903320] PUF Read:0x00000000 at 0xa0008140
[21063.903320] PUF Read:0x00000000 at 0xa0008144
[21063.903381] PUF Read:0x00100400 at 0xa0008148
[21063.903381] PUF Read:0x00000000 at 0xa000814c
[21063.903442] PUF Read:0x00000000 at 0xa0008150
[21063.903472] PUF Read:0x00000000 at 0xa0008154
[21063.903472] PUF Read:0x00000000 at 0xa0008158
[21063.903472] PUF Read:0x00000040 at 0xa000815c
[21063.903533] PUF Read:0x00000000 at 0xa0008160
[21063.903533] PUF Read:0x00000000 at 0xa0008164
[21063.903594] PUF Read:0x00000000 at 0xa0008168
[21063.903625] PUF Read:0x00400000 at 0xa000816c
[21063.903625] PUF Read:0x00000000 at 0xa0008170
[21063.903625] PUF Read:0x00000000 at 0xa0008174
[21063.903686] PUF Read:0x00000000 at 0xa0008178
[21063.903686] PUF Read:0x00000000 at 0xa000817c
[21063.903747] PUF Read:0x00000000 at 0xa0008180
[21063.903778] PUF Read:0x00000000 at 0xa0008184
[21063.903778] PUF Read:0x00000000 at 0xa0008188
[21063.903778] PUF Read:0x00000000 at 0xa000818c
[21063.903778] PUF Read:0x00000000 at 0xa0008190
[21063.903778] PUF Read:0x40000000 at 0xa0008194
[21063.903900] PUF Read:0x00000000 at 0xa0008198
[21063.903900] PUF Read:0x00000000 at 0xa000819c
[21063.903900] PUF Read:0x00000000 at 0xa00081a0
[21063.903900] PUF Read:0x00000000 at 0xa00081a4
[21063.903900] PUF Read:0x00000000 at 0xa00081a8
