[30436.580841] [i] Total hammer attempts per row: 253231
[30436.581054] EMIF 2 REG Write 0x00000618 at 0x4d000010
[30436.581085] EMIF 2 REG Read 0x00000618 at 0x4d000010
[30436.581085] EMIF 2 REG Write 0x00000618 at 0x4d000014
[30436.581115] EMIF 2 REG Read 0x00000618 at 0x4d000014
[30436.581115] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[30436.581115] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[30436.581146] Temp polling alert enabled
[30436.581146] Refresh enabled at EMIF2
[30436.581146] [i] Starting PUF read-out
[30436.581176] [i] Single-Sided Rowhammer (SSRH)
[30436.581176] PUF Read:0x00000000 at 0xa0008000
[30436.581176] PUF Read:0x00000000 at 0xa0008004
[30436.581176] PUF Read:0x00000000 at 0xa0008008
[30436.581176] PUF Read:0x00000000 at 0xa000800c
[30436.581298] PUF Read:0x00000000 at 0xa0008010
[30436.581298] PUF Read:0x00000100 at 0xa0008014
[30436.581298] PUF Read:0x00000000 at 0xa0008018
[30436.581298] PUF Read:0x00000000 at 0xa000801c
[30436.581390] PUF Read:0x00000000 at 0xa0008020
[30436.581390] PUF Read:0x40004000 at 0xa0008024
[30436.581451] PUF Read:0x00000000 at 0xa0008028
[30436.581481] PUF Read:0x00000000 at 0xa000802c
[30436.581481] PUF Read:0x00000000 at 0xa0008030
[30436.581481] PUF Read:0x00000000 at 0xa0008034
[30436.581542] PUF Read:0x00004000 at 0xa0008038
[30436.581542] PUF Read:0x00000000 at 0xa000803c
[30436.581542] PUF Read:0x00000001 at 0xa0008040
[30436.581634] PUF Read:0x00004000 at 0xa0008044
[30436.581634] PUF Read:0x00000000 at 0xa0008048
[30436.581634] PUF Read:0x00000000 at 0xa000804c
[30436.581634] PUF Read:0x00000000 at 0xa0008050
[30436.581634] PUF Read:0x00000000 at 0xa0008054
[30436.581756] PUF Read:0x00000000 at 0xa0008058
[30436.581787] PUF Read:0x00000000 at 0xa000805c
[30436.581787] PUF Read:0x00000000 at 0xa0008060
[30436.581848] PUF Read:0x00000000 at 0xa0008064
[30436.581848] PUF Read:0x00000000 at 0xa0008068
[30436.581848] PUF Read:0x00000000 at 0xa000806c
[30436.581909] PUF Read:0x00000000 at 0xa0008070
[30436.581939] PUF Read:0x00000000 at 0xa0008074
[30436.581939] PUF Read:0x00000000 at 0xa0008078
[30436.582000] PUF Read:0x00000000 at 0xa000807c
[30436.582000] PUF Read:0x00000000 at 0xa0008080
[30436.582000] PUF Read:0x00000000 at 0xa0008084
[30436.582061] PUF Read:0x00000000 at 0xa0008088
[30436.582092] PUF Read:0x00000000 at 0xa000808c
[30436.582092] PUF Read:0x00000000 at 0xa0008090
[30436.582153] PUF Read:0x00000000 at 0xa0008094
[30436.582153] PUF Read:0x00010000 at 0xa0008098
[30436.582153] PUF Read:0x00000000 at 0xa000809c
[30436.582153] PUF Read:0x00000000 at 0xa00080a0
[30436.582244] PUF Read:0x00000000 at 0xa00080a4
[30436.582244] PUF Read:0x00000000 at 0xa00080a8
[30436.582244] PUF Read:0x00000040 at 0xa00080ac
[30436.582244] PUF Read:0x00000000 at 0xa00080b0
[30436.582244] PUF Read:0x00000000 at 0xa00080b4
[30436.582244] PUF Read:0x00004000 at 0xa00080b8
[30436.582397] PUF Read:0x00000000 at 0xa00080bc
[30436.582397] PUF Read:0x00000000 at 0xa00080c0
[30436.582458] PUF Read:0x00000000 at 0xa00080c4
[30436.582458] PUF Read:0x00000000 at 0xa00080c8
[30436.582458] PUF Read:0x00000000 at 0xa00080cc
[30436.582519] PUF Read:0x40044000 at 0xa00080d0
[30436.582550] PUF Read:0x00000000 at 0xa00080d4
[30436.582550] PUF Read:0x00000000 at 0xa00080d8
[30436.582611] PUF Read:0x00000000 at 0xa00080dc
[30436.582611] PUF Read:0x01000000 at 0xa00080e0
[30436.582611] PUF Read:0x00000000 at 0xa00080e4
[30436.582611] PUF Read:0x00000000 at 0xa00080e8
[30436.582702] PUF Read:0x00000001 at 0xa00080ec
[30436.582733] PUF Read:0x00000000 at 0xa00080f0
[30436.582733] PUF Read:0x00000000 at 0xa00080f4
[30436.582733] PUF Read:0x00000100 at 0xa00080f8
[30436.582794] PUF Read:0x00000000 at 0xa00080fc
[30436.582794] PUF Read:0x00000000 at 0xa0008100
[30436.582855] PUF Read:0x00000000 at 0xa0008104
[30436.582885] PUF Read:0x00000000 at 0xa0008108
[30436.582885] PUF Read:0x00000000 at 0xa000810c
[30436.582885] PUF Read:0x00000000 at 0xa0008110
[30436.582946] PUF Read:0x00000000 at 0xa0008114
[30436.582946] PUF Read:0x00000000 at 0xa0008118
[30436.583007] PUF Read:0x00000000 at 0xa000811c
[30436.583038] PUF Read:0x00000000 at 0xa0008120
[30436.583038] PUF Read:0x00000000 at 0xa0008124
[30436.583038] PUF Read:0x00000040 at 0xa0008128
[30436.583099] PUF Read:0x00000000 at 0xa000812c
[30436.583099] PUF Read:0x00000000 at 0xa0008130
[30436.583160] PUF Read:0x00000000 at 0xa0008134
[30436.583190] PUF Read:0x00000000 at 0xa0008138
[30436.583190] PUF Read:0x00000000 at 0xa000813c
[30436.583190] PUF Read:0x00000000 at 0xa0008140
[30436.583251] PUF Read:0x00000000 at 0xa0008144
[30436.583251] PUF Read:0x00100400 at 0xa0008148
[30436.583312] PUF Read:0x00000000 at 0xa000814c
[30436.583343] PUF Read:0x00000000 at 0xa0008150
[30436.583343] PUF Read:0x00000000 at 0xa0008154
[30436.583343] PUF Read:0x00000000 at 0xa0008158
[30436.583404] PUF Read:0x00000040 at 0xa000815c
[30436.583404] PUF Read:0x00000000 at 0xa0008160
[30436.583465] PUF Read:0x00000000 at 0xa0008164
[30436.583496] PUF Read:0x00000000 at 0xa0008168
[30436.583496] PUF Read:0x00400000 at 0xa000816c
[30436.583496] PUF Read:0x00000000 at 0xa0008170
[30436.583557] PUF Read:0x00000000 at 0xa0008174
[30436.583557] PUF Read:0x00000000 at 0xa0008178
