[10004.229156] [i] Total hammer attempts per row: 506436
[10004.229400] EMIF 2 REG Write 0x00000618 at 0x4d000010
[10004.229400] EMIF 2 REG Read 0x00000618 at 0x4d000010
[10004.229431] EMIF 2 REG Write 0x00000618 at 0x4d000014
[10004.229431] EMIF 2 REG Read 0x00000618 at 0x4d000014
[10004.229461] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[10004.229461] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[10004.229461] Temp polling alert enabled
[10004.229492] Refresh enabled at EMIF2
[10004.229492] [i] Starting PUF read-out
[10004.229492] [i] Single-Sided Rowhammer (SSRH)
[10004.229522] PUF Read:0x00000010 at 0xa0008000
[10004.229553] PUF Read:0x00000400 at 0xa0008004
[10004.229583] PUF Read:0x00000000 at 0xa0008008
[10004.229583] PUF Read:0x00000000 at 0xa000800c
[10004.229583] PUF Read:0x00000000 at 0xa0008010
[10004.229583] PUF Read:0x00000100 at 0xa0008014
[10004.229675] PUF Read:0x00000000 at 0xa0008018
[10004.229675] PUF Read:0x10400100 at 0xa000801c
[10004.229736] PUF Read:0x40000000 at 0xa0008020
[10004.229766] PUF Read:0x40004000 at 0xa0008024
[10004.229766] PUF Read:0x00004000 at 0xa0008028
[10004.229766] PUF Read:0x00000010 at 0xa000802c
[10004.229766] PUF Read:0x40000000 at 0xa0008030
[10004.229858] PUF Read:0x04000000 at 0xa0008034
[10004.229858] PUF Read:0x00004000 at 0xa0008038
[10004.229919] PUF Read:0x00000000 at 0xa000803c
[10004.229949] PUF Read:0x00000001 at 0xa0008040
[10004.229949] PUF Read:0x00004000 at 0xa0008044
[10004.230010] PUF Read:0x00000010 at 0xa0008048
[10004.230010] PUF Read:0x00000001 at 0xa000804c
[10004.230010] PUF Read:0x00000000 at 0xa0008050
[10004.230010] PUF Read:0x00000000 at 0xa0008054
[10004.230102] PUF Read:0x00000000 at 0xa0008058
[10004.230133] PUF Read:0x00000000 at 0xa000805c
[10004.230133] PUF Read:0x00000000 at 0xa0008060
[10004.230133] PUF Read:0x00100000 at 0xa0008064
[10004.230133] PUF Read:0x00000000 at 0xa0008068
[10004.230133] PUF Read:0x00000000 at 0xa000806c
[10004.230133] PUF Read:0x00000000 at 0xa0008070
[10004.230285] PUF Read:0x00000000 at 0xa0008074
[10004.230285] PUF Read:0x00000000 at 0xa0008078
[10004.230285] PUF Read:0x00010000 at 0xa000807c
[10004.230285] PUF Read:0x00010000 at 0xa0008080
[10004.230377] PUF Read:0x00000000 at 0xa0008084
