[60484.908843] [i] Total hammer attempts per row: 1637392
[60484.910369] EMIF 2 REG Write 0x00000618 at 0x4d000010
[60484.910369] EMIF 2 REG Read 0x00000618 at 0x4d000010
[60484.910400] EMIF 2 REG Write 0x00000618 at 0x4d000014
[60484.910400] EMIF 2 REG Read 0x00000618 at 0x4d000014
[60484.910430] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[60484.910430] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[60484.910430] Temp polling alert enabled
[60484.910461] Refresh enabled at EMIF2
[60484.910461] [i] Starting PUF read-out
[60484.910461] [i] Single-Sided Rowhammer (SSRH)
[60484.910491] PUF Read:0xaaaa2aaa at 0xa0008000
[60484.910522] PUF Read:0xaaaaaaaa at 0xa0008004
[60484.910552] PUF Read:0xaaaaaaaa at 0xa0008008
[60484.910552] PUF Read:0xa2aaaa2a at 0xa000800c
[60484.910552] PUF Read:0xaaaaaaaa at 0xa0008010
[60484.910552] PUF Read:0x8aaaabaa at 0xa0008014
[60484.910644] PUF Read:0xaaaa2aaa at 0xa0008018
[60484.910644] PUF Read:0xaaa2aaaa at 0xa000801c
[60484.910705] PUF Read:0xaaaaaaaa at 0xa0008020
[60484.910736] PUF Read:0xeaaaeaaa at 0xa0008024
[60484.910736] PUF Read:0xaaaaaaaa at 0xa0008028
[60484.910736] PUF Read:0xaaaaaaba at 0xa000802c
[60484.910736] PUF Read:0xaaaaaaaa at 0xa0008030
[60484.910736] PUF Read:0xaeaaaaaa at 0xa0008034
[60484.910736] PUF Read:0xaaaaeaaa at 0xa0008038
[60484.910888] PUF Read:0xaaaaaaaa at 0xa000803c
[60484.910888] PUF Read:0xaaaaaaab at 0xa0008040
[60484.910888] PUF Read:0xaaaaeaaa at 0xa0008044
[60484.910888] PUF Read:0xaaaaaaaa at 0xa0008048
[60484.910980] PUF Read:0xaaaaaaa8 at 0xa000804c
[60484.910980] PUF Read:0xa2aaaaaa at 0xa0008050
[60484.911041] PUF Read:0xaaaaa8aa at 0xa0008054
[60484.911071] PUF Read:0xaaaaaa8a at 0xa0008058
[60484.911071] PUF Read:0xaaaaaaaa at 0xa000805c
[60484.911071] PUF Read:0xaaaaaaaa at 0xa0008060
[60484.911132] PUF Read:0xaaaa2aaa at 0xa0008064
[60484.911132] PUF Read:0xaaaaaaaa at 0xa0008068
[60484.911193] PUF Read:0xaaaaaaaa at 0xa000806c
[60484.911224] PUF Read:0xaaaaaaaa at 0xa0008070
[60484.911224] PUF Read:0xaaaaaaaa at 0xa0008074
[60484.911285] PUF Read:0xaaaaaaaa at 0xa0008078
[60484.911285] PUF Read:0xaaabaaaa at 0xa000807c
[60484.911285] PUF Read:0xaaabaaaa at 0xa0008080
