[39448.682342] [i] Total hammer attempts per row: 818817
[39448.682342] EMIF 2 REG Write 0x00000618 at 0x4d000010
[39448.682373] EMIF 2 REG Read 0x00000618 at 0x4d000010
[39448.682373] EMIF 2 REG Write 0x00000618 at 0x4d000014
[39448.682403] EMIF 2 REG Read 0x00000618 at 0x4d000014
[39448.682403] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[39448.682434] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[39448.682434] Temp polling alert enabled
[39448.682434] Refresh enabled at EMIF2
[39448.682464] [i] Starting PUF read-out
[39448.682464] [i] Single-Sided Rowhammer (SSRH)
[39448.682464] PUF Read:0x00000000 at 0xa0008000
[39448.682495] PUF Read:0x00000000 at 0xa0008004
[39448.682495] PUF Read:0x00000000 at 0xa0008008
[39448.682495] PUF Read:0x00000000 at 0xa000800c
[39448.682586] PUF Read:0x00000000 at 0xa0008010
[39448.682617] PUF Read:0x00000100 at 0xa0008014
[39448.682617] PUF Read:0x00000000 at 0xa0008018
[39448.682617] PUF Read:0x00000000 at 0xa000801c
[39448.682617] PUF Read:0x00000000 at 0xa0008020
[39448.682617] PUF Read:0x00000000 at 0xa0008024
[39448.682617] PUF Read:0x00000000 at 0xa0008028
[39448.682769] PUF Read:0x00000000 at 0xa000802c
[39448.682769] PUF Read:0x00000000 at 0xa0008030
[39448.682769] PUF Read:0x00000000 at 0xa0008034
[39448.682769] PUF Read:0x00000000 at 0xa0008038
[39448.682769] PUF Read:0x00000000 at 0xa000803c
[39448.682769] PUF Read:0x00000001 at 0xa0008040
[39448.682922] PUF Read:0x00004000 at 0xa0008044
[39448.682922] PUF Read:0x00000000 at 0xa0008048
[39448.682922] PUF Read:0x00000000 at 0xa000804c
[39448.682922] PUF Read:0x00000000 at 0xa0008050
[39448.682922] PUF Read:0x00000000 at 0xa0008054
[39448.682922] PUF Read:0x00000000 at 0xa0008058
[39448.683074] PUF Read:0x00000000 at 0xa000805c
[39448.683074] PUF Read:0x00000000 at 0xa0008060
[39448.683074] PUF Read:0x00000000 at 0xa0008064
[39448.683074] PUF Read:0x00000000 at 0xa0008068
[39448.683074] PUF Read:0x00000000 at 0xa000806c
[39448.683074] PUF Read:0x00000000 at 0xa0008070
[39448.683227] PUF Read:0x00000000 at 0xa0008074
[39448.683227] PUF Read:0x00000000 at 0xa0008078
[39448.683227] PUF Read:0x00000000 at 0xa000807c
[39448.683227] PUF Read:0x00000000 at 0xa0008080
[39448.683227] PUF Read:0x00000000 at 0xa0008084
[39448.683349] PUF Read:0x00000000 at 0xa0008088
[39448.683380] PUF Read:0x00000000 at 0xa000808c
[39448.683380] PUF Read:0x00000000 at 0xa0008090
[39448.683380] PUF Read:0x00000000 at 0xa0008094
[39448.683380] PUF Read:0x00010000 at 0xa0008098
[39448.683380] PUF Read:0x00000000 at 0xa000809c
[39448.683380] PUF Read:0x00000000 at 0xa00080a0
[39448.683532] PUF Read:0x00000000 at 0xa00080a4
[39448.683532] PUF Read:0x00000000 at 0xa00080a8
[39448.683593] PUF Read:0x00000000 at 0xa00080ac
[39448.683593] PUF Read:0x00000000 at 0xa00080b0
[39448.683593] PUF Read:0x00000000 at 0xa00080b4
[39448.683593] PUF Read:0x00004000 at 0xa00080b8
[39448.683593] PUF Read:0x00000000 at 0xa00080bc
[39448.683715] PUF Read:0x00000000 at 0xa00080c0
[39448.683715] PUF Read:0x00000000 at 0xa00080c4
[39448.683715] PUF Read:0x00000000 at 0xa00080c8
[39448.683715] PUF Read:0x00000000 at 0xa00080cc
[39448.683715] PUF Read:0x40000000 at 0xa00080d0
[39448.683715] PUF Read:0x00000000 at 0xa00080d4
[39448.683868] PUF Read:0x00000000 at 0xa00080d8
[39448.683868] PUF Read:0x00000000 at 0xa00080dc
[39448.683868] PUF Read:0x01000000 at 0xa00080e0
[39448.683868] PUF Read:0x00000000 at 0xa00080e4
[39448.683868] PUF Read:0x00000000 at 0xa00080e8
[39448.683868] PUF Read:0x00000001 at 0xa00080ec
[39448.684020] PUF Read:0x00000000 at 0xa00080f0
[39448.684020] PUF Read:0x00000000 at 0xa00080f4
[39448.684020] PUF Read:0x00000100 at 0xa00080f8
[39448.684020] PUF Read:0x00000000 at 0xa00080fc
[39448.684112] PUF Read:0x00000000 at 0xa0008100
[39448.684112] PUF Read:0x00000000 at 0xa0008104
[39448.684173] PUF Read:0x00000000 at 0xa0008108
[39448.684173] PUF Read:0x00000000 at 0xa000810c
