[ 6032.158782] [i] Total hammer attempts per row: 1637770
[ 6032.158782] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 6032.158782] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 6032.158843] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 6032.158843] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 6032.158874] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 6032.158874] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 6032.158905] Temp polling alert enabled
[ 6032.160278] PUF Read:0x00000000 at 0xa00080d4
[ 6032.160339] PUF Read:0x00001000 at 0xa00080d8
[ 6032.160369] PUF Read:0x00000000 at 0xa00080dc
[ 6032.160369] PUF Read:0x01000000 at 0xa00080e0
[ 6032.160369] PUF Read:0x00000000 at 0xa00080e4
[ 6032.160369] PUF Read:0x00000000 at 0xa00080e8
[ 6032.160369] PUF Read:0x00000001 at 0xa00080ec
[ 6032.160491] PUF Read:0x00000000 at 0xa00080f0
[ 6032.160522] PUF Read:0x00000000 at 0xa00080f4
[ 6032.160522] PUF Read:0x00000100 at 0xa00080f8
[ 6032.160583] PUF Read:0x00000000 at 0xa00080fc
[ 6032.160583] PUF Read:0x00000000 at 0xa0008100
[ 6032.160583] PUF Read:0x00000000 at 0xa0008104
[ 6032.160644] PUF Read:0x00000000 at 0xa0008108
[ 6032.160675] PUF Read:0x00100000 at 0xa000810c
[ 6032.160675] PUF Read:0x00000000 at 0xa0008110
[ 6032.160736] PUF Read:0x00400000 at 0xa0008114
[ 6032.160736] PUF Read:0x00000000 at 0xa0008118
[ 6032.160736] PUF Read:0x00000000 at 0xa000811c
[ 6032.160736] PUF Read:0x01000000 at 0xa0008120
[ 6032.160827] PUF Read:0x00000400 at 0xa0008124
[ 6032.160827] PUF Read:0x00000040 at 0xa0008128
[ 6032.160827] PUF Read:0x00000000 at 0xa000812c
[ 6032.160827] PUF Read:0x00000000 at 0xa0008130
[ 6032.160827] PUF Read:0x00000000 at 0xa0008134
[ 6032.160827] PUF Read:0x00010000 at 0xa0008138
[ 6032.160980] PUF Read:0x00000000 at 0xa000813c
[ 6032.160980] PUF Read:0x40000400 at 0xa0008140
[ 6032.160980] PUF Read:0x00000000 at 0xa0008144
[ 6032.160980] PUF Read:0x00100400 at 0xa0008148
[ 6032.160980] PUF Read:0x00000000 at 0xa000814c
[ 6032.160980] PUF Read:0x00000000 at 0xa0008150
[ 6032.161132] PUF Read:0x00000000 at 0xa0008154
[ 6032.161132] PUF Read:0x00000000 at 0xa0008158
[ 6032.161132] PUF Read:0x00100040 at 0xa000815c
[ 6032.161132] PUF Read:0x00001000 at 0xa0008160
[ 6032.161224] PUF Read:0x00000000 at 0xa0008164
[ 6032.161224] PUF Read:0x04000000 at 0xa0008168
[ 6032.161285] PUF Read:0x00400000 at 0xa000816c
[ 6032.161285] PUF Read:0x00000000 at 0xa0008170
[ 6032.161285] PUF Read:0x00100000 at 0xa0008174
[ 6032.161285] PUF Read:0x00000000 at 0xa0008178
[ 6032.161376] PUF Read:0x00004000 at 0xa000817c
[ 6032.161376] PUF Read:0x00000000 at 0xa0008180
[ 6032.161376] PUF Read:0x00000000 at 0xa0008184
[ 6032.161468] PUF Read:0x00040000 at 0xa0008188
[ 6032.161468] PUF Read:0x00000440 at 0xa000818c
[ 6032.161468] PUF Read:0x00000000 at 0xa0008190
[ 6032.161468] PUF Read:0x40000000 at 0xa0008194
[ 6032.161560] PUF Read:0x00000004 at 0xa0008198
[ 6032.161560] PUF Read:0x00000000 at 0xa000819c
[ 6032.161621] PUF Read:0x00000000 at 0xa00081a0
[ 6032.161651] PUF Read:0x00000000 at 0xa00081a4
[ 6032.161651] PUF Read:0x00000000 at 0xa00081a8
[ 6032.161651] PUF Read:0x00000040 at 0xa00081ac
[ 6032.161712] PUF Read:0x00410000 at 0xa00081b0
[ 6032.161712] PUF Read:0x00100000 at 0xa00081b4
[ 6032.161773] PUF Read:0x00004000 at 0xa00081b8
[ 6032.161804] PUF Read:0x00100000 at 0xa00081bc
[ 6032.161804] PUF Read:0x00000000 at 0xa00081c0
[ 6032.161804] PUF Read:0x00000004 at 0xa00081c4
[ 6032.161865] PUF Read:0x00000000 at 0xa00081c8
[ 6032.161865] PUF Read:0x00010000 at 0xa00081cc
[ 6032.161926] PUF Read:0x10000000 at 0xa00081d0
[ 6032.161956] PUF Read:0x00000000 at 0xa00081d4
[ 6032.161956] PUF Read:0x10000000 at 0xa00081d8
[ 6032.161956] PUF Read:0x00004000 at 0xa00081dc
[ 6032.162017] PUF Read:0x00000000 at 0xa00081e0
[ 6032.162017] PUF Read:0x00000040 at 0xa00081e4
[ 6032.162078] PUF Read:0x00000000 at 0xa00081e8
[ 6032.162109] PUF Read:0x00000010 at 0xa00081ec
[ 6032.162109] PUF Read:0x00000001 at 0xa00081f0
[ 6032.162109] PUF Read:0x00010400 at 0xa00081f4
[ 6032.162170] PUF Read:0x00000000 at 0xa00081f8
[ 6032.162170] PUF Read:0x00000040 at 0xa00081fc
[ 6032.162231] PUF Read:0x00000000 at 0xa0008200
[ 6032.162261] PUF Read:0x00000000 at 0xa0008204
[ 6032.162261] PUF Read:0x00000010 at 0xa0008208
[ 6032.162261] PUF Read:0x00000000 at 0xa000820c
[ 6032.162322] PUF Read:0x00400000 at 0xa0008210
[ 6032.162322] PUF Read:0x00000000 at 0xa0008214
[ 6032.162384] PUF Read:0x00000400 at 0xa0008218
[ 6032.162414] PUF Read:0x00000000 at 0xa000821c
[ 6032.162414] PUF Read:0x00000000 at 0xa0008220
[ 6032.162414] PUF Read:0x00100000 at 0xa0008224
[ 6032.162475] PUF Read:0x00000000 at 0xa0008228
[ 6032.162475] PUF Read:0x00000000 at 0xa000822c
[ 6032.162536] PUF Read:0x00000500 at 0xa0008230
[ 6032.162567] PUF Read:0x00400000 at 0xa0008234
[ 6032.162567] PUF Read:0x00000000 at 0xa0008238
[ 6032.162567] PUF Read:0x00000400 at 0xa000823c
[ 6032.162628] PUF Read:0x01000004 at 0xa0008240
[ 6032.162628] PUF Read:0x00000000 at 0xa0008244
[ 6032.162689] PUF Read:0x00040000 at 0xa0008248
[ 6032.162719] PUF Read:0x00000000 at 0xa000824c
[ 6032.162719] PUF Read:0x04000000 at 0xa0008250
[ 6032.162719] PUF Read:0x00100000 at 0xa0008254
[ 6032.162780] PUF Read:0x00000000 at 0xa0008258
[ 6032.162780] PUF Read:0x04040000 at 0xa000825c
[ 6032.162841] PUF Read:0x00000000 at 0xa0008260
[ 6032.162872] PUF Read:0x00001000 at 0xa0008264
[ 6032.162872] PUF Read:0x00000400 at 0xa0008268
[ 6032.162872] PUF Read:0x40001000 at 0xa000826c
[ 6032.162933] PUF Read:0x00000000 at 0xa0008270
[ 6032.162933] PUF Read:0x00000000 at 0xa0008274
[ 6032.162933] PUF Read:0x00000040 at 0xa0008278
[ 6032.163024] PUF Read:0x00100000 at 0xa000827c
[ 6032.163055] PUF Read:0x40000000 at 0xa0008280
[ 6032.163055] PUF Read:0x00000000 at 0xa0008284
[ 6032.163055] PUF Read:0x00400000 at 0xa0008288
[ 6032.163116] PUF Read:0x00000000 at 0xa000828c
[ 6032.163116] PUF Read:0x00000000 at 0xa0008290
[ 6032.163177] PUF Read:0x00000000 at 0xa0008294
[ 6032.163177] PUF Read:0x00000000 at 0xa0008298
[ 6032.163177] PUF Read:0x00000000 at 0xa000829c
[ 6032.163177] PUF Read:0x00000000 at 0xa00082a0
[ 6032.163177] PUF Read:0x00001000 at 0xa00082a4
[ 6032.163177] PUF Read:0x00000000 at 0xa00082a8
[ 6032.163330] PUF Read:0x00000000 at 0xa00082ac
[ 6032.163330] PUF Read:0x00000000 at 0xa00082b0
[ 6032.163330] PUF Read:0x00000000 at 0xa00082b4
[ 6032.163330] PUF Read:0x00000040 at 0xa00082b8
[ 6032.163330] PUF Read:0x01000000 at 0xa00082bc
[ 6032.163330] PUF Read:0x00000000 at 0xa00082c0
[ 6032.163482] PUF Read:0x00000000 at 0xa00082c4
[ 6032.163482] PUF Read:0x10000000 at 0xa00082c8
[ 6032.163482] PUF Read:0x00000000 at 0xa00082cc
[ 6032.163482] PUF Read:0x00100000 at 0xa00082d0
[ 6032.163482] PUF Read:0x00000000 at 0xa00082d4
[ 6032.163482] PUF Read:0x40000000 at 0xa00082d8
[ 6032.163635] PUF Read:0x00004000 at 0xa00082dc
[ 6032.163635] PUF Read:0x00000000 at 0xa00082e0
[ 6032.163635] PUF Read:0x00000400 at 0xa00082e4
[ 6032.163635] PUF Read:0x00000100 at 0xa00082e8
[ 6032.163635] PUF Read:0x00000001 at 0xa00082ec
[ 6032.163635] PUF Read:0x00000001 at 0xa00082f0
[ 6032.163787] PUF Read:0x00000000 at 0xa00082f4
[ 6032.163787] PUF Read:0x00000000 at 0xa00082f8
[ 6032.163787] PUF Read:0x00000000 at 0xa00082fc
[ 6032.163787] PUF Read:0x00000100 at 0xa0008300
[ 6032.163787] PUF Read:0x00000000 at 0xa0008304
[ 6032.163787] PUF Read:0x00000000 at 0xa0008308
[ 6032.163940] PUF Read:0x00000000 at 0xa000830c
[ 6032.163940] PUF Read:0x00000000 at 0xa0008310
[ 6032.163940] PUF Read:0x00000010 at 0xa0008314
[ 6032.163940] PUF Read:0x01500000 at 0xa0008318
[ 6032.163940] PUF Read:0x10000000 at 0xa000831c
[ 6032.163940] PUF Read:0x00000000 at 0xa0008320
[ 6032.164093] PUF Read:0x00000100 at 0xa0008324
[ 6032.164093] PUF Read:0x00000000 at 0xa0008328
[ 6032.164093] PUF Read:0x00010000 at 0xa000832c
[ 6032.164093] PUF Read:0x00000004 at 0xa0008330
[ 6032.164093] PUF Read:0x00000100 at 0xa0008334
[ 6032.164093] PUF Read:0x00001000 at 0xa0008338
[ 6032.164245] PUF Read:0x00000000 at 0xa000833c
[ 6032.164245] PUF Read:0x10000100 at 0xa0008340
[ 6032.164245] PUF Read:0x00000001 at 0xa0008344
[ 6032.164245] PUF Read:0x00000000 at 0xa0008348
[ 6032.164245] PUF Read:0x00000100 at 0xa000834c
[ 6032.164245] PUF Read:0x00000000 at 0xa0008350
[ 6032.164398] PUF Read:0x00000000 at 0xa0008354
[ 6032.164398] PUF Read:0x00000000 at 0xa0008358
[ 6032.164398] PUF Read:0x00001000 at 0xa000835c
[ 6032.164398] PUF Read:0x00010000 at 0xa0008360
[ 6032.164398] PUF Read:0x00000040 at 0xa0008364
[ 6032.164398] PUF Read:0x04000000 at 0xa0008368
[ 6032.164398] PUF Read:0x00000400 at 0xa000836c
[ 6032.164581] PUF Read:0x00000000 at 0xa0008370
[ 6032.164581] PUF Read:0x00000000 at 0xa0008374
[ 6032.164581] PUF Read:0x40000000 at 0xa0008378
[ 6032.164581] PUF Read:0x00000000 at 0xa000837c
[ 6032.164581] PUF Read:0x00000000 at 0xa0008380
[ 6032.164581] PUF Read:0x00000000 at 0xa0008384
[ 6032.164733] PUF Read:0x00000004 at 0xa0008388
[ 6032.164733] PUF Read:0x00000000 at 0xa000838c
[ 6032.164794] PUF Read:0x00000001 at 0xa0008390
[ 6032.164794] PUF Read:0x00000100 at 0xa0008394
[ 6032.164794] PUF Read:0x10000000 at 0xa0008398
[ 6032.164855] PUF Read:0x00000004 at 0xa000839c
[ 6032.164886] PUF Read:0x00004000 at 0xa00083a0
[ 6032.164886] PUF Read:0x00000000 at 0xa00083a4
[ 6032.164947] PUF Read:0x40000000 at 0xa00083a8
[ 6032.164947] PUF Read:0x00001000 at 0xa00083ac
[ 6032.164947] PUF Read:0x00000000 at 0xa00083b0
[ 6032.164947] PUF Read:0x00000000 at 0xa00083b4
[ 6032.165039] PUF Read:0x00000000 at 0xa00083b8
[ 6032.165039] PUF Read:0x00000000 at 0xa00083bc
[ 6032.165039] PUF Read:0x00000040 at 0xa00083c0
[ 6032.165039] PUF Read:0x04000000 at 0xa00083c4
[ 6032.165039] PUF Read:0x00000000 at 0xa00083c8
[ 6032.165039] PUF Read:0x00000000 at 0xa00083cc
[ 6032.165191] PUF Read:0x00000000 at 0xa00083d0
[ 6032.165191] PUF Read:0x00010000 at 0xa00083d4
[ 6032.165191] PUF Read:0x00000000 at 0xa00083d8
[ 6032.165191] PUF Read:0x00000000 at 0xa00083dc
[ 6032.165191] PUF Read:0x00140004 at 0xa00083e0
[ 6032.165191] PUF Read:0x10000000 at 0xa00083e4
[ 6032.165344] PUF Read:0x04000000 at 0xa00083e8
[ 6032.165344] PUF Read:0x00000000 at 0xa00083ec
[ 6032.165344] PUF Read:0x00000400 at 0xa00083f0
[ 6032.165344] PUF Read:0x04000000 at 0xa00083f4
[ 6032.165344] PUF Read:0x00000004 at 0xa00083f8
[ 6032.165344] PUF Read:0x00044000 at 0xa00083fc
[ 6032.165496] PUF Read:0x00000440 at 0xa0010000
[ 6032.165496] PUF Read:0x00000000 at 0xa0010004
[ 6032.165496] PUF Read:0x00000000 at 0xa0010008
[ 6032.165496] PUF Read:0x00004000 at 0xa001000c
[ 6032.165496] PUF Read:0x00000000 at 0xa0010010
[ 6032.165496] PUF Read:0x01400000 at 0xa0010014
[ 6032.165649] PUF Read:0x01000000 at 0xa0010018
[ 6032.165679] PUF Read:0x04000000 at 0xa001001c
[ 6032.165679] PUF Read:0x00000100 at 0xa0010020
[ 6032.165679] PUF Read:0x04000000 at 0xa0010024
[ 6032.165740] PUF Read:0x00000000 at 0xa0010028
[ 6032.165740] PUF Read:0x00000000 at 0xa001002c
[ 6032.165802] PUF Read:0x00000000 at 0xa0010030
[ 6032.165832] PUF Read:0x00400040 at 0xa0010034
[ 6032.165832] PUF Read:0x00000004 at 0xa0010038
[ 6032.165832] PUF Read:0x00000000 at 0xa001003c
[ 6032.165832] PUF Read:0x00000000 at 0xa0010040
[ 6032.165832] PUF Read:0x04000010 at 0xa0010044
[ 6032.165954] PUF Read:0x00000000 at 0xa0010048
[ 6032.165954] PUF Read:0x41000000 at 0xa001004c
[ 6032.165954] PUF Read:0x00000000 at 0xa0010050
[ 6032.166046] PUF Read:0x00000000 at 0xa0010054
[ 6032.166046] PUF Read:0x00000000 at 0xa0010058
[ 6032.166046] PUF Read:0x00100400 at 0xa001005c
[ 6032.166046] PUF Read:0x00100000 at 0xa0010060
[ 6032.166137] PUF Read:0x00000000 at 0xa0010064
[ 6032.166137] PUF Read:0x00000000 at 0xa0010068
[ 6032.166198] PUF Read:0x00000000 at 0xa001006c
[ 6032.166198] PUF Read:0x00000000 at 0xa0010070
[ 6032.166198] PUF Read:0x00000000 at 0xa0010074
[ 6032.166259] PUF Read:0x00000040 at 0xa0010078
[ 6032.166290] PUF Read:0x00000000 at 0xa001007c
[ 6032.166290] PUF Read:0x00000100 at 0xa0010080
[ 6032.166351] PUF Read:0x00000100 at 0xa0010084
[ 6032.166351] PUF Read:0x00100000 at 0xa0010088
[ 6032.166351] PUF Read:0x00010000 at 0xa001008c
[ 6032.166412] PUF Read:0x00000000 at 0xa0010090
[ 6032.166442] PUF Read:0x00000000 at 0xa0010094
[ 6032.166442] PUF Read:0x00000000 at 0xa0010098
[ 6032.166503] PUF Read:0x00000000 at 0xa001009c
[ 6032.166534] PUF Read:0x00000000 at 0xa00100a0
[ 6032.166534] PUF Read:0x00000000 at 0xa00100a4
[ 6032.166534] PUF Read:0x00000000 at 0xa00100a8
[ 6032.166534] PUF Read:0x40000000 at 0xa00100ac
[ 6032.168090] PUF Read:0x04000000 at 0xa00100b0
[ 6032.168090] PUF Read:0x00000000 at 0xa00100b4
[ 6032.168151] PUF Read:0x00000000 at 0xa00100b8
[ 6032.168182] PUF Read:0x00000000 at 0xa00100bc
[ 6032.168182] PUF Read:0x00000000 at 0xa00100c0
[ 6032.168182] PUF Read:0x00000040 at 0xa00100c4
[ 6032.168182] PUF Read:0x00000000 at 0xa00100c8
[ 6032.168182] PUF Read:0x01000010 at 0xa00100cc
[ 6032.168182] PUF Read:0x00400100 at 0xa00100d0
[ 6032.168334] PUF Read:0x00000000 at 0xa00100d4
[ 6032.168334] PUF Read:0x00040000 at 0xa00100d8
[ 6032.168334] PUF Read:0x00000000 at 0xa00100dc
[ 6032.168334] PUF Read:0x00000000 at 0xa00100e0
[ 6032.168334] PUF Read:0x00004400 at 0xa00100e4
[ 6032.168334] PUF Read:0x00000000 at 0xa00100e8
[ 6032.168487] PUF Read:0x04000000 at 0xa00100ec
[ 6032.168487] PUF Read:0x00000000 at 0xa00100f0
[ 6032.168487] PUF Read:0x00000000 at 0xa00100f4
[ 6032.168487] PUF Read:0x00000000 at 0xa00100f8
[ 6032.168487] PUF Read:0x00050000 at 0xa00100fc
[ 6032.168487] PUF Read:0x00000000 at 0xa0010100
[ 6032.168640] PUF Read:0x10000000 at 0xa0010104
[ 6032.168640] PUF Read:0x00000000 at 0xa0010108
[ 6032.168640] PUF Read:0x04150000 at 0xa001010c
[ 6032.168640] PUF Read:0x00000001 at 0xa0010110
[ 6032.168640] PUF Read:0x00000000 at 0xa0010114
[ 6032.168640] PUF Read:0x00000000 at 0xa0010118
[ 6032.168792] PUF Read:0x10000000 at 0xa001011c
[ 6032.168792] PUF Read:0x04000000 at 0xa0010120
[ 6032.168792] PUF Read:0x00040000 at 0xa0010124
[ 6032.168792] PUF Read:0x00000000 at 0xa0010128
[ 6032.168792] PUF Read:0x00000000 at 0xa001012c
[ 6032.168792] PUF Read:0x00000000 at 0xa0010130
[ 6032.168945] PUF Read:0x10004000 at 0xa0010134
[ 6032.168945] PUF Read:0x10000000 at 0xa0010138
[ 6032.169006] PUF Read:0x00000000 at 0xa001013c
[ 6032.169006] PUF Read:0x04400000 at 0xa0010140
[ 6032.169006] PUF Read:0x00000001 at 0xa0010144
[ 6032.169067] PUF Read:0x00000000 at 0xa0010148
[ 6032.169097] PUF Read:0x00000000 at 0xa001014c
[ 6032.169097] PUF Read:0x00000000 at 0xa0010150
[ 6032.169158] PUF Read:0x00000000 at 0xa0010154
[ 6032.169158] PUF Read:0x00000000 at 0xa0010158
[ 6032.169158] PUF Read:0x00000000 at 0xa001015c
[ 6032.169219] PUF Read:0x00004000 at 0xa0010160
[ 6032.169250] PUF Read:0x00000000 at 0xa0010164
[ 6032.169250] PUF Read:0x00000000 at 0xa0010168
[ 6032.169250] PUF Read:0x00000100 at 0xa001016c
[ 6032.169311] PUF Read:0x00000040 at 0xa0010170
[ 6032.169311] PUF Read:0x04010400 at 0xa0010174
[ 6032.169372] PUF Read:0x01004000 at 0xa0010178
[ 6032.169403] PUF Read:0x00000000 at 0xa001017c
[ 6032.169403] PUF Read:0x00000000 at 0xa0010180
[ 6032.169403] PUF Read:0x00000100 at 0xa0010184
[ 6032.169464] PUF Read:0x00000000 at 0xa0010188
[ 6032.169464] PUF Read:0x00000000 at 0xa001018c
[ 6032.169525] PUF Read:0x01000000 at 0xa0010190
[ 6032.169555] PUF Read:0x00000000 at 0xa0010194
[ 6032.169555] PUF Read:0x00000000 at 0xa0010198
[ 6032.169555] PUF Read:0x00000000 at 0xa001019c
[ 6032.169616] PUF Read:0x00010000 at 0xa00101a0
[ 6032.169616] PUF Read:0x00000000 at 0xa00101a4
[ 6032.169677] PUF Read:0x00000000 at 0xa00101a8
[ 6032.169708] PUF Read:0x00000000 at 0xa00101ac
[ 6032.169708] PUF Read:0x00000000 at 0xa00101b0
[ 6032.169708] PUF Read:0x00400000 at 0xa00101b4
[ 6032.169708] PUF Read:0x00000000 at 0xa00101b8
[ 6032.169708] PUF Read:0x00000000 at 0xa00101bc
[ 6032.169830] PUF Read:0x00000000 at 0xa00101c0
[ 6032.169830] PUF Read:0x00000400 at 0xa00101c4
[ 6032.169830] PUF Read:0x00000000 at 0xa00101c8
[ 6032.169830] PUF Read:0x00000000 at 0xa00101cc
[ 6032.169830] PUF Read:0x00000000 at 0xa00101d0
[ 6032.169952] PUF Read:0x00000000 at 0xa00101d4
[ 6032.169982] PUF Read:0x00000100 at 0xa00101d8
[ 6032.169982] PUF Read:0x04000000 at 0xa00101dc
[ 6032.170043] PUF Read:0x00000001 at 0xa00101e0
[ 6032.170043] PUF Read:0x10000000 at 0xa00101e4
[ 6032.170043] PUF Read:0x40000000 at 0xa00101e8
[ 6032.170104] PUF Read:0x00000000 at 0xa00101ec
[ 6032.170135] PUF Read:0x10000000 at 0xa00101f0
[ 6032.170135] PUF Read:0x00000000 at 0xa00101f4
[ 6032.170135] PUF Read:0x00000000 at 0xa00101f8
[ 6032.170135] PUF Read:0x00000000 at 0xa00101fc
[ 6032.170135] PUF Read:0x00001000 at 0xa0010200
[ 6032.170135] PUF Read:0x00000000 at 0xa0010204
[ 6032.170288] PUF Read:0x00000000 at 0xa0010208
[ 6032.170318] PUF Read:0x00000004 at 0xa001020c
[ 6032.170318] PUF Read:0x00000000 at 0xa0010210
[ 6032.170318] PUF Read:0x00000100 at 0xa0010214
[ 6032.170379] PUF Read:0x00000000 at 0xa0010218
[ 6032.170379] PUF Read:0x00010000 at 0xa001021c
[ 6032.170440] PUF Read:0x00000040 at 0xa0010220
[ 6032.170471] PUF Read:0x00000000 at 0xa0010224
[ 6032.170471] PUF Read:0x00500000 at 0xa0010228
[ 6032.170471] PUF Read:0x00000000 at 0xa001022c
[ 6032.170532] PUF Read:0x00000000 at 0xa0010230
[ 6032.170532] PUF Read:0x00001000 at 0xa0010234
[ 6032.170593] PUF Read:0x00000000 at 0xa0010238
[ 6032.170623] PUF Read:0x00000000 at 0xa001023c
[ 6032.170623] PUF Read:0x00000000 at 0xa0010240
[ 6032.170623] PUF Read:0x00000000 at 0xa0010244
[ 6032.170684] PUF Read:0x00000000 at 0xa0010248
[ 6032.170684] PUF Read:0x00000000 at 0xa001024c
[ 6032.170745] PUF Read:0x00000000 at 0xa0010250
[ 6032.170776] PUF Read:0x00000000 at 0xa0010254
[ 6032.170776] PUF Read:0x00440000 at 0xa0010258
[ 6032.170776] PUF Read:0x00000000 at 0xa001025c
[ 6032.170837] PUF Read:0x00400000 at 0xa0010260
[ 6032.170837] PUF Read:0x04001040 at 0xa0010264
[ 6032.170898] PUF Read:0x00004000 at 0xa0010268
[ 6032.170928] PUF Read:0x00000000 at 0xa001026c
[ 6032.170928] PUF Read:0x00000410 at 0xa0010270
[ 6032.170928] PUF Read:0x00000000 at 0xa0010274
[ 6032.170989] PUF Read:0x00000001 at 0xa0010278
[ 6032.170989] PUF Read:0x00000100 at 0xa001027c
[ 6032.171051] PUF Read:0x00000000 at 0xa0010280
[ 6032.171081] PUF Read:0x00000000 at 0xa0010284
[ 6032.171081] PUF Read:0x00000000 at 0xa0010288
[ 6032.171081] PUF Read:0x00000000 at 0xa001028c
[ 6032.171142] PUF Read:0x00000000 at 0xa0010290
[ 6032.171142] PUF Read:0x00000000 at 0xa0010294
[ 6032.171203] PUF Read:0x00000000 at 0xa0010298
[ 6032.171234] PUF Read:0x00000000 at 0xa001029c
[ 6032.171234] PUF Read:0x00000000 at 0xa00102a0
[ 6032.171234] PUF Read:0x00000000 at 0xa00102a4
[ 6032.171295] PUF Read:0x00000000 at 0xa00102a8
[ 6032.171295] PUF Read:0x00000000 at 0xa00102ac
[ 6032.171356] PUF Read:0x01000000 at 0xa00102b0
[ 6032.171386] PUF Read:0x00000000 at 0xa00102b4
[ 6032.171386] PUF Read:0x00000000 at 0xa00102b8
[ 6032.171386] PUF Read:0x01000001 at 0xa00102bc
[ 6032.171447] PUF Read:0x00000000 at 0xa00102c0
[ 6032.171447] PUF Read:0x00000000 at 0xa00102c4
[ 6032.171508] PUF Read:0x00000000 at 0xa00102c8
[ 6032.171508] PUF Read:0x00000001 at 0xa00102cc
[ 6032.171508] PUF Read:0x00000000 at 0xa00102d0
[ 6032.171508] PUF Read:0x00000000 at 0xa00102d4
[ 6032.171508] PUF Read:0x00000000 at 0xa00102d8
[ 6032.171508] PUF Read:0x00000000 at 0xa00102dc
