[ 5832.932281] [i] Total hammer attempts per row: 1636720
[ 5832.932312] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 5832.932312] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 5832.932342] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 5832.932342] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 5832.932373] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 5832.932373] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 5832.932373] Temp polling alert enabled
[ 5832.934539] PUF Read:0xffffffff at 0xa000814c
[ 5832.934539] PUF Read:0xffffffff at 0xa0008150
[ 5832.934600] PUF Read:0xffffffff at 0xa0008154
[ 5832.934600] PUF Read:0xffffffff at 0xa0008158
[ 5832.934661] PUF Read:0xffffffff at 0xa000815c
[ 5832.934692] PUF Read:0xffffffff at 0xa0008160
[ 5832.934692] PUF Read:0xffffffff at 0xa0008164
[ 5832.934692] PUF Read:0xffffffff at 0xa0008168
[ 5832.934753] PUF Read:0xffffffff at 0xa000816c
[ 5832.934753] PUF Read:0x7fffffff at 0xa0008170
[ 5832.934814] PUF Read:0xffffffff at 0xa0008174
[ 5832.934844] PUF Read:0xffffffff at 0xa0008178
[ 5832.934844] PUF Read:0xffffffff at 0xa000817c
[ 5832.934844] PUF Read:0xffff7f7f at 0xa0008180
[ 5832.934906] PUF Read:0xffffffff at 0xa0008184
[ 5832.934906] PUF Read:0xff7fffff at 0xa0008188
[ 5832.934967] PUF Read:0xffffffff at 0xa000818c
[ 5832.934997] PUF Read:0x7fffffff at 0xa0008190
[ 5832.934997] PUF Read:0xffffffff at 0xa0008194
[ 5832.934997] PUF Read:0xffffffff at 0xa0008198
[ 5832.935058] PUF Read:0xffffffff at 0xa000819c
[ 5832.935058] PUF Read:0xffffffff at 0xa00081a0
[ 5832.935119] PUF Read:0xffffffff at 0xa00081a4
[ 5832.935150] PUF Read:0xf7f7ffff at 0xa00081a8
[ 5832.935150] PUF Read:0xffffffff at 0xa00081ac
[ 5832.935211] PUF Read:0xffffffff at 0xa00081b0
[ 5832.935211] PUF Read:0xffffffff at 0xa00081b4
[ 5832.935211] PUF Read:0xffffffff at 0xa00081b8
[ 5832.935211] PUF Read:0xf7ffffff at 0xa00081bc
[ 5832.935302] PUF Read:0xfffddfff at 0xa00081c0
[ 5832.935302] PUF Read:0xffffffff at 0xa00081c4
[ 5832.935302] PUF Read:0xffffffff at 0xa00081c8
[ 5832.935394] PUF Read:0xff7fffff at 0xa00081cc
[ 5832.935394] PUF Read:0xffffffff at 0xa00081d0
[ 5832.935394] PUF Read:0xffffff7f at 0xa00081d4
[ 5832.935394] PUF Read:0xffffffff at 0xa00081d8
[ 5832.935485] PUF Read:0xffffffff at 0xa00081dc
[ 5832.935485] PUF Read:0xffffffff at 0xa00081e0
[ 5832.935485] PUF Read:0xffffffff at 0xa00081e4
[ 5832.935485] PUF Read:0xffffffff at 0xa00081e8
[ 5832.935485] PUF Read:0xff7fffff at 0xa00081ec
[ 5832.935485] PUF Read:0xffffffff at 0xa00081f0
[ 5832.935638] PUF Read:0xffffffff at 0xa00081f4
[ 5832.935638] PUF Read:0xfffffff7 at 0xa00081f8
[ 5832.935638] PUF Read:0xffffffff at 0xa00081fc
[ 5832.935638] PUF Read:0xffffffff at 0xa0008200
[ 5832.935638] PUF Read:0xffffffff at 0xa0008204
[ 5832.935638] PUF Read:0xfffff7ff at 0xa0008208
[ 5832.935791] PUF Read:0xfdffffff at 0xa000820c
[ 5832.935821] PUF Read:0xfffff7fd at 0xa0008210
[ 5832.935821] PUF Read:0xffffffff at 0xa0008214
[ 5832.935821] PUF Read:0xffffffff at 0xa0008218
[ 5832.935882] PUF Read:0xffffffff at 0xa000821c
[ 5832.935882] PUF Read:0xffffffff at 0xa0008220
[ 5832.935943] PUF Read:0xffffffff at 0xa0008224
[ 5832.935974] PUF Read:0xffffffff at 0xa0008228
[ 5832.935974] PUF Read:0xffffffff at 0xa000822c
[ 5832.935974] PUF Read:0xffffffff at 0xa0008230
[ 5832.936035] PUF Read:0x7d7fffff at 0xa0008234
[ 5832.936035] PUF Read:0xffffffff at 0xa0008238
[ 5832.936096] PUF Read:0xffffffff at 0xa000823c
[ 5832.936126] PUF Read:0xffffffff at 0xa0008240
[ 5832.936126] PUF Read:0xffffffff at 0xa0008244
[ 5832.936126] PUF Read:0xffffffff at 0xa0008248
[ 5832.936187] PUF Read:0xffffffff at 0xa000824c
[ 5832.936187] PUF Read:0xffffffff at 0xa0008250
[ 5832.936248] PUF Read:0xffffffff at 0xa0008254
[ 5832.936279] PUF Read:0xffffffff at 0xa0008258
[ 5832.936279] PUF Read:0xffffffff at 0xa000825c
[ 5832.936279] PUF Read:0xffffffff at 0xa0008260
[ 5832.936340] PUF Read:0xffffffff at 0xa0008264
[ 5832.936340] PUF Read:0xffffddff at 0xa0008268
[ 5832.936401] PUF Read:0xffffffff at 0xa000826c
[ 5832.936431] PUF Read:0xffffffff at 0xa0008270
[ 5832.936431] PUF Read:0xfffffff7 at 0xa0008274
[ 5832.936492] PUF Read:0xffffffff at 0xa0008278
[ 5832.936492] PUF Read:0xffffffff at 0xa000827c
[ 5832.936492] PUF Read:0xffffffff at 0xa0008280
[ 5832.936492] PUF Read:0xf7ffffff at 0xa0008284
[ 5832.936584] PUF Read:0xffffffff at 0xa0008288
[ 5832.936584] PUF Read:0xffffffff at 0xa000828c
[ 5832.936584] PUF Read:0xfffffffd at 0xa0008290
[ 5832.936584] PUF Read:0xfdffffff at 0xa0008294
[ 5832.936584] PUF Read:0xffffffff at 0xa0008298
[ 5832.936584] PUF Read:0xffffffff at 0xa000829c
[ 5832.936737] PUF Read:0xffffffff at 0xa00082a0
[ 5832.936737] PUF Read:0xffffffff at 0xa00082a4
[ 5832.936737] PUF Read:0xffffffff at 0xa00082a8
[ 5832.936737] PUF Read:0xffffffff at 0xa00082ac
[ 5832.936828] PUF Read:0xffffffff at 0xa00082b0
[ 5832.936828] PUF Read:0xffffffff at 0xa00082b4
[ 5832.936828] PUF Read:0xfffdffff at 0xa00082b8
[ 5832.936920] PUF Read:0xffffffff at 0xa00082bc
[ 5832.936920] PUF Read:0xffffffff at 0xa00082c0
[ 5832.936920] PUF Read:0xffffffff at 0xa00082c4
[ 5832.936920] PUF Read:0xffffffff at 0xa00082c8
[ 5832.937011] PUF Read:0xffffffff at 0xa00082cc
[ 5832.937011] PUF Read:0xffffffff at 0xa00082d0
[ 5832.937072] PUF Read:0xffffffff at 0xa00082d4
[ 5832.937103] PUF Read:0xffffffff at 0xa00082d8
[ 5832.937103] PUF Read:0xffffffff at 0xa00082dc
[ 5832.937103] PUF Read:0xffffffff at 0xa00082e0
[ 5832.937164] PUF Read:0xf7ffffff at 0xa00082e4
[ 5832.937164] PUF Read:0xffffffff at 0xa00082e8
[ 5832.937225] PUF Read:0xffffffff at 0xa00082ec
[ 5832.937255] PUF Read:0xffffffff at 0xa00082f0
[ 5832.937255] PUF Read:0xffffffff at 0xa00082f4
[ 5832.937255] PUF Read:0xffffffff at 0xa00082f8
[ 5832.937316] PUF Read:0xffffffff at 0xa00082fc
[ 5832.937316] PUF Read:0xffffffff at 0xa0008300
[ 5832.937377] PUF Read:0xffffffff at 0xa0008304
[ 5832.937408] PUF Read:0xffffdfff at 0xa0008308
[ 5832.937408] PUF Read:0xffffffff at 0xa000830c
[ 5832.937469] PUF Read:0xffffffdf at 0xa0008310
[ 5832.937469] PUF Read:0xffffffff at 0xa0008314
[ 5832.937469] PUF Read:0x7fffffff at 0xa0008318
[ 5832.937469] PUF Read:0xffffffff at 0xa000831c
[ 5832.937561] PUF Read:0xffffdfff at 0xa0008320
[ 5832.937561] PUF Read:0xffffffff at 0xa0008324
[ 5832.937561] PUF Read:0xffffffff at 0xa0008328
[ 5832.937561] PUF Read:0xffffffff at 0xa000832c
[ 5832.937561] PUF Read:0xffffffff at 0xa0008330
[ 5832.937561] PUF Read:0xffffffff at 0xa0008334
[ 5832.937713] PUF Read:0xffffffff at 0xa0008338
[ 5832.937713] PUF Read:0xffffffff at 0xa000833c
[ 5832.937713] PUF Read:0xffffffff at 0xa0008340
[ 5832.937713] PUF Read:0xffffff7f at 0xa0008344
[ 5832.937713] PUF Read:0xffffffff at 0xa0008348
[ 5832.937713] PUF Read:0xffffffff at 0xa000834c
[ 5832.937866] PUF Read:0xffffdfdf at 0xa0008350
[ 5832.937866] PUF Read:0xdfffffff at 0xa0008354
[ 5832.937866] PUF Read:0xffffffff at 0xa0008358
[ 5832.937866] PUF Read:0xffffffff at 0xa000835c
[ 5832.937866] PUF Read:0xffffffff at 0xa0008360
[ 5832.937866] PUF Read:0xffffff7f at 0xa0008364
[ 5832.938018] PUF Read:0xffffdfff at 0xa0008368
[ 5832.938049] PUF Read:0xffffffff at 0xa000836c
[ 5832.938049] PUF Read:0xffffffff at 0xa0008370
[ 5832.938049] PUF Read:0xffffffff at 0xa0008374
[ 5832.938110] PUF Read:0xffffdfff at 0xa0008378
[ 5832.938110] PUF Read:0xffffffff at 0xa000837c
[ 5832.938171] PUF Read:0xfffffffd at 0xa0008380
[ 5832.938201] PUF Read:0xffffffff at 0xa0008384
[ 5832.938201] PUF Read:0xffffffff at 0xa0008388
[ 5832.938201] PUF Read:0xffffffff at 0xa000838c
[ 5832.938262] PUF Read:0xffffffff at 0xa0008390
[ 5832.938262] PUF Read:0xffffffff at 0xa0008394
[ 5832.938323] PUF Read:0xffffffff at 0xa0008398
[ 5832.938354] PUF Read:0xfff7ffff at 0xa000839c
[ 5832.938354] PUF Read:0xffffffff at 0xa00083a0
[ 5832.938354] PUF Read:0xffffffff at 0xa00083a4
[ 5832.938354] PUF Read:0xffffffff at 0xa00083a8
[ 5832.938446] PUF Read:0xffffffff at 0xa00083ac
[ 5832.938446] PUF Read:0xfffffff7 at 0xa00083b0
[ 5832.938507] PUF Read:0xffffffff at 0xa00083b4
[ 5832.938537] PUF Read:0xffffffff at 0xa00083b8
[ 5832.938537] PUF Read:0xffffffff at 0xa00083bc
[ 5832.938537] PUF Read:0xffffffff at 0xa00083c0
[ 5832.938598] PUF Read:0xffffffff at 0xa00083c4
[ 5832.938598] PUF Read:0xffffffff at 0xa00083c8
[ 5832.938659] PUF Read:0xfff7ffff at 0xa00083cc
[ 5832.938690] PUF Read:0xffffffff at 0xa00083d0
[ 5832.938690] PUF Read:0xffffffff at 0xa00083d4
[ 5832.938690] PUF Read:0xff7fffff at 0xa00083d8
[ 5832.938751] PUF Read:0xfffff7ff at 0xa00083dc
[ 5832.938751] PUF Read:0xffffffff at 0xa00083e0
[ 5832.938812] PUF Read:0xf7fffdff at 0xa00083e4
[ 5832.938842] PUF Read:0xffffff7f at 0xa00083e8
[ 5832.938842] PUF Read:0xffffffff at 0xa00083ec
[ 5832.938842] PUF Read:0xfffdffff at 0xa00083f0
[ 5832.938903] PUF Read:0xffffffff at 0xa00083f4
[ 5832.938903] PUF Read:0xffffffff at 0xa00083f8
[ 5832.938964] PUF Read:0xdfffffff at 0xa00083fc
[ 5832.938995] PUF Read:0xfff7ffff at 0xa0010000
[ 5832.938995] PUF Read:0xfffdffff at 0xa0010004
[ 5832.938995] PUF Read:0xffffffff at 0xa0010008
[ 5832.939056] PUF Read:0xffdfffff at 0xa001000c
[ 5832.939056] PUF Read:0xffffffff at 0xa0010010
[ 5832.939117] PUF Read:0xffffffff at 0xa0010014
[ 5832.939147] PUF Read:0xffffffff at 0xa0010018
[ 5832.939147] PUF Read:0xffffffff at 0xa001001c
[ 5832.939208] PUF Read:0xfffffdff at 0xa0010020
[ 5832.939208] PUF Read:0xffffffff at 0xa0010024
[ 5832.939208] PUF Read:0xffff7fff at 0xa0010028
[ 5832.939208] PUF Read:0xffffffff at 0xa001002c
[ 5832.939300] PUF Read:0xffffffdf at 0xa0010030
[ 5832.939300] PUF Read:0xffffffff at 0xa0010034
[ 5832.939300] PUF Read:0xffffffff at 0xa0010038
[ 5832.939300] PUF Read:0xffffffff at 0xa001003c
[ 5832.939300] PUF Read:0xffffffff at 0xa0010040
[ 5832.939300] PUF Read:0xfffffffd at 0xa0010044
[ 5832.939453] PUF Read:0xffffffff at 0xa0010048
[ 5832.939453] PUF Read:0xffffffff at 0xa001004c
[ 5832.939453] PUF Read:0xdfffffdf at 0xa0010050
[ 5832.939453] PUF Read:0xfff7ffff at 0xa0010054
[ 5832.939544] PUF Read:0xffffffff at 0xa0010058
[ 5832.939544] PUF Read:0xffffffff at 0xa001005c
[ 5832.939605] PUF Read:0xffffffff at 0xa0010060
[ 5832.939636] PUF Read:0xffffffff at 0xa0010064
[ 5832.939636] PUF Read:0xffffffff at 0xa0010068
[ 5832.939636] PUF Read:0x7fffffff at 0xa001006c
[ 5832.939636] PUF Read:0xffffffff at 0xa0010070
[ 5832.939636] PUF Read:0xfdffffff at 0xa0010074
[ 5832.939758] PUF Read:0xffffffff at 0xa0010078
[ 5832.939788] PUF Read:0xfffffdff at 0xa001007c
[ 5832.939788] PUF Read:0xffffffff at 0xa0010080
[ 5832.939788] PUF Read:0xffffffff at 0xa0010084
[ 5832.939849] PUF Read:0xffffffff at 0xa0010088
[ 5832.939849] PUF Read:0xffffff7f at 0xa001008c
[ 5832.939910] PUF Read:0xffffffff at 0xa0010090
[ 5832.939941] PUF Read:0x7fffffff at 0xa0010094
[ 5832.941070] PUF Read:0xffffffff at 0xa0010098
[ 5832.941070] PUF Read:0xffffffff at 0xa001009c
[ 5832.941131] PUF Read:0xffffffff at 0xa00100a0
[ 5832.941162] PUF Read:0xfffff7ff at 0xa00100a4
[ 5832.941162] PUF Read:0xfdffffff at 0xa00100a8
[ 5832.941162] PUF Read:0xffffffff at 0xa00100ac
[ 5832.941223] PUF Read:0xffffffff at 0xa00100b0
[ 5832.941223] PUF Read:0xffffffff at 0xa00100b4
[ 5832.941284] PUF Read:0xffffffff at 0xa00100b8
[ 5832.941314] PUF Read:0xffffffff at 0xa00100bc
[ 5832.941314] PUF Read:0xffffffff at 0xa00100c0
[ 5832.941314] PUF Read:0x7fffffff at 0xa00100c4
[ 5832.941375] PUF Read:0xffffffff at 0xa00100c8
[ 5832.941375] PUF Read:0xffffffff at 0xa00100cc
[ 5832.941436] PUF Read:0xfffdffff at 0xa00100d0
[ 5832.941467] PUF Read:0xffff7fff at 0xa00100d4
[ 5832.941467] PUF Read:0xdfffffff at 0xa00100d8
[ 5832.941467] PUF Read:0xffffff7f at 0xa00100dc
[ 5832.941528] PUF Read:0xffffffff at 0xa00100e0
[ 5832.941528] PUF Read:0xffffffff at 0xa00100e4
[ 5832.941589] PUF Read:0xfffff7ff at 0xa00100e8
[ 5832.941619] PUF Read:0xffffffff at 0xa00100ec
[ 5832.941619] PUF Read:0xffffffff at 0xa00100f0
[ 5832.941619] PUF Read:0xffffffff at 0xa00100f4
[ 5832.941680] PUF Read:0xffff7fff at 0xa00100f8
[ 5832.941680] PUF Read:0xffffffff at 0xa00100fc
[ 5832.941741] PUF Read:0xff7fffff at 0xa0010100
[ 5832.941772] PUF Read:0xffffffff at 0xa0010104
[ 5832.941772] PUF Read:0xffffffff at 0xa0010108
[ 5832.941772] PUF Read:0xffffffff at 0xa001010c
[ 5832.941833] PUF Read:0xfffffdff at 0xa0010110
[ 5832.941833] PUF Read:0xffffffff at 0xa0010114
[ 5832.941894] PUF Read:0xfffffff7 at 0xa0010118
[ 5832.941925] PUF Read:0xffffffdf at 0xa001011c
[ 5832.941925] PUF Read:0xffffffff at 0xa0010120
[ 5832.941925] PUF Read:0xfffffff7 at 0xa0010124
[ 5832.941986] PUF Read:0xffffffff at 0xa0010128
[ 5832.941986] PUF Read:0xffffffff at 0xa001012c
[ 5832.942047] PUF Read:0xffffffff at 0xa0010130
[ 5832.942077] PUF Read:0xffffffff at 0xa0010134
[ 5832.942077] PUF Read:0xffff7fff at 0xa0010138
[ 5832.942077] PUF Read:0xffdffffd at 0xa001013c
[ 5832.942138] PUF Read:0xfffffffd at 0xa0010140
[ 5832.942138] PUF Read:0xffffffff at 0xa0010144
[ 5832.942199] PUF Read:0xffffffff at 0xa0010148
[ 5832.942230] PUF Read:0xffffffff at 0xa001014c
[ 5832.942230] PUF Read:0xffffffff at 0xa0010150
[ 5832.942230] PUF Read:0xffffffff at 0xa0010154
[ 5832.942291] PUF Read:0xffffffff at 0xa0010158
[ 5832.942291] PUF Read:0xffffffff at 0xa001015c
[ 5832.942352] PUF Read:0xffffffff at 0xa0010160
[ 5832.942382] PUF Read:0xfdffffff at 0xa0010164
[ 5832.942382] PUF Read:0x7fffffff at 0xa0010168
[ 5832.942382] PUF Read:0xffffffff at 0xa001016c
[ 5832.942443] PUF Read:0xffffffff at 0xa0010170
[ 5832.942443] PUF Read:0xffffffff at 0xa0010174
[ 5832.942504] PUF Read:0xffff7fff at 0xa0010178
[ 5832.942504] PUF Read:0xffffffff at 0xa001017c
[ 5832.942504] PUF Read:0xffffffff at 0xa0010180
[ 5832.942504] PUF Read:0xffffffff at 0xa0010184
[ 5832.942504] PUF Read:0xffffffff at 0xa0010188
[ 5832.942504] PUF Read:0x77ffffff at 0xa001018c
[ 5832.942657] PUF Read:0xffffffff at 0xa0010190
[ 5832.942657] PUF Read:0xff7fffff at 0xa0010194
[ 5832.942657] PUF Read:0xfffffdff at 0xa0010198
[ 5832.942657] PUF Read:0xffffffff at 0xa001019c
[ 5832.942657] PUF Read:0xffffffff at 0xa00101a0
[ 5832.942657] PUF Read:0xffffffff at 0xa00101a4
[ 5832.942810] PUF Read:0xffffffff at 0xa00101a8
[ 5832.942810] PUF Read:0xffffffff at 0xa00101ac
[ 5832.942871] PUF Read:0xffdfffff at 0xa00101b0
[ 5832.942871] PUF Read:0xffffffff at 0xa00101b4
[ 5832.942871] PUF Read:0xffffffff at 0xa00101b8
[ 5832.942932] PUF Read:0xffffffff at 0xa00101bc
[ 5832.942962] PUF Read:0xffffffff at 0xa00101c0
[ 5832.942962] PUF Read:0xf7ffffff at 0xa00101c4
[ 5832.942962] PUF Read:0xffffffff at 0xa00101c8
[ 5832.943023] PUF Read:0xffffffff at 0xa00101cc
[ 5832.943023] PUF Read:0xffffffff at 0xa00101d0
[ 5832.943023] PUF Read:0xff7fffff at 0xa00101d4
[ 5832.943115] PUF Read:0xffffffff at 0xa00101d8
[ 5832.943115] PUF Read:0xffffffff at 0xa00101dc
[ 5832.943176] PUF Read:0xffffffff at 0xa00101e0
[ 5832.943176] PUF Read:0xffffffff at 0xa00101e4
[ 5832.943176] PUF Read:0xff7fffff at 0xa00101e8
[ 5832.943237] PUF Read:0xffffdffd at 0xa00101ec
[ 5832.943267] PUF Read:0xffffffff at 0xa00101f0
[ 5832.943267] PUF Read:0xff7fffff at 0xa00101f4
[ 5832.943328] PUF Read:0xfffdf7ff at 0xa00101f8
[ 5832.943328] PUF Read:0xffffffff at 0xa00101fc
[ 5832.943328] PUF Read:0xfffff7ff at 0xa0010200
[ 5832.943389] PUF Read:0xffffffff at 0xa0010204
[ 5832.943420] PUF Read:0xfffffddd at 0xa0010208
[ 5832.943420] PUF Read:0xffffffff at 0xa001020c
[ 5832.943420] PUF Read:0xffdfffff at 0xa0010210
[ 5832.943481] PUF Read:0xffffffff at 0xa0010214
[ 5832.943481] PUF Read:0xffffffff at 0xa0010218
[ 5832.943542] PUF Read:0xffffffff at 0xa001021c
[ 5832.943572] PUF Read:0xfff7ffff at 0xa0010220
[ 5832.943572] PUF Read:0xffffffff at 0xa0010224
[ 5832.943572] PUF Read:0xffffffff at 0xa0010228
[ 5832.943634] PUF Read:0xfffffdff at 0xa001022c
[ 5832.943634] PUF Read:0xffffffff at 0xa0010230
[ 5832.943695] PUF Read:0xffffffff at 0xa0010234
[ 5832.943725] PUF Read:0xffffffff at 0xa0010238
[ 5832.943725] PUF Read:0xffffffff at 0xa001023c
[ 5832.943725] PUF Read:0xffffffff at 0xa0010240
[ 5832.943786] PUF Read:0xffffffff at 0xa0010244
[ 5832.943786] PUF Read:0xffffffff at 0xa0010248
[ 5832.943847] PUF Read:0xffdffd7f at 0xa001024c
[ 5832.943878] PUF Read:0xfffff7ff at 0xa0010250
[ 5832.943878] PUF Read:0xffffffff at 0xa0010254
[ 5832.943878] PUF Read:0xffffffff at 0xa0010258
[ 5832.943939] PUF Read:0xdfffffdf at 0xa001025c
[ 5832.943939] PUF Read:0xffffffff at 0xa0010260
[ 5832.944000] PUF Read:0xffffffff at 0xa0010264
[ 5832.944000] PUF Read:0xffffffff at 0xa0010268
[ 5832.944000] PUF Read:0xffffffff at 0xa001026c
[ 5832.944000] PUF Read:0xffffffff at 0xa0010270
[ 5832.944000] PUF Read:0xffffffff at 0xa0010274
[ 5832.944122] PUF Read:0xffffffff at 0xa0010278
[ 5832.944152] PUF Read:0xffffffff at 0xa001027c
[ 5832.944152] PUF Read:0xffffffff at 0xa0010280
[ 5832.944152] PUF Read:0xffffffff at 0xa0010284
[ 5832.944213] PUF Read:0xffffffff at 0xa0010288
[ 5832.944213] PUF Read:0xffffffff at 0xa001028c
[ 5832.944274] PUF Read:0xffffffff at 0xa0010290
[ 5832.944305] PUF Read:0xffffffff at 0xa0010294
[ 5832.944305] PUF Read:0xffffffff at 0xa0010298
[ 5832.944305] PUF Read:0xffffffff at 0xa001029c
[ 5832.944366] PUF Read:0xff7fffff at 0xa00102a0
[ 5832.944366] PUF Read:0xffffffff at 0xa00102a4
[ 5832.944427] PUF Read:0xffffffff at 0xa00102a8
[ 5832.944458] PUF Read:0xffffffff at 0xa00102ac
[ 5832.944458] PUF Read:0xffffffff at 0xa00102b0
[ 5832.944458] PUF Read:0xffffffff at 0xa00102b4
[ 5832.944519] PUF Read:0xfffffffd at 0xa00102b8
[ 5832.944519] PUF Read:0xfff7ffff at 0xa00102bc
[ 5832.944580] PUF Read:0xdffffdff at 0xa00102c0
[ 5832.944610] PUF Read:0xffffffff at 0xa00102c4
[ 5832.944610] PUF Read:0xffffffff at 0xa00102c8
