[ 6373.838500] [i] Total hammer attempts per row: 1636077
[ 6373.838531] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 6373.838531] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 6373.838562] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 6373.838562] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 6373.838592] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 6373.838592] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 6373.838592] Temp polling alert enabled
[ 6373.838623] Refresh enabled at EMIF2
[ 6373.838623] [i] Starting PUF read-out
[ 6373.838623] [i] Single-Sided Rowhammer (SSRH)
[ 6373.838653] PUF Read:0xffff7fff at 0xa0008000
[ 6373.838684] PUF Read:0xffffffff at 0xa0008004
[ 6373.838684] PUF Read:0xffffffff at 0xa0008008
[ 6373.838684] PUF Read:0xf7ffff7f at 0xa000800c
[ 6373.838684] PUF Read:0xffffffff at 0xa0008010
[ 6373.838775] PUF Read:0xdfffffff at 0xa0008014
[ 6373.838775] PUF Read:0xffff7fff at 0xa0008018
[ 6373.838775] PUF Read:0xfff7ffff at 0xa000801c
[ 6373.838867] PUF Read:0xffffffff at 0xa0008020
[ 6373.838867] PUF Read:0xffffffff at 0xa0008024
[ 6373.838867] PUF Read:0xffffffff at 0xa0008028
[ 6373.838867] PUF Read:0xffffffff at 0xa000802c
[ 6373.838958] PUF Read:0xfffffffd at 0xa0008030
[ 6373.838958] PUF Read:0xffffffff at 0xa0008034
[ 6373.839019] PUF Read:0xffffffff at 0xa0008038
[ 6373.839050] PUF Read:0xffffffff at 0xa000803c
[ 6373.839050] PUF Read:0xffffffff at 0xa0008040
[ 6373.839050] PUF Read:0xffffffff at 0xa0008044
[ 6373.839111] PUF Read:0xffffffff at 0xa0008048
[ 6373.839111] PUF Read:0xfffffffd at 0xa000804c
[ 6373.839172] PUF Read:0xf7ffffff at 0xa0008050
