[ 1686.144653] [i] Total hammer attempts per row: 506490
[ 1686.144653] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 1686.144653] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 1686.144714] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 1686.144714] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 1686.144744] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 1686.144744] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 1686.144775] Temp polling alert enabled
[ 1686.147064] PUF Read:0x00000000 at 0xa0008168
[ 1686.147125] PUF Read:0x00400000 at 0xa000816c
[ 1686.147155] PUF Read:0x00000000 at 0xa0008170
[ 1686.147155] PUF Read:0x00000000 at 0xa0008174
[ 1686.147216] PUF Read:0x00000000 at 0xa0008178
[ 1686.147216] PUF Read:0x00000000 at 0xa000817c
[ 1686.147216] PUF Read:0x00000000 at 0xa0008180
[ 1686.147216] PUF Read:0x00000000 at 0xa0008184
[ 1686.147308] PUF Read:0x00000000 at 0xa0008188
[ 1686.147308] PUF Read:0x00000040 at 0xa000818c
[ 1686.147308] PUF Read:0x00000000 at 0xa0008190
[ 1686.147308] PUF Read:0x40000000 at 0xa0008194
[ 1686.147308] PUF Read:0x00000000 at 0xa0008198
[ 1686.147308] PUF Read:0x00000000 at 0xa000819c
[ 1686.147460] PUF Read:0x00000000 at 0xa00081a0
[ 1686.147460] PUF Read:0x00000000 at 0xa00081a4
[ 1686.147460] PUF Read:0x00000000 at 0xa00081a8
[ 1686.147460] PUF Read:0x00000000 at 0xa00081ac
[ 1686.147460] PUF Read:0x00410000 at 0xa00081b0
[ 1686.147460] PUF Read:0x00000000 at 0xa00081b4
[ 1686.147613] PUF Read:0x00000000 at 0xa00081b8
[ 1686.147613] PUF Read:0x00000000 at 0xa00081bc
[ 1686.147613] PUF Read:0x00000000 at 0xa00081c0
[ 1686.147613] PUF Read:0x00000004 at 0xa00081c4
[ 1686.147613] PUF Read:0x00000000 at 0xa00081c8
[ 1686.147613] PUF Read:0x00010000 at 0xa00081cc
[ 1686.147766] PUF Read:0x10000000 at 0xa00081d0
[ 1686.147766] PUF Read:0x00000000 at 0xa00081d4
[ 1686.147766] PUF Read:0x00000000 at 0xa00081d8
[ 1686.147766] PUF Read:0x00000000 at 0xa00081dc
[ 1686.147766] PUF Read:0x00000000 at 0xa00081e0
[ 1686.147766] PUF Read:0x00000040 at 0xa00081e4
[ 1686.147918] PUF Read:0x00000000 at 0xa00081e8
[ 1686.147918] PUF Read:0x00000000 at 0xa00081ec
[ 1686.147918] PUF Read:0x00000000 at 0xa00081f0
[ 1686.147918] PUF Read:0x00000400 at 0xa00081f4
[ 1686.147918] PUF Read:0x00000000 at 0xa00081f8
[ 1686.148040] PUF Read:0x00000000 at 0xa00081fc
[ 1686.148071] PUF Read:0x00000000 at 0xa0008200
[ 1686.148071] PUF Read:0x00000000 at 0xa0008204
[ 1686.148132] PUF Read:0x00000010 at 0xa0008208
[ 1686.148132] PUF Read:0x00000000 at 0xa000820c
[ 1686.148132] PUF Read:0x00000000 at 0xa0008210
[ 1686.148193] PUF Read:0x00000000 at 0xa0008214
[ 1686.148223] PUF Read:0x00000400 at 0xa0008218
[ 1686.148223] PUF Read:0x00000000 at 0xa000821c
[ 1686.148223] PUF Read:0x00000000 at 0xa0008220
[ 1686.148284] PUF Read:0x00100000 at 0xa0008224
[ 1686.148284] PUF Read:0x00000000 at 0xa0008228
[ 1686.148345] PUF Read:0x00000000 at 0xa000822c
[ 1686.148376] PUF Read:0x00000000 at 0xa0008230
[ 1686.148376] PUF Read:0x00400000 at 0xa0008234
[ 1686.148376] PUF Read:0x00000000 at 0xa0008238
[ 1686.148437] PUF Read:0x00000000 at 0xa000823c
[ 1686.148437] PUF Read:0x00000000 at 0xa0008240
[ 1686.148498] PUF Read:0x00000000 at 0xa0008244
[ 1686.148529] PUF Read:0x00000000 at 0xa0008248
[ 1686.148529] PUF Read:0x00000000 at 0xa000824c
[ 1686.148529] PUF Read:0x00000000 at 0xa0008250
[ 1686.148590] PUF Read:0x00100000 at 0xa0008254
[ 1686.148590] PUF Read:0x00000000 at 0xa0008258
[ 1686.148651] PUF Read:0x00040000 at 0xa000825c
[ 1686.148681] PUF Read:0x00000000 at 0xa0008260
[ 1686.148681] PUF Read:0x00000000 at 0xa0008264
[ 1686.148681] PUF Read:0x00000400 at 0xa0008268
[ 1686.148681] PUF Read:0x00000000 at 0xa000826c
[ 1686.148681] PUF Read:0x00000000 at 0xa0008270
[ 1686.148681] PUF Read:0x00000000 at 0xa0008274
[ 1686.148834] PUF Read:0x00000040 at 0xa0008278
[ 1686.148834] PUF Read:0x00000000 at 0xa000827c
[ 1686.148834] PUF Read:0x00000000 at 0xa0008280
[ 1686.148834] PUF Read:0x00000000 at 0xa0008284
[ 1686.148834] PUF Read:0x00000000 at 0xa0008288
[ 1686.148834] PUF Read:0x00000000 at 0xa000828c
[ 1686.148986] PUF Read:0x00000000 at 0xa0008290
[ 1686.148986] PUF Read:0x00000000 at 0xa0008294
[ 1686.148986] PUF Read:0x00000000 at 0xa0008298
[ 1686.148986] PUF Read:0x00000000 at 0xa000829c
[ 1686.148986] PUF Read:0x00000000 at 0xa00082a0
[ 1686.148986] PUF Read:0x00001000 at 0xa00082a4
[ 1686.149139] PUF Read:0x00000000 at 0xa00082a8
[ 1686.149139] PUF Read:0x00000000 at 0xa00082ac
[ 1686.149139] PUF Read:0x00000000 at 0xa00082b0
[ 1686.149139] PUF Read:0x00000000 at 0xa00082b4
[ 1686.149139] PUF Read:0x00000040 at 0xa00082b8
[ 1686.149139] PUF Read:0x00000000 at 0xa00082bc
[ 1686.149291] PUF Read:0x00000000 at 0xa00082c0
[ 1686.149291] PUF Read:0x00000000 at 0xa00082c4
[ 1686.149291] PUF Read:0x10000000 at 0xa00082c8
[ 1686.149291] PUF Read:0x00000000 at 0xa00082cc
[ 1686.149291] PUF Read:0x00100000 at 0xa00082d0
[ 1686.149414] PUF Read:0x00000000 at 0xa00082d4
[ 1686.149444] PUF Read:0x00000000 at 0xa00082d8
[ 1686.149444] PUF Read:0x00004000 at 0xa00082dc
[ 1686.149505] PUF Read:0x00000000 at 0xa00082e0
[ 1686.149505] PUF Read:0x00000400 at 0xa00082e4
[ 1686.149505] PUF Read:0x00000000 at 0xa00082e8
[ 1686.149505] PUF Read:0x00000001 at 0xa00082ec
[ 1686.149597] PUF Read:0x00000000 at 0xa00082f0
[ 1686.149597] PUF Read:0x00000000 at 0xa00082f4
[ 1686.149658] PUF Read:0x00000000 at 0xa00082f8
[ 1686.149658] PUF Read:0x00000000 at 0xa00082fc
[ 1686.149658] PUF Read:0x00000000 at 0xa0008300
[ 1686.149719] PUF Read:0x00000000 at 0xa0008304
[ 1686.149749] PUF Read:0x00000000 at 0xa0008308
[ 1686.149749] PUF Read:0x00000000 at 0xa000830c
[ 1686.149810] PUF Read:0x00000000 at 0xa0008310
[ 1686.149810] PUF Read:0x00000000 at 0xa0008314
[ 1686.149810] PUF Read:0x01400000 at 0xa0008318
[ 1686.149871] PUF Read:0x10000000 at 0xa000831c
[ 1686.149902] PUF Read:0x00000000 at 0xa0008320
[ 1686.149902] PUF Read:0x00000000 at 0xa0008324
[ 1686.149902] PUF Read:0x00000000 at 0xa0008328
[ 1686.149963] PUF Read:0x00000000 at 0xa000832c
[ 1686.149963] PUF Read:0x00000004 at 0xa0008330
[ 1686.150024] PUF Read:0x00000000 at 0xa0008334
[ 1686.150054] PUF Read:0x00000000 at 0xa0008338
[ 1686.150054] PUF Read:0x00000000 at 0xa000833c
[ 1686.150054] PUF Read:0x00000000 at 0xa0008340
[ 1686.150115] PUF Read:0x00000001 at 0xa0008344
[ 1686.150115] PUF Read:0x00000000 at 0xa0008348
[ 1686.150177] PUF Read:0x00000000 at 0xa000834c
[ 1686.150207] PUF Read:0x00000000 at 0xa0008350
[ 1686.150207] PUF Read:0x00000000 at 0xa0008354
[ 1686.150207] PUF Read:0x00000000 at 0xa0008358
[ 1686.150207] PUF Read:0x00000000 at 0xa000835c
[ 1686.150207] PUF Read:0x00010000 at 0xa0008360
[ 1686.150207] PUF Read:0x00000000 at 0xa0008364
[ 1686.150360] PUF Read:0x00000000 at 0xa0008368
[ 1686.150360] PUF Read:0x00000000 at 0xa000836c
[ 1686.150360] PUF Read:0x00000000 at 0xa0008370
[ 1686.150360] PUF Read:0x00000000 at 0xa0008374
[ 1686.150360] PUF Read:0x00000000 at 0xa0008378
[ 1686.150482] PUF Read:0x00000000 at 0xa000837c
[ 1686.150512] PUF Read:0x00000000 at 0xa0008380
[ 1686.150512] PUF Read:0x00000000 at 0xa0008384
[ 1686.150512] PUF Read:0x00000000 at 0xa0008388
[ 1686.150573] PUF Read:0x00000000 at 0xa000838c
[ 1686.150573] PUF Read:0x00000001 at 0xa0008390
[ 1686.150634] PUF Read:0x00000100 at 0xa0008394
[ 1686.150665] PUF Read:0x00000000 at 0xa0008398
[ 1686.150665] PUF Read:0x00000000 at 0xa000839c
[ 1686.150665] PUF Read:0x00000000 at 0xa00083a0
[ 1686.150726] PUF Read:0x00000000 at 0xa00083a4
[ 1686.150726] PUF Read:0x00000000 at 0xa00083a8
[ 1686.150787] PUF Read:0x00001000 at 0xa00083ac
[ 1686.150817] PUF Read:0x00000000 at 0xa00083b0
[ 1686.150817] PUF Read:0x00000000 at 0xa00083b4
[ 1686.150817] PUF Read:0x00000000 at 0xa00083b8
[ 1686.150878] PUF Read:0x00000000 at 0xa00083bc
[ 1686.150878] PUF Read:0x00000000 at 0xa00083c0
[ 1686.150939] PUF Read:0x04000000 at 0xa00083c4
[ 1686.151000] PUF Read:0x00000000 at 0xa00083c8
[ 1686.151031] PUF Read:0x00000000 at 0xa00083cc
[ 1686.151062] PUF Read:0x00000000 at 0xa00083d0
[ 1686.151062] PUF Read:0x00010000 at 0xa00083d4
[ 1686.151062] PUF Read:0x00000000 at 0xa00083d8
[ 1686.151062] PUF Read:0x00000000 at 0xa00083dc
[ 1686.151062] PUF Read:0x00100000 at 0xa00083e0
[ 1686.151062] PUF Read:0x10000000 at 0xa00083e4
[ 1686.151214] PUF Read:0x00000000 at 0xa00083e8
[ 1686.151214] PUF Read:0x00000000 at 0xa00083ec
[ 1686.151214] PUF Read:0x00000400 at 0xa00083f0
[ 1686.151214] PUF Read:0x00000000 at 0xa00083f4
[ 1686.151214] PUF Read:0x00000004 at 0xa00083f8
[ 1686.151214] PUF Read:0x00040000 at 0xa00083fc
[ 1686.151367] PUF Read:0x00000440 at 0xa0010000
[ 1686.151367] PUF Read:0x00000000 at 0xa0010004
[ 1686.151367] PUF Read:0x00000000 at 0xa0010008
[ 1686.151367] PUF Read:0x00004000 at 0xa001000c
[ 1686.151367] PUF Read:0x00000000 at 0xa0010010
[ 1686.151367] PUF Read:0x01400000 at 0xa0010014
[ 1686.151519] PUF Read:0x01000000 at 0xa0010018
[ 1686.151519] PUF Read:0x04000000 at 0xa001001c
[ 1686.151580] PUF Read:0x00000000 at 0xa0010020
[ 1686.151580] PUF Read:0x04000000 at 0xa0010024
[ 1686.151580] PUF Read:0x00000000 at 0xa0010028
[ 1686.151641] PUF Read:0x00000000 at 0xa001002c
[ 1686.151672] PUF Read:0x00000000 at 0xa0010030
[ 1686.151672] PUF Read:0x00000000 at 0xa0010034
[ 1686.151672] PUF Read:0x00000000 at 0xa0010038
[ 1686.151733] PUF Read:0x00000000 at 0xa001003c
[ 1686.151733] PUF Read:0x00000000 at 0xa0010040
[ 1686.151733] PUF Read:0x04000000 at 0xa0010044
[ 1686.151824] PUF Read:0x00000000 at 0xa0010048
[ 1686.151824] PUF Read:0x41000000 at 0xa001004c
[ 1686.151824] PUF Read:0x00000000 at 0xa0010050
[ 1686.151824] PUF Read:0x00000000 at 0xa0010054
[ 1686.151824] PUF Read:0x00000000 at 0xa0010058
[ 1686.151824] PUF Read:0x00100400 at 0xa001005c
[ 1686.151977] PUF Read:0x00000000 at 0xa0010060
[ 1686.151977] PUF Read:0x00000000 at 0xa0010064
[ 1686.151977] PUF Read:0x00000000 at 0xa0010068
[ 1686.151977] PUF Read:0x00000000 at 0xa001006c
[ 1686.151977] PUF Read:0x00000000 at 0xa0010070
[ 1686.152099] PUF Read:0x00000000 at 0xa0010074
[ 1686.152130] PUF Read:0x00000000 at 0xa0010078
[ 1686.152130] PUF Read:0x00000000 at 0xa001007c
[ 1686.152130] PUF Read:0x00000100 at 0xa0010080
[ 1686.152191] PUF Read:0x00000000 at 0xa0010084
[ 1686.152191] PUF Read:0x00000000 at 0xa0010088
[ 1686.152252] PUF Read:0x00000000 at 0xa001008c
[ 1686.152282] PUF Read:0x00000000 at 0xa0010090
[ 1686.152282] PUF Read:0x00000000 at 0xa0010094
[ 1686.152282] PUF Read:0x00000000 at 0xa0010098
[ 1686.152343] PUF Read:0x00000000 at 0xa001009c
[ 1686.152343] PUF Read:0x00000000 at 0xa00100a0
[ 1686.152404] PUF Read:0x00000000 at 0xa00100a4
[ 1686.152435] PUF Read:0x00000000 at 0xa00100a8
[ 1686.152435] PUF Read:0x00000000 at 0xa00100ac
[ 1686.152435] PUF Read:0x04000000 at 0xa00100b0
[ 1686.152435] PUF Read:0x00000000 at 0xa00100b4
[ 1686.152435] PUF Read:0x00000000 at 0xa00100b8
[ 1686.152557] PUF Read:0x00000000 at 0xa00100bc
[ 1686.152557] PUF Read:0x00000000 at 0xa00100c0
[ 1686.152618] PUF Read:0x00000000 at 0xa00100c4
[ 1686.152618] PUF Read:0x00000000 at 0xa00100c8
[ 1686.152618] PUF Read:0x00000010 at 0xa00100cc
[ 1686.152679] PUF Read:0x00000100 at 0xa00100d0
[ 1686.152709] PUF Read:0x00000000 at 0xa00100d4
[ 1686.152709] PUF Read:0x00040000 at 0xa00100d8
[ 1686.152709] PUF Read:0x00000000 at 0xa00100dc
[ 1686.152709] PUF Read:0x00000000 at 0xa00100e0
[ 1686.152709] PUF Read:0x00000000 at 0xa00100e4
[ 1686.152832] PUF Read:0x00000000 at 0xa00100e8
[ 1686.152862] PUF Read:0x00000000 at 0xa00100ec
[ 1686.152862] PUF Read:0x00000000 at 0xa00100f0
[ 1686.152923] PUF Read:0x00000000 at 0xa00100f4
[ 1686.152923] PUF Read:0x00000000 at 0xa00100f8
[ 1686.152923] PUF Read:0x00050000 at 0xa00100fc
[ 1686.152923] PUF Read:0x00000000 at 0xa0010100
[ 1686.153015] PUF Read:0x00000000 at 0xa0010104
[ 1686.153015] PUF Read:0x00000000 at 0xa0010108
[ 1686.153076] PUF Read:0x00110000 at 0xa001010c
[ 1686.153076] PUF Read:0x00000001 at 0xa0010110
[ 1686.153076] PUF Read:0x00000000 at 0xa0010114
[ 1686.153137] PUF Read:0x00000000 at 0xa0010118
[ 1686.153167] PUF Read:0x10000000 at 0xa001011c
[ 1686.153167] PUF Read:0x04000000 at 0xa0010120
[ 1686.153167] PUF Read:0x00040000 at 0xa0010124
[ 1686.153228] PUF Read:0x00000000 at 0xa0010128
[ 1686.153228] PUF Read:0x00000000 at 0xa001012c
[ 1686.153289] PUF Read:0x00000000 at 0xa0010130
[ 1686.153320] PUF Read:0x00004000 at 0xa0010134
[ 1686.153320] PUF Read:0x10000000 at 0xa0010138
[ 1686.153320] PUF Read:0x00000000 at 0xa001013c
[ 1686.153320] PUF Read:0x04400000 at 0xa0010140
[ 1686.153320] PUF Read:0x00000001 at 0xa0010144
[ 1686.153320] PUF Read:0x00000000 at 0xa0010148
[ 1686.153472] PUF Read:0x00000000 at 0xa001014c
[ 1686.153472] PUF Read:0x00000000 at 0xa0010150
[ 1686.153472] PUF Read:0x00000000 at 0xa0010154
[ 1686.153472] PUF Read:0x00000000 at 0xa0010158
[ 1686.153472] PUF Read:0x00000000 at 0xa001015c
[ 1686.153594] PUF Read:0x00000000 at 0xa0010160
[ 1686.153625] PUF Read:0x00000000 at 0xa0010164
[ 1686.153625] PUF Read:0x00000000 at 0xa0010168
[ 1686.153625] PUF Read:0x00000100 at 0xa001016c
[ 1686.153686] PUF Read:0x00000040 at 0xa0010170
[ 1686.153686] PUF Read:0x00010000 at 0xa0010174
[ 1686.153747] PUF Read:0x00004000 at 0xa0010178
[ 1686.153778] PUF Read:0x00000000 at 0xa001017c
[ 1686.153778] PUF Read:0x00000000 at 0xa0010180
[ 1686.153839] PUF Read:0x00000000 at 0xa0010184
[ 1686.153839] PUF Read:0x00000000 at 0xa0010188
[ 1686.153839] PUF Read:0x00000000 at 0xa001018c
[ 1686.153900] PUF Read:0x00000000 at 0xa0010190
[ 1686.153930] PUF Read:0x00000000 at 0xa0010194
[ 1686.153930] PUF Read:0x00000000 at 0xa0010198
[ 1686.153930] PUF Read:0x00000000 at 0xa001019c
[ 1686.153991] PUF Read:0x00010000 at 0xa00101a0
[ 1686.153991] PUF Read:0x00000000 at 0xa00101a4
[ 1686.154052] PUF Read:0x00000000 at 0xa00101a8
[ 1686.154083] PUF Read:0x00000000 at 0xa00101ac
[ 1686.154083] PUF Read:0x00000000 at 0xa00101b0
[ 1686.154083] PUF Read:0x00400000 at 0xa00101b4
[ 1686.154144] PUF Read:0x00000000 at 0xa00101b8
[ 1686.154144] PUF Read:0x00000000 at 0xa00101bc
[ 1686.154205] PUF Read:0x00000000 at 0xa00101c0
[ 1686.154235] PUF Read:0x00000400 at 0xa00101c4
[ 1686.154235] PUF Read:0x00000000 at 0xa00101c8
[ 1686.154235] PUF Read:0x00000000 at 0xa00101cc
[ 1686.154296] PUF Read:0x00000000 at 0xa00101d0
[ 1686.154296] PUF Read:0x00000000 at 0xa00101d4
[ 1686.154357] PUF Read:0x00000100 at 0xa00101d8
[ 1686.154388] PUF Read:0x04000000 at 0xa00101dc
[ 1686.154388] PUF Read:0x00000001 at 0xa00101e0
[ 1686.154388] PUF Read:0x10000000 at 0xa00101e4
[ 1686.154449] PUF Read:0x00000000 at 0xa00101e8
[ 1686.154449] PUF Read:0x00000000 at 0xa00101ec
[ 1686.154510] PUF Read:0x10000000 at 0xa00101f0
[ 1686.154510] PUF Read:0x00000000 at 0xa00101f4
[ 1686.154510] PUF Read:0x00000000 at 0xa00101f8
[ 1686.154510] PUF Read:0x00000000 at 0xa00101fc
[ 1686.154510] PUF Read:0x00000000 at 0xa0010200
[ 1686.154510] PUF Read:0x00000000 at 0xa0010204
[ 1686.154663] PUF Read:0x00000000 at 0xa0010208
[ 1686.154663] PUF Read:0x00000000 at 0xa001020c
[ 1686.154724] PUF Read:0x00000000 at 0xa0010210
[ 1686.154724] PUF Read:0x00000100 at 0xa0010214
[ 1686.154724] PUF Read:0x00000000 at 0xa0010218
[ 1686.154785] PUF Read:0x00010000 at 0xa001021c
[ 1686.154815] PUF Read:0x00000040 at 0xa0010220
[ 1686.154815] PUF Read:0x00000000 at 0xa0010224
[ 1686.154815] PUF Read:0x00500000 at 0xa0010228
[ 1686.154815] PUF Read:0x00000000 at 0xa001022c
[ 1686.154815] PUF Read:0x00000000 at 0xa0010230
[ 1686.154815] PUF Read:0x00001000 at 0xa0010234
[ 1686.154968] PUF Read:0x00000000 at 0xa0010238
[ 1686.154968] PUF Read:0x00000000 at 0xa001023c
[ 1686.154968] PUF Read:0x00000000 at 0xa0010240
[ 1686.154968] PUF Read:0x00000000 at 0xa0010244
[ 1686.154968] PUF Read:0x00000000 at 0xa0010248
[ 1686.155090] PUF Read:0x00000000 at 0xa001024c
[ 1686.155120] PUF Read:0x00000000 at 0xa0010250
[ 1686.155120] PUF Read:0x00000000 at 0xa0010254
[ 1686.155120] PUF Read:0x00040000 at 0xa0010258
[ 1686.155181] PUF Read:0x00000000 at 0xa001025c
[ 1686.155181] PUF Read:0x00000000 at 0xa0010260
[ 1686.155242] PUF Read:0x00000040 at 0xa0010264
[ 1686.155273] PUF Read:0x00000000 at 0xa0010268
[ 1686.155273] PUF Read:0x00000000 at 0xa001026c
[ 1686.155273] PUF Read:0x00000000 at 0xa0010270
[ 1686.155334] PUF Read:0x00000000 at 0xa0010274
[ 1686.155334] PUF Read:0x00000001 at 0xa0010278
[ 1686.155395] PUF Read:0x00000000 at 0xa001027c
[ 1686.155426] PUF Read:0x00000000 at 0xa0010280
[ 1686.155426] PUF Read:0x00000000 at 0xa0010284
[ 1686.155426] PUF Read:0x00000000 at 0xa0010288
[ 1686.155426] PUF Read:0x00000000 at 0xa001028c
[ 1686.155426] PUF Read:0x00000000 at 0xa0010290
[ 1686.155548] PUF Read:0x00000000 at 0xa0010294
[ 1686.155548] PUF Read:0x00000000 at 0xa0010298
[ 1686.155548] PUF Read:0x00000000 at 0xa001029c
[ 1686.155548] PUF Read:0x00000000 at 0xa00102a0
[ 1686.155548] PUF Read:0x00000000 at 0xa00102a4
[ 1686.155548] PUF Read:0x00000000 at 0xa00102a8
[ 1686.155700] PUF Read:0x00000000 at 0xa00102ac
[ 1686.155700] PUF Read:0x01000000 at 0xa00102b0
[ 1686.155700] PUF Read:0x00000000 at 0xa00102b4
[ 1686.155700] PUF Read:0x00000000 at 0xa00102b8
[ 1686.155700] PUF Read:0x01000000 at 0xa00102bc
[ 1686.155700] PUF Read:0x00000000 at 0xa00102c0
[ 1686.155853] PUF Read:0x00000000 at 0xa00102c4
[ 1686.155853] PUF Read:0x00000000 at 0xa00102c8
[ 1686.155914] PUF Read:0x00000000 at 0xa00102cc
[ 1686.155914] PUF Read:0x00000000 at 0xa00102d0
[ 1686.155914] PUF Read:0x00000000 at 0xa00102d4
[ 1686.155975] PUF Read:0x00000000 at 0xa00102d8
[ 1686.156005] PUF Read:0x00000000 at 0xa00102dc
