[ 3188.542083] [i] Total hammer attempts per row: 253156
[ 3188.542114] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 3188.542114] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 3188.542144] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 3188.542144] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 3188.542175] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 3188.542175] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 3188.542175] Temp polling alert enabled
[ 3188.550811] PUF Read:0xaaaa2aaa at 0xa0010138
[ 3188.550842] PUF Read:0xaaaaaaaa at 0xa001013c
[ 3188.550842] PUF Read:0xaeaaaaaa at 0xa0010140
[ 3188.550903] PUF Read:0xaaaaaaaa at 0xa0010144
[ 3188.550903] PUF Read:0xaaaaaaaa at 0xa0010148
[ 3188.550903] PUF Read:0xaaaaaaaa at 0xa001014c
[ 3188.550964] PUF Read:0xaaaaaaaa at 0xa0010150
[ 3188.550994] PUF Read:0xaaaaaaaa at 0xa0010154
[ 3188.550994] PUF Read:0xaaaaaaaa at 0xa0010158
[ 3188.551055] PUF Read:0xaaaaaaaa at 0xa001015c
[ 3188.551055] PUF Read:0xaaaaaaaa at 0xa0010160
[ 3188.551055] PUF Read:0xaaaaaaaa at 0xa0010164
[ 3188.551116] PUF Read:0xaaaaaaaa at 0xa0010168
[ 3188.551147] PUF Read:0xaaaaaaaa at 0xa001016c
[ 3188.551147] PUF Read:0xaaaaaaaa at 0xa0010170
[ 3188.551208] PUF Read:0xaaaaaaaa at 0xa0010174
[ 3188.551208] PUF Read:0xaaaaaaaa at 0xa0010178
[ 3188.551208] PUF Read:0xaaaaaaaa at 0xa001017c
[ 3188.551269] PUF Read:0xaaaaaaaa at 0xa0010180
[ 3188.551300] PUF Read:0xaaaaaaaa at 0xa0010184
[ 3188.551300] PUF Read:0xaaaaaaaa at 0xa0010188
[ 3188.551300] PUF Read:0xaaaaaaaa at 0xa001018c
[ 3188.551361] PUF Read:0xaaaaaaaa at 0xa0010190
[ 3188.551361] PUF Read:0xaaaaaaaa at 0xa0010194
[ 3188.551422] PUF Read:0xaaaaaaaa at 0xa0010198
[ 3188.551452] PUF Read:0xaaaaaaaa at 0xa001019c
[ 3188.551452] PUF Read:0xaaaaaaaa at 0xa00101a0
[ 3188.551452] PUF Read:0xaaaaaaaa at 0xa00101a4
[ 3188.551513] PUF Read:0xaaaaaaaa at 0xa00101a8
[ 3188.551513] PUF Read:0xaaaaaaaa at 0xa00101ac
[ 3188.551574] PUF Read:0xaa8aaaaa at 0xa00101b0
[ 3188.551605] PUF Read:0xaaaaaaaa at 0xa00101b4
[ 3188.551605] PUF Read:0xaaaaaaaa at 0xa00101b8
[ 3188.551605] PUF Read:0xaaaaaaaa at 0xa00101bc
[ 3188.551666] PUF Read:0xaaaaaaaa at 0xa00101c0
[ 3188.551666] PUF Read:0xaaaaaaaa at 0xa00101c4
[ 3188.551727] PUF Read:0xaaaaaaaa at 0xa00101c8
[ 3188.551757] PUF Read:0xaaaaaaaa at 0xa00101cc
[ 3188.551757] PUF Read:0xaaaaaaaa at 0xa00101d0
[ 3188.551757] PUF Read:0xaaaaaaaa at 0xa00101d4
[ 3188.551818] PUF Read:0xaaaaaaaa at 0xa00101d8
[ 3188.551818] PUF Read:0xaaaaaaaa at 0xa00101dc
[ 3188.551879] PUF Read:0xaaaaaaab at 0xa00101e0
[ 3188.551910] PUF Read:0xaaaaaaaa at 0xa00101e4
[ 3188.551910] PUF Read:0xaaaaaaaa at 0xa00101e8
[ 3188.551910] PUF Read:0xaaaaaaa8 at 0xa00101ec
[ 3188.551971] PUF Read:0xaaaaaaaa at 0xa00101f0
[ 3188.552001] PUF Read:0xaaaaaaaa at 0xa00101f4
[ 3188.552001] PUF Read:0xaaa8aaaa at 0xa00101f8
[ 3188.552062] PUF Read:0xaaaaaaaa at 0xa00101fc
[ 3188.552093] PUF Read:0xaaaaa2aa at 0xa0010200
[ 3188.552093] PUF Read:0xaaaaaaaa at 0xa0010204
[ 3188.552093] PUF Read:0xaaaaaaaa at 0xa0010208
[ 3188.552154] PUF Read:0xaaaaaaaa at 0xa001020c
[ 3188.552154] PUF Read:0xaaaaaaaa at 0xa0010210
[ 3188.552215] PUF Read:0xaaaaaaaa at 0xa0010214
