[ 6013.502746] [i] Total hammer attempts per row: 506414
[ 6013.502777] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 6013.502777] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 6013.502807] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 6013.502807] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 6013.502838] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 6013.502838] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 6013.502868] Temp polling alert enabled
[ 6013.505615] PUF Read:0xf7f7ffff at 0xa00081a8
[ 6013.505645] PUF Read:0xffffffff at 0xa00081ac
[ 6013.505645] PUF Read:0xffffffff at 0xa00081b0
[ 6013.505645] PUF Read:0xffffffff at 0xa00081b4
[ 6013.505706] PUF Read:0xffffffff at 0xa00081b8
[ 6013.505706] PUF Read:0xf7ffffff at 0xa00081bc
[ 6013.505767] PUF Read:0xfffddfff at 0xa00081c0
[ 6013.505798] PUF Read:0xffffffff at 0xa00081c4
[ 6013.505798] PUF Read:0xffffffff at 0xa00081c8
[ 6013.505798] PUF Read:0xff7fffff at 0xa00081cc
[ 6013.505798] PUF Read:0xffffffff at 0xa00081d0
[ 6013.505889] PUF Read:0xffffff7f at 0xa00081d4
[ 6013.505889] PUF Read:0xffffffff at 0xa00081d8
[ 6013.505950] PUF Read:0xffffffff at 0xa00081dc
[ 6013.505981] PUF Read:0xfffffff7 at 0xa00081e0
[ 6013.505981] PUF Read:0xffffffff at 0xa00081e4
[ 6013.505981] PUF Read:0xffffffff at 0xa00081e8
[ 6013.506042] PUF Read:0xff7fffff at 0xa00081ec
[ 6013.506042] PUF Read:0xffffffff at 0xa00081f0
[ 6013.506103] PUF Read:0xffffffff at 0xa00081f4
[ 6013.506103] PUF Read:0xfffffff7 at 0xa00081f8
[ 6013.506103] PUF Read:0xffffffff at 0xa00081fc
[ 6013.506103] PUF Read:0xffffffff at 0xa0008200
[ 6013.506103] PUF Read:0xffffffff at 0xa0008204
[ 6013.506103] PUF Read:0xfffff7ff at 0xa0008208
[ 6013.506256] PUF Read:0xfdffffff at 0xa000820c
[ 6013.506256] PUF Read:0xfffff7fd at 0xa0008210
[ 6013.506256] PUF Read:0xffffffff at 0xa0008214
[ 6013.506256] PUF Read:0xffffffff at 0xa0008218
[ 6013.506256] PUF Read:0xffffffff at 0xa000821c
[ 6013.506378] PUF Read:0xffffffff at 0xa0008220
[ 6013.506408] PUF Read:0xffffffff at 0xa0008224
[ 6013.506408] PUF Read:0xffffffff at 0xa0008228
[ 6013.506408] PUF Read:0xffffffff at 0xa000822c
[ 6013.506408] PUF Read:0xffffffff at 0xa0008230
[ 6013.506408] PUF Read:0x7d7fffff at 0xa0008234
[ 6013.506530] PUF Read:0xffffffff at 0xa0008238
[ 6013.506561] PUF Read:0xdfffffff at 0xa000823c
[ 6013.506561] PUF Read:0xffffffff at 0xa0008240
[ 6013.506561] PUF Read:0xffffffff at 0xa0008244
[ 6013.506561] PUF Read:0xffffffff at 0xa0008248
[ 6013.506561] PUF Read:0xffffffff at 0xa000824c
[ 6013.506561] PUF Read:0xffffffff at 0xa0008250
[ 6013.506713] PUF Read:0xffffffff at 0xa0008254
[ 6013.506713] PUF Read:0xffffffff at 0xa0008258
[ 6013.506713] PUF Read:0xffffffff at 0xa000825c
[ 6013.506713] PUF Read:0xffffffff at 0xa0008260
[ 6013.506713] PUF Read:0xffffffff at 0xa0008264
[ 6013.506713] PUF Read:0xffffddff at 0xa0008268
[ 6013.506866] PUF Read:0xffffffff at 0xa000826c
[ 6013.506866] PUF Read:0xffffffff at 0xa0008270
[ 6013.506866] PUF Read:0xfffffff7 at 0xa0008274
[ 6013.506866] PUF Read:0xffffffff at 0xa0008278
[ 6013.506866] PUF Read:0xffffffff at 0xa000827c
[ 6013.506988] PUF Read:0xffffffff at 0xa0008280
[ 6013.507019] PUF Read:0xf7ffffff at 0xa0008284
[ 6013.507019] PUF Read:0xffffffff at 0xa0008288
[ 6013.507080] PUF Read:0xffffffff at 0xa000828c
[ 6013.507080] PUF Read:0xfffffffd at 0xa0008290
[ 6013.507080] PUF Read:0xfdffffff at 0xa0008294
[ 6013.507141] PUF Read:0xffffffff at 0xa0008298
[ 6013.507171] PUF Read:0xffffffff at 0xa000829c
[ 6013.507171] PUF Read:0xffffffff at 0xa00082a0
[ 6013.507171] PUF Read:0xffffffff at 0xa00082a4
[ 6013.507232] PUF Read:0xffffffff at 0xa00082a8
[ 6013.507232] PUF Read:0xffffffff at 0xa00082ac
[ 6013.507293] PUF Read:0xffffffff at 0xa00082b0
[ 6013.507324] PUF Read:0xffffffff at 0xa00082b4
[ 6013.507324] PUF Read:0xfffdffff at 0xa00082b8
[ 6013.507324] PUF Read:0xffffffff at 0xa00082bc
[ 6013.507324] PUF Read:0xffffffff at 0xa00082c0
[ 6013.507415] PUF Read:0xffffffff at 0xa00082c4
[ 6013.507415] PUF Read:0xffffffff at 0xa00082c8
[ 6013.507476] PUF Read:0xffffffff at 0xa00082cc
[ 6013.507507] PUF Read:0xffffffff at 0xa00082d0
[ 6013.507507] PUF Read:0xffffdfff at 0xa00082d4
[ 6013.507507] PUF Read:0xffffffff at 0xa00082d8
[ 6013.507568] PUF Read:0xffffffff at 0xa00082dc
[ 6013.507568] PUF Read:0xffffffff at 0xa00082e0
[ 6013.507629] PUF Read:0xf7ffffff at 0xa00082e4
[ 6013.507659] PUF Read:0xffffffff at 0xa00082e8
[ 6013.507659] PUF Read:0xffffffff at 0xa00082ec
[ 6013.507659] PUF Read:0xffffffff at 0xa00082f0
[ 6013.507720] PUF Read:0xfffdffff at 0xa00082f4
[ 6013.507720] PUF Read:0xffffffff at 0xa00082f8
[ 6013.507781] PUF Read:0xffffffff at 0xa00082fc
[ 6013.507812] PUF Read:0xffffffff at 0xa0008300
[ 6013.507812] PUF Read:0xffffffff at 0xa0008304
[ 6013.507812] PUF Read:0xffffdfff at 0xa0008308
[ 6013.507873] PUF Read:0xffffffff at 0xa000830c
[ 6013.507873] PUF Read:0xffffffdf at 0xa0008310
[ 6013.507934] PUF Read:0x7fffffff at 0xa0008314
[ 6013.507965] PUF Read:0x7fffffff at 0xa0008318
[ 6013.507965] PUF Read:0xffffffff at 0xa000831c
[ 6013.507965] PUF Read:0xffffdfff at 0xa0008320
[ 6013.508026] PUF Read:0xffffffff at 0xa0008324
[ 6013.508026] PUF Read:0xffffffff at 0xa0008328
[ 6013.508087] PUF Read:0xffffffff at 0xa000832c
[ 6013.508117] PUF Read:0xffffffff at 0xa0008330
[ 6013.508117] PUF Read:0xffffffff at 0xa0008334
[ 6013.508117] PUF Read:0xffffffff at 0xa0008338
[ 6013.508178] PUF Read:0xffffffff at 0xa000833c
[ 6013.508178] PUF Read:0xffffffff at 0xa0008340
[ 6013.508239] PUF Read:0xffffff7f at 0xa0008344
[ 6013.508270] PUF Read:0xffffffff at 0xa0008348
[ 6013.508270] PUF Read:0xffffffff at 0xa000834c
[ 6013.508270] PUF Read:0xffffdfdf at 0xa0008350
[ 6013.508331] PUF Read:0xdfffffff at 0xa0008354
[ 6013.508331] PUF Read:0xffffffff at 0xa0008358
[ 6013.508392] PUF Read:0xffffffff at 0xa000835c
[ 6013.508422] PUF Read:0xffffffff at 0xa0008360
[ 6013.508422] PUF Read:0xffffff7f at 0xa0008364
[ 6013.508422] PUF Read:0xffffdfff at 0xa0008368
[ 6013.508483] PUF Read:0xffffffff at 0xa000836c
[ 6013.508483] PUF Read:0xffffffff at 0xa0008370
[ 6013.508544] PUF Read:0xffffffff at 0xa0008374
[ 6013.508575] PUF Read:0xffffdfff at 0xa0008378
[ 6013.508575] PUF Read:0xffffffff at 0xa000837c
[ 6013.508575] PUF Read:0xfffffffd at 0xa0008380
[ 6013.508636] PUF Read:0xffffffff at 0xa0008384
[ 6013.508636] PUF Read:0xffffffff at 0xa0008388
[ 6013.508697] PUF Read:0xffffffff at 0xa000838c
[ 6013.508728] PUF Read:0xffffffff at 0xa0008390
[ 6013.508728] PUF Read:0xffffffff at 0xa0008394
[ 6013.508728] PUF Read:0xffffffff at 0xa0008398
[ 6013.508789] PUF Read:0xfff7ffff at 0xa000839c
[ 6013.508789] PUF Read:0xffffffff at 0xa00083a0
[ 6013.508850] PUF Read:0xffffffff at 0xa00083a4
[ 6013.508880] PUF Read:0xffffffff at 0xa00083a8
[ 6013.508880] PUF Read:0xffffffff at 0xa00083ac
[ 6013.508880] PUF Read:0xfffffff7 at 0xa00083b0
[ 6013.508880] PUF Read:0xffffffff at 0xa00083b4
[ 6013.508972] PUF Read:0xffffffff at 0xa00083b8
[ 6013.508972] PUF Read:0xffffffff at 0xa00083bc
[ 6013.509033] PUF Read:0xffffffff at 0xa00083c0
[ 6013.509063] PUF Read:0xffffffff at 0xa00083c4
[ 6013.509063] PUF Read:0xffffffff at 0xa00083c8
[ 6013.509063] PUF Read:0xfff7ffff at 0xa00083cc
[ 6013.509124] PUF Read:0xffffffff at 0xa00083d0
[ 6013.509124] PUF Read:0xffffffff at 0xa00083d4
[ 6013.509185] PUF Read:0xff7fffff at 0xa00083d8
[ 6013.509216] PUF Read:0xfffff7ff at 0xa00083dc
[ 6013.509216] PUF Read:0xffffffff at 0xa00083e0
[ 6013.509216] PUF Read:0xf7fffdff at 0xa00083e4
[ 6013.509277] PUF Read:0xffffff7f at 0xa00083e8
[ 6013.509277] PUF Read:0xffffffff at 0xa00083ec
[ 6013.509338] PUF Read:0xfffdffff at 0xa00083f0
[ 6013.509368] PUF Read:0xffffffff at 0xa00083f4
[ 6013.509368] PUF Read:0xffffffff at 0xa00083f8
[ 6013.509368] PUF Read:0xdfffffff at 0xa00083fc
[ 6013.509429] PUF Read:0xfff7ffff at 0xa0010000
[ 6013.509429] PUF Read:0xfffdffff at 0xa0010004
[ 6013.509490] PUF Read:0xffffffff at 0xa0010008
[ 6013.509521] PUF Read:0xffdfffff at 0xa001000c
[ 6013.509521] PUF Read:0xffffffff at 0xa0010010
[ 6013.509521] PUF Read:0xffffffff at 0xa0010014
[ 6013.509582] PUF Read:0xffffffff at 0xa0010018
[ 6013.509582] PUF Read:0xffffffff at 0xa001001c
[ 6013.509643] PUF Read:0xfffffdff at 0xa0010020
[ 6013.509674] PUF Read:0xffffffff at 0xa0010024
[ 6013.509674] PUF Read:0xffff7fff at 0xa0010028
[ 6013.509735] PUF Read:0xffffffff at 0xa001002c
[ 6013.509735] PUF Read:0xffffffdf at 0xa0010030
[ 6013.509735] PUF Read:0xffffffff at 0xa0010034
[ 6013.509796] PUF Read:0xffffffff at 0xa0010038
[ 6013.509826] PUF Read:0xffffffff at 0xa001003c
[ 6013.509826] PUF Read:0xffffffff at 0xa0010040
[ 6013.509887] PUF Read:0xfffffffd at 0xa0010044
[ 6013.509887] PUF Read:0xffffffff at 0xa0010048
[ 6013.509887] PUF Read:0xffffffff at 0xa001004c
[ 6013.509948] PUF Read:0xdfffffdf at 0xa0010050
[ 6013.509979] PUF Read:0xfff7ffff at 0xa0010054
[ 6013.509979] PUF Read:0xffffffff at 0xa0010058
[ 6013.509979] PUF Read:0xdfffffff at 0xa001005c
[ 6013.510040] PUF Read:0xffffffff at 0xa0010060
[ 6013.510040] PUF Read:0xffffffff at 0xa0010064
[ 6013.510101] PUF Read:0xffffffff at 0xa0010068
[ 6013.510131] PUF Read:0x7fffffff at 0xa001006c
[ 6013.510131] PUF Read:0xffffffff at 0xa0010070
[ 6013.510131] PUF Read:0xfdffffff at 0xa0010074
[ 6013.510192] PUF Read:0xffffffff at 0xa0010078
[ 6013.510192] PUF Read:0xfffffdff at 0xa001007c
[ 6013.510253] PUF Read:0xffffffff at 0xa0010080
[ 6013.510314] PUF Read:0xffffffff at 0xa0010084
[ 6013.510314] PUF Read:0xffffffff at 0xa0010088
[ 6013.510314] PUF Read:0xffffff7f at 0xa001008c
[ 6013.510314] PUF Read:0xffffffff at 0xa0010090
[ 6013.510314] PUF Read:0x7fffffff at 0xa0010094
[ 6013.510314] PUF Read:0xffffffff at 0xa0010098
[ 6013.510314] PUF Read:0xffffffff at 0xa001009c
[ 6013.510314] PUF Read:0xffffffff at 0xa00100a0
[ 6013.510528] PUF Read:0xfffff7ff at 0xa00100a4
[ 6013.510559] PUF Read:0xfdffffff at 0xa00100a8
[ 6013.510559] PUF Read:0xffffffff at 0xa00100ac
[ 6013.510559] PUF Read:0xffffffff at 0xa00100b0
[ 6013.510620] PUF Read:0xffffffff at 0xa00100b4
[ 6013.510620] PUF Read:0xffffffff at 0xa00100b8
[ 6013.510681] PUF Read:0xffffffff at 0xa00100bc
[ 6013.510711] PUF Read:0xffffffff at 0xa00100c0
[ 6013.510711] PUF Read:0x7fffffff at 0xa00100c4
[ 6013.510711] PUF Read:0xffffffff at 0xa00100c8
[ 6013.510772] PUF Read:0xffffffff at 0xa00100cc
[ 6013.510772] PUF Read:0xfffdffff at 0xa00100d0
[ 6013.510833] PUF Read:0xffff7fff at 0xa00100d4
[ 6013.510864] PUF Read:0xdfffffff at 0xa00100d8
[ 6013.510864] PUF Read:0xffffff7f at 0xa00100dc
[ 6013.510864] PUF Read:0xffffffff at 0xa00100e0
[ 6013.510925] PUF Read:0xffffffff at 0xa00100e4
[ 6013.510925] PUF Read:0xfffff7ff at 0xa00100e8
[ 6013.510986] PUF Read:0xffffffff at 0xa00100ec
[ 6013.511016] PUF Read:0xffffffff at 0xa00100f0
[ 6013.511016] PUF Read:0xffffffff at 0xa00100f4
[ 6013.511016] PUF Read:0xffff7fff at 0xa00100f8
[ 6013.511077] PUF Read:0xffffffff at 0xa00100fc
[ 6013.511077] PUF Read:0xff7fffff at 0xa0010100
[ 6013.511138] PUF Read:0xffffffff at 0xa0010104
[ 6013.511169] PUF Read:0xffffffff at 0xa0010108
[ 6013.511169] PUF Read:0xffffffff at 0xa001010c
[ 6013.511169] PUF Read:0xfffffdff at 0xa0010110
[ 6013.511230] PUF Read:0xffffffff at 0xa0010114
[ 6013.511230] PUF Read:0xfffffff7 at 0xa0010118
[ 6013.511291] PUF Read:0xffffffdf at 0xa001011c
[ 6013.511322] PUF Read:0xffffffff at 0xa0010120
[ 6013.511322] PUF Read:0xfffffff7 at 0xa0010124
[ 6013.511322] PUF Read:0xffffffff at 0xa0010128
[ 6013.511383] PUF Read:0xffffffff at 0xa001012c
[ 6013.511383] PUF Read:0xffffffff at 0xa0010130
[ 6013.511444] PUF Read:0xffffffff at 0xa0010134
[ 6013.511474] PUF Read:0xffff7fff at 0xa0010138
[ 6013.511474] PUF Read:0xffdffffd at 0xa001013c
[ 6013.511474] PUF Read:0xfffffffd at 0xa0010140
[ 6013.511535] PUF Read:0xffffffff at 0xa0010144
[ 6013.511535] PUF Read:0xffffffff at 0xa0010148
[ 6013.511596] PUF Read:0xffffffff at 0xa001014c
[ 6013.511627] PUF Read:0xffffffff at 0xa0010150
[ 6013.511627] PUF Read:0xffffffff at 0xa0010154
[ 6013.511627] PUF Read:0xffffffff at 0xa0010158
[ 6013.511688] PUF Read:0xffffffff at 0xa001015c
[ 6013.511688] PUF Read:0xffffffff at 0xa0010160
[ 6013.511749] PUF Read:0xfdffffff at 0xa0010164
[ 6013.511779] PUF Read:0x7fffffff at 0xa0010168
[ 6013.511779] PUF Read:0xffffffff at 0xa001016c
[ 6013.511779] PUF Read:0xffffffff at 0xa0010170
[ 6013.511840] PUF Read:0xffffffff at 0xa0010174
[ 6013.511840] PUF Read:0xffff7fff at 0xa0010178
[ 6013.511901] PUF Read:0xffffffff at 0xa001017c
[ 6013.511932] PUF Read:0xffffffff at 0xa0010180
[ 6013.511932] PUF Read:0xffffffff at 0xa0010184
[ 6013.511932] PUF Read:0xffffffff at 0xa0010188
[ 6013.511993] PUF Read:0x77ffffff at 0xa001018c
[ 6013.512023] PUF Read:0xffffffff at 0xa0010190
[ 6013.512023] PUF Read:0xff7fffff at 0xa0010194
[ 6013.512084] PUF Read:0xfffffdff at 0xa0010198
[ 6013.512115] PUF Read:0xffffffff at 0xa001019c
[ 6013.512115] PUF Read:0xffffffff at 0xa00101a0
[ 6013.512115] PUF Read:0xffffffff at 0xa00101a4
[ 6013.512176] PUF Read:0xffffffff at 0xa00101a8
[ 6013.512176] PUF Read:0xffffffff at 0xa00101ac
[ 6013.512237] PUF Read:0xffdfffff at 0xa00101b0
[ 6013.512268] PUF Read:0xffffffff at 0xa00101b4
[ 6013.512268] PUF Read:0xffffffff at 0xa00101b8
[ 6013.512268] PUF Read:0xffffffff at 0xa00101bc
[ 6013.512329] PUF Read:0xffffffff at 0xa00101c0
[ 6013.512329] PUF Read:0xf7ffffff at 0xa00101c4
[ 6013.512390] PUF Read:0xffffffff at 0xa00101c8
[ 6013.512420] PUF Read:0xffffffff at 0xa00101cc
[ 6013.512420] PUF Read:0xffffffff at 0xa00101d0
[ 6013.512420] PUF Read:0xff7fffff at 0xa00101d4
[ 6013.512481] PUF Read:0xffffffff at 0xa00101d8
[ 6013.512481] PUF Read:0xffffffff at 0xa00101dc
[ 6013.512542] PUF Read:0xffffffff at 0xa00101e0
[ 6013.512573] PUF Read:0xffffffff at 0xa00101e4
[ 6013.512573] PUF Read:0xff7fffff at 0xa00101e8
[ 6013.512573] PUF Read:0xffffdffd at 0xa00101ec
[ 6013.512634] PUF Read:0xffffffff at 0xa00101f0
[ 6013.512634] PUF Read:0xff7fffff at 0xa00101f4
[ 6013.512695] PUF Read:0xfffdf7ff at 0xa00101f8
[ 6013.512725] PUF Read:0xffffffff at 0xa00101fc
[ 6013.512725] PUF Read:0xfffff7ff at 0xa0010200
[ 6013.512725] PUF Read:0xffffffff at 0xa0010204
[ 6013.512786] PUF Read:0xfffffddd at 0xa0010208
[ 6013.512786] PUF Read:0xffffffff at 0xa001020c
[ 6013.512847] PUF Read:0xffdfffff at 0xa0010210
[ 6013.512878] PUF Read:0xffffffff at 0xa0010214
[ 6013.512878] PUF Read:0xffffffff at 0xa0010218
[ 6013.512878] PUF Read:0xffffffff at 0xa001021c
[ 6013.512939] PUF Read:0xfff7ffff at 0xa0010220
[ 6013.512939] PUF Read:0xffffffff at 0xa0010224
[ 6013.513000] PUF Read:0xffffffff at 0xa0010228
[ 6013.513031] PUF Read:0xfffffdff at 0xa001022c
[ 6013.513031] PUF Read:0xffffffff at 0xa0010230
[ 6013.513031] PUF Read:0xffffffff at 0xa0010234
[ 6013.513092] PUF Read:0xffffffff at 0xa0010238
[ 6013.513092] PUF Read:0xffffffff at 0xa001023c
[ 6013.513153] PUF Read:0xffffffff at 0xa0010240
[ 6013.513183] PUF Read:0xffffffff at 0xa0010244
[ 6013.513183] PUF Read:0xffffffff at 0xa0010248
[ 6013.513183] PUF Read:0xffdffd7f at 0xa001024c
[ 6013.513244] PUF Read:0xfffff7ff at 0xa0010250
[ 6013.513244] PUF Read:0xffffffff at 0xa0010254
[ 6013.513305] PUF Read:0xffffffff at 0xa0010258
[ 6013.513336] PUF Read:0xdfffffdf at 0xa001025c
[ 6013.513336] PUF Read:0xffffffff at 0xa0010260
[ 6013.513336] PUF Read:0xffffffff at 0xa0010264
[ 6013.513397] PUF Read:0xffffffff at 0xa0010268
[ 6013.513397] PUF Read:0xffffffff at 0xa001026c
[ 6013.513458] PUF Read:0xffffffff at 0xa0010270
[ 6013.513488] PUF Read:0xffffffff at 0xa0010274
[ 6013.513488] PUF Read:0xffffffff at 0xa0010278
[ 6013.513488] PUF Read:0xffffffff at 0xa001027c
[ 6013.513488] PUF Read:0xffffffff at 0xa0010280
[ 6013.513488] PUF Read:0xffffffff at 0xa0010284
[ 6013.513488] PUF Read:0xffffffff at 0xa0010288
[ 6013.513641] PUF Read:0xffffffff at 0xa001028c
[ 6013.513641] PUF Read:0xffffffff at 0xa0010290
[ 6013.513641] PUF Read:0xffffffff at 0xa0010294
[ 6013.513641] PUF Read:0xffffffff at 0xa0010298
[ 6013.513641] PUF Read:0xffffffff at 0xa001029c
[ 6013.513641] PUF Read:0xff7fffff at 0xa00102a0
[ 6013.513793] PUF Read:0xffffffff at 0xa00102a4
[ 6013.513793] PUF Read:0xffffffff at 0xa00102a8
[ 6013.513793] PUF Read:0xffffffff at 0xa00102ac
[ 6013.513793] PUF Read:0xffffffff at 0xa00102b0
[ 6013.513793] PUF Read:0xffffffff at 0xa00102b4
[ 6013.513793] PUF Read:0xfffffffd at 0xa00102b8
[ 6013.513946] PUF Read:0xfff7ffff at 0xa00102bc
[ 6013.513946] PUF Read:0xdffffdff at 0xa00102c0
[ 6013.513946] PUF Read:0xffffffff at 0xa00102c4
[ 6013.513946] PUF Read:0xffffffff at 0xa00102c8
