[ 6554.416992] [i] Total hammer attempts per row: 506267
[ 6554.417236] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 6554.417236] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 6554.417266] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 6554.417266] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 6554.417297] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 6554.417297] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 6554.417327] Temp polling alert enabled
[ 6554.426055] PUF Read:0xffffffff at 0xa0010064
[ 6554.426055] PUF Read:0xffffffff at 0xa0010068
[ 6554.426116] PUF Read:0x7fffffff at 0xa001006c
[ 6554.426116] PUF Read:0xffffffff at 0xa0010070
[ 6554.426177] PUF Read:0xfdffffff at 0xa0010074
[ 6554.426208] PUF Read:0xffffffff at 0xa0010078
[ 6554.426208] PUF Read:0xfffffdff at 0xa001007c
[ 6554.426208] PUF Read:0xffffffff at 0xa0010080
[ 6554.426269] PUF Read:0xffffffff at 0xa0010084
[ 6554.426269] PUF Read:0xffffffff at 0xa0010088
[ 6554.426330] PUF Read:0xffffff7f at 0xa001008c
[ 6554.426361] PUF Read:0xffffffff at 0xa0010090
[ 6554.426361] PUF Read:0x7fffffff at 0xa0010094
[ 6554.426422] PUF Read:0xffffffff at 0xa0010098
[ 6554.426422] PUF Read:0xffffffff at 0xa001009c
[ 6554.426422] PUF Read:0xffffffff at 0xa00100a0
[ 6554.426422] PUF Read:0xfffff7ff at 0xa00100a4
[ 6554.426513] PUF Read:0xfdffffff at 0xa00100a8
[ 6554.426513] PUF Read:0xffffffff at 0xa00100ac
[ 6554.426513] PUF Read:0xffffffff at 0xa00100b0
[ 6554.426513] PUF Read:0xffffffff at 0xa00100b4
[ 6554.426513] PUF Read:0xffffffff at 0xa00100b8
[ 6554.426513] PUF Read:0xffffffff at 0xa00100bc
[ 6554.426666] PUF Read:0xffffffff at 0xa00100c0
[ 6554.426666] PUF Read:0x7fffffff at 0xa00100c4
[ 6554.426666] PUF Read:0xffffffff at 0xa00100c8
[ 6554.426666] PUF Read:0xffffffff at 0xa00100cc
[ 6554.426666] PUF Read:0xfffdffff at 0xa00100d0
[ 6554.426666] PUF Read:0xffff7fff at 0xa00100d4
[ 6554.426818] PUF Read:0xdfffffff at 0xa00100d8
[ 6554.426818] PUF Read:0xffffff7f at 0xa00100dc
[ 6554.426818] PUF Read:0xffffffff at 0xa00100e0
[ 6554.426818] PUF Read:0xffffffff at 0xa00100e4
[ 6554.426818] PUF Read:0xfffff7ff at 0xa00100e8
[ 6554.426818] PUF Read:0xffffffff at 0xa00100ec
[ 6554.426971] PUF Read:0xffffffff at 0xa00100f0
[ 6554.426971] PUF Read:0xffffffff at 0xa00100f4
[ 6554.426971] PUF Read:0xffff7fff at 0xa00100f8
[ 6554.426971] PUF Read:0xffffffff at 0xa00100fc
[ 6554.427062] PUF Read:0xff7fffff at 0xa0010100
[ 6554.427062] PUF Read:0xffffffff at 0xa0010104
[ 6554.427124] PUF Read:0xffffffff at 0xa0010108
[ 6554.427154] PUF Read:0xffffffff at 0xa001010c
[ 6554.427154] PUF Read:0xfffffdff at 0xa0010110
[ 6554.427154] PUF Read:0xffffffff at 0xa0010114
[ 6554.427215] PUF Read:0xfffffff7 at 0xa0010118
[ 6554.427215] PUF Read:0xffffffdf at 0xa001011c
[ 6554.427276] PUF Read:0xffffffff at 0xa0010120
[ 6554.427307] PUF Read:0xffffffff at 0xa0010124
[ 6554.427307] PUF Read:0xffffffff at 0xa0010128
[ 6554.427307] PUF Read:0xffffffff at 0xa001012c
[ 6554.427368] PUF Read:0xffffffff at 0xa0010130
[ 6554.427368] PUF Read:0xffffffff at 0xa0010134
[ 6554.427429] PUF Read:0xffff7fff at 0xa0010138
[ 6554.427459] PUF Read:0xffdfffff at 0xa001013c
[ 6554.427459] PUF Read:0xfffffffd at 0xa0010140
[ 6554.427459] PUF Read:0xffffffff at 0xa0010144
[ 6554.427459] PUF Read:0xffffffff at 0xa0010148
[ 6554.427459] PUF Read:0xffffffff at 0xa001014c
[ 6554.427459] PUF Read:0xffffffff at 0xa0010150
[ 6554.427612] PUF Read:0xffffffff at 0xa0010154
[ 6554.427612] PUF Read:0xffffffff at 0xa0010158
[ 6554.427612] PUF Read:0xffffffff at 0xa001015c
[ 6554.427612] PUF Read:0xffffffff at 0xa0010160
[ 6554.427703] PUF Read:0xfdffffff at 0xa0010164
[ 6554.427703] PUF Read:0x7fffffff at 0xa0010168
[ 6554.427764] PUF Read:0xffffffff at 0xa001016c
[ 6554.427795] PUF Read:0xffffffff at 0xa0010170
[ 6554.427795] PUF Read:0xffffffff at 0xa0010174
[ 6554.427795] PUF Read:0xffff7fff at 0xa0010178
[ 6554.427856] PUF Read:0xffffffff at 0xa001017c
[ 6554.427856] PUF Read:0xffffffff at 0xa0010180
[ 6554.427917] PUF Read:0xffffffff at 0xa0010184
[ 6554.427947] PUF Read:0xffffffff at 0xa0010188
[ 6554.427947] PUF Read:0x77ffffff at 0xa001018c
[ 6554.427947] PUF Read:0xffffffff at 0xa0010190
[ 6554.428009] PUF Read:0xff7fffff at 0xa0010194
[ 6554.428009] PUF Read:0xfffffdff at 0xa0010198
[ 6554.428070] PUF Read:0xffffffff at 0xa001019c
[ 6554.428100] PUF Read:0xffffffff at 0xa00101a0
[ 6554.428100] PUF Read:0xffffffff at 0xa00101a4
[ 6554.428100] PUF Read:0xffffffff at 0xa00101a8
[ 6554.428161] PUF Read:0xffffffff at 0xa00101ac
[ 6554.428161] PUF Read:0xffdfffff at 0xa00101b0
[ 6554.428222] PUF Read:0xffffffff at 0xa00101b4
[ 6554.428253] PUF Read:0xffffffff at 0xa00101b8
[ 6554.428253] PUF Read:0xffffffff at 0xa00101bc
[ 6554.428253] PUF Read:0xffffffff at 0xa00101c0
[ 6554.428314] PUF Read:0xf7ffffff at 0xa00101c4
[ 6554.428314] PUF Read:0xffffffff at 0xa00101c8
[ 6554.428375] PUF Read:0xffffffff at 0xa00101cc
[ 6554.428405] PUF Read:0xffffffff at 0xa00101d0
[ 6554.428405] PUF Read:0xffffffff at 0xa00101d4
[ 6554.428405] PUF Read:0xffffffff at 0xa00101d8
[ 6554.428466] PUF Read:0xffffffff at 0xa00101dc
[ 6554.428466] PUF Read:0xffffffff at 0xa00101e0
[ 6554.428527] PUF Read:0xffffffff at 0xa00101e4
[ 6554.428558] PUF Read:0xffffffff at 0xa00101e8
[ 6554.428558] PUF Read:0xffffdffd at 0xa00101ec
[ 6554.428558] PUF Read:0xffffffff at 0xa00101f0
[ 6554.428619] PUF Read:0xffffffff at 0xa00101f4
[ 6554.428619] PUF Read:0xfffdf7ff at 0xa00101f8
[ 6554.428680] PUF Read:0xffffffff at 0xa00101fc
[ 6554.428710] PUF Read:0xfffff7ff at 0xa0010200
[ 6554.428710] PUF Read:0xffffffff at 0xa0010204
[ 6554.428710] PUF Read:0xfffffdff at 0xa0010208
[ 6554.428771] PUF Read:0xffffffff at 0xa001020c
[ 6554.428771] PUF Read:0xffdfffff at 0xa0010210
[ 6554.428833] PUF Read:0xffffffff at 0xa0010214
[ 6554.428863] PUF Read:0xffffffff at 0xa0010218
[ 6554.428863] PUF Read:0xffffffff at 0xa001021c
[ 6554.428863] PUF Read:0xfff7ffff at 0xa0010220
[ 6554.428924] PUF Read:0xffffffff at 0xa0010224
[ 6554.428924] PUF Read:0xffffffff at 0xa0010228
[ 6554.428924] PUF Read:0xfffffdff at 0xa001022c
[ 6554.429016] PUF Read:0xffffffff at 0xa0010230
[ 6554.429016] PUF Read:0xffffffff at 0xa0010234
[ 6554.429016] PUF Read:0xffffffff at 0xa0010238
[ 6554.429016] PUF Read:0xffffffff at 0xa001023c
[ 6554.429016] PUF Read:0xffffffff at 0xa0010240
[ 6554.429016] PUF Read:0xffffffff at 0xa0010244
[ 6554.429168] PUF Read:0xffffffff at 0xa0010248
[ 6554.429168] PUF Read:0xffdffd7f at 0xa001024c
[ 6554.429168] PUF Read:0xfffff7ff at 0xa0010250
[ 6554.429168] PUF Read:0xffffffff at 0xa0010254
[ 6554.429168] PUF Read:0xffffffff at 0xa0010258
[ 6554.429168] PUF Read:0xdfffffdf at 0xa001025c
[ 6554.429321] PUF Read:0xffffffff at 0xa0010260
[ 6554.429321] PUF Read:0xffffffff at 0xa0010264
[ 6554.429321] PUF Read:0xffffffff at 0xa0010268
[ 6554.429321] PUF Read:0xffffffff at 0xa001026c
[ 6554.429412] PUF Read:0xffffffff at 0xa0010270
[ 6554.429412] PUF Read:0xffffffff at 0xa0010274
[ 6554.429473] PUF Read:0xffffffff at 0xa0010278
[ 6554.429473] PUF Read:0xffffffff at 0xa001027c
[ 6554.429473] PUF Read:0xffffffff at 0xa0010280
[ 6554.429473] PUF Read:0xffffffff at 0xa0010284
[ 6554.429565] PUF Read:0xffffffff at 0xa0010288
[ 6554.429565] PUF Read:0xffffffff at 0xa001028c
[ 6554.429626] PUF Read:0xffffffff at 0xa0010290
[ 6554.429656] PUF Read:0xffffffff at 0xa0010294
[ 6554.429656] PUF Read:0xffffffff at 0xa0010298
[ 6554.429656] PUF Read:0xffffffff at 0xa001029c
[ 6554.429718] PUF Read:0xff7fffff at 0xa00102a0
[ 6554.429718] PUF Read:0xffffffff at 0xa00102a4
[ 6554.429779] PUF Read:0xffffffff at 0xa00102a8
[ 6554.429809] PUF Read:0xffffffff at 0xa00102ac
[ 6554.429809] PUF Read:0xffffffff at 0xa00102b0
[ 6554.429809] PUF Read:0xffffffff at 0xa00102b4
[ 6554.429870] PUF Read:0xfffffffd at 0xa00102b8
[ 6554.429870] PUF Read:0xfff7ffff at 0xa00102bc
[ 6554.429931] PUF Read:0xdffffdff at 0xa00102c0
[ 6554.429962] PUF Read:0xffffffff at 0xa00102c4
[ 6554.429962] PUF Read:0xffffffff at 0xa00102c8
