[ 1410.605468] [i] Total hammer attempts per row: 818713
[ 1410.605468] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 1410.605468] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 1410.605529] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 1410.605529] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 1410.605560] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 1410.605560] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 1410.605560] Temp polling alert enabled
[ 1410.605590] Refresh enabled at EMIF2
[ 1410.605590] [i] Starting PUF read-out
[ 1410.605590] [i] Single-Sided Rowhammer (SSRH)
[ 1410.605621] PUF Read:0x00000000 at 0xa0008000
[ 1410.605621] PUF Read:0x00000000 at 0xa0008004
[ 1410.605621] PUF Read:0x00000000 at 0xa0008008
[ 1410.605621] PUF Read:0x00000000 at 0xa000800c
[ 1410.605621] PUF Read:0x00000000 at 0xa0008010
[ 1410.605621] PUF Read:0x00000100 at 0xa0008014
[ 1410.605621] PUF Read:0x00000000 at 0xa0008018
[ 1410.605804] PUF Read:0x00000000 at 0xa000801c
[ 1410.605804] PUF Read:0x00000000 at 0xa0008020
[ 1410.605804] PUF Read:0x00000000 at 0xa0008024
[ 1410.605804] PUF Read:0x00000000 at 0xa0008028
[ 1410.605804] PUF Read:0x00000000 at 0xa000802c
[ 1410.605804] PUF Read:0x00000000 at 0xa0008030
[ 1410.605957] PUF Read:0x00000000 at 0xa0008034
[ 1410.605957] PUF Read:0x00000000 at 0xa0008038
[ 1410.605957] PUF Read:0x00000000 at 0xa000803c
[ 1410.605957] PUF Read:0x00000001 at 0xa0008040
[ 1410.605957] PUF Read:0x00004000 at 0xa0008044
[ 1410.605957] PUF Read:0x00000000 at 0xa0008048
[ 1410.606109] PUF Read:0x00000000 at 0xa000804c
[ 1410.606109] PUF Read:0x00000000 at 0xa0008050
[ 1410.606170] PUF Read:0x00000000 at 0xa0008054
[ 1410.606170] PUF Read:0x00000000 at 0xa0008058
[ 1410.606170] PUF Read:0x00000000 at 0xa000805c
[ 1410.606231] PUF Read:0x00000000 at 0xa0008060
[ 1410.606262] PUF Read:0x00000000 at 0xa0008064
[ 1410.606262] PUF Read:0x00000000 at 0xa0008068
[ 1410.606262] PUF Read:0x00000000 at 0xa000806c
[ 1410.606323] PUF Read:0x00000000 at 0xa0008070
[ 1410.606323] PUF Read:0x00000000 at 0xa0008074
[ 1410.606384] PUF Read:0x00000000 at 0xa0008078
[ 1410.606414] PUF Read:0x00000000 at 0xa000807c
[ 1410.606414] PUF Read:0x00000000 at 0xa0008080
[ 1410.606414] PUF Read:0x00000000 at 0xa0008084
[ 1410.606475] PUF Read:0x00000000 at 0xa0008088
[ 1410.606475] PUF Read:0x00000000 at 0xa000808c
[ 1410.606536] PUF Read:0x00000000 at 0xa0008090
[ 1410.606536] PUF Read:0x00000000 at 0xa0008094
