[ 1711.269744] [i] Total hammer attempts per row: 506422
[ 1711.269775] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 1711.269775] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 1711.269805] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 1711.269805] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 1711.269836] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 1711.269836] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 1711.269836] Temp polling alert enabled
[ 1711.269866] Refresh enabled at EMIF2
[ 1711.269866] [i] Starting PUF read-out
[ 1711.269866] [i] Single-Sided Rowhammer (SSRH)
[ 1711.269897] PUF Read:0x00000000 at 0xa0008000
[ 1711.269897] PUF Read:0x00000000 at 0xa0008004
[ 1711.269897] PUF Read:0x00000000 at 0xa0008008
[ 1711.269897] PUF Read:0x00000000 at 0xa000800c
[ 1711.269989] PUF Read:0x00000000 at 0xa0008010
[ 1711.269989] PUF Read:0x00000100 at 0xa0008014
[ 1711.269989] PUF Read:0x00000000 at 0xa0008018
[ 1711.270080] PUF Read:0x00000000 at 0xa000801c
[ 1711.270080] PUF Read:0x00000000 at 0xa0008020
[ 1711.270080] PUF Read:0x40004000 at 0xa0008024
[ 1711.270080] PUF Read:0x00000000 at 0xa0008028
[ 1711.270172] PUF Read:0x00000010 at 0xa000802c
[ 1711.270172] PUF Read:0x00000000 at 0xa0008030
[ 1711.270233] PUF Read:0x04000000 at 0xa0008034
[ 1711.270233] PUF Read:0x00004000 at 0xa0008038
[ 1711.270233] PUF Read:0x00000000 at 0xa000803c
[ 1711.270233] PUF Read:0x00000001 at 0xa0008040
[ 1711.270324] PUF Read:0x00004000 at 0xa0008044
[ 1711.270324] PUF Read:0x00000000 at 0xa0008048
[ 1711.270385] PUF Read:0x00000000 at 0xa000804c
[ 1711.270385] PUF Read:0x00000000 at 0xa0008050
[ 1711.270385] PUF Read:0x00000000 at 0xa0008054
[ 1711.270385] PUF Read:0x00000000 at 0xa0008058
[ 1711.270385] PUF Read:0x00000000 at 0xa000805c
[ 1711.270385] PUF Read:0x00000000 at 0xa0008060
[ 1711.270538] PUF Read:0x00000000 at 0xa0008064
[ 1711.270538] PUF Read:0x00000000 at 0xa0008068
[ 1711.270538] PUF Read:0x00000000 at 0xa000806c
[ 1711.270538] PUF Read:0x00000000 at 0xa0008070
[ 1711.270538] PUF Read:0x00000000 at 0xa0008074
[ 1711.270538] PUF Read:0x00000000 at 0xa0008078
[ 1711.270690] PUF Read:0x00010000 at 0xa000807c
[ 1711.270690] PUF Read:0x00010000 at 0xa0008080
[ 1711.270690] PUF Read:0x00000000 at 0xa0008084
[ 1711.270690] PUF Read:0x00000000 at 0xa0008088
[ 1711.270690] PUF Read:0x00000000 at 0xa000808c
[ 1711.270812] PUF Read:0x00000000 at 0xa0008090
[ 1711.270843] PUF Read:0x00000000 at 0xa0008094
[ 1711.270843] PUF Read:0x00010001 at 0xa0008098
[ 1711.270843] PUF Read:0x00000000 at 0xa000809c
[ 1711.270904] PUF Read:0x00000000 at 0xa00080a0
[ 1711.270904] PUF Read:0x00010000 at 0xa00080a4
