[ 1530.697937] [i] Total hammer attempts per row: 1637562
[ 1530.697937] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 1530.697937] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 1530.697998] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 1530.697998] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 1530.697998] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 1530.698028] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 1530.698028] Temp polling alert enabled
[ 1530.698028] Refresh enabled at EMIF2
[ 1530.698059] [i] Starting PUF read-out
[ 1530.698059] [i] Single-Sided Rowhammer (SSRH)
[ 1530.698089] PUF Read:0x00000000 at 0xa0008000
[ 1530.698089] PUF Read:0x00000000 at 0xa0008004
[ 1530.698089] PUF Read:0x00000000 at 0xa0008008
[ 1530.698089] PUF Read:0x00000000 at 0xa000800c
[ 1530.698181] PUF Read:0x00000000 at 0xa0008010
[ 1530.698181] PUF Read:0x00000100 at 0xa0008014
[ 1530.698181] PUF Read:0x00000000 at 0xa0008018
[ 1530.698272] PUF Read:0x00000000 at 0xa000801c
[ 1530.698303] PUF Read:0x00000000 at 0xa0008020
[ 1530.698303] PUF Read:0x40004000 at 0xa0008024
[ 1530.698303] PUF Read:0x00000000 at 0xa0008028
[ 1530.698303] PUF Read:0x00000010 at 0xa000802c
[ 1530.698303] PUF Read:0x00000000 at 0xa0008030
[ 1530.698303] PUF Read:0x04000000 at 0xa0008034
[ 1530.698455] PUF Read:0x00004000 at 0xa0008038
[ 1530.698486] PUF Read:0x00000000 at 0xa000803c
[ 1530.698486] PUF Read:0x00000001 at 0xa0008040
[ 1530.698486] PUF Read:0x00004000 at 0xa0008044
[ 1530.698547] PUF Read:0x00000000 at 0xa0008048
[ 1530.698547] PUF Read:0x00000000 at 0xa000804c
[ 1530.698608] PUF Read:0x00000000 at 0xa0008050
[ 1530.698638] PUF Read:0x00000000 at 0xa0008054
[ 1530.698638] PUF Read:0x00000000 at 0xa0008058
[ 1530.698638] PUF Read:0x00000000 at 0xa000805c
[ 1530.698699] PUF Read:0x00000000 at 0xa0008060
[ 1530.698699] PUF Read:0x00000000 at 0xa0008064
