[ 3549.182250] [i] Total hammer attempts per row: 818382
[ 3549.182250] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 3549.182281] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 3549.182281] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 3549.182312] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 3549.182312] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 3549.182342] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 3549.182342] Temp polling alert enabled
[ 3549.182342] Refresh enabled at EMIF2
[ 3549.182373] [i] Starting PUF read-out
[ 3549.182373] [i] Single-Sided Rowhammer (SSRH)
[ 3549.182373] PUF Read:0xaaaaaaaa at 0xa0008000
[ 3549.182403] PUF Read:0xaaaaaaaa at 0xa0008004
[ 3549.182403] PUF Read:0xaaaaaaaa at 0xa0008008
[ 3549.182403] PUF Read:0xaaaaaaaa at 0xa000800c
[ 3549.182495] PUF Read:0xaaaaaaaa at 0xa0008010
[ 3549.182525] PUF Read:0xaaaaabaa at 0xa0008014
[ 3549.182525] PUF Read:0xaaaaaaaa at 0xa0008018
[ 3549.182525] PUF Read:0xaaaaaaaa at 0xa000801c
[ 3549.182525] PUF Read:0xaaaaaaaa at 0xa0008020
[ 3549.182525] PUF Read:0xaaaaaaaa at 0xa0008024
[ 3549.182525] PUF Read:0xaaaaaaaa at 0xa0008028
[ 3549.182678] PUF Read:0xaaaaaaaa at 0xa000802c
[ 3549.182678] PUF Read:0xaaaaaaaa at 0xa0008030
[ 3549.182678] PUF Read:0xaaaaaaaa at 0xa0008034
[ 3549.182678] PUF Read:0xaaaaaaaa at 0xa0008038
[ 3549.182678] PUF Read:0xaaaaaaaa at 0xa000803c
[ 3549.182678] PUF Read:0xaaaaaaab at 0xa0008040
[ 3549.182830] PUF Read:0xaaaaeaaa at 0xa0008044
[ 3549.182861] PUF Read:0xaaaaaaaa at 0xa0008048
[ 3549.182861] PUF Read:0xaaaaaaaa at 0xa000804c
[ 3549.182861] PUF Read:0xaaaaaaaa at 0xa0008050
[ 3549.182922] PUF Read:0xaaaaaaaa at 0xa0008054
[ 3549.182922] PUF Read:0xaaaaaa8a at 0xa0008058
[ 3549.182983] PUF Read:0xaaaaaaaa at 0xa000805c
[ 3549.183013] PUF Read:0xaaaaaaaa at 0xa0008060
[ 3549.183013] PUF Read:0xaaaa2aaa at 0xa0008064
[ 3549.183013] PUF Read:0xaaaaaaaa at 0xa0008068
[ 3549.183074] PUF Read:0xaaaaaaaa at 0xa000806c
[ 3549.183074] PUF Read:0xaaaaaaaa at 0xa0008070
[ 3549.183135] PUF Read:0xaaaaaaaa at 0xa0008074
[ 3549.183166] PUF Read:0xaaaaaaaa at 0xa0008078
[ 3549.183166] PUF Read:0xaaaaaaaa at 0xa000807c
[ 3549.183166] PUF Read:0xaaaaaaaa at 0xa0008080
[ 3549.183227] PUF Read:0xaaaaaaaa at 0xa0008084
[ 3549.183227] PUF Read:0xaaaaaaaa at 0xa0008088
[ 3549.183288] PUF Read:0xaaaaaaaa at 0xa000808c
[ 3549.183319] PUF Read:0xaaaa8aaa at 0xa0008090
[ 3549.183319] PUF Read:0xaaaaaaaa at 0xa0008094
[ 3549.183319] PUF Read:0x2aabaaaa at 0xa0008098
[ 3549.183380] PUF Read:0xaaaaaaaa at 0xa000809c
[ 3549.183380] PUF Read:0xaaaaaaaa at 0xa00080a0
[ 3549.183441] PUF Read:0xaaaaaaaa at 0xa00080a4
[ 3549.183471] PUF Read:0xaaaaaaaa at 0xa00080a8
[ 3549.183471] PUF Read:0xaaaaaaaa at 0xa00080ac
[ 3549.183471] PUF Read:0xaaaaaaaa at 0xa00080b0
[ 3549.183532] PUF Read:0xaa2aaaaa at 0xa00080b4
[ 3549.183532] PUF Read:0xaaaaeaaa at 0xa00080b8
[ 3549.183593] PUF Read:0x8aaaaaaa at 0xa00080bc
[ 3549.183624] PUF Read:0xaaaaaaaa at 0xa00080c0
[ 3549.183624] PUF Read:0xaaaaaaaa at 0xa00080c4
[ 3549.183624] PUF Read:0xaaa2aaaa at 0xa00080c8
[ 3549.183685] PUF Read:0xaaaaaaaa at 0xa00080cc
[ 3549.183715] PUF Read:0xaaaaaaaa at 0xa00080d0
[ 3549.183715] PUF Read:0xaaaaaaaa at 0xa00080d4
[ 3549.183776] PUF Read:0xaaaaaaaa at 0xa00080d8
[ 3549.183807] PUF Read:0xaaaaaaaa at 0xa00080dc
[ 3549.183807] PUF Read:0xabaaaaaa at 0xa00080e0
[ 3549.183807] PUF Read:0xaaaaaaaa at 0xa00080e4
[ 3549.183807] PUF Read:0xaaaaaaaa at 0xa00080e8
[ 3549.183807] PUF Read:0xaaaaaaab at 0xa00080ec
[ 3549.183807] PUF Read:0x8aaaaaaa at 0xa00080f0
[ 3549.183959] PUF Read:0xaaaaaaaa at 0xa00080f4
[ 3549.183959] PUF Read:0xaaaaabaa at 0xa00080f8
[ 3549.183959] PUF Read:0xaaaaaaaa at 0xa00080fc
[ 3549.183959] PUF Read:0xaaaaaaaa at 0xa0008100
[ 3549.183959] PUF Read:0xaaaaaaaa at 0xa0008104
[ 3549.183959] PUF Read:0xaaaaaaaa at 0xa0008108
[ 3549.184112] PUF Read:0xaaaaaaaa at 0xa000810c
[ 3549.184143] PUF Read:0xaaaaaaaa at 0xa0008110
[ 3549.184143] PUF Read:0xaaaaaaaa at 0xa0008114
[ 3549.184143] PUF Read:0xaaaaaaaa at 0xa0008118
[ 3549.184204] PUF Read:0xaaaaaaaa at 0xa000811c
[ 3549.184204] PUF Read:0xaaaaaaaa at 0xa0008120
[ 3549.184265] PUF Read:0xaaaaaaaa at 0xa0008124
